nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;10000;10000;10000;NA;NA;NA;NA;NA;NA;10001;100;2.41783;NA;~20001;0.32;0.72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;40000;40000;40000;NA;NA;NA;NA;NA;NA;40001;200;9.72806;NA;~80001;1.28;2.88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;90000;90000;90000;NA;NA;NA;NA;NA;NA;90001;300;21.4115;NA;~180001;2.88;6.48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;shamir;3;160000;160000;160000;NA;NA;NA;NA;NA;NA;160001;400;37.5179;NA;~320001;5.12;11.52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;10000;10000;10000;NA;NA;NA;NA;NA;NA;10001;100;2.4856;NA;~20012;1.04;2.16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;40000;40000;40000;NA;NA;NA;NA;NA;NA;40001;200;9.91634;NA;~80039;4.16;8.64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;90000;90000;90000;NA;NA;NA;NA;NA;NA;90001;300;22.31;NA;~180084;9.36;19.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;atlas;3;160000;160000;160000;NA;NA;NA;NA;NA;NA;160001;400;38.9268;NA;~320147;16.64;34.56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;10000;10000;10000;NA;NA;NA;NA;NA;NA;10001;100;1.21792;NA;~10001;0.16;0.48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;40000;40000;40000;NA;NA;NA;NA;NA;NA;40001;200;4.87895;NA;~40001;0.64;1.92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;90000;90000;90000;NA;NA;NA;NA;NA;NA;90001;300;10.9418;NA;~90001;1.44;4.32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;FIELD;semihonest;replicated-field;3;160000;160000;160000;NA;NA;NA;NA;NA;NA;160001;400;19.4798;NA;~160001;2.56;7.68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;10000;10000;10000;NA;NA;NA;NA;NA;NA;10001;100;0.945847;NA;~10001;0.16;0.48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;RING;semihonest;replicated-ring;3;40000;40000;40000;NA;NA;NA;NA;NA;NA;40001;200;4.60654;NA;~40001;0.64;1.92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
