comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.45          232                1                  0    6        256       0         1         0         1         0         0         1500             81920       0           0           .002479      NA          .118626           .835157             .835157            .971666              1273          94
1.48          232                1                  0    6        256       0         1         0         1         0         0         1400             81920       0           0           .002522      NA          .111719           .963638             .963637            1.030000             1273          84
1.47          233                1                  0    6        256       0         1         0         1         0         0         1300             81920       0           0           .002509      NA          .108583           .940031             .940030            1.111666             1273          77
1.47          232                1                  0    6        256       0         1         0         1         0         0         1200             81920       0           0           .002517      NA          .108991           1.052098            1.052098           1.186666             1273          72
1.46          232                1                  0    6        256       0         1         0         1         0         0         1100             81920       0           0           .002496      NA          .114769           1.153587            1.153587           1.293333             1273          68
1.48          233                1                  0    6        256       0         1         0         1         0         0         1000             81920       0           0           .002523      NA          .114327           1.292841            1.292841           1.413333             1273          63
1.47          232                1                  0    6        256       0         1         0         1         0         0         900              81920       0           0           .002488      NA          .114884           1.425500            1.425500           1.560000             1273          57
1.46          232                1                  0    6        256       0         1         0         1         0         0         800              81920       0           0           .002496      NA          .111523           1.589987            1.589987           1.745000             1273          50
1.47          232                1                  0    6        256       0         1         0         1         0         0         700              81920       0           0           .002496      NA          .116966           1.849327            1.849326           1.993333             1273          45
1.46          233                1                  0    6        256       0         1         0         1         0         0         600              81920       0           0           .002498      NA          .114275           1.971998            1.971998           2.301666             1273          38
1.47          232                1                  0    6        256       0         1         0         1         0         0         500              81920       0           0           .002471      NA          .108360           2.535556            2.535556           2.738333             1273          31
1.42          232                1                  0    6        256       0         1         0         1         0         0         400              81920       0           0           .004016      NA          .109532           3.196533            3.196533           3.413333             1273          25
1.48          233                1                  0    6        256       0         1         0         1         0         0         300              81920       0           0           .002520      NA          .111792           4.438333            4.438333           4.523333             1273          19
1.46          232                1                  0    6        256       0         1         0         2         0         0         1500             81920       0           0           .002398      NA          .094423           .831615             .831615            1.003333             1278          76
1.45          231                1                  0    6        256       0         1         0         2         0         0         1400             81920       0           0           .002381      NA          .094570           .902285             .902285            1.063333             1278          72
1.46          236                1                  0    6        256       0         1         0         2         0         0         1300             81920       0           0           .002444      NA          .096396           .957188             .957188            1.146666             1278          68
1.47          233                1                  0    6        256       0         1         0         2         0         0         1200             81920       0           0           .002395      NA          .096496           1.031671            1.031671           1.225000             1278          63
1.47          232                1                  0    6        256       0         1         0         2         0         0         1100             81920       0           0           .002381      NA          .096173           1.080103            1.080103           1.320000             1278          59
1.47          232                1                  0    6        256       0         1         0         2         0         0         1000             81920       0           0           .002399      NA          .096959           1.266780            1.266780           1.448333             1278          54
1.47          235                1                  0    6        256       0         1         0         2         0         0         900              81920       0           0           .002391      NA          .095763           1.320667            1.320667           1.581666             1278          48
1.45          232                1                  0    6        256       0         1         0         2         0         0         800              81920       0           0           .002408      NA          .094396           1.538415            1.538415           1.778333             1278          43
1.45          232                1                  0    6        256       0         1         0         2         0         0         700              81920       0           0           .002410      NA          .095815           1.710158            1.710158           2.015000             1278          38
1.47          232                1                  0    6        256       0         1         0         2         0         0         600              81920       0           0           .002414      NA          .096909           2.075167            2.075167           2.335000             1278          33
