program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)      Rx(MB)   Rx(rounds)  Rx(s)      Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             400              4096        0.198583             1.90                 290           94         NA            0.520248        NA               4.8e-05  3           0.192227   4.8e-05  3           0.197561   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0419603   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500              2048        0.101723             0.95                 150           96         NA            0.260152        NA               4.8e-05  3           0.0981075  4.8e-05  3           0.101493   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0198824   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             500              4096        0.189826             1.84                 292           95         NA            0.520248        NA               4.8e-05  3           0.183052   4.8e-05  3           0.189437   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0426956   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             600              2048        0.113376             0.97                 148           93         NA            0.260152        NA               4.8e-05  3           0.109259   4.8e-05  3           0.112334   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0240017   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             600              4096        0.196443             1.84                 290           96         NA            0.520248        NA               4.8e-05  3           0.190978   4.8e-05  3           0.195483   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0486004   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             700              2048        0.10658              0.95                 148           95         NA            0.260152        NA               4.8e-05  3           0.102518   4.8e-05  3           0.106507   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0233971   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             700              4096        0.193038             1.83                 292           96         NA            0.520248        NA               4.8e-05  3           0.187184   4.8e-05  3           0.193196   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0430431   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             800              2048        0.105577             0.97                 148           95         NA            0.260152        NA               4.8e-05  3           0.101496   4.8e-05  3           0.104834   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0248442   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             800              4096        0.214052             1.90                 290           93         NA            0.520248        NA               4.8e-05  3           0.207001   4.8e-05  3           0.213322   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0528751   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             900              2048        0.111013             0.98                 148           95         NA            0.260152        NA               4.8e-05  3           0.106331   4.8e-05  3           0.110679   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0289581   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             900              4096        0.195255             1.86                 292           96         NA            0.520248        NA               4.8e-05  3           0.188904   4.8e-05  3           0.195423   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0496382   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1000             2048        0.106978             0.95                 148           95         NA            0.260152        NA               4.8e-05  3           0.103003   4.8e-05  3           0.10578    NA             NA                 NA            NA        NA            NA       0.260104     8                0.0226237   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1000             4096        0.195779             1.84                 290           95         NA            0.520248        NA               4.8e-05  3           0.189591   4.8e-05  3           0.194672   NA             NA                 NA            NA        NA            NA       0.5202       8                0.041147    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             3000             2048        0.11294              0.98                 150           95         NA            0.260152        NA               4.8e-05  3           0.107727   4.8e-05  3           0.112676   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0210652   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             3000             4096        0.193494             1.85                 290           96         NA            0.520248        NA               4.8e-05  3           0.187375   4.8e-05  3           0.19284    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0364075   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
