nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;100;100;100;NA;NA;NA;NA;NA;NA;101;10;0.0848908;NA;~216;2.56973;5.14611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;400;400;400;NA;NA;NA;NA;NA;NA;401;20;0.15938;NA;~816;2.59853;5.22291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;900;900;900;NA;NA;NA;NA;NA;NA;901;30;0.329727;NA;~1816;2.64653;5.35091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;1600;1600;1600;NA;NA;NA;NA;NA;NA;1601;40;0.493262;NA;~3216;2.71373;5.53011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;2500;2500;2500;NA;NA;NA;NA;NA;NA;2501;50;0.699921;NA;~5016;2.80013;5.76051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;3600;3600;3600;NA;NA;NA;NA;NA;NA;3601;60;0.940751;NA;~7216;2.90573;6.04211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;4900;4900;4900;NA;NA;NA;NA;NA;NA;4901;70;1.41189;NA;~9816;3.03053;6.37491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;6400;6400;6400;NA;NA;NA;NA;NA;NA;6401;80;1.99581;NA;~12816;3.17453;6.75891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;8100;8100;8100;NA;NA;NA;NA;NA;NA;8101;90;2.28877;NA;~16216;3.33773;7.19411;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold,ether;35_set_intersection;FIELD;semihonest;atlas;4;10000;10000;10000;NA;NA;NA;NA;NA;NA;10001;100;3.12098;NA;~20016;3.52013;7.68051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
