comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.70;217;1;0;6;512;0;1;0;1;0;0;1500;81920;0;0;.003977;NA;.272928;1.557002;1.557002;1.931666;2543;109
1.49;217;1;0;6;512;0;1;0;1;0;0;1400;81920;0;0;.003928;NA;.282423;1.706829;1.706829;2.053333;2543;105
1.49;216;1;0;6;512;0;1;0;1;0;0;1300;81920;0;0;.004723;NA;.282303;1.941613;1.941613;2.215000;2543;100
1.47;218;1;0;6;512;0;1;0;1;0;0;1200;81920;0;0;.004443;NA;.276565;1.979429;1.979429;2.376666;2543;90
1.49;217;1;0;6;512;0;1;0;1;0;0;1100;81920;0;0;.003990;NA;.282204;2.053342;2.053342;2.583333;2543;83
1.49;217;1;0;6;512;0;1;0;1;0;0;1000;81920;0;0;.004170;NA;.277239;2.417505;2.417505;2.810000;2543;76
1.40;216;1;0;6;512;0;1;0;1;0;0;900;81920;0;0;.003698;NA;.286787;2.792713;2.792713;3.111666;2543;70
1.69;217;1;0;6;512;0;1;0;1;0;0;800;81920;0;0;.004222;NA;.283096;3.000472;3.000472;3.500000;2543;62
1.59;217;1;0;6;512;0;1;0;1;0;0;700;81920;0;0;.004740;NA;.290376;3.445429;3.445429;3.955000;2543;56
1.68;217;1;0;6;512;0;1;0;1;0;0;600;81920;0;0;.004455;NA;.282302;4.210570;4.210569;4.585000;2543;47
1.65;217;1;0;6;512;0;1;0;1;0;0;500;81920;0;0;.004741;NA;.311878;4.594347;4.594347;5.506666;2543;43
1.52;216;1;0;6;512;0;1;0;1;0;0;400;81920;0;0;.004501;NA;.298839;6.446129;6.446129;6.821666;2543;33
1.53;216;1;0;6;512;0;1;0;1;0;0;300;81920;0;0;.004484;NA;.313287;8.588403;8.588403;9.030000;2543;26
1.48;217;1;0;6;512;0;1;0;2;0;0;1500;81920;0;0;.006155;NA;.253026;3.055828;3.055828;3.720000;2553;53
1.68;216;1;0;6;512;0;1;0;2;0;0;1400;81920;0;0;.007066;NA;.247328;3.176095;3.176095;3.980000;2553;49
1.66;216;1;0;6;512;0;1;0;2;0;0;1300;81920;0;0;.006226;NA;.259032;3.479687;3.479687;4.270000;2553;47
1.48;217;1;0;6;512;0;1;0;2;0;0;1200;81920;0;0;.006614;NA;.264185;4.008003;4.008003;4.630000;2553;44
1.58;215;1;0;6;512;0;1;0;2;0;0;1100;81920;0;0;.005845;NA;.262665;4.122420;4.122420;5.041666;2553;40
1.68;218;1;0;6;512;0;1;0;2;0;0;1000;81920;0;0;.007108;NA;.261790;4.359249;4.359249;5.513333;2553;37
1.61;215;1;0;6;512;0;1;0;2;0;0;900;81920;0;0;.007103;NA;.265125;4.896893;4.896893;6.120000;2553;34
1.63;216;1;0;6;512;0;1;0;2;0;0;800;81920;0;0;.008029;NA;.264633;5.538149;5.538149;6.890000;2553;32
1.65;217;1;0;6;512;0;1;0;2;0;0;700;81920;0;0;.007523;NA;.268199;6.290992;6.290992;7.818333;2553;27
