nodes;program;c.domain;adv.model;protocol;partysize;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;10;2.38742;NA;~6982;21.9186;47.7482
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;11;2.91806;NA;~8411;26.3448;57.3832
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;12;3.41681;NA;~9968;30.7871;67.0504
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;13;3.96955;NA;~11653;35.2467;76.7514
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;3;0.407385;NA;~718;4.20732;9.19713
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;4;0.456151;NA;~1210;4.33336;9.44907
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;5;0.834494;NA;~1847;8.46852;18.5017
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;6;0.969535;NA;~2611;8.75525;19.0758
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;7;1.34411;NA;~3504;12.9236;28.1942
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;8;1.53364;NA;~4532;13.3075;28.9624
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;9;1.91734;NA;~5689;17.5726;38.2742
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;10;2.39743;NA;~6982;21.9182;47.7483
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;11;2.88396;NA;~8411;26.3439;57.3823
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;12;3.3793;NA;~9968;30.787;67.0502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;13;3.93982;NA;~11653;35.2459;76.7507
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;3;0.403305;NA;~718;4.20735;9.1974
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;4;0.460336;NA;~1210;4.33335;9.4493
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;5;0.827995;NA;~1847;8.46854;18.5018
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;6;0.969499;NA;~2611;8.7555;19.0756
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;7;1.33916;NA;~3504;12.9234;28.1936
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;8;1.50616;NA;~4532;13.3076;28.962
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;9;1.96019;NA;~5689;17.5726;38.2745
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;10;2.40801;NA;~6982;21.918;47.748
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;11;2.90341;NA;~8411;26.3443;57.3825
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;12;3.41343;NA;~9968;30.7871;67.0507
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;13;3.89105;NA;~11653;35.2465;76.7514
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;3;0.566366;NA;~718;4.20752;9.19732
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;4;0.630182;NA;~1210;4.33338;9.44918
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;5;1.12078;NA;~1847;8.46843;18.5016
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;6;1.29034;NA;~2611;8.75534;19.0756
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;7;1.78161;NA;~3504;12.9235;28.1944
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;8;2.06869;NA;~4532;13.3073;28.9621
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;9;2.59066;NA;~5689;17.5726;38.2745
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;10;3.21412;NA;~6982;21.9183;47.7479
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;11;3.85367;NA;~8411;26.3444;57.3821
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;12;4.58871;NA;~9968;30.7867;67.05
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;13;5.17823;NA;~11653;35.2463;76.7509
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;3;0.405477;NA;~718;4.20752;9.19727
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;4;0.459796;NA;~1210;4.33342;9.44926
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;5;0.829658;NA;~1847;8.46837;18.5015
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;6;0.959905;NA;~2611;8.75546;19.0756
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;7;1.34726;NA;~3504;12.9235;28.194
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;8;1.52003;NA;~4532;13.3077;28.9624
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;9;1.93783;NA;~5689;17.5724;38.2747
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;10;2.40489;NA;~6982;21.9184;47.7485
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;11;2.90515;NA;~8411;26.3446;57.3831
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;12;3.44048;NA;~9968;30.787;67.0508
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;13;3.89307;NA;~11653;35.2461;76.7505
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;3;0.40226;NA;~718;4.20745;9.1972
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;4;0.461188;NA;~1210;4.33344;9.44913
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;5;0.824291;NA;~1847;8.46848;18.5016
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;6;0.966468;NA;~2611;8.75562;19.0756
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;7;1.33217;NA;~3504;12.9235;28.1942
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;8;1.53994;NA;~4532;13.3078;28.9624
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;9;1.94055;NA;~5689;17.5727;38.2746
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;10;2.38435;NA;~6982;21.918;47.7483
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;11;2.8715;NA;~8411;26.344;57.3822
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;12;3.45306;NA;~9968;30.7867;67.0505
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;13;3.94582;NA;~11653;35.2457;76.7511
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;3;0.407029;NA;~718;4.20744;9.19742
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;4;0.465645;NA;~1210;4.33345;9.44919
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;5;0.823951;NA;~1847;8.46849;18.5016
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;6;0.948313;NA;~2611;8.75552;19.0756
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;7;1.33611;NA;~3504;12.9233;28.1936
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;8;1.51754;NA;~4532;13.3074;28.9615
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;9;1.93023;NA;~5689;17.5727;38.2747
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;10;2.42901;NA;~6982;21.9181;47.7477
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;11;2.88832;NA;~8411;26.3443;57.3828
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;12;3.43177;NA;~9968;30.7866;67.0505
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;13;3.92304;NA;~11653;35.2467;76.7518
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;3;0.401411;NA;~718;4.20737;9.19729
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;4;0.464625;NA;~1210;4.33343;9.44908
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;5;0.822856;NA;~1847;8.46853;18.5018
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;6;0.950645;NA;~2611;8.75561;19.0754
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;7;1.33475;NA;~3504;12.9235;28.1942
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;8;1.52129;NA;~4532;13.3075;28.9619
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;9;1.9355;NA;~5689;17.5728;38.2754
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;10;2.40084;NA;~6982;21.9181;47.748
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;11;2.87478;NA;~8411;26.3441;57.3825
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;12;3.40626;NA;~9968;30.7867;67.0502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;13;3.93408;NA;~11653;35.2461;76.7507
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;3;0.600839;NA;~718;4.20754;9.19749
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;4;0.630182;NA;~1210;4.33332;9.44914
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;5;1.12061;NA;~1847;8.46844;18.5016
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;6;1.32878;NA;~2611;8.75542;19.0755
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;7;1.85422;NA;~3504;12.9236;28.1941
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;8;2.09366;NA;~4532;13.3072;28.9618
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;9;2.62023;NA;~5689;17.5725;38.2743
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;10;3.25232;NA;~6982;21.9183;47.748
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;11;3.88024;NA;~8411;26.3443;57.3824
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;12;4.59719;NA;~9968;30.7869;67.0502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;13;5.23766;NA;~11653;35.2467;76.7519
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;3;0.426926;NA;~718;4.2074;9.19734
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;4;0.486816;NA;~1210;4.33349;9.44945
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;5;0.865513;NA;~1847;8.46855;18.5017
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;6;1.02236;NA;~2611;8.75538;19.0755
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;7;1.40382;NA;~3504;12.9235;28.1939
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;8;1.60529;NA;~4532;13.3074;28.962
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;9;2.03755;NA;~5689;17.5726;38.2744
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;10;2.54424;NA;~6982;21.9183;47.7488
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;11;3.0376;NA;~8411;26.3444;57.383
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;12;3.56257;NA;~9968;30.7872;67.0511
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;13;4.07465;NA;~11653;35.2459;76.7509
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;3;0.427192;NA;~718;4.20724;9.19698
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;4;0.481592;NA;~1210;4.33331;9.44907
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;5;0.858579;NA;~1847;8.46841;18.5017
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;6;1.02628;NA;~2611;8.75537;19.0753
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;7;1.38958;NA;~3504;12.9234;28.1942
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;8;1.58471;NA;~4532;13.3074;28.9617
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;9;2.04842;NA;~5689;17.5727;38.2745
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;10;2.54136;NA;~6982;21.9184;47.7488
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;11;3.02046;NA;~8411;26.3445;57.3828
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;12;3.55103;NA;~9968;30.7873;67.0508
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;13;4.07007;NA;~11653;35.2464;76.7516
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;3;0.422122;NA;~718;4.20733;9.1971
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;4;0.482305;NA;~1210;4.3334;9.44919
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;5;0.868916;NA;~1847;8.46843;18.5015
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;6;1.00621;NA;~2611;8.75541;19.0757
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;7;1.40204;NA;~3504;12.9234;28.1943
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;8;1.59819;NA;~4532;13.3074;28.9617
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;9;2.0426;NA;~5689;17.5726;38.2742
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;10;2.50103;NA;~6982;21.9182;47.748
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;11;3.05986;NA;~8411;26.3442;57.3826
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;12;3.56742;NA;~9968;30.7872;67.0506
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;140;13;4.07788;NA;~11653;35.246;76.7509
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;3;0.425741;NA;~718;4.20756;9.19739
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;4;0.485633;NA;~1210;4.33324;9.44904
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;5;0.859917;NA;~1847;8.46863;18.5016
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;6;1.0155;NA;~2611;8.75548;19.0756
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;7;1.41666;NA;~3504;12.9233;28.1941
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;8;1.61259;NA;~4532;13.3075;28.9623
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;9;2.01354;NA;~5689;17.5727;38.2749
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;10;2.49689;NA;~6982;21.9183;47.7479
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;11;3.03524;NA;~8411;26.3445;57.3826
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;12;3.54441;NA;~9968;30.7869;67.0502
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;100;13;4.0847;NA;~11653;35.2464;76.751
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;3;0.614272;NA;~718;4.20752;9.19735
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;4;0.698913;NA;~1210;4.33341;9.44913
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;5;1.23322;NA;~1847;8.46858;18.5018
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;6;1.49443;NA;~2611;8.7555;19.0754
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;7;1.97232;NA;~3504;12.9234;28.1942
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;8;2.25999;NA;~4532;13.3075;28.9616
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;9;2.81859;NA;~5689;17.5724;38.2747
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;10;3.52255;NA;~6982;21.9181;47.7479
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;11;4.25975;NA;~8411;26.3442;57.3828
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;12;4.97938;NA;~9968;30.7873;67.0507
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;60;13;5.68829;NA;~11653;35.2461;76.7506
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;3;0.46155;NA;~718;4.20738;9.19701
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;4;0.529808;NA;~1210;4.33338;9.44914
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;5;0.940624;NA;~1847;8.46835;18.5018
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;6;1.10345;NA;~2611;8.7556;19.0758
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;7;1.50857;NA;~3504;12.9235;28.1939
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;8;1.72505;NA;~4532;13.3076;28.962
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;9;2.19385;NA;~5689;17.5727;38.2748
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;10;2.76455;NA;~6982;21.918;47.7479
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;11;3.29078;NA;~8411;26.3441;57.3827
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;12;3.87106;NA;~9968;30.7871;67.0501
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;240;13;4.47403;NA;~11653;35.2458;76.7507
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;3;0.466532;NA;~718;4.20738;9.19719
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;4;0.527013;NA;~1210;4.33341;9.44919
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;5;0.938131;NA;~1847;8.46852;18.5018
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;6;1.09888;NA;~2611;8.75546;19.0759
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;7;1.50627;NA;~3504;12.9234;28.1939
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;8;1.72075;NA;~4532;13.3075;28.962
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;9;2.18981;NA;~5689;17.5724;38.2745
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;10;2.7359;NA;~6982;21.9181;47.7483
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;11;3.30914;NA;~8411;26.3444;57.3829
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;12;3.90445;NA;~9968;30.7869;67.0504
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;180;13;4.45026;NA;~11653;35.2461;76.7511
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;3;0.461988;NA;~718;4.20753;9.19752
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;4;0.523567;NA;~1210;4.33334;9.44914
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;5;0.942437;NA;~1847;8.46837;18.5018
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;6;1.10237;NA;~2611;8.75534;19.0753
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;7;1.53065;NA;~3504;12.9234;28.1942
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;8;1.74178;NA;~4532;13.3077;28.9625
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;9;2.21339;NA;~5689;17.5728;38.2742
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;10;2.71474;NA;~6982;21.9179;47.7481
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;11;3.28644;NA;~8411;26.3445;57.3827
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;12;3.84833;NA;~9968;30.7865;67.0504
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;140;13;4.44538;NA;~11653;35.2459;76.7512
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;3;0.469009;NA;~718;4.20745;9.197
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;4;0.524814;NA;~1210;4.33343;9.44915
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;5;0.933719;NA;~1847;8.46851;18.5017
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;6;1.0985;NA;~2611;8.75553;19.0757
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;7;1.50594;NA;~3504;12.9236;28.1941
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;8;1.73832;NA;~4532;13.3077;28.962
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;9;2.20147;NA;~5689;17.5728;38.2751
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;10;2.73522;NA;~6982;21.9181;47.7481
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;11;3.2843;NA;~8411;26.3443;57.3822
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;1.8;100;12;3.8702;NA;~9968;30.7867;67.0498
