nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;640;640;NA;NA;NA;6300;19;10;0.73013;NA;NA;26.3058;NA;0.961246;26;0.0048353;0.961886;28;0.714711;0.000488;21;0.0190488;6.4e-05;2;0.685902;NA;NA;NA;NA;NA;NA;0.008542;6;0.00118263;25.0102;64;0.839472;0.161792;1;0.689169;0.323584;2;1.39275;0.00064;1;0.682896
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;20;2.0404;NA;NA;78.2259;NA;2.90885;42;0.0053677;2.91013;44;2.03962;0.000888;37;0.0546298;6.4e-05;2;1.99076;NA;NA;NA;NA;NA;NA;0.008542;6;0.00142251;74.9805;160;1.46195;0.161792;1;1.99401;0.323584;2;4.00256;0.00128;1;1.98722
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;30;3.46282;NA;NA;130.196;NA;4.90686;58;0.00825008;4.90878;60;3.51205;0.001288;53;0.0905478;6.4e-05;2;3.4083;NA;NA;NA;NA;NA;NA;0.008542;6;0.00119223;124.951;256;2.17878;0.161792;1;3.41181;0.323584;2;6.8373;0.00192;1;3.40361
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;40;6.26229;NA;NA;234.06;NA;8.82726;90;0.0124763;8.82982;92;6.37645;0.002088;85;0.10283;6.4e-05;2;6.19925;NA;NA;NA;NA;NA;NA;0.008542;6;0.00155948;224.892;448;3.54778;0.161792;1;6.20244;0.323584;2;12.4196;0.00256;1;6.19521
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;3200;3200;NA;NA;NA;157500;59;50;9.5582;NA;NA;363.896;NA;13.734;130;0.0129097;13.7372;132;9.73965;0.003088;125;0.296241;6.4e-05;2;9.48755;NA;NA;NA;NA;NA;NA;0.008542;6;0.00127837;349.817;688;5.46052;0.161792;1;9.49071;0.323584;2;18.9968;0.0032;1;9.4831
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;3840;3840;NA;NA;NA;226800;69;60;13.216;NA;NA;493.783;NA;18.6912;170;0.0221339;18.6951;172;13.5081;0.004088;165;0.347254;6.4e-05;2;13.1301;NA;NA;NA;NA;NA;NA;0.008542;6;0.00256949;474.743;928;7.47411;0.161792;1;13.1337;0.323584;2;26.2833;0.00384;1;13.1245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;4480;4480;NA;NA;NA;308700;79;70;17.6318;NA;NA;675.562;NA;25.5708;226;0.0254228;25.5753;228;18.0335;0.005488;221;0.395669;6.4e-05;2;17.534;NA;NA;NA;NA;NA;NA;0.008542;6;0.000843285;649.64;1264;9.06053;0.161792;1;17.5373;0.323584;2;35.0896;0.00448;1;17.5277
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;5120;5120;NA;NA;NA;403200;89;80;23.0926;NA;NA;883.314;NA;33.4368;290;0.0276378;33.4419;292;23.6432;0.007088;285;0.519726;6.4e-05;2;22.9762;NA;NA;NA;NA;NA;NA;0.008542;6;0.00132381;849.521;1648;12.0191;0.161792;1;22.9796;0.323584;2;45.9734;0.00512;1;22.9694
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;5760;5760;NA;NA;NA;510300;99;90;29.2037;NA;NA;1117.04;NA;42.2892;362;0.0362593;42.2949;364;29.8869;0.008888;357;0.680606;6.4e-05;2;29.086;NA;NA;NA;NA;NA;NA;0.008542;6;0.0113603;1074.39;2080;15.0152;0.161792;1;29.0895;0.323584;2;58.193;0.00576;1;29.0789
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;6400;6400;NA;NA;NA;630000;109;100;35.7777;NA;NA;1376.73;NA;52.1279;442;0.0404433;52.1343;444;36.5947;0.010888;437;0.646714;6.4e-05;2;35.6408;NA;NA;NA;NA;NA;NA;0.008542;6;0.00134795;1324.24;2560;18.5258;0.161792;1;35.644;0.323584;2;71.3026;0.0064;1;35.6334
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;7040;7040;NA;NA;NA;762300;119;110;43.6057;NA;NA;1662.4;NA;62.9531;530;0.0483203;62.9601;532;44.5946;0.013184;529;1.02499;6.4e-05;2;43.4527;NA;NA;NA;NA;NA;NA;0.008542;6;0.00125727;1599.08;3088;23.5846;0.161792;1;43.4558;0.323584;2;86.9251;0.00704;1;43.4458
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;7680;7680;NA;NA;NA;907200;129;120;51.3209;NA;NA;1974.04;NA;74.7646;626;0.058186;74.7723;628;52.5663;0.015584;625;1.22844;6.4e-05;2;51.1402;NA;NA;NA;NA;NA;NA;0.008542;6;0.00117706;1898.9;3664;25.7205;0.161792;1;51.1437;0.323584;2;102.301;0.00768;1;51.1328
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;8320;8320;NA;NA;NA;1064700;139;130;60.6398;NA;NA;2311.65;NA;87.5626;730;0.0640629;87.5709;732;62.19;0.018184;729;1.24485;6.4e-05;2;60.4336;NA;NA;NA;NA;NA;NA;0.008542;6;0.00178956;2223.71;4288;30.4683;0.161792;1;60.437;0.323584;2;120.887;0.00832;1;60.425
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;8960;8960;NA;NA;NA;1234800;149;140;69.5086;NA;NA;2675.24;NA;101.347;842;0.0761676;101.356;844;71.2799;0.020984;841;1.671;6.4e-05;2;69.3007;NA;NA;NA;NA;NA;NA;0.008542;6;0.00147301;2573.5;4960;35.1959;0.161792;1;69.3042;0.323584;2;138.621;0.00896;1;69.293
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;maldishonest;tinier;3;NA;NA;NA;9600;9600;NA;NA;NA;1417500;159;150;80.7535;NA;NA;3090.71;NA;117.054;970;0.0888079;117.063;972;82.7379;0.02428;973;1.91099;6.4e-05;2;80.504;NA;NA;NA;NA;NA;NA;0.008542;6;0.00167467;2973.26;5728;40.3282;0.161792;1;80.5074;0.323584;2;161.028;0.0096;1;80.4949
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;640;640;NA;NA;NA;6300;19;10;0.0423745;NA;NA;0.931336;NA;4.8e-05;3;0.0390623;4.8e-05;3;0.0425209;0.000116;5;0.00270417;NA;NA;NA;0.931056;11;0.0130518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;20;0.0493267;NA;NA;1.23446;NA;4.8e-05;3;0.0439652;4.8e-05;3;0.0484402;0.000116;5;0.00170562;NA;NA;NA;1.23418;11;0.0137006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;30;0.0633795;NA;NA;1.73918;NA;4.8e-05;3;0.0545235;4.8e-05;3;0.0617853;0.000116;5;0.00454578;NA;NA;NA;1.7389;11;0.0172032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;40;0.0948799;NA;NA;2.4455;NA;4.8e-05;3;0.0818643;4.8e-05;3;0.0967575;0.000116;5;0.00356638;NA;NA;NA;2.44522;11;0.0249913;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;3200;3200;NA;NA;NA;157500;59;50;0.120524;NA;NA;3.35342;NA;4.8e-05;3;0.101171;4.8e-05;3;0.121726;0.000116;5;0.0022594;NA;NA;NA;3.35314;11;0.0311744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;3840;3840;NA;NA;NA;226800;69;60;0.181179;NA;NA;4.46294;NA;4.8e-05;3;0.148195;4.8e-05;3;0.179392;0.000116;5;0.0034343;NA;NA;NA;4.46266;11;0.050498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;4480;4480;NA;NA;NA;308700;79;70;0.217659;NA;NA;5.77406;NA;4.8e-05;3;0.176795;4.8e-05;3;0.217738;0.000116;5;0.00197649;NA;NA;NA;5.77378;11;0.0675009;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;5120;5120;NA;NA;NA;403200;89;80;0.258565;NA;NA;7.28678;NA;4.8e-05;3;0.205604;4.8e-05;3;0.258953;0.000116;5;0.00404497;NA;NA;NA;7.2865;11;0.0803931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;5760;5760;NA;NA;NA;510300;99;90;0.294358;NA;NA;9.0011;NA;4.8e-05;3;0.239353;4.8e-05;3;0.306924;0.000116;5;0.0018821;NA;NA;NA;9.00082;11;0.0818723;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;6400;6400;NA;NA;NA;630000;109;100;0.356332;NA;NA;10.917;NA;4.8e-05;3;0.27706;4.8e-05;3;0.357272;0.000116;5;0.00448477;NA;NA;NA;10.9167;11;0.109767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;7040;7040;NA;NA;NA;762300;119;110;0.427889;NA;NA;13.8643;NA;6.4e-05;4;0.0873651;6.4e-05;4;0.433819;0.0002;8;0.00534619;NA;NA;NA;13.8638;14;0.113479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;7680;7680;NA;NA;NA;907200;129;120;0.514585;NA;NA;16.1834;NA;6.4e-05;4;0.178233;6.4e-05;4;0.531377;0.0002;8;0.00440375;NA;NA;NA;16.1829;14;0.134941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;8320;8320;NA;NA;NA;1064700;139;130;0.577156;NA;NA;18.7041;NA;6.4e-05;4;0.189568;6.4e-05;4;0.585556;0.0002;8;0.00704394;NA;NA;NA;18.7036;14;0.161447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;8960;8960;NA;NA;NA;1234800;149;140;0.631792;NA;NA;21.4264;NA;6.4e-05;4;0.228218;6.4e-05;4;0.645626;0.0002;8;0.00616524;NA;NA;NA;21.426;14;0.18458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;9600;9600;NA;NA;NA;1417500;159;150;0.735531;NA;NA;25.1801;NA;8e-05;5;0.0832597;8e-05;5;0.743796;0.000284;11;0.00516299;NA;NA;NA;25.1794;17;0.21793;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;640;640;NA;NA;NA;6300;19;10;0.00565072;NA;NA;0.007068;NA;4.8e-05;3;0.00413987;4.8e-05;3;0.00571576;NA;NA;NA;NA;NA;NA;0.00702;8;0.00254241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1280;1280;NA;NA;NA;25200;29;20;0.0115605;NA;NA;0.026688;NA;4.8e-05;3;0.00997968;4.8e-05;3;0.0111437;NA;NA;NA;NA;NA;NA;0.02664;8;0.0026154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1920;1920;NA;NA;NA;56700;39;30;0.0204299;NA;NA;0.058908;NA;4.8e-05;3;0.0176389;4.8e-05;3;0.019732;NA;NA;NA;NA;NA;NA;0.05886;8;0.00295731;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;2560;2560;NA;NA;NA;100800;49;40;0.0323394;NA;NA;0.103728;NA;4.8e-05;3;0.0283647;4.8e-05;3;0.0317385;NA;NA;NA;NA;NA;NA;0.10368;8;0.00360416;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;3200;3200;NA;NA;NA;157500;59;50;0.0476601;NA;NA;0.161148;NA;4.8e-05;3;0.0432325;4.8e-05;3;0.0471226;NA;NA;NA;NA;NA;NA;0.1611;8;0.00671648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;3840;3840;NA;NA;NA;226800;69;60;0.0676427;NA;NA;0.231168;NA;4.8e-05;3;0.0621495;4.8e-05;3;0.0666714;NA;NA;NA;NA;NA;NA;0.23112;8;0.00634817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;4480;4480;NA;NA;NA;308700;79;70;0.0776951;NA;NA;0.313788;NA;4.8e-05;3;0.0708382;4.8e-05;3;0.0777872;NA;NA;NA;NA;NA;NA;0.31374;8;0.0039982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
