nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s);
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;yao;2;NA;NA;NA;1280;64;NA;NA;NA;1260;29;20;0.0165205;12;NA;0.040321;NA;0.040321;4;0.000426514;8e-06;1;0.00150462;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;yao;2;NA;NA;NA;1920;64;NA;NA;NA;1890;39;30;0.0175373;10;NA;0.060481;NA;0.060481;4;0.000478751;8e-06;1;0.00180782;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;yao;2;NA;NA;NA;2560;64;NA;NA;NA;2520;49;40;0.0179911;12;NA;0.080641;NA;0.080641;4;0.000329194;8e-06;1;0.00187433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;maldishonest;tinier;3;NA;NA;NA;1280;64;NA;NA;NA;1260;29;20;0.740195;81;NA;26.2869;NA;0.941068;26;0.00404155;0.941132;28;0.724889;0.000488;21;0.00984469;6.4e-05;2;0.696079;NA;NA;NA;NA;NA;NA;0.008542;6;0.00110684;25.0102;64;0.87402;0.161792;1;0.707095;0.323584;2;1.39789;0.00128;1;0.691637
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;maldishonest;tinier;3;NA;NA;NA;1920;64;NA;NA;NA;1890;39;30;0.735727;83;NA;26.2907;NA;0.943588;26;0.00429314;0.943652;28;0.713142;0.000488;21;0.0140319;6.4e-05;2;0.690912;NA;NA;NA;NA;NA;NA;0.008542;6;0.00627301;25.0102;64;0.793977;0.161792;1;0.701582;0.323584;2;1.38671;0.00192;1;0.686288
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;maldishonest;tinier;3;NA;NA;NA;2560;64;NA;NA;NA;2520;49;40;0.74926;82;NA;26.2945;NA;0.946108;26;0.00442706;0.946172;28;0.730826;0.000488;21;0.0167106;6.4e-05;2;0.704874;NA;NA;NA;NA;NA;NA;0.008542;6;0.00817575;25.0102;64;0.83138;0.161792;1;0.715221;0.323584;2;1.41541;0.00256;1;0.69991
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;semi-bin;3;NA;NA;NA;1280;64;NA;NA;NA;1260;29;20;0.47188;195;NA;21.8171;NA;0.040336;14;0.000676861;0.040336;14;0.0049735;NA;NA;NA;3.2e-05;1;0.46317;NA;NA;NA;NA;NA;NA;0.008542;6;0.00185075;21.7682;4;0.544139;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;semi-bin;3;NA;NA;NA;1920;64;NA;NA;NA;1890;39;30;0.470529;198;NA;21.8373;NA;0.060496;14;0.000729668;0.060496;14;0.0053468;NA;NA;NA;3.2e-05;1;0.462791;NA;NA;NA;NA;NA;NA;0.008542;6;0.00580399;21.7682;4;0.572058;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;semidishonest;semi-bin;3;NA;NA;NA;2560;64;NA;NA;NA;2520;49;40;0.456222;199;NA;21.8574;NA;0.080656;14;0.000889163;0.080656;14;0.0071803;NA;NA;NA;3.2e-05;1;0.449062;NA;NA;NA;NA;NA;NA;0.008542;6;0.00740871;21.7682;4;0.550329;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1280;64;NA;NA;NA;1260;29;20;0.0392587;17;NA;0.851264;NA;4.8e-05;3;0.0358742;4.8e-05;3;0.0399442;0.000116;5;0.00267567;NA;NA;NA;0.850984;11;0.0116451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1920;64;NA;NA;NA;1890;39;30;0.038878;19;NA;0.861984;NA;4.8e-05;3;0.0364233;4.8e-05;3;0.0383737;0.000116;5;0.00396774;NA;NA;NA;0.861704;11;0.0137585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
dogecoin,dogecoincash,dogecoingold;42_scalable_search;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;2560;64;NA;NA;NA;2520;49;40;0.0382359;19;NA;0.872704;NA;4.8e-05;3;0.0350513;4.8e-05;3;0.037224;0.000116;5;0.00179744;NA;NA;NA;0.872424;11;0.0136035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
