comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    128       1         0         5         102400      0           2           .000374      NA          .029129           .038560             .038560            0.86                 699           1382
0.01          3                  1                  0    128       1         0         6         1024        0           2           .000003      NA          .000124           .000228             .000228            0.02                 7             585
0.01          3                  1                  0    128       1         0         6         10240       0           2           .000018      NA          .000752           .001023             .001023            0.06                 43            1209
0.01          3                  1                  0    128       1         0         6         102400      0           2           .000087      NA          .011916           .013559             .013559            0.41                 403           1513
0.01          3                  1                  0    256       1         0         1         1024        0           2           .000025      NA          .000875           .000807             .000807            0.03                 19            1305
0.01          3                  1                  0    256       1         0         1         10240       0           2           .000214      NA          .006879           .007542             .007542            0.21                 162           1423
0.01          3                  1                  0    256       1         0         1         102400      0           2           .001074      NA          .068863           .082051             .082051            1.75                 1594          1508
0.01          3                  1                  0    256       1         0         2         1024        0           2           .000063      NA          .000612           .000824             .000824            0.04                 19            1009
0.01          3                  1                  0    256       1         0         2         10240       0           2           .000269      NA          .005387           .006769             .006769            0.20                 164           1251
0.01          3                  1                  0    256       1         0         2         102400      0           2           .001787      NA          .055678           .069872             .069872            1.59                 1601          1398
0.01          3                  1                  0    256       1         0         3         1024        0           2           .000009      NA          .000506           .000858             .000858            0.04                 19            771
0.01          3                  1                  0    256       1         0         3         10240       0           2           .000079      NA          .004705           .006332             .006332            0.18                 163           1205
0.01          3                  1                  0    256       1         0         3         102400      0           2           .000379      NA          .045530           .059176             .059176            1.35                 1594          1374
0.01          3                  1                  0    256       1         0         4         1024        0           2           .000009      NA          .000537           .000733             .000733            0.03                 17            1047
0.01          3                  1                  0    256       1         0         4         10240       0           2           .000072      NA          .003237           .005425             .005425            0.16                 142           1115
0.01          3                  1                  0    256       1         0         4         102400      0           2           .000331      NA          .032085           .049766             .049766            1.14                 1391          1239
0.01          3                  1                  0    256       1         0         5         1024        0           2           .000009      NA          .000522           .000882             .000882            0.04                 17            778
0.01          3                  1                  0    256       1         0         5         10240       0           2           .000086      NA          .004246           .005792             .005792            0.17                 142           1196
0.01          3                  1                  0    256       1         0         5         102400      0           2           .000375      NA          .041853           .056732             .056731            1.28                 1395          1351
0.01          3                  1                  0    256       1         0         6         1024        0           2           .000003      NA          .000204           .000256             .000256            0.02                 11            991
0.01          3                  1                  0    256       1         0         6         10240       0           2           .000018      NA          .001252           .001657             .001657            0.08                 83            1267
0.01          3                  1                  0    256       1         0         6         102400      0           2           .000086      NA          .015787           .018725             .018725            0.59                 805           1523
0.01          3                  1                  1    8         1         0         1         1024        0           2           .000027      NA          .000124           .000135             .000135            0.02                 7             1336
0.01          3                  1                  1    8         1         0         1         10240       0           2           .000265      NA          .000857           .000914             .000914            0.04                 12            1365
0.01          3                  1                  1    8         1         0         1         102400      0           2           .001612      NA          .007454           .007886             .007886            0.24                 57            1460
0.01          3                  1                  1    8         1         0         2         1024        0           2           .000018      NA          .000113           .000172             .000172            0.02                 7             1122
0.01          3                  1                  1    8         1         0         2         10240       0           2           .000170      NA          .000685           .000955             .000955            0.04                 12            1252
0.01          3                  1                  1    8         1         0         2         102400      0           2           .001296      NA          .006305           .008537             .008537            0.25                 57            1221
0.01          3                  1                  1    8         1         0         3         1024        0           2           .000010      NA          .000077           .000136             .000136            0.02                 12            1025
0.01          3                  1                  1    8         1         0         3         10240       0           2           .000078      NA          .000586           .000857             .000857            0.04                 12            1036
0.01          3                  1                  1    8         1         0         3         102400      0           2           .000733      NA          .004466           .006681             .006681            0.22                 57            1044
0.01          3                  1                  1    8         1         0         4         1024        0           2           .000011      NA          .000072           .000082             .000081            0.01                 7             1511
0.01          3                  1                  1    8         1         0         4         10240       0           2           .000086      NA          .000425           .000643             .000643            0.03                 11            1308
0.01          3                  1                  1    8         1         0         4         102400      0           2           .000740      NA          .004106           .005661             .005661            0.19                 50            1171
0.01          3                  1                  1    8         1         0         5         1024        0           2           .000009      NA          .000067           .000104             .000104            0.02                 7             1325
0.01          3                  1                  1    8         1         0         5         10240       0           2           .000087      NA          .000543           .000767             .000767            0.04                 11            1224
0.01          3                  1                  1    8         1         0         5         102400      0           2           .000694      NA          .004848           .006695             .006695            0.20                 50            1166
0.01          3                  1                  1    8         1         0         6         1024        0           2           .000002      NA          .000045           .000103             .000103            0.02                 12            1046
0.01          3                  1                  1    8         1         0         6         10240       0           2           .000019      NA          .000177           .000301             .000301            0.02                 9             1388
0.01          3                  1                  1    8         1         0         6         102400      0           2           .000166      NA          .001446           .002618             .002618            0.12                 32            935
0.01          3                  1                  1    64        1         0         1         1024        0           2           .000027      NA          .000276           .000240             .000240            0.02                 11            1429
0.01          3                  1                  1    64        1         0         1         10240       0           2           .000273      NA          .002489           .001919             .001919            0.07                 47            1837
0.01          3                  1                  1    64        1         0         1         102400      0           2           .001111      NA          .031215           .028410             .028410            0.62                 404           1879
0.01          3                  1                  1    64        1         0         2         1024        0           2           .000032      NA          .000226           .000275             .000275            0.02                 11            1387
0.01          3                  1                  1    64        1         0         2         10240       0           2           .000234      NA          .001994           .002003             .002003            0.07                 47            1566
0.01          3                  1                  1    64        1         0         2         102400      0           2           .001027      NA          .026180           .026382             .026382            0.59                 405           1700
0.01          3                  1                  1    64        1         0         3         1024        0           2           .000008      NA          .000174           .000239             .000239            0.02                 11            1514
0.01          3                  1                  1    64        1         0         3         10240       0           2           .000086      NA          .001825           .001873             .001873            0.07                 47            1388
0.01          3                  1                  1    64        1         0         3         102400      0           2           .000357      NA          .019182           .022594             .022594            0.50                 405           1488
0.01          3                  1                  1    64        1         0         4         1024        0           2           .000008      NA          .000178           .000290             .000290            0.03                 10            969
0.01          3                  1                  1    64        1         0         4         10240       0           2           .000082      NA          .001358           .001664             .001664            0.07                 42            1236
0.01          3                  1                  1    64        1         0         4         102400      0           2           .000359      NA          .015585           .019210             .019210            0.45                 354           1415
0.01          3                  1                  1    64        1         0         5         1024        0           2           .000009      NA          .000166           .000240             .000240            0.02                 10            1308
0.01          3                  1                  1    64        1         0         5         10240       0           2           .000086      NA          .001432           .001705             .001705            0.07                 42            1275
0.01          3                  1                  1    64        1         0         5         102400      0           2           .000360      NA          .018980           .021820             .021820            0.50                 355           1501
0.01          3                  1                  1    64        1         0         6         1024        0           2           .000003      NA          .000080           .000134             .000134            0.02                 11            942
0.01          3                  1                  1    64        1         0         6         10240       0           2           .000025      NA          .000515           .000696             .000696            0.05                 27            989
0.01          3                  1                  1    64        1         0         6         102400      0           2           .000114      NA          .008297           .008992             .008992            0.26                 207           1522
0.01          3                  1                  1    128       1         0         1         1024        0           2           .000030      NA          .000687           .000535             .000535            0.04                 18            1395
0.01          3                  1                  1    128       1         0         1         10240       0           2           .000242      NA          .004968           .004184             .004183            0.13                 86            1869
0.01          3                  1                  1    128       1         0         1         102400      0           2           .001071      NA          .058148           .049931             .049931            1.12                 801           1937
0.01          3                  1                  1    128       1         0         2         1024        0           2           .000037      NA          .000432           .000482             .000482            0.03                 15            1369
0.01          3                  1                  1    128       1         0         2         10240       0           2           .000227      NA          .004265           .004466             .004466            0.14                 87            1447
0.01          3                  1                  1    128       1         0         2         102400      0           2           .001282      NA          .048494           .047761             .047761            1.04                 807           1783
0.01          3                  1                  1    128       1         0         3         1024        0           2           .000009      NA          .000363           .000522             .000522            0.03                 17            1234
0.01          3                  1                  1    128       1         0         3         10240       0           2           .000068      NA          .003567           .004122             .004122            0.13                 87            1385
0.01          3                  1                  1    128       1         0         3         102400      0           2           .000354      NA          .036823           .041919             .041919            0.93                 802           1560
0.01          3                  1                  1    128       1         0         4         1024        0           2           .000009      NA          .000341           .000472             .000472            0.02                 14            1462
0.01          3                  1                  1    128       1         0         4         10240       0           2           .000082      NA          .003238           .004331             .004331            0.14                 76            1242
0.01          3                  1                  1    128       1         0         4         102400      0           2           .000350      NA          .028487           .036027             .036027            0.84                 701           1410
0.01          3                  1                  1    128       1         0         5         1024        0           2           .000010      NA          .000348           .000510             .000510            0.03                 14            1245
0.01          3                  1                  1    128       1         0         5         10240       0           2           .000082      NA          .003269           .003981             .003981            0.14                 77            1247
0.01          3                  1                  1    128       1         0         5         102400      0           2           .000353      NA          .035259           .040998             .040998            0.94                 702           1485
0.01          3                  1                  1    128       1         0         6         1024        0           2           .000003      NA          .000124           .000200             .000200            0.03                 11            1009
0.01          3                  1                  1    128       1         0         6         10240       0           2           .000019      NA          .000915           .001110             .001110            0.07                 47            1344
0.01          3                  1                  1    128       1         0         6         102400      0           2           .000086      NA          .012309           .014468             .014468            0.43                 407           1515
0.01          3                  1                  1    256       1         0         1         1024        0           2           .000026      NA          .000998           .000810             .000810            0.05                 23            1392
0.01          3                  1                  1    256       1         0         1         10240       0           2           .000219      NA          .009654           .008100             .008100            0.22                 169           1856
0.01          3                  1                  1    256       1         0         1         102400      0           2           .001084      NA          .098430           .085667             .085667            1.81                 1595          1989
0.01          3                  1                  1    256       1         0         2         1024        0           2           .000052      NA          .000699           .000733             .000733            0.04                 24            1452
0.01          3                  1                  1    256       1         0         2         10240       0           2           .000271      NA          .007365           .007266             .007266            0.20                 166           1674
0.01          3                  1                  1    256       1         0         2         102400      0           2           .001747      NA          .072835           .072894             .072894            1.60                 1601          1740
0.01          3                  1                  1    256       1         0         3         1024        0           2           .000009      NA          .000538           .000778             .000778            0.04                 23            1131
0.01          3                  1                  1    256       1         0         3         10240       0           2           .000074      NA          .005986           .006950             .006950            0.20                 166           1397
0.01          3                  1                  1    256       1         0         3         102400      0           2           .000352      NA          .056639           .062740             .062740            1.42                 1598          1563
0.01          3                  1                  1    256       1         0         4         1024        0           2           .000010      NA          .000643           .000725             .000725            0.04                 22            1400
0.01          3                  1                  1    256       1         0         4         10240       0           2           .000082      NA          .004840           .005934             .005934            0.17                 146           1379
0.01          3                  1                  1    256       1         0         4         102400      0           2           .000372      NA          .044754           .054512             .054512            1.24                 1394          1485
0.01          3                  1                  1    256       1         0         5         1024        0           2           .000009      NA          .000575           .000712             .000712            0.03                 21            1540
0.01          3                  1                  1    256       1         0         5         10240       0           2           .000079      NA          .005646           .006570             .006570            0.19                 146           1386
0.01          3                  1                  1    256       1         0         5         102400      0           2           .000354      NA          .053807           .060755             .060755            1.38                 1398          1547
0.01          3                  1                  1    256       1         0         6         1024        0           2           .000003      NA          .000219           .000304             .000304            0.03                 15            1091
0.01          3                  1                  1    256       1         0         6         10240       0           2           .000017      NA          .001855           .002008             .002008            0.10                 87            1289
0.01          3                  1                  1    256       1         0         6         102400      0           2           .000094      NA          .017920           .021146             .021146            0.65                 807           1496
