comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.58;218;1;128;1;0;1;19000;40960;0;1;.007840;NA;.052296;.043156;.043156;1.58;218;99
1.71;217;1;128;1;0;1;17000;4096;0;0;0.003572;NA;0.026783;0.022846;0.022845;0.05;35;92
1.66;218;1;128;1;0;1;17000;4096;0;1;.000609;NA;.003640;.003669;.003669;1.66;218;99
1.75;220;1;128;1;0;1;17000;8192;0;0;0.007151;NA;0.045227;0.038613;0.038612;0.06;67;108
1.57;217;1;128;1;0;1;17000;8192;0;1;.001249;NA;.008030;.007901;.007900;1.57;217;99
1.59;219;1;128;1;0;1;17000;40960;0;0;0.048792;NA;0.295128;0.237165;0.237164;0.43;321;113
1.45;219;1;128;1;0;1;17000;40960;0;1;.007858;NA;.049456;.043476;.043476;1.45;219;100
1.59;217;1;128;1;0;1;15000;4096;0;0;0.004716;NA;0.034702;0.024322;0.024321;0.04;35;122
1.71;218;1;128;1;0;1;15000;4096;0;1;.000573;NA;.003655;.004620;.004620;1.71;218;99
1.58;219;1;128;1;0;1;15000;8192;0;0;0.009166;NA;0.062113;0.047254;0.047253;0.08;67;115
1.72;219;1;128;1;0;1;15000;8192;0;1;.001273;NA;.011465;.008929;.008928;1.72;219;99
1.58;217;1;128;1;0;1;15000;40960;0;0;0.040814;NA;0.239588;0.210887;0.210886;0.40;321;103
1.58;217;1;128;1;0;1;15000;40960;0;1;.007039;NA;.050123;.042927;.042927;1.58;217;100
1.58;217;1;128;1;0;1;13000;4096;0;0;0.004511;NA;0.028448;0.022498;0.022497;0.04;35;113
1.70;217;1;128;1;0;1;13000;4096;0;1;.000588;NA;.005571;.004703;.004702;1.70;217;99
1.46;217;1;128;1;0;1;13000;8192;0;0;0.009713;NA;0.065997;0.049485;0.049484;0.09;67;117
1.74;218;1;128;1;0;1;13000;8192;0;1;.001189;NA;.007525;.009321;.009321;1.74;218;100
1.76;218;1;128;1;0;1;13000;40960;0;0;0.050622;NA;0.313224;0.219966;0.219964;0.41;323;122
1.74;217;1;128;1;0;1;13000;40960;0;1;.007926;NA;.051966;.045853;.045853;1.74;217;99
1.76;217;1;128;1;0;1;11000;4096;0;0;0.004949;NA;0.036206;0.026184;0.026183;0.05;35;119
1.56;218;1;128;1;0;1;11000;4096;0;1;.000604;NA;.004606;.004329;.004329;1.56;218;99
1.57;217;1;128;1;0;1;11000;8192;0;0;0.009849;NA;0.064732;0.052780;0.052779;0.09;67;113
1.71;219;1;128;1;0;1;11000;8192;0;1;.001163;NA;.007433;.009003;.009003;1.71;219;99
1.55;217;1;128;1;0;1;11000;40960;0;0;0.033457;NA;0.210370;0.165875;0.165874;0.32;321;114
1.52;218;1;128;1;0;1;11000;40960;0;1;.007068;NA;.052269;.046729;.046728;1.52;218;99
1.62;217;1;128;1;0;1;9000;4096;0;0;0.004865;NA;0.037545;0.026628;0.026627;0.04;35;122
1.75;218;1;128;1;0;1;9000;4096;0;1;.000603;NA;.003680;.003737;.003737;1.75;218;99
1.75;218;1;128;1;0;1;9000;8192;0;0;0.009219;NA;0.062888;0.049151;0.049150;0.09;67;115
1.59;218;1;128;1;0;1;9000;8192;0;1;.001170;NA;.010339;.008153;.008152;1.59;218;99
1.74;218;1;128;1;0;1;9000;40960;0;0;0.051705;NA;0.316588;0.245125;0.245124;0.44;321;116
1.55;217;1;128;1;0;1;9000;40960;0;1;.007708;NA;.048475;.049166;.049166;1.55;217;99
1.77;218;1;128;1;0;1;7000;4096;0;0;0.004545;NA;0.032296;0.024747;0.024746;0.04;35;116
1.72;218;1;128;1;0;1;7000;4096;0;1;.000581;NA;.005085;.004513;.004512;1.72;218;100
1.70;219;1;128;1;0;1;7000;8192;0;0;0.009550;NA;0.064019;0.051211;0.051210;0.09;67;113
1.72;218;1;128;1;0;1;7000;8192;0;1;.001103;NA;.010111;.009815;.009815;1.72;218;99
1.59;218;1;128;1;0;1;7000;40960;0;0;0.046084;NA;0.231190;0.178499;0.178498;0.37;321;114
1.47;218;1;128;1;0;1;7000;40960;0;1;.007101;NA;.050442;.057176;.057176;1.47;218;100
1.55;217;1;128;1;0;1;5000;4096;0;0;0.004941;NA;0.034978;0.025500;0.025499;0.05;35;118
1.59;218;1;128;1;0;1;5000;4096;0;1;.000606;NA;.003728;.007173;.007173;1.59;218;99
1.57;217;1;128;1;0;1;5000;8192;0;0;0.009300;NA;0.065049;0.049172;0.049171;0.09;67;117
1.77;219;1;128;1;0;1;5000;8192;0;1;.001196;NA;.010441;.014653;.014653;1.77;219;99
1.75;218;1;128;1;0;1;5000;40960;0;0;0.048883;NA;0.306683;0.240730;0.240728;0.44;321;110
1.57;218;1;128;1;0;1;5000;40960;0;1;.008118;NA;.048678;.075629;.075629;1.57;218;100
1.90;218;1;128;1;0;2;25000;4096;0;0;0.007365;NA;0.031173;0.032131;0.032130;0.05;39;98
1.91;220;1;128;1;0;2;25000;4096;0;1;.000887;NA;.003341;.004700;.004700;1.91;220;99
1.55;216;1;128;1;0;2;25000;8192;0;0;0.015834;NA;0.059478;0.063835;0.063834;0.11;75;95
1.61;218;1;128;1;0;2;25000;8192;0;1;.001785;NA;.007478;.009516;.009516;1.61;218;99
1.54;217;1;128;1;0;2;25000;40960;0;0;0.079257;NA;0.251411;0.267622;0.267621;0.49;362;96
1.71;216;1;128;1;0;2;25000;40960;0;1;.010015;NA;.044243;.048003;.048002;1.71;216;99
1.53;217;1;128;1;0;2;23000;4096;0;0;0.004115;NA;0.017211;0.026133;0.026132;0.06;39;63
1.43;218;1;128;1;0;2;23000;4096;0;1;.000790;NA;.004489;.004826;.004826;1.43;218;100
1.71;218;1;128;1;0;2;23000;8192;0;0;0.015874;NA;0.060828;0.064259;0.064258;0.11;75;97
1.70;217;1;128;1;0;2;23000;8192;0;1;.001518;NA;.008635;.009270;.009270;1.70;217;100
1.60;216;1;128;1;0;2;23000;40960;0;0;0.050463;NA;0.207245;0.207534;0.207534;0.37;362;98
1.72;218;1;128;1;0;2;23000;40960;0;1;.011636;NA;.040527;.045082;.045082;1.72;218;99
1.54;216;1;128;1;0;2;21000;4096;0;0;0.007303;NA;0.030903;0.033888;0.033887;0.05;39;94
1.72;218;1;128;1;0;2;21000;4096;0;1;.000827;NA;.003313;.005302;.005302;1.72;218;100
1.44;217;1;128;1;0;2;21000;8192;0;0;0.014301;NA;0.055501;0.058667;0.058666;0.10;75;97
1.70;218;1;128;1;0;2;21000;8192;0;1;.001577;NA;.008912;.009552;.009552;1.70;218;99
1.55;216;1;128;1;0;2;21000;40960;0;0;0.082778;NA;0.272769;0.292128;0.292127;0.52;362;96
1.55;216;1;128;1;0;2;21000;40960;0;1;.011880;NA;.040922;.044896;.044896;1.55;216;99
1.72;217;1;128;1;0;2;19000;4096;0;0;0.007960;NA;0.030400;0.030553;0.030553;0.05;39;100
1.52;216;1;128;1;0;2;19000;4096;0;1;.000801;NA;.004458;.004812;.004812;1.52;216;99
1.53;217;1;128;1;0;2;19000;8192;0;0;0.012710;NA;0.050113;0.055018;0.055017;0.10;75;94
1.52;217;1;128;1;0;2;19000;8192;0;1;.001613;NA;.008778;.009266;.009265;1.52;217;100
1.56;217;1;128;1;0;2;19000;40960;0;0;0.048318;NA;0.267959;0.267532;0.267531;0.49;362;85
1.54;218;1;128;1;0;2;19000;40960;0;1;.009886;NA;.044340;.050505;.050504;1.54;218;99
1.46;217;1;128;1;0;2;17000;4096;0;0;0.007311;NA;0.031845;0.035937;0.035936;0.06;39;93
1.53;216;1;128;1;0;2;17000;4096;0;1;.000802;NA;.006117;.005865;.005864;1.53;216;99
1.55;217;1;128;1;0;2;17000;8192;0;0;0.015813;NA;0.059786;0.057618;0.057617;0.10;75;102
1.73;216;1;128;1;0;2;17000;8192;0;1;.001704;NA;.010720;.010454;.010454;1.73;216;99
1.53;218;1;128;1;0;2;17000;40960;0;0;0.048391;NA;0.218538;0.248942;0.248941;0.47;362;80
1.45;218;1;128;1;0;2;17000;40960;0;1;.011175;NA;.040965;.044068;.044068;1.45;218;99
1.52;218;1;128;1;0;2;15000;4096;0;0;0.007355;NA;0.030179;0.034736;0.034735;0.06;41;93
1.72;217;1;128;1;0;2;15000;4096;0;1;.000919;NA;.003458;.004821;.004821;1.72;217;99
1.67;216;1;128;1;0;2;15000;8192;0;0;0.011914;NA;0.046262;0.055035;0.055035;0.09;75;88
1.67;217;1;128;1;0;2;15000;8192;0;1;.001716;NA;.008373;.009657;.009657;1.67;217;99
1.58;218;1;128;1;0;2;15000;40960;0;0;0.079110;NA;0.282978;0.272352;0.272352;0.50;362;102
1.73;218;1;128;1;0;2;15000;40960;0;1;.011311;NA;.040316;.045056;.045056;1.73;218;99
1.45;218;1;128;1;0;2;13000;4096;0;0;0.007207;NA;0.030780;0.035046;0.035045;0.06;39;88
1.71;216;1;128;1;0;2;13000;4096;0;1;.000913;NA;.003493;.005120;.005119;1.71;216;100
1.52;217;1;128;1;0;2;13000;8192;0;0;0.010655;NA;0.041236;0.052076;0.052075;0.09;75;78
1.61;217;1;128;1;0;2;13000;8192;0;1;.001844;NA;.007772;.009569;.009568;1.61;217;100
1.71;217;1;128;1;0;2;13000;40960;0;0;0.080014;NA;0.264616;0.261229;0.261229;0.48;362;100
1.76;217;1;128;1;0;2;13000;40960;0;1;.010844;NA;.048414;.049792;.049792;1.76;217;99
1.72;216;1;128;1;0;2;11000;4096;0;0;0.005706;NA;0.022623;0.027801;0.027800;0.05;39;79
1.73;218;1;128;1;0;2;11000;4096;0;1;.000869;NA;.005995;.005621;.005621;1.73;218;99
1.57;218;1;128;1;0;2;11000;8192;0;0;0.012843;NA;0.056614;0.063619;0.063618;0.11;75;88
1.74;216;1;128;1;0;2;11000;8192;0;1;.001564;NA;.010912;.011179;.011179;1.74;216;99
1.58;217;1;128;1;0;2;11000;40960;0;0;0.049144;NA;0.216147;0.235577;0.235576;0.44;362;84
1.55;217;1;128;1;0;2;11000;40960;0;1;.012219;NA;.041413;.048884;.048884;1.55;217;100
1.51;217;1;128;1;0;2;9000;4096;0;0;0.007275;NA;0.030956;0.030523;0.030522;0.05;39;101
1.72;216;1;128;1;0;2;9000;4096;0;1;.000856;NA;.004202;.005269;.005269;1.72;216;100
1.74;217;1;128;1;0;2;9000;8192;0;0;0.014358;NA;0.059737;0.062210;0.062209;0.10;75;98
1.72;217;1;128;1;0;2;9000;8192;0;1;.001585;NA;.010989;.011053;.011053;1.72;217;99
1.59;218;1;128;1;0;2;9000;40960;0;0;0.081575;NA;0.273192;0.268371;0.268370;0.48;362;101
1.52;221;1;128;1;0;2;9000;40960;0;1;.012101;NA;.040545;.057913;.057913;1.52;221;100
1.66;216;1;128;1;0;2;7000;4096;0;0;0.007231;NA;0.029711;0.031748;0.031747;0.05;39;96
1.72;218;1;128;1;0;2;7000;4096;0;1;.000893;NA;.005984;.005987;.005987;1.72;218;100
1.71;217;1;128;1;0;2;7000;8192;0;0;0.011427;NA;0.039878;0.056099;0.056098;0.11;75;75
1.72;217;1;128;1;0;2;7000;8192;0;1;.001861;NA;.007674;.010348;.010348;1.72;217;99
1.58;217;1;128;1;0;2;7000;40960;0;0;0.048224;NA;0.218473;0.241600;0.241599;0.45;362;85
1.71;217;1;128;1;0;2;7000;40960;0;1;.012039;NA;.042688;.061953;.061953;1.71;217;99
1.60;218;1;128;1;0;2;5000;4096;0;0;0.007913;NA;0.029874;0.029248;0.029247;0.05;39;101
1.74;218;1;128;1;0;2;5000;4096;0;1;.000841;NA;.005943;.006650;.006650;1.74;218;99
1.73;217;1;128;1;0;2;5000;8192;0;0;0.009836;NA;0.038834;0.054844;0.054843;0.10;75;74
1.74;218;1;128;1;0;2;5000;8192;0;1;.001614;NA;.008734;.013711;.013711;1.74;218;99
1.56;217;1;128;1;0;2;5000;40960;0;0;0.050021;NA;0.226579;0.292446;0.292445;0.50;362;79
1.58;217;1;128;1;0;2;5000;40960;0;1;.010387;NA;.042295;.074763;.074763;1.58;217;99
1.53;216;1;128;1;0;3;25000;4096;0;0;0.007322;NA;0.018234;0.033199;0.033198;0.06;27;75
1.70;215;1;128;1;0;3;25000;4096;0;1;.000842;NA;.003665;.005021;.005021;1.70;215;99
1.56;215;1;128;1;0;3;25000;8192;0;0;0.009088;NA;0.023634;0.053907;0.053906;0.10;51;61
1.53;216;1;128;1;0;3;25000;8192;0;1;.001842;NA;.005616;.009056;.009056;1.53;216;99
1.53;216;1;128;1;0;3;25000;40960;0;0;0.072045;NA;0.147151;0.232477;0.232476;0.44;243;81
1.56;216;1;128;1;0;3;25000;40960;0;1;.010279;NA;.035102;.044962;.044962;1.56;216;99
1.55;216;1;128;1;0;3;23000;4096;0;0;0.006893;NA;0.016871;0.031875;0.031874;0.05;27;74
1.54;220;1;128;1;0;3;23000;4096;0;1;.000887;NA;.005048;.006640;.006640;1.54;220;99
1.54;216;1;128;1;0;3;23000;8192;0;0;0.012578;NA;0.031747;0.060131;0.060130;0.10;51;72
1.62;215;1;128;1;0;3;23000;8192;0;1;.001859;NA;.005546;.009390;.009390;1.62;215;99
1.56;216;1;128;1;0;3;23000;40960;0;0;0.043080;NA;0.124625;0.241702;0.241700;0.46;243;59
1.73;215;1;128;1;0;3;23000;40960;0;1;.011764;NA;.032933;.044256;.044255;1.73;215;100
1.54;215;1;128;1;0;3;21000;4096;0;0;0.004035;NA;0.009502;0.030454;0.030454;0.06;27;41
1.48;215;1;128;1;0;3;21000;4096;0;1;.000912;NA;.002520;.004476;.004476;1.48;215;99
1.55;216;1;128;1;0;3;21000;8192;0;0;0.012350;NA;0.026489;0.052441;0.052440;0.10;51;67
1.68;217;1;128;1;0;3;21000;8192;0;1;.001711;NA;.005595;.009213;.009213;1.68;217;99
1.64;216;1;128;1;0;3;21000;40960;0;0;0.042541;NA;0.119900;0.232612;0.232611;0.45;243;62
1.56;216;1;128;1;0;3;21000;40960;0;1;.010455;NA;.038457;.044966;.044965;1.56;216;99
1.52;215;1;128;1;0;3;19000;4096;0;0;0.005383;NA;0.011423;0.029000;0.028999;0.06;27;59
1.54;216;1;128;1;0;3;19000;4096;0;1;.000926;NA;.002831;.005273;.005272;1.54;216;99
1.69;216;1;128;1;0;3;19000;8192;0;0;0.007777;NA;0.018921;0.046940;0.046939;0.08;51;62
1.60;215;1;128;1;0;3;19000;8192;0;1;.001789;NA;.006715;.009180;.009180;1.60;215;99
1.61;216;1;128;1;0;3;19000;40960;0;0;0.069992;NA;0.123924;0.251844;0.251843;0.47;243;72
1.56;215;1;128;1;0;3;19000;40960;0;1;.010756;NA;.034693;.044210;.044210;1.56;215;99
1.63;217;1;128;1;0;3;17000;4096;0;0;0.006538;NA;0.016017;0.035430;0.035429;0.06;27;67
1.55;215;1;128;1;0;3;17000;4096;0;1;.000819;NA;.004782;.005813;.005813;1.55;215;100
1.68;215;1;128;1;0;3;17000;8192;0;0;0.012616;NA;0.030877;0.050686;0.050685;0.09;51;78
1.55;215;1;128;1;0;3;17000;8192;0;1;.001631;NA;.007983;.009959;.009959;1.55;215;99
1.67;215;1;128;1;0;3;17000;40960;0;0;0.042191;NA;0.116082;0.245483;0.245482;0.44;243;60
1.67;216;1;128;1;0;3;17000;40960;0;1;.010342;NA;.034072;.043644;.043644;1.67;216;99
1.72;215;1;128;1;0;3;15000;4096;0;0;0.005382;NA;0.012699;0.031975;0.031974;0.05;27;62
1.53;216;1;128;1;0;3;15000;4096;0;1;.000959;NA;.003321;.004913;.004913;1.53;216;99
1.39;216;1;128;1;0;3;15000;8192;0;0;0.012968;NA;0.031715;0.053309;0.053309;0.09;51;78
1.55;216;1;128;1;0;3;15000;8192;0;1;.001789;NA;.005681;.008384;.008384;1.55;216;99
1.54;216;1;128;1;0;3;15000;40960;0;0;0.068629;NA;0.165924;0.260682;0.260681;0.49;243;75
1.63;215;1;128;1;0;3;15000;40960;0;1;.011678;NA;.032624;.045600;.045600;1.63;215;100
1.59;217;1;128;1;0;3;13000;4096;0;0;0.006428;NA;0.016251;0.031240;0.031240;0.05;27;71
1.57;216;1;128;1;0;3;13000;4096;0;1;.000881;NA;.002455;.004132;.004132;1.57;216;99
1.66;216;1;128;1;0;3;13000;8192;0;0;0.010867;NA;0.024092;0.057446;0.057444;0.10;51;62
1.68;216;1;128;1;0;3;13000;8192;0;1;.001684;NA;.006034;.009130;.009130;1.68;216;99
1.52;216;1;128;1;0;3;13000;40960;0;0;0.070932;NA;0.160891;0.266847;0.266846;0.50;243;76
1.68;216;1;128;1;0;3;13000;40960;0;1;.011438;NA;.033565;.045599;.045599;1.68;216;100
1.52;216;1;128;1;0;3;11000;4096;0;0;0.005543;NA;0.013178;0.033802;0.033801;0.06;27;61
1.66;215;1;128;1;0;3;11000;4096;0;1;.000912;NA;.002662;.005830;.005830;1.66;215;99
1.56;215;1;128;1;0;3;11000;8192;0;0;0.012521;NA;0.031913;0.053475;0.053474;0.09;51;77
1.71;216;1;128;1;0;3;11000;8192;0;1;.001808;NA;.005708;.008966;.008965;1.71;216;99
1.50;217;1;128;1;0;3;11000;40960;0;0;0.070556;NA;0.156391;0.264151;0.264150;0.48;243;77
1.70;216;1;128;1;0;3;11000;40960;0;1;.011372;NA;.033188;.044704;.044704;1.70;216;99
1.53;216;1;128;1;0;3;9000;4096;0;0;0.004573;NA;0.010936;0.029520;0.029520;0.05;27;56
1.54;216;1;128;1;0;3;9000;4096;0;1;.000895;NA;.003833;.005143;.005142;1.54;216;100
1.49;215;1;128;1;0;3;9000;8192;0;0;0.009420;NA;0.022510;0.060058;0.060057;0.10;51;58
1.49;215;1;128;1;0;3;9000;8192;0;1;.001840;NA;.006263;.009138;.009138;1.49;215;99
1.72;216;1;128;1;0;3;9000;40960;0;0;0.041888;NA;0.113394;0.268282;0.268281;0.47;243;57
1.49;215;1;128;1;0;3;9000;40960;0;1;.010717;NA;.034173;.045827;.045827;1.49;215;99
1.67;216;1;128;1;0;3;7000;4096;0;0;0.006349;NA;0.016173;0.032676;0.032675;0.05;27;72
1.67;216;1;128;1;0;3;7000;4096;0;1;.000955;NA;.002812;.004874;.004873;1.67;216;99
1.51;215;1;128;1;0;3;7000;8192;0;0;0.014605;NA;0.034386;0.053244;0.053243;0.09;51;81
1.53;215;1;128;1;0;3;7000;8192;0;1;.001721;NA;.006392;.008751;.008751;1.53;215;99
1.70;215;1;128;1;0;3;7000;40960;0;0;0.042323;NA;0.142637;0.284945;0.284944;0.49;243;59
1.60;215;1;128;1;0;3;7000;40960;0;1;.010782;NA;.033039;.055569;.055569;1.60;215;99
1.67;215;1;128;1;0;3;5000;4096;0;0;0.006674;NA;0.016717;0.034970;0.034969;0.05;27;68
1.42;217;1;128;1;0;3;5000;4096;0;1;.000877;NA;.002421;.005410;.005410;1.42;217;99
1.68;215;1;128;1;0;3;5000;8192;0;0;0.009981;NA;0.021612;0.059589;0.059588;0.11;51;57
1.51;215;1;128;1;0;3;5000;8192;0;1;.001767;NA;.006893;.012214;.012214;1.51;215;100
1.68;215;1;128;1;0;3;5000;40960;0;0;0.071186;NA;0.144615;0.346195;0.346193;0.56;243;64
1.67;215;1;128;1;0;3;5000;40960;0;1;.011694;NA;.035612;.070318;.070317;1.67;215;99
1.52;215;1;128;1;0;4;25000;4096;0;0;0.005667;NA;0.017585;0.033327;0.033326;0.05;27;71
1.72;216;1;128;1;0;4;25000;4096;0;1;.000717;NA;.003136;.003979;.003978;1.72;216;99
1.69;215;1;128;1;0;4;25000;8192;0;0;0.011085;NA;0.032782;0.055658;0.055657;0.09;51;76
1.47;216;1;128;1;0;4;25000;8192;0;1;.001658;NA;.005860;.007174;.007173;1.47;216;99
1.71;215;1;128;1;0;4;25000;40960;0;0;0.037306;NA;0.150444;0.253113;0.253111;0.48;242;62
1.69;215;1;128;1;0;4;25000;40960;0;1;.009471;NA;.034821;.043361;.043361;1.69;215;99
1.39;216;1;128;1;0;4;23000;4096;0;0;0.006482;NA;0.020464;0.027295;0.027294;0.05;27;86
1.39;215;1;128;1;0;4;23000;4096;0;1;.000798;NA;.003654;.004746;.004745;1.39;215;99
1.55;216;1;128;1;0;4;23000;8192;0;0;0.011224;NA;0.033123;0.040396;0.040396;0.08;51;92
1.68;216;1;128;1;0;4;23000;8192;0;1;.001421;NA;.007681;.008421;.008420;1.68;216;99
1.57;216;1;128;1;0;4;23000;40960;0;0;0.037718;NA;0.124004;0.222166;0.222165;0.44;242;62
1.40;216;1;128;1;0;4;23000;40960;0;1;.009994;NA;.030654;.041724;.041724;1.40;216;100
1.48;216;1;128;1;0;4;21000;4096;0;0;0.006456;NA;0.020516;0.027344;0.027343;0.05;27;86
1.40;214;1;128;1;0;4;21000;4096;0;1;.000740;NA;.004591;.004776;.004775;1.40;214;99
1.59;216;1;128;1;0;4;21000;8192;0;0;0.011500;NA;0.032259;0.048331;0.048330;0.09;51;82
1.51;216;1;128;1;0;4;21000;8192;0;1;.001621;NA;.005211;.007774;.007774;1.51;216;99
1.51;216;1;128;1;0;4;21000;40960;0;0;0.062261;NA;0.174977;0.247337;0.247336;0.47;242;80
1.73;215;1;128;1;0;4;21000;40960;0;1;.010196;NA;.030495;.040480;.040480;1.73;215;100
1.48;216;1;128;1;0;4;19000;4096;0;0;0.005671;NA;0.017495;0.025323;0.025322;0.05;27;84
1.84;215;1;128;1;0;4;19000;4096;0;1;.000756;NA;.003276;.004132;.004132;1.84;215;99
1.52;215;1;128;1;0;4;19000;8192;0;0;0.011253;NA;0.029878;0.043427;0.043426;0.08;51;84
1.68;216;1;128;1;0;4;19000;8192;0;1;.001482;NA;.008028;.008689;.008689;1.68;216;99
1.71;216;1;128;1;0;4;19000;40960;0;0;0.063670;NA;0.185031;0.231518;0.231517;0.44;242;89
1.57;219;1;128;1;0;4;19000;40960;0;1;.011101;NA;.030602;.043070;.043070;1.57;219;99
1.72;215;1;128;1;0;4;17000;4096;0;0;0.006120;NA;0.016824;0.033754;0.033753;0.06;27;66
1.70;215;1;128;1;0;4;17000;4096;0;1;.000795;NA;.004480;.004867;.004867;1.70;215;100
1.54;215;1;128;1;0;4;17000;8192;0;0;0.007859;NA;0.022720;0.054199;0.054198;0.10;51;53
1.69;216;1;128;1;0;4;17000;8192;0;1;.001591;NA;.005682;.007643;.007642;1.69;216;100
1.81;215;1;128;1;0;4;17000;40960;0;0;0.062152;NA;0.190306;0.283612;0.283611;0.51;242;78
1.74;215;1;128;1;0;4;17000;40960;0;1;.010411;NA;.031947;.041590;.041590;1.74;215;100
1.76;216;1;128;1;0;4;15000;4096;0;0;0.004697;NA;0.012095;0.023007;0.023007;0.04;27;75
1.68;214;1;128;1;0;4;15000;4096;0;1;.000819;NA;.002315;.004412;.004412;1.68;214;99
1.75;216;1;128;1;0;4;15000;8192;0;0;0.006189;NA;0.024418;0.054876;0.054875;0.10;51;48
1.81;215;1;128;1;0;4;15000;8192;0;1;.001753;NA;.004841;.007133;.007133;1.81;215;99
1.94;215;1;128;1;0;4;15000;40960;0;0;0.063909;NA;0.180627;0.250862;0.250861;0.47;242;83
1.92;215;1;128;1;0;4;15000;40960;0;1;.010759;NA;.031164;.041100;.041100;1.92;215;99
1.51;216;1;128;1;0;4;13000;4096;0;0;0.004397;NA;0.012876;0.029513;0.029512;0.05;29;64
1.42;215;1;128;1;0;4;13000;4096;0;1;.000837;NA;.002922;.004118;.004118;1.42;215;100
1.53;215;1;128;1;0;4;13000;8192;0;0;0.011351;NA;0.032981;0.053222;0.053221;0.09;51;79
1.50;216;1;128;1;0;4;13000;8192;0;1;.001651;NA;.006062;.008312;.008312;1.50;216;99
1.41;216;1;128;1;0;4;13000;40960;0;0;0.037819;NA;0.129660;0.232851;0.232850;0.45;242;62
1.75;214;1;128;1;0;4;13000;40960;0;1;.009716;NA;.033418;.042400;.042399;1.75;214;100
1.53;216;1;128;1;0;4;11000;4096;0;0;0.005625;NA;0.017529;0.026336;0.026335;0.05;27;76
1.81;215;1;128;1;0;4;11000;4096;0;1;.000779;NA;.003161;.004379;.004379;1.81;215;99
1.54;216;1;128;1;0;4;11000;8192;0;0;0.011526;NA;0.032346;0.059147;0.059146;0.10;51;72
1.68;215;1;128;1;0;4;11000;8192;0;1;.001678;NA;.004596;.007770;.007770;1.68;215;99
1.66;216;1;128;1;0;4;11000;40960;0;0;0.037783;NA;0.125566;0.234018;0.234017;0.44;242;62
1.51;215;1;128;1;0;4;11000;40960;0;1;.010926;NA;.030503;.043583;.043583;1.51;215;99
1.80;216;1;128;1;0;4;9000;4096;0;0;0.004377;NA;0.012259;0.023989;0.023988;0.04;27;72
1.49;215;1;128;1;0;4;9000;4096;0;1;.000859;NA;.002288;.004036;.004036;1.49;215;99
1.67;214;1;128;1;0;4;9000;8192;0;0;0.008449;NA;0.023428;0.045312;0.045312;0.08;51;72
