nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;3;240;500;61.3707;NA;~16672;3834.53;11454.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;10;1;NA;NA;NA;NA;1040;630;NA;74;3;180;10;3.42853;NA;~446;176.474;488.193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;50;1;NA;NA;NA;NA;5200;3150;NA;354;3;180;50;8.36977;NA;~1780;492.572;1435.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;3;180;100;14.0293;NA;~3428;853.872;2518.96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;150;1;NA;NA;NA;NA;15600;9450;NA;1054;3;180;150;19.7883;NA;~5076;1215.17;3602.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;3;180;200;25.5459;NA;~6724;1576.47;4685.19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;250;1;NA;NA;NA;NA;26000;15750;NA;1754;3;180;250;31.2055;NA;~8372;1937.77;5768.31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;3;180;300;37.62;NA;~10054;2344.23;6986.81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;350;1;NA;NA;NA;NA;36400;22050;NA;2454;3;180;350;49.2014;NA;~11728;2750.63;8205.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;3;180;400;55.1768;NA;~13376;3111.93;9288.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;450;1;NA;NA;NA;NA;46800;28350;NA;3154;3;180;450;62.0486;NA;~15024;3473.23;10371.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;3;180;500;67.8608;NA;~16672;3834.53;11454.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;10;1;NA;NA;NA;NA;1040;630;NA;74;3;140;10;3.61105;NA;~446;176.474;488.193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;50;1;NA;NA;NA;NA;5200;3150;NA;354;3;140;50;8.64413;NA;~1780;492.572;1435.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;3;140;100;14.4565;NA;~3428;853.872;2518.96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;150;1;NA;NA;NA;NA;15600;9450;NA;1054;3;140;150;20.2007;NA;~5076;1215.17;3602.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;3;140;200;25.9778;NA;~6724;1576.47;4685.19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;250;1;NA;NA;NA;NA;26000;15750;NA;1754;3;140;250;36.0209;NA;~8372;1937.77;5768.31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;3;140;300;38.1515;NA;~10054;2344.23;6986.81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;350;1;NA;NA;NA;NA;36400;22050;NA;2454;3;140;350;49.0239;NA;~11728;2750.63;8205.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;3;140;400;50.5464;NA;~13376;3111.93;9288.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;450;1;NA;NA;NA;NA;46800;28350;NA;3154;3;140;450;56.1569;NA;~15024;3473.23;10371.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;3;140;500;68.5435;NA;~16672;3834.53;11454.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;10;1;NA;NA;NA;NA;1040;630;NA;74;3;100;10;4.56014;NA;~446;176.474;488.193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;50;1;NA;NA;NA;NA;5200;3150;NA;354;3;100;50;9.93685;NA;~1780;492.572;1435.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;3;100;100;16.1763;NA;~3428;853.872;2518.96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;150;1;NA;NA;NA;NA;15600;9450;NA;1054;3;100;150;23.7514;NA;~5076;1215.17;3602.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;3;100;200;28.9486;NA;~6724;1576.47;4685.19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;250;1;NA;NA;NA;NA;26000;15750;NA;1754;3;100;250;35.2807;NA;~8372;1937.77;5768.31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;3;100;300;44.7491;NA;~10054;2344.23;6986.81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;350;1;NA;NA;NA;NA;36400;22050;NA;2454;3;100;350;52.5943;NA;~11728;2750.63;8205.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;3;100;400;55.9438;NA;~13376;3111.93;9288.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;450;1;NA;NA;NA;NA;46800;28350;NA;3154;3;100;450;62.4418;NA;~15024;3473.23;10371.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;3;100;500;68.3767;NA;~16672;3834.53;11454.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;10;1;NA;NA;NA;NA;1040;630;NA;74;3;60;10;6.69552;NA;~446;176.474;488.193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;50;1;NA;NA;NA;NA;5200;3150;NA;354;3;60;50;15.6007;NA;~1780;492.572;1435.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;3;60;100;24.3925;NA;~3428;853.872;2518.96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;150;1;NA;NA;NA;NA;15600;9450;NA;1054;3;60;150;33.612;NA;~5076;1215.17;3602.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;3;60;200;44.6013;NA;~6724;1576.47;4685.19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;250;1;NA;NA;NA;NA;26000;15750;NA;1754;3;60;250;53.8392;NA;~8372;1937.77;5768.31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;3;60;300;64.879;NA;~10054;2344.23;6986.81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;350;1;NA;NA;NA;NA;36400;22050;NA;2454;3;60;350;79.5117;NA;~11728;2750.63;8205.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;3;60;400;83.6347;NA;~13376;3111.93;9288.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;450;1;NA;NA;NA;NA;46800;28350;NA;3154;3;60;450;98.7133;NA;~15024;3473.23;10371.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;500;1;NA;NA;NA;NA;52000;31500;NA;3504;3;60;500;105.52;NA;~16672;3834.53;11454.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;10;1;NA;NA;NA;NA;1040;630;NA;74;2.2;240;10;3.40983;NA;~446;176.474;488.193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;50;1;NA;NA;NA;NA;5200;3150;NA;354;2.2;240;50;8.3586;NA;~1780;492.572;1435.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;100;1;NA;NA;NA;NA;10400;6300;NA;704;2.2;240;100;15.4871;NA;~3428;853.872;2518.96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;150;1;NA;NA;NA;NA;15600;9450;NA;1054;2.2;240;150;19.7406;NA;~5076;1215.17;3602.07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;200;1;NA;NA;NA;NA;20800;12600;NA;1404;2.2;240;200;25.4932;NA;~6724;1576.47;4685.19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;250;1;NA;NA;NA;NA;26000;15750;NA;1754;2.2;240;250;31.1029;NA;~8372;1937.77;5768.31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;300;1;NA;NA;NA;NA;31200;18900;NA;2104;2.2;240;300;41.6449;NA;~10054;2344.23;6986.81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;350;1;NA;NA;NA;NA;36400;22050;NA;2454;2.2;240;350;44.0151;NA;~11728;2750.63;8205.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;400;1;NA;NA;NA;NA;41600;25200;NA;2804;2.2;240;400;49.8964;NA;~13376;3111.93;9288.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;450;1;NA;NA;NA;NA;46800;28350;NA;3154;2.2;240;450;62.0818;NA;~15024;3473.23;10371.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
