nodes;program;c.domain;adv.model;protocol;partysize;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;50;17.9374;NA;~1956;61.1824;179.023
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;100;18.3214;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;150;34.6437;NA;~5288;121.228;355.745
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;200;34.8228;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;250;35.3837;NA;~8168;122.281;357.847
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;300;51.5142;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;350;52.2478;NA;~11508;182.391;534.697
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;400;52.4396;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;450;69.3188;NA;~14840;242.437;711.419
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.8;60;500;69.4374;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;10;12.0904;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;50;12.338;NA;~1956;61.1824;179.023
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;100;12.6714;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;150;23.9643;NA;~5288;121.228;355.745
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;200;24.2338;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;250;24.5676;NA;~8168;122.281;357.847
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;300;35.8902;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;350;36.2091;NA;~11508;182.391;534.697
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;400;36.5454;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;450;47.9951;NA;~14840;242.437;711.419
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;240;500;48.2433;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;10;12.0493;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;50;12.3589;NA;~1956;61.1824;179.023
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;100;12.6927;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;150;23.9778;NA;~5288;121.228;355.745
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;200;24.2589;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;250;24.5949;NA;~8168;122.281;357.847
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;300;35.9111;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;350;36.3357;NA;~11508;182.391;534.697
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;400;36.428;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;450;47.9452;NA;~14840;242.437;711.419
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;180;500;48.1853;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;10;12.0502;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;50;12.3279;NA;~1956;61.1824;179.023
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;100;12.6351;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;150;23.9396;NA;~5288;121.228;355.745
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;200;24.2827;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;250;24.5617;NA;~8168;122.281;357.847
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;300;35.8854;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;350;36.2292;NA;~11508;182.391;534.697
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;400;36.512;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;450;48.1129;NA;~14840;242.437;711.419
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;140;500;48.3009;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;10;12.0496;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;50;12.3109;NA;~1956;61.1824;179.023
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;100;12.6777;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;150;23.9292;NA;~5288;121.228;355.745
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;200;24.2843;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;250;24.6578;NA;~8168;122.281;357.847
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;300;35.8707;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;350;36.2362;NA;~11508;182.391;534.697
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;400;36.4629;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;450;48.0999;NA;~14840;242.437;711.419
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;100;500;48.2078;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;10;19.4657;NA;~804;60.7613;178.182
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;50;19.9091;NA;~1956;61.1824;179.023
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;100;20.4636;NA;~3396;61.7088;180.074
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;150;38.6533;NA;~5288;121.228;355.745
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;200;39.2348;NA;~6728;121.755;356.796
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;250;39.5606;NA;~8168;122.281;357.847
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;300;58.1151;NA;~10068;181.864;533.646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;350;58.6473;NA;~11508;182.391;534.697
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;400;58.9569;NA;~12948;182.917;535.749
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;450;77.5558;NA;~14840;242.437;711.419
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;1.6;60;500;77.6469;NA;~16280;242.963;712.471
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;10;0.349512;NA;~314;4.09765;8.97757
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;50;0.808358;NA;~1475;8.44625;18.457
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;100;1.32324;NA;~2924;12.8995;28.1461
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;150;1.82024;NA;~4373;17.353;37.8353
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;200;2.32713;NA;~5822;21.8062;47.5245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;250;2.79351;NA;~7271;26.2598;57.2134
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;300;3.3343;NA;~8728;30.777;67.0297
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;350;3.85133;NA;~10177;35.2301;76.7196
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;400;4.33876;NA;~11626;39.6837;86.4085
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;450;4.85728;NA;~13075;44.137;96.0971
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;240;500;5.34141;NA;~14524;48.5904;105.786
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;10;0.351264;NA;~314;4.09772;8.97757
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;50;0.799977;NA;~1475;8.44602;18.4571
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;100;1.30066;NA;~2924;12.8993;28.1457
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;150;1.80952;NA;~4373;17.3529;37.8354
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;200;2.3326;NA;~5822;21.8063;47.5243
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;250;2.81378;NA;~7271;26.26;57.214
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;300;3.29908;NA;~8728;30.7771;67.0304
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;350;3.8408;NA;~10177;35.2302;76.7191
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;400;4.38651;NA;~11626;39.6844;86.4092
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;450;4.86726;NA;~13075;44.1374;96.0981
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;180;500;5.33388;NA;~14524;48.5905;105.787
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;10;0.346036;NA;~314;4.0978;8.97778
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;50;0.804262;NA;~1475;8.44606;18.4569
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;100;1.30664;NA;~2924;12.8995;28.146
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;150;1.81354;NA;~4373;17.3528;37.835
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;200;2.29925;NA;~5822;21.8061;47.524
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;250;2.80151;NA;~7271;26.2596;57.2134
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;300;3.33597;NA;~8728;30.7771;67.031
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;350;3.83674;NA;~10177;35.2305;76.7197
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;400;4.36476;NA;~11626;39.6841;86.409
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;450;4.84741;NA;~13075;44.1375;96.0975
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;140;500;5.37386;NA;~14524;48.5905;105.787
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;10;0.351831;NA;~314;4.0976;8.97771
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;50;0.805568;NA;~1475;8.44606;18.4568
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;100;1.31018;NA;~2924;12.8996;28.1462
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;150;1.80396;NA;~4373;17.3527;37.8351
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;200;2.35061;NA;~5822;21.8065;47.5248
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;250;2.85137;NA;~7271;26.2599;57.2136
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;300;3.33481;NA;~8728;30.7773;67.0311
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;350;3.86951;NA;~10177;35.2304;76.7196
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;400;4.37938;NA;~11626;39.6839;86.4086
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;450;4.81105;NA;~13075;44.137;96.0979
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;100;500;5.33182;NA;~14524;48.5908;105.787
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;10;0.487888;NA;~314;4.09773;8.9776
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;50;1.13506;NA;~1475;8.44608;18.457
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;100;1.77349;NA;~2924;12.8996;28.1459
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;150;2.43583;NA;~4373;17.3526;37.8347
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;200;3.12837;NA;~5822;21.806;47.5244
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;250;3.75805;NA;~7271;26.2596;57.2125
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;300;4.52386;NA;~8728;30.7774;67.0308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;350;5.15446;NA;~10177;35.2302;76.7187
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;400;5.88654;NA;~11626;39.6843;86.4089
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;450;6.53963;NA;~13075;44.1373;96.0989
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;3;60;500;7.21824;NA;~14524;48.5905;105.787
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;10;0.347092;NA;~314;4.09762;8.97781
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;50;0.795458;NA;~1475;8.44614;18.4569
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;100;1.30513;NA;~2924;12.8995;28.1459
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;150;1.81312;NA;~4373;17.3527;37.8349
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;200;2.2888;NA;~5822;21.8063;47.5242
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;250;2.83937;NA;~7271;26.2596;57.2133
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;300;3.34778;NA;~8728;30.777;67.0304
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;350;3.86599;NA;~10177;35.2302;76.7193
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;400;4.3532;NA;~11626;39.6841;86.4087
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;450;4.9002;NA;~13075;44.1371;96.098
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;240;500;5.34706;NA;~14524;48.5901;105.786
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;10;0.353454;NA;~314;4.09766;8.97766
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;50;0.811541;NA;~1475;8.44609;18.457
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;100;1.31203;NA;~2924;12.8995;28.1463
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;150;1.79291;NA;~4373;17.3529;37.8354
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;200;2.32507;NA;~5822;21.8064;47.5242
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;250;2.7804;NA;~7271;26.2599;57.2138
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;300;3.35622;NA;~8728;30.777;67.0305
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;350;3.86569;NA;~10177;35.2305;76.7194
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;400;4.35244;NA;~11626;39.6838;86.4087
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;450;4.84122;NA;~13075;44.1371;96.0979
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;180;500;5.375;NA;~14524;48.5911;105.787
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;10;0.353224;NA;~314;4.09768;8.97791
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;50;0.797541;NA;~1475;8.44602;18.457
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;100;1.30569;NA;~2924;12.8993;28.1456
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;150;1.80527;NA;~4373;17.3528;37.835
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;200;2.31047;NA;~5822;21.8066;47.5245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;250;2.82118;NA;~7271;26.2598;57.2135
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;300;3.36487;NA;~8728;30.7772;67.0308
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;350;3.83751;NA;~10177;35.2305;76.7197
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;400;4.36437;NA;~11626;39.6838;86.4086
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;450;4.85582;NA;~13075;44.137;96.0972
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;140;500;5.35418;NA;~14524;48.5905;105.787
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;10;0.352412;NA;~314;4.09756;8.97777
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;50;0.807027;NA;~1475;8.44622;18.4568
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;100;1.30447;NA;~2924;12.8993;28.1459
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;150;1.80995;NA;~4373;17.3531;37.8349
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;200;2.31365;NA;~5822;21.8059;47.5239
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;250;2.79934;NA;~7271;26.2596;57.2135
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;300;3.34845;NA;~8728;30.7767;67.0299
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;350;3.8288;NA;~10177;35.2302;76.719
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;400;4.36302;NA;~11626;39.684;86.4088
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;450;4.86516;NA;~13075;44.1375;96.0986
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;100;500;5.43966;NA;~14524;48.5906;105.786
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;10;0.479478;NA;~314;4.09762;8.97769
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;50;1.10446;NA;~1475;8.44611;18.4569
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;100;1.75873;NA;~2924;12.8995;28.146
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;150;2.43466;NA;~4373;17.353;37.8355
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;200;3.07372;NA;~5822;21.8062;47.524
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;250;3.7819;NA;~7271;26.2593;57.2133
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;300;4.54409;NA;~8728;30.7775;67.0305
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;350;5.17716;NA;~10177;35.2304;76.719
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;400;5.84958;NA;~11626;39.6837;86.409
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;450;6.5351;NA;~13075;44.1376;96.0973
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2.2;60;500;7.2899;NA;~14524;48.5899;105.786
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;10;0.370862;NA;~314;4.0977;8.97786
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;50;0.840254;NA;~1475;8.44607;18.4568
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;100;1.36045;NA;~2924;12.8996;28.1462
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;150;1.9055;NA;~4373;17.3529;37.8355
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;200;2.42977;NA;~5822;21.8063;47.5245
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;250;2.93487;NA;~7271;26.2595;57.2132
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;300;3.522;NA;~8728;30.7768;67.0296
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;350;4.03588;NA;~10177;35.2304;76.7201
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;400;4.54428;NA;~11626;39.6838;86.4084
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;450;5.16002;NA;~13075;44.1371;96.0982
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;240;500;5.55033;NA;~14524;48.5906;105.787
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;10;0.370808;NA;~314;4.09763;8.97761
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;50;0.839856;NA;~1475;8.44609;18.4567
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;100;1.38507;NA;~2924;12.8997;28.1462
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;2;180;150;1.89066;NA;~4373;17.3527;37.8351
