nodes;program;c.domain;adv.model;protocol;partysize;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;2;1800;1.67259;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;2;2000;1.85951;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;2;2200;2.04453;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;2;2400;2.2456;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;10;0.0619629;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;200;0.252558;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;400;0.446404;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;600;0.640154;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;800;0.856649;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;1000;1.05601;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;1200;1.25223;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;1400;1.45369;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;1600;1.65655;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;1800;1.85533;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;2000;2.05932;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;2200;2.23751;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.8;2400;2.45087;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;10;0.0691706;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;200;0.284034;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;400;0.507829;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;600;0.721454;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;800;0.965362;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;1000;1.17865;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;1200;1.40696;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;1400;1.62069;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;1600;1.8842;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;1800;2.12236;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;2000;2.3064;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;2200;2.52925;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;1.6;2400;2.77802;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;10;0.0453193;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;200;0.187833;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;400;0.330947;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;600;0.480357;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;800;0.637252;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;1000;0.788154;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;1200;0.926507;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;1400;1.07294;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;1600;1.23365;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;1800;1.37788;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;2000;1.52731;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;2200;1.66526;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;3;2400;1.82609;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;10;0.0503051;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;200;0.20582;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;400;0.364331;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;600;0.523668;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;800;0.700552;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;1000;0.855513;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;1200;1.0266;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;1400;1.18683;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;1600;1.35389;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;1800;1.51137;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;2000;1.67364;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;2200;1.82835;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2.2;2400;2.01381;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;10;0.0562416;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;200;0.228085;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;400;0.40787;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;600;0.58372;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;800;0.779113;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;1000;0.953581;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;1200;1.13381;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;1400;1.30756;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;1600;1.50972;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;1800;1.66551;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;2000;1.85577;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;2200;2.0424;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;2;2400;2.25443;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;10;0.0618806;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;200;0.253806;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;400;0.449995;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;600;0.643115;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;800;0.861657;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;1000;1.06193;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;1200;1.2637;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;1400;1.44724;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;1600;1.66435;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;1800;1.85548;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;2000;2.06721;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;2200;2.24035;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.8;2400;2.46775;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;10;0.0691934;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;200;0.282961;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;400;0.501288;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;600;0.727425;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;800;0.965324;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;1000;1.19191;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;1200;1.39972;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;1400;1.62084;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;1600;1.8596;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;1800;2.09456;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;2000;2.30761;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;2200;2.5312;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;1.6;2400;2.77633;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;10;0.0461475;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;200;0.187296;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;400;0.329921;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;600;0.478448;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;800;0.641236;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;1000;0.780016;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;1200;0.931304;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;1400;1.0633;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;1600;1.23444;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;1800;1.3683;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;2000;1.52466;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;2200;1.65306;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;3;2400;1.81809;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;10;0.057517;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;200;0.20677;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;400;0.367933;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;600;0.527034;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;800;0.70289;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;1000;0.864602;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;1200;1.02424;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;1400;1.1901;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;1600;1.35666;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;1800;1.52013;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;2000;1.6766;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;2200;1.83034;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2.2;2400;2.0133;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;10;0.0554991;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;200;0.229105;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;400;0.404766;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;600;0.586135;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;800;0.779248;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;1000;0.955973;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;1200;1.13701;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;1400;1.31242;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;1600;1.50216;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;1800;1.67918;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;2000;1.85722;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;2200;2.03929;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;2;2400;2.24173;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;10;0.0618125;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;200;0.253971;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;400;0.45017;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;600;0.644746;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;800;0.865253;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;1000;1.052;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;1200;1.25557;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;1400;1.44745;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;1600;1.67728;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;1800;1.85998;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;2000;2.06732;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;2200;2.26983;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.8;2400;2.4673;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;10;0.0699782;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;200;0.283677;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;400;0.506982;NA;~2856;5.14709;15.5885
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;600;0.725915;NA;~4275;7.32039;21.782
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;800;0.967585;NA;~5699;9.81386;29.416
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;1000;1.19233;NA;~7118;11.8272;35.6095
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;1200;1.40453;NA;~8537;14.0005;41.803
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;1400;1.62867;NA;~9956;16.0138;47.9965
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;1600;1.8835;NA;~11380;18.5072;55.6306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;1800;2.09489;NA;~12799;20.6806;61.8241
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;2000;2.32902;NA;~14218;22.6939;68.0176
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;2200;2.52385;NA;~15637;24.7072;74.2111
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;3;1.6;2400;2.7743;NA;~17061;27.3606;81.8451
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;2;3;10;0.0472592;NA;~88;1.14112;3.26306
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;2;3;200;0.21577;NA;~1437;3.13378;9.39497
valga,tapa,rapla;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;2;3;400;0.387931;NA;~2856;5.14709;15.5885
