program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
42;FIELD;semihonest;replicated-field;3;0.77;32;1;10;0.00384402;0.10;13;54;~10;0.001294;0.002666
42;FIELD;semihonest;replicated-field;3;23.17;559;5;400;0.0222177;0.27;29;82;~10;0.050824;0.101336
42;FIELD;semihonest;replicated-field;3;46.88;1117;9;800;0.0460934;0.44;45;88;~10;0.101624;0.202536
42;FIELD;semihonest;replicated-field;3;69.71;1682;13;1200;0.0661353;0.61;81;90;~10;0.152424;0.303736
42;FIELD;semihonest;replicated-field;3;94.09;2205;18;1600;0.0890396;0.75;81;91;~10;0.203224;0.404936
42;FIELD;semihonest;replicated-field;3;117.92;2793;22;2000;0.116194;0.95;96;91;~10;0.254024;0.506136
42;FIELD;semihonest;replicated-field;3;139.69;3332;26;2400;0.133226;1.12;154;92;~10;0.304824;0.607336
42;FIELD;semihonest;replicated-field;3;163.18;3896;31;2800;0.152176;1.29;153;93;~10;0.355624;0.708536
42;FIELD;semihonest;replicated-field;3;187.23;4377;35;3200;0.194047;1.43;153;94;~10;0.406424;0.809736
42;FIELD;semihonest;replicated-field;3;210.14;4838;39;3600;0.169594;1.53;162;93;~10;0.457224;0.910936
42;FIELD;semihonest;replicated-field;3;232.09;5558;43;4000;0.187106;1.72;180;93;~10;0.508024;1.01214
42;FIELD;semihonest;replicated-field;3;256.14;6176;48;4400;0.201891;1.92;293;95;~10;0.558824;1.11334
42;FIELD;semihonest;replicated-field;3;279.83;6669;52;4800;0.209156;2.09;296;96;~10;0.609624;1.21454
42;FIELD;semihonest;replicated-field;3;304.32;7153;56;5200;0.252029;2.30;298;94;~10;0.660424;1.31574
42;FIELD;semihonest;replicated-field;3;325.64;7714;61;5600;0.23611;2.36;295;96;~10;0.711224;1.41694
42;FIELD;semihonest;replicated-field;3;355.03;8167;65;6000;0.258046;2.61;295;92;~10;0.762024;1.51814
42;FIELD;semihonest;replicated-field;3;372.64;8671;69;6400;0.273361;2.65;299;95;~10;0.812824;1.61934
42;FIELD;semihonest;replicated-field;3;401.20;9184;74;6800;0.29018;2.85;301;95;~10;0.863624;1.72054
42;FIELD;semihonest;replicated-field;3;418.46;9666;78;7200;0.297074;2.94;309;96;~10;0.914424;1.82174
42;FIELD;semihonest;replicated-field;3;445.01;10121;82;7600;0.310271;3.10;328;95;~10;0.965224;1.92294
42;FIELD;semihonest;replicated-field;3;454.06;11016;86;8000;0.332002;3.29;343;96;~10;1.01602;2.02414
42;FIELD;semihonest;replicated-field;3;484.73;11821;91;8400;0.352808;3.57;580;96;~10;1.06682;2.12534
42;FIELD;semihonest;replicated-field;3;511.71;12321;95;8800;0.351111;3.70;580;96;~10;1.11762;2.22654
42;FIELD;semihonest;replicated-field;3;530.53;12801;99;9200;0.381487;3.86;583;97;~10;1.16842;2.32774
42;FIELD;semihonest;replicated-field;3;554.04;13258;104;9600;0.406529;4.05;578;97;~10;1.21922;2.42894
42;FIELD;semihonest;replicated-field;3;575.12;13834;108;10000;0.431197;4.29;580;95;~10;1.27002;2.53014
42;FIELD;semihonest;replicated-field;3;604.61;14304;112;10400;0.442141;4.46;584;93;~10;1.32082;2.63134
42;FIELD;semihonest;replicated-field;3;629.83;14790;116;10800;0.443015;4.53;585;94;~10;1.37162;2.73254
42;FIELD;semihonest;replicated-field;3;649.26;15379;121;11200;0.435308;4.54;576;97;~10;1.42242;2.83374
42;FIELD;semihonest;replicated-field;3;672.88;15864;125;11600;0.471006;4.77;580;97;~10;1.47322;2.93494
42;FIELD;semihonest;replicated-field;3;712.73;16344;129;12000;0.465213;4.88;582;96;~10;1.52402;3.03614
42;FIELD;semihonest;replicated-field;3;726.61;16803;134;12400;0.474535;4.99;582;97;~10;1.57482;3.13734
42;FIELD;semihonest;replicated-field;3;727.76;17284;138;12800;0.516549;5.22;584;97;~10;1.62562;3.23854
42;FIELD;semihonest;replicated-field;3;767.50;17833;142;13200;0.5028;5.29;586;97;~10;1.67642;3.33974
