nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;5;0.00580712;NA;~16;0.014397;0.042039
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;50;0.00867887;NA;~16;0.023937;0.059139
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;100;0.0227218;NA;~16;0.034537;0.078139
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semihonest;atlas;3;200;0.0361743;NA;~18;0.069073;0.156147
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;maldishonest;mascot;3;5;0.675528;NA;~161;26.2977;77.6312
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;maldishonest;mascot;3;50;0.708656;NA;~161;26.3148;77.6596
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;maldishonest;mascot;3;100;0.715107;NA;~161;26.3338;77.6912
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;maldishonest;mascot;3;200;1.42118;NA;~244;52.6172;154.907
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;semihonest;replicated-ring;3;5;0.0021331;NA;~10;0.000659;0.001401
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;semihonest;replicated-ring;3;50;0.00504062;NA;~10;0.006374;0.012786
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;semihonest;replicated-ring;3;100;0.00919348;NA;~10;0.012724;0.025436
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;semihonest;replicated-ring;3;200;0.0156309;NA;~10;0.025424;0.050736
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;5;0.0330579;NA;NA;0.895304;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;50;0.037853;NA;NA;1.0321;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;100;0.0488985;NA;NA;1.1841;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;malhonest;malicious-ccd;3;200;0.104398;NA;NA;2.36819;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;ccd;3;5;0.00259884;NA;NA;0.001271;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;ccd;3;50;0.00737777;NA;NA;0.012701;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;ccd;3;100;0.0123105;NA;NA;0.025401;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semihonest;ccd;3;200;0.0247696;NA;NA;0.050801;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;5;0.0154533;NA;NA;0.010081;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;50;0.0194876;NA;NA;0.100801;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;100;0.0219312;NA;NA;0.201601;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;200;0.0285347;NA;NA;0.403201;NA
