comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;256;0;1;0;1;200;50;40960;0;2;.000909;NA;.084453;.047434;.047434;.062222;655;2823
1.51;218;1;0;1;256;0;1;0;1;200;200;40960;0;0;0.015171;NA;0.976168;0.401848;0.401847;0.55;644;200
0.02;3;1;0;1;256;0;1;0;1;200;200;40960;0;1;.002290;NA;.178600;.075502;.075502;.106666;644;1143
0.02;3;1;0;1;256;0;1;0;1;200;200;40960;0;2;.000816;NA;.061836;.037827;.037827;.051666;644;2567
1.48;215;1;0;1;256;0;1;0;2;0;0;40960;0;0;0.016121;NA;0.357001;0.369805;0.369805;0.54;641;86
0.02;3;1;0;1;256;0;1;0;2;0;0;40960;0;1;.005383;NA;.067893;.070063;.070063;.101666;641;552
0.02;3;1;0;1;256;0;1;0;2;0;0;40960;0;2;.002100;NA;.032205;.034016;.034016;.046111;641;1623
1.73;216;1;0;1;256;0;1;0;2;0;10;40960;0;0;0.031135;NA;1.951152;0.995887;0.995886;1.18;760;178
0.01;3;1;0;1;256;0;1;0;2;0;10;40960;0;1;.005685;NA;.242007;.139407;.139407;.173333;760;923
0.02;3;1;0;1;256;0;1;0;2;0;10;40960;0;2;.002229;NA;.100209;.056617;.056617;.071666;760;2769
1.57;216;1;0;1;256;0;1;0;2;0;50;40960;0;0;0.021135;NA;1.047760;0.533806;0.533805;0.71;664;168
0.02;3;1;0;1;256;0;1;0;2;0;50;40960;0;1;.005398;NA;.157286;.095833;.095833;.131666;664;832
0.02;3;1;0;1;256;0;1;0;2;0;50;40960;0;2;.002071;NA;.070913;.046383;.046383;.059444;664;2446
1.38;216;1;0;1;256;0;1;0;2;0;200;40960;0;0;0.023231;NA;0.817111;0.447958;0.447958;0.63;646;153
0.02;3;1;0;1;256;0;1;0;2;0;200;40960;0;1;.004902;NA;.123262;.077356;.077355;.113333;647;780
0.02;3;1;0;1;256;0;1;0;2;0;200;40960;0;2;.002063;NA;.045956;.035253;.035253;.048333;647;2095
1.72;217;1;0;1;256;0;1;0;2;10;0;40960;0;0;0.023467;NA;1.037478;1.110530;1.110529;1.30;703;91
0.01;3;1;0;1;256;0;1;0;2;10;0;40960;0;1;.005129;NA;.187211;.147311;.147311;.181666;766;700
0.01;3;1;0;1;256;0;1;0;2;10;0;40960;0;2;.002095;NA;.073623;.059663;.059663;.073888;766;2047
1.58;216;1;0;1;256;0;1;0;2;10;10;40960;0;0;0.028673;NA;2.227042;1.289571;1.289570;1.49;821;160
0.02;3;1;0;1;256;0;1;0;2;10;10;40960;0;1;.005351;NA;.345960;.155409;.155409;.193333;829;1155
0.02;3;1;0;1;256;0;1;0;2;10;10;40960;0;2;.002254;NA;.134954;.064397;.064397;.081666;829;3275
1.71;216;1;0;1;256;0;1;0;2;10;50;40960;0;0;0.023872;NA;1.571518;0.770451;0.770450;0.97;726;177
0.01;3;1;0;1;256;0;1;0;2;10;50;40960;0;1;.005394;NA;.242801;.123464;.123464;.160000;778;1007
0.02;3;1;0;1;256;0;1;0;2;10;50;40960;0;2;.002104;NA;.107189;.055803;.055803;.071666;778;2977
1.39;217;1;0;1;256;0;1;0;2;10;200;40960;0;0;0.014804;NA;0.963274;0.677223;0.677222;0.81;708;132
0.02;3;1;0;1;256;0;1;0;2;10;200;40960;0;1;.005067;NA;.210382;.119935;.119934;.165000;769;858
0.02;3;1;0;1;256;0;1;0;2;10;200;40960;0;2;.002030;NA;.086094;.050141;.050141;.066111;769;2647
1.53;216;1;0;1;256;0;1;0;2;50;0;40960;0;0;0.021981;NA;0.583063;0.573577;0.573576;0.75;653;98
0.02;3;1;0;1;256;0;1;0;2;50;0;40960;0;1;.004940;NA;.107367;.088574;.088574;.123333;666;643
0.02;3;1;0;1;256;0;1;0;2;50;0;40960;0;2;.001946;NA;.042644;.038782;.038782;.052777;666;1811
1.68;217;1;0;1;256;0;1;0;2;50;10;40960;0;0;0.029507;NA;2.424740;0.905562;0.905561;1.10;772;234
0.02;3;1;0;1;256;0;1;0;2;50;10;40960;0;1;.005383;NA;.302056;.139008;.139008;.180000;772;1094
0.02;3;1;0;1;256;0;1;0;2;50;10;40960;0;2;.002080;NA;.108617;.055953;.055953;.072222;772;3021
1.72;216;1;0;1;256;0;1;0;2;50;50;40960;0;0;0.023413;NA;1.212677;0.507950;0.507949;0.69;677;199
0.02;3;1;0;1;256;0;1;0;2;50;50;40960;0;1;.005103;NA;.192507;.090100;.090100;.133333;678;978
0.02;3;1;0;1;256;0;1;0;2;50;50;40960;0;2;.001939;NA;.080295;.044110;.044110;.058888;680;2775
1.39;216;1;0;1;256;0;1;0;2;50;200;40960;0;0;0.021658;NA;0.879562;0.426452;0.426451;0.62;659;166
0.02;3;1;0;1;256;0;1;0;2;50;200;40960;0;1;.004764;NA;.148698;.071996;.071995;.111666;669;937
0.02;3;1;0;1;256;0;1;0;2;50;200;40960;0;2;.001899;NA;.058241;.034529;.034529;.049444;669;2581
1.50;216;1;0;1;256;0;1;0;2;200;0;40960;0;0;0.020444;NA;0.592396;0.469663;0.469662;0.64;644;115
0.02;3;1;0;1;256;0;1;0;2;200;0;40960;0;1;.005019;NA;.086418;.074300;.074300;.105000;647;645
0.02;3;1;0;1;256;0;1;0;2;200;0;40960;0;2;.001831;NA;.039625;.033381;.033381;.045555;647;1939
1.78;216;1;0;1;256;0;1;0;2;200;10;40960;0;0;0.029704;NA;2.047811;0.829921;0.829920;1.02;763;216
0.02;3;1;0;1;256;0;1;0;2;200;10;40960;0;1;.005286;NA;.301655;.141445;.141445;.180000;763;1087
0.02;3;1;0;1;256;0;1;0;2;200;10;40960;0;2;.002072;NA;.100744;.053812;.053812;.069444;763;2915
1.41;216;1;0;1;256;0;1;0;2;200;50;40960;0;0;0.024394;NA;1.226709;0.532398;0.532397;0.71;667;195
0.02;3;1;0;1;256;0;1;0;2;200;50;40960;0;1;.005074;NA;.185699;.095291;.095291;.130000;667;969
0.02;3;1;0;1;256;0;1;0;2;200;50;40960;0;2;.001948;NA;.076699;.045626;.045626;.060000;669;2630
1.54;215;1;0;1;256;0;1;0;2;200;200;40960;0;0;0.019712;NA;0.859116;0.391287;0.391286;0.57;649;177
0.02;3;1;0;1;256;0;1;0;2;200;200;40960;0;1;.004612;NA;.140046;.073135;.073135;.106666;650;923
0.02;3;1;0;1;256;0;1;0;2;200;200;40960;0;2;.001786;NA;.052656;.034053;.034053;.048888;650;2363
1.54;214;1;0;1;256;0;1;0;3;0;0;40960;0;0;0.014693;NA;0.290359;0.478603;0.478601;0.63;402;67
0.01;3;1;0;1;256;0;1;0;3;0;0;40960;0;1;.002648;NA;.055118;.070156;.070155;.100000;640;462
0.02;3;1;0;1;256;0;1;0;3;0;0;40960;0;2;.000909;NA;.024672;.031361;.031361;.041666;640;1424
1.60;215;1;0;1;256;0;1;0;3;0;10;40960;0;0;0.016939;NA;1.905207;1.321625;1.321624;1.48;529;139
0.02;3;1;0;1;256;0;1;0;3;0;10;40960;0;1;.002637;NA;.239356;.195887;.195887;.235000;702;663
0.02;3;1;0;1;256;0;1;0;3;0;10;40960;0;2;.000983;NA;.087210;.072015;.072015;.088333;702;1953
1.38;214;1;0;1;256;0;1;0;3;0;50;40960;0;0;0.015480;NA;1.116347;0.673387;0.673386;0.84;427;150
0.02;3;1;0;1;256;0;1;0;3;0;50;40960;0;1;.002347;NA;.125241;.098422;.098422;.130000;652;677
0.02;3;1;0;1;256;0;1;0;3;0;50;40960;0;2;.000958;NA;.054136;.043527;.043527;.056666;652;1977
1.63;215;1;0;1;256;0;1;0;3;0;200;40960;0;0;0.016459;NA;0.689687;0.556112;0.556111;0.71;408;118
0.02;3;1;0;1;256;0;1;0;3;0;200;40960;0;1;.002325;NA;.094295;.082480;.082480;.113333;643;610
0.02;3;1;0;1;256;0;1;0;3;0;200;40960;0;2;.000966;NA;.036559;.032963;.032963;.044444;643;1844
1.51;215;1;0;1;256;0;1;0;3;10;0;40960;0;0;0.014883;NA;0.328844;1.288534;1.288533;1.45;402;32
0.02;3;1;0;1;256;0;1;0;3;10;0;40960;0;1;.002818;NA;.152990;.167625;.167625;.205000;828;518
0.01;3;1;0;1;256;0;1;0;3;10;0;40960;0;2;.001043;NA;.055301;.059790;.059790;.076666;829;1505
1.52;216;1;0;1;256;0;1;0;3;10;10;40960;0;0;0.016975;NA;1.349072;1.134252;1.134251;1.30;529;115
0.01;3;1;0;1;256;0;1;0;3;10;10;40960;0;1;.002629;NA;.318181;.160487;.160487;.193333;889;1058
0.02;3;1;0;1;256;0;1;0;3;10;10;40960;0;2;.001044;NA;.129145;.069936;.069935;.085000;890;2932
1.39;215;1;0;1;256;0;1;0;3;10;50;40960;0;0;0.010296;NA;0.678728;1.007743;1.007742;1.18;427;66
0.02;3;1;0;1;256;0;1;0;3;10;50;40960;0;1;.002890;NA;.226670;.147087;.147087;.183333;841;819
0.02;3;1;0;1;256;0;1;0;3;10;50;40960;0;2;.001040;NA;.085502;.054671;.054671;.072222;841;2354
1.85;216;1;0;1;256;0;1;0;3;10;200;40960;0;0;0.017407;NA;0.462567;1.013943;1.013943;1.19;408;50
0.02;3;1;0;1;256;0;1;0;3;10;200;40960;0;1;.002700;NA;.192930;.148669;.148669;.183333;830;706
0.02;3;1;0;1;256;0;1;0;3;10;200;40960;0;2;.001067;NA;.067960;.052818;.052818;.067777;831;2043
1.68;216;1;0;1;256;0;1;0;3;50;0;40960;0;0;0.015830;NA;0.266457;0.673738;0.673737;0.83;402;48
0.01;3;1;0;1;256;0;1;0;3;50;0;40960;0;1;.002518;NA;.084870;.092791;.092791;.128333;677;500
0.02;3;1;0;1;256;0;1;0;3;50;0;40960;0;2;.000943;NA;.032927;.035525;.035525;.047222;677;1583
1.78;220;1;0;1;256;0;1;0;3;50;10;40960;0;0;0.016926;NA;2.011532;1.342936;1.342935;1.50;529;143
0.02;3;1;0;1;256;0;1;0;3;50;10;40960;0;1;.002657;NA;.275824;.154698;.154698;.190000;740;948
0.02;3;1;0;1;256;0;1;0;3;50;10;40960;0;2;.001013;NA;.104795;.059836;.059836;.074444;740;2755
1.38;215;1;0;1;256;0;1;0;3;50;50;40960;0;0;0.015541;NA;0.779856;0.514798;0.514797;0.66;427;139
0.02;3;1;0;1;256;0;1;0;3;50;50;40960;0;1;.002790;NA;.164888;.076542;.076541;.108333;689;1037
0.02;3;1;0;1;256;0;1;0;3;50;50;40960;0;2;.000958;NA;.067318;.038636;.038636;.051111;689;2732
1.38;216;1;0;1;256;0;1;0;3;50;200;40960;0;0;0.017296;NA;0.384978;0.464523;0.464522;0.62;408;86
0.02;3;1;0;1;256;0;1;0;3;50;200;40960;0;1;.002920;NA;.118022;.067110;.067110;.098333;680;868
0.02;3;1;0;1;256;0;1;0;3;50;200;40960;0;2;.000962;NA;.045174;.030071;.030070;.043333;680;2282
1.36;215;1;0;1;256;0;1;0;3;200;0;40960;0;0;0.015800;NA;0.282529;0.516590;0.516589;0.67;402;62
0.02;3;1;0;1;256;0;1;0;3;200;0;40960;0;1;.002811;NA;.073283;.078598;.078598;.106666;649;539
0.01;3;1;0;1;256;0;1;0;3;200;0;40960;0;2;.000980;NA;.027755;.030668;.030668;.041666;649;1565
1.39;216;1;0;1;256;0;1;0;3;200;10;40960;0;0;0.017092;NA;1.640128;1.040194;1.040193;1.20;529;149
0.02;3;1;0;1;256;0;1;0;3;200;10;40960;0;1;.003059;NA;.271018;.148380;.148380;.183333;712;965
0.02;3;1;0;1;256;0;1;0;3;200;10;40960;0;2;.001075;NA;.100480;.058947;.058947;.072222;712;2746
1.54;215;1;0;1;256;0;1;0;3;200;50;40960;0;0;0.015480;NA;0.749973;0.568486;0.568485;0.73;427;121
0.02;3;1;0;1;256;0;1;0;3;200;50;40960;0;1;.002756;NA;.154516;.079084;.079083;.111666;661;939
0.02;3;1;0;1;256;0;1;0;3;200;50;40960;0;2;.001027;NA;.064089;.037200;.037200;.050555;661;2656
1.73;215;1;0;1;256;0;1;0;3;200;200;40960;0;0;0.017300;NA;0.648733;0.371087;0.371086;0.53;408;149
0.02;3;1;0;1;256;0;1;0;3;200;200;40960;0;1;.003041;NA;.107606;.057937;.057937;.086666;652;919
0.02;3;1;0;1;256;0;1;0;3;200;200;40960;0;2;.001018;NA;.041787;.028129;.028129;.041111;652;2277
1.67;215;1;0;1;256;0;1;0;4;0;0;40960;0;0;0.014946;NA;0.248777;0.390192;0.390191;0.54;401;71
0.02;3;1;0;1;256;0;1;0;4;0;0;40960;0;1;.002629;NA;.045803;.064662;.064661;.093333;558;427
0.02;3;1;0;1;256;0;1;0;4;0;0;40960;0;2;.000910;NA;.019027;.027024;.027024;.037777;558;1298
1.54;215;1;0;1;256;0;1;0;4;0;10;40960;0;0;0.016533;NA;1.998897;1.178196;1.178196;1.33;526;161
0.02;3;1;0;1;256;0;1;0;4;0;10;40960;0;1;.002618;NA;.234091;.168381;.168381;.200000;621;770
0.02;3;1;0;1;256;0;1;0;4;0;10;40960;0;2;.001012;NA;.089867;.063287;.063287;.080555;621;2200
1.38;216;1;0;1;256;0;1;0;4;0;50;40960;0;0;0.010517;NA;0.688972;0.431259;0.431258;0.58;426;136
0.02;3;1;0;1;256;0;1;0;4;0;50;40960;0;1;.002751;NA;.127283;.085821;.085821;.116666;571;766
0.02;3;1;0;1;256;0;1;0;4;0;50;40960;0;2;.000946;NA;.051322;.036328;.036328;.048888;571;2185
1.37;215;1;0;1;256;0;1;0;4;0;200;40960;0;0;0.010123;NA;0.455213;0.409387;0.409386;0.55;407;105
0.02;3;1;0;1;256;0;1;0;4;0;200;40960;0;1;.002421;NA;.091607;.068369;.068368;.098333;562;695
0.01;3;1;0;1;256;0;1;0;4;0;200;40960;0;2;.000936;NA;.032135;.027697;.027697;.039444;562;1879
1.81;216;1;0;1;256;0;1;0;4;10;0;40960;0;0;0.014942;NA;0.315568;1.004883;1.004881;1.15;401;40
0.02;3;1;0;1;256;0;1;0;4;10;0;40960;0;1;.002681;NA;.163431;.159683;.159683;.193333;746;579
0.02;3;1;0;1;256;0;1;0;4;10;0;40960;0;2;.000960;NA;.054166;.057204;.057204;.071111;747;1593
1.70;216;1;0;1;256;0;1;0;4;10;10;40960;0;0;0.015847;NA;2.197924;1.251301;1.251300;1.40;527;166
0.02;3;1;0;1;256;0;1;0;4;10;10;40960;0;1;.002805;NA;.332112;.152835;.152835;.190000;808;1121
0.02;3;1;0;1;256;0;1;0;4;10;10;40960;0;2;.001070;NA;.116221;.057647;.057646;.072777;810;3170
1.37;216;1;0;1;256;0;1;0;4;10;50;40960;0;0;0.010499;NA;0.637751;0.875319;0.875318;1.02;426;72
0.02;3;1;0;1;256;0;1;0;4;10;50;40960;0;1;.002942;NA;.244940;.131633;.131633;.166666;760;966
0.01;3;1;0;1;256;0;1;0;4;10;50;40960;0;2;.001016;NA;.079616;.048091;.048091;.063888;759;2500
1.74;216;1;0;1;256;0;1;0;4;10;200;40960;0;0;0.010071;NA;0.420888;0.834905;0.834904;0.97;407;53
0.02;3;1;0;1;256;0;1;0;4;10;200;40960;0;1;.002891;NA;.199743;.140515;.140515;.181666;747;739
0.01;3;1;0;1;256;0;1;0;4;10;200;40960;0;2;.001003;NA;.070222;.050437;.050437;.068333;750;2091
1.53;214;1;0;1;256;0;1;0;4;50;0;40960;0;0;0.014262;NA;0.293525;0.489994;0.489993;0.64;401;68
0.01;3;1;0;1;256;0;1;0;4;50;0;40960;0;1;.002181;NA;.084533;.082334;.082334;.116666;596;535
0.02;3;1;0;1;256;0;1;0;4;50;0;40960;0;2;.000884;NA;.029606;.030889;.030889;.043333;596;1571
1.49;217;1;0;1;256;0;1;0;4;50;10;40960;0;0;0.011289;NA;1.393225;0.835631;0.835630;0.99;526;153
0.02;3;1;0;1;256;0;1;0;4;50;10;40960;0;1;.002335;NA;.285256;.143677;.143677;.180000;659;1024
0.02;3;1;0;1;256;0;1;0;4;50;10;40960;0;2;.000975;NA;.095599;.052551;.052551;.066111;659;2865
1.71;215;1;0;1;256;0;1;0;4;50;50;40960;0;0;0.015875;NA;0.918497;0.419083;0.419081;0.58;426;184
0.02;3;1;0;1;256;0;1;0;4;50;50;40960;0;1;.002595;NA;.160069;.069729;.069729;.098333;608;1107
0.02;3;1;0;1;256;0;1;0;4;50;50;40960;0;2;.000939;NA;.059814;.031105;.031105;.044444;608;2858
1.55;216;1;0;1;256;0;1;0;4;50;200;40960;0;0;0.010114;NA;0.409103;0.245753;0.245752;0.41;407;124
0.02;3;1;0;1;256;0;1;0;4;50;200;40960;0;1;.002570;NA;.112560;.052664;.052664;.080000;598;1009
0.02;3;1;0;1;256;0;1;0;4;50;200;40960;0;2;.000940;NA;.042598;.023881;.023881;.036111;598;2588
1.35;215;1;0;1;256;0;1;0;4;200;0;40960;0;0;0.014169;NA;0.278244;0.458454;0.458453;0.60;401;69
0.02;3;1;0;1;256;0;1;0;4;200;0;40960;0;1;.002343;NA;.063773;.072034;.072034;.105000;568;490
0.02;3;1;0;1;256;0;1;0;4;200;0;40960;0;2;.000889;NA;.025097;.027113;.027113;.037777;568;1610
1.48;216;1;0;1;256;0;1;0;4;200;10;40960;0;0;0.016102;NA;1.890253;0.981493;0.981492;1.13;526;179
0.02;3;1;0;1;256;0;1;0;4;200;10;40960;0;1;.002609;NA;.263922;.137352;.137352;.173333;631;996
0.02;3;1;0;1;256;0;1;0;4;200;10;40960;0;2;.001013;NA;.093596;.053243;.053243;.067222;631;2797
1.69;215;1;0;1;256;0;1;0;4;200;50;40960;0;0;0.010525;NA;0.656374;0.355214;0.355213;0.48;426;157
0.02;3;1;0;1;256;0;1;0;4;200;50;40960;0;1;.002601;NA;.150053;.066014;.066014;.101666;580;1018
0.02;3;1;0;1;256;0;1;0;4;200;50;40960;0;2;.000955;NA;.055869;.030422;.030422;.043333;580;2779
1.69;215;1;0;1;256;0;1;0;4;200;200;40960;0;0;0.015151;NA;0.515555;0.267097;0.267096;0.42;407;156
0.02;3;1;0;1;256;0;1;0;4;200;200;40960;0;1;.002635;NA;.104949;.051534;.051534;.083333;570;916
0.02;3;1;0;1;256;0;1;0;4;200;200;40960;0;2;.000948;NA;.039070;.023610;.023610;.036111;571;2465
1.36;215;1;0;1;256;0;1;0;5;0;0;40960;0;0;0.016402;NA;0.301386;0.424357;0.424356;0.59;482;74
0.02;3;1;0;1;256;0;1;0;5;0;0;40960;0;1;.002430;NA;.051820;.067585;.067585;.095000;560;468
0.01;3;1;0;1;256;0;1;0;5;0;0;40960;0;2;.000906;NA;.023557;.030106;.030106;.040555;560;1412
1.55;214;1;0;1;256;0;1;0;5;0;10;40960;0;0;0.017032;NA;1.864211;1.170513;1.170512;1.33;609;151
0.02;3;1;0;1;256;0;1;0;5;0;10;40960;0;1;.003022;NA;.224982;.182516;.182515;.223333;622;669
0.02;3;1;0;1;256;0;1;0;5;0;10;40960;0;2;.001022;NA;.088948;.068890;.068890;.087222;622;2020
1.48;216;1;0;1;256;0;1;0;5;0;50;40960;0;0;0.010357;NA;0.782649;0.544869;0.544869;0.68;507;130
0.02;3;1;0;1;256;0;1;0;5;0;50;40960;0;1;.002582;NA;.133093;.100302;.100302;.133333;572;700
0.02;3;1;0;1;256;0;1;0;5;0;50;40960;0;2;.000935;NA;.055653;.041896;.041896;.055555;572;2079
1.36;216;1;0;1;256;0;1;0;5;0;200;40960;0;0;0.010652;NA;0.534270;0.438230;0.438229;0.60;488;109
0.02;3;1;0;1;256;0;1;0;5;0;200;40960;0;1;.003027;NA;.102708;.080043;.080043;.113333;563;679
0.02;3;1;0;1;256;0;1;0;5;0;200;40960;0;2;.000926;NA;.035140;.032377;.032377;.043888;563;1816
1.64;214;1;0;1;256;0;1;0;5;10;0;40960;0;0;0.015590;NA;0.337423;1.315210;1.315210;1.48;482;32
0.02;3;1;0;1;256;0;1;0;5;10;0;40960;0;1;.002873;NA;.179194;.182401;.182401;.225000;749;540
0.01;3;1;0;1;256;0;1;0;5;10;0;40960;0;2;.001044;NA;.055639;.060127;.060127;.075555;749;1527
1.67;215;1;0;1;256;0;1;0;5;10;10;40960;0;0;0.016990;NA;1.623143;0.859471;0.859470;1.01;609;174
0.02;3;1;0;1;256;0;1;0;5;10;10;40960;0;1;.002744;NA;.327389;.165459;.165458;.210000;812;1000
0.02;3;1;0;1;256;0;1;0;5;10;10;40960;0;2;.001071;NA;.126715;.065568;.065568;.080000;811;3072
1.36;216;1;0;1;256;0;1;0;5;10;50;40960;0;0;0.010287;NA;0.681110;0.835703;0.835702;0.97;507;79
0.02;3;1;0;1;256;0;1;0;5;10;50;40960;0;1;.002549;NA;.215456;.138678;.138677;.175000;761;818
0.02;3;1;0;1;256;0;1;0;5;10;50;40960;0;2;.001020;NA;.082473;.052523;.052523;.067777;761;2436
1.37;215;1;0;1;256;0;1;0;5;10;200;40960;0;0;0.017241;NA;0.619444;0.698602;0.698601;0.85;488;90
0.02;3;1;0;1;256;0;1;0;5;10;200;40960;0;1;.002823;NA;.195272;.144219;.144219;.180000;752;730
0.02;3;1;0;1;256;0;1;0;5;10;200;40960;0;2;.001067;NA;.071425;.050900;.050900;.067777;751;2140
1.36;215;1;0;1;256;0;1;0;5;50;0;40960;0;0;0.011053;NA;0.248646;0.514091;0.514090;0.64;482;55
0.02;3;1;0;1;256;0;1;0;5;50;0;40960;0;1;.003016;NA;.086318;.088216;.088216;.128333;597;519
0.02;3;1;0;1;256;0;1;0;5;50;0;40960;0;2;.000966;NA;.033454;.035221;.035221;.047222;597;1604
1.66;216;1;0;1;256;0;1;0;5;50;10;40960;0;0;0.016436;NA;2.152051;0.983324;0.983323;1.16;609;197
0.02;3;1;0;1;256;0;1;0;5;50;10;40960;0;1;.002538;NA;.286978;.148017;.148017;.193333;660;964
