comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.68          221                1                  0    128       1         0         3         8192        0           1           .004976      NA          .019807           .115552             .115552            0.97                 75            119
2.66          224                1                  0    128       1         0         3         12288       0           0           0.037455     NA          0.121823          0.447821            0.447820           0.52                 75            37
2.67          221                1                  0    128       1         0         3         12288       0           1           .007183      NA          .027784           .168157             .168157            1.38                 111           121
2.68          222                1                  0    128       1         0         3         16384       0           0           0.035790     NA          0.161373          0.588993            0.588992           0.68                 99            34
2.67          221                1                  0    128       1         0         3         16384       0           1           .009238      NA          .038620           .221659             .221659            1.60                 147           134
2.65          221                1                  0    128       1         0         3         20480       0           0           0.043866     NA          0.201830          0.732683            0.732682           0.82                 123           35
2.68          222                1                  0    128       1         0         3         20480       0           1           .012086      NA          .046629           .272017             .272017            1.92                 182           149
2.66          222                1                  0    128       1         0         3         24576       0           0           0.050930     NA          0.242562          0.877118            0.877117           0.98                 147           35
2.67          221                1                  0    128       1         0         3         24576       0           1           .014290      NA          .058750           .350500             .350500            2.46                 218           130
2.67          222                1                  0    128       1         0         3         28672       0           0           0.058029     NA          0.280321          1.019810            1.019809           1.15                 171           34
2.67          222                1                  0    128       1         0         3         28672       0           1           .015939      NA          .063780           .388474             .388474            3.00                 254           116
2.67          223                1                  0    128       1         0         3         32768       0           0           0.066946     NA          0.319960          1.169650            1.169649           1.31                 195           34
2.66          221                1                  0    128       1         0         3         32768       0           1           .018416      NA          .075439           .459265             .459265            3.26                 290           131
2.70          222                1                  0    128       1         0         3         36864       0           0           0.074683     NA          0.359696          1.308746            1.308745           1.46                 219           34
2.67          223                1                  0    128       1         0         3         36864       0           1           .020844      NA          .086447           .474190             .474190            3.34                 326           146
2.67          222                1                  0    128       1         0         3         40960       0           0           0.082991     NA          0.397913          1.447352            1.447351           1.61                 243           34
2.66          221                1                  0    128       1         0         3         40960       0           1           .023616      NA          .095116           .544572             .544572            3.85                 362           134
2.65          221                1                  0    128       1         0         4         4096        0           0           0.006493     NA          0.046960          0.141611            0.141610           0.17                 27            41
2.63          221                1                  0    128       1         0         4         4096        0           1           .005381      NA          .008945           .060020             .060019            0.48                 35            174
2.66          221                1                  0    128       1         0         4         8192        0           0           0.017100     NA          0.087532          0.276690            0.276689           0.33                 51            39
2.66          221                1                  0    128       1         0         4         8192        0           1           .004802      NA          .018930           .125171             .125171            0.90                 67            136
2.65          222                1                  0    128       1         0         4         12288       0           0           0.044472     NA          0.126900          0.398973            0.398972           0.47                 75            42
2.65          220                1                  0    128       1         0         4         12288       0           1           .008118      NA          .028094           .168867             .168866            1.26                 99            148
2.66          221                1                  0    128       1         0         4         16384       0           0           0.043660     NA          0.168386          0.529932            0.529931           0.61                 99            40
2.64          221                1                  0    128       1         0         4         16384       0           1           .009283      NA          .036134           .227978             .227977            1.68                 130           122
2.65          221                1                  0    128       1         0         4         20480       0           0           0.038515     NA          0.209025          0.653389            0.653388           0.75                 123           38
2.65          222                1                  0    128       1         0         4         20480       0           1           .011452      NA          .044615           .273840             .273840            2.04                 162           124
2.65          220                1                  0    128       1         0         4         24576       0           0           0.046438     NA          0.249107          0.786644            0.786643           0.90                 147           39
2.65          221                1                  0    128       1         0         4         24576       0           1           .013361      NA          .053404           .332127             .332127            2.34                 194           129
2.64          222                1                  0    128       1         0         4         28672       0           0           0.053502     NA          0.296639          0.908732            0.908730           1.05                 170           39
2.65          222                1                  0    128       1         0         4         28672       0           1           .015857      NA          .062910           .395991             .395990            2.85                 226           121
2.66          222                1                  0    128       1         0         4         32768       0           0           0.060568     NA          0.333393          1.034117            1.034115           1.17                 198           39
2.66          220                1                  0    128       1         0         4         32768       0           1           .020734      NA          .072482           .438775             .438775            3.18                 257           132
2.64          221                1                  0    128       1         0         4         36864       0           0           0.068163     NA          0.375619          1.162253            1.162252           1.31                 218           39
2.64          222                1                  0    128       1         0         4         36864       0           1           .020366      NA          .083427           .489334             .489333            3.50                 289           133
2.65          221                1                  0    128       1         0         4         40960       0           0           0.076723     NA          0.413670          1.300692            1.300691           1.47                 242           39
2.66          222                1                  0    128       1         0         4         40960       0           1           .023733      NA          .088403           .545379             .545379            3.94                 321           128
2.69          222                1                  0    128       1         0         5         4096        0           0           0.007470     NA          0.052293          0.155000            0.154999           0.18                 31            42
2.69          227                1                  0    128       1         0         5         4096        0           1           .007442      NA          .010001           .058075             .058075            0.50                 35            192
2.65          222                1                  0    128       1         0         5         8192        0           0           0.020313     NA          0.093201          0.297354            0.297353           0.36                 59            38
2.68          221                1                  0    128       1         0         5         8192        0           1           .005682      NA          .020364           .110983             .110983            0.86                 71            174
2.67          222                1                  0    128       1         0         5         12288       0           0           0.026661     NA          0.131015          0.437307            0.437306           0.53                 87            37
2.69          222                1                  0    128       1         0         5         12288       0           1           .006991      NA          .029941           .160261             .160261            1.17                 99            145
2.68          222                1                  0    128       1         0         5         16384       0           0           0.034748     NA          0.174835          0.580456            0.580455           0.68                 115           37
2.67          223                1                  0    128       1         0         5         16384       0           1           .009503      NA          .037316           .235407             .235407            1.76                 131           122
2.70          221                1                  0    128       1         0         5         20480       0           0           0.041690     NA          0.217118          0.724384            0.724383           0.83                 143           36
2.68          222                1                  0    128       1         0         5         20480       0           1           .011596      NA          .047313           .278709             .278708            1.95                 162           142
2.69          227                1                  0    128       1         0         5         24576       0           0           0.049726     NA          0.259792          0.863463            0.863462           0.98                 171           37
2.67          226                1                  0    128       1         0         5         24576       0           1           .015821      NA          .057031           .329513             .329513            2.36                 194           148
2.68          221                1                  0    128       1         0         5         28672       0           0           0.058453     NA          0.303783          1.001774            1.001773           1.12                 199           37
2.68          223                1                  0    128       1         0         5         28672       0           1           .017633      NA          .068094           .393747             .393747            2.90                 226           139
2.68          223                1                  0    128       1         0         5         32768       0           0           0.066884     NA          0.344957          1.140966            1.140966           1.28                 227           37
2.67          223                1                  0    128       1         0         5         32768       0           1           .019293      NA          .074964           .451629             .451629            3.15                 258           140
2.68          222                1                  0    128       1         0         5         36864       0           0           0.074830     NA          0.388206          1.287004            1.287003           1.44                 255           37
2.69          222                1                  0    128       1         0         5         36864       0           1           .021050      NA          .085925           .522237             .522237            3.67                 290           126
2.68          223                1                  0    128       1         0         5         40960       0           0           0.082732     NA          0.429408          1.423554            1.423553           1.58                 283           37
2.70          222                1                  0    128       1         0         5         40960       0           1           .022808      NA          .093149           .552375             .552375            3.97                 321           128
2.63          222                1                  0    128       1         0         6         4096        0           0           0.004462     NA          0.013059          0.047659            0.047658           0.06                 23            47
2.63          221                1                  0    128       1         0         6         4096        0           1           .000923      NA          .001770           .013485             .013485            0.18                 23            181
2.64          221                1                  0    128       1         0         6         8192        0           0           0.009161     NA          0.030386          0.096422            0.096420           0.15                 43            44
2.64          222                1                  0    128       1         0         6         8192        0           1           .002845      NA          .005046           .029076             .029076            0.30                 43            182
2.63          221                1                  0    128       1         0         6         12288       0           0           0.028656     NA          0.040129          0.144315            0.144314           0.20                 63            49
2.63          220                1                  0    128       1         0         6         12288       0           1           .004285      NA          .007549           .041397             .041397            0.41                 63            197
2.64          222                1                  0    128       1         0         6         16384       0           0           0.018525     NA          0.055825          0.194435            0.194434           0.26                 83            44
2.63          220                1                  0    128       1         0         6         16384       0           1           .005320      NA          .010659           .055965             .055965            0.52                 83            185
2.63          221                1                  0    128       1         0         6         20480       0           0           0.024471     NA          0.066863          0.236613            0.236613           0.31                 103           45
2.63          220                1                  0    128       1         0         6         20480       0           1           .006807      NA          .012350           .068298             .068297            0.67                 103           173
2.63          220                1                  0    128       1         0         6         24576       0           0           0.026291     NA          0.079289          0.282923            0.282922           0.37                 123           43
2.63          221                1                  0    128       1         0         6         24576       0           1           .007897      NA          .016416           .084642             .084642            0.74                 123           193
2.64          224                1                  0    128       1         0         6         28672       0           0           0.030366     NA          0.091900          0.329061            0.329060           0.42                 143           43
2.63          220                1                  0    128       1         0         6         28672       0           1           .009332      NA          .019527           .096168             .096167            0.83                 143           197
2.66          221                1                  0    128       1         0         6         32768       0           0           0.032601     NA          0.105372          0.377134            0.377133           0.48                 163           41
2.63          220                1                  0    128       1         0         6         32768       0           1           .010812      NA          .020068           .107895             .107895            0.99                 163           182
2.64          220                1                  0    128       1         0         6         36864       0           0           0.036837     NA          0.117764          0.421795            0.421794           0.55                 183           41
2.62          221                1                  0    128       1         0         6         36864       0           1           .011602      NA          .022486           .124630             .124630            1.11                 183           181
2.63          222                1                  0    128       1         0         6         40960       0           0           0.041653     NA          0.131968          0.469848            0.469847           0.60                 203           41
2.62          221                1                  0    128       1         0         6         40960       0           1           .013218      NA          .027944           .141317             .141317            1.18                 203           213
2.88          237                1                  1    128       1         0         1         4096        0           0           0.005404     NA          0.110969          0.149893            0.149892           0.18                 39            80
2.90          236                1                  1    128       1         0         1         4096        0           1           .001439      NA          .022675           .083268             .083268            0.63                 39            200
2.89          236                1                  1    128       1         0         1         8192        0           0           0.010866     NA          0.222417          0.308460            0.308459           0.37                 71            74
2.89          236                1                  1    128       1         0         1         8192        0           1           .003222      NA          .048088           .173131             .173131            1.25                 71            174
2.89          237                1                  1    128       1         0         1         12288       0           0           0.019479     NA          0.293113          0.379852            0.379850           0.44                 102           80
2.91          236                1                  1    128       1         0         1         12288       0           1           .005030      NA          .068018           .243147             .243147            1.76                 102           183
2.88          236                1                  1    128       1         0         1         16384       0           0           0.020818     NA          0.407145          0.485084            0.485083           0.57                 134           84
2.90          237                1                  1    128       1         0         1         16384       0           1           .006377      NA          .088600           .348788             .348787            2.35                 134           167
2.89          236                1                  1    128       1         0         1         20480       0           0           0.025994     NA          0.457518          0.607961            0.607960           0.71                 166           77
2.88          236                1                  1    128       1         0         1         20480       0           1           .008306      NA          .113315           .436697             .436696            3.08                 166           165
2.90          236                1                  1    128       1         0         1         24576       0           0           0.029756     NA          0.557573          0.712308            0.712307           0.82                 197           79
2.88          237                1                  1    128       1         0         1         24576       0           1           .009293      NA          .138226           .500698             .500698            3.43                 198           173
2.90          236                1                  1    128       1         0         1         28672       0           0           0.034530     NA          0.696556          0.849643            0.849642           0.97                 229           83
2.87          238                1                  1    128       1         0         1         28672       0           1           .011544      NA          .157881           .603546             .603545            4.05                 229           168
2.89          237                1                  1    128       1         0         1         32768       0           0           0.039169     NA          0.832779          0.926342            0.926341           1.04                 261           90
2.88          236                1                  1    128       1         0         1         32768       0           1           .012505      NA          .180196           .666842             .666841            4.71                 261           165
2.89          236                1                  1    128       1         0         1         36864       0           0           0.044707     NA          0.847408          1.205191            1.205190           1.33                 293           73
2.91          238                1                  1    128       1         0         1         36864       0           1           .013786      NA          .197845           .808891             .808890            5.65                 293           151
2.88          237                1                  1    128       1         0         1         40960       0           0           0.048764     NA          0.996902          1.178338            1.178337           1.33                 325           85
2.89          237                1                  1    128       1         0         1         40960       0           1           .014921      NA          .219398           .921550             .921550            6.02                 325           155
2.85          235                1                  1    128       1         0         2         4096        0           0           0.006551     NA          0.090707          0.153226            0.153225           0.19                 43            65
2.85          235                1                  1    128       1         0         2         4096        0           1           .002229      NA          .016323           .071570             .071569            0.55                 43            190
2.87          236                1                  1    128       1         0         2         8192        0           0           0.018518     NA          0.173398          0.302405            0.302404           0.37                 79            62
2.85          236                1                  1    128       1         0         2         8192        0           1           .004243      NA          .036101           .140873             .140873            1.06                 79            170
2.84          234                1                  1    128       1         0         2         12288       0           0           0.028403     NA          0.245187          0.438882            0.438881           0.52                 115           60
2.86          237                1                  1    128       1         0         2         12288       0           1           .006955      NA          .051372           .201357             .201356            1.46                 115           180
2.84          235                1                  1    128       1         0         2         16384       0           0           0.038476     NA          0.333565          0.585694            0.585693           0.67                 150           63
2.87          236                1                  1    128       1         0         2         16384       0           1           .009333      NA          .070673           .271313             .271312            1.93                 150           179
2.86          236                1                  1    128       1         0         2         20480       0           0           0.045878     NA          0.417281          0.737303            0.737302           0.85                 186           61
2.86          236                1                  1    128       1         0         2         20480       0           1           .010992      NA          .089189           .362000             .362000            2.58                 186           162
2.85          234                1                  1    128       1         0         2         24576       0           0           0.055001     NA          0.487181          0.873352            0.873351           0.99                 222           61
2.87          236                1                  1    128       1         0         2         24576       0           1           .014011      NA          .099294           .415401             .415401            2.89                 222           169
2.86          236                1                  1    128       1         0         2         28672       0           0           0.063887     NA          0.565646          1.020527            1.020527           1.15                 258           60
2.86          236                1                  1    128       1         0         2         28672       0           1           .015467      NA          .112957           .516981             .516981            3.79                 258           141
2.85          236                1                  1    128       1         0         2         32768       0           0           0.072989     NA          0.657560          1.174369            1.174368           1.32                 294           61
2.86          235                1                  1    128       1         0         2         32768       0           1           .017962      NA          .136335           .541341             .541341            4.02                 294           158
2.85          236                1                  1    128       1         0         2         36864       0           0           0.082117     NA          0.740931          1.306584            1.306584           1.47                 330           61
2.85          235                1                  1    128       1         0         2         36864       0           1           .020282      NA          .156829           .628120             .628120            4.73                 330           157
2.88          235                1                  1    128       1         0         2         40960       0           0           0.090780     NA          0.807014          1.433786            1.433785           1.61                 366           61
2.86          235                1                  1    128       1         0         2         40960       0           1           .022106      NA          .165054           .716325             .716325            4.84                 366           159
2.81          234                1                  1    128       1         0         3         4096        0           0           0.005695     NA          0.048662          0.159542            0.159540           0.20                 31            41
2.84          234                1                  1    128       1         0         3         4096        0           1           .001955      NA          .014499           .055807             .055806            0.50                 43            169
2.83          235                1                  1    128       1         0         3         8192        0           0           0.026605     NA          0.114923          0.303243            0.303242           0.36                 55            50
2.83          235                1                  1    128       1         0         3         8192        0           1           .004645      NA          .027969           .118559             .118558            0.91                 79            168
2.83          235                1                  1    128       1         0         3         12288       0           0           0.026737     NA          0.162598          0.442072            0.442071           0.54                 79            44
2.81          234                1                  1    128       1         0         3         12288       0           1           .006954      NA          .040268           .165628             .165627            1.20                 114           178
2.81          235                1                  1    128       1         0         3         16384       0           0           0.035073     NA          0.214011          0.587954            0.587952           0.68                 103           45
2.83          235                1                  1    128       1         0         3         16384       0           1           .009481      NA          .053539           .233144             .233144            1.66                 151           174
2.83          235                1                  1    128       1         0         3         20480       0           0           0.043974     NA          0.261463          0.733892            0.733891           0.83                 127           43
2.83          234                1                  1    128       1         0         3         20480       0           1           .012444      NA          .066806           .283079             .283079            2.19                 186           164
2.83          234                1                  1    128       1         0         3         24576       0           0           0.050722     NA          0.340659          0.884370            0.884369           1.00                 151           46
2.81          237                1                  1    128       1         0         3         24576       0           1           .013674      NA          .079938           .330558             .330558            2.36                 222           170
2.80          234                1                  1    128       1         0         3         28672       0           0           0.057769     NA          0.375368          1.025631            1.025630           1.17                 174           43
2.82          234                1                  1    128       1         0         3         28672       0           1           .016385      NA          .089296           .412952             .412952            3.11                 258           145
2.83          235                1                  1    128       1         0         3         32768       0           0           0.066898     NA          0.427795          1.166370            1.166369           1.32                 198           43
2.84          235                1                  1    128       1         0         3         32768       0           1           .018899      NA          .108069           .461966             .461966            3.25                 293           165
2.82          236                1                  1    128       1         0         3         36864       0           0           0.075055     NA          0.501183          1.312133            1.312131           1.47                 222           45
2.78          235                1                  1    128       1         0         3         36864       0           1           .020378      NA          .124454           .501139             .501138            3.76                 329           162
2.84          235                1                  1    128       1         0         3         40960       0           0           0.083390     NA          0.540245          1.451055            1.451054           1.62                 246           44
2.82          235                1                  1    128       1         0         3         40960       0           1           .023579      NA          .132290           .551673             .551673            4.02                 365           163
2.81          235                1                  1    128       1         0         4         4096        0           0           0.006263     NA          0.060497          0.144445            0.144445           0.18                 31            52
2.80          233                1                  1    128       1         0         4         4096        0           1           .001833      NA          .013544           .054306             .054306            0.46                 39            174
2.80          235                1                  1    128       1         0         4         8192        0           0           0.015307     NA          0.116505          0.274104            0.274103           0.34                 55            50
2.80          234                1                  1    128       1         0         4         8192        0           1           .004481      NA          .028521           .115496             .115496            0.86                 70            179
2.80          235                1                  1    128       1         0         4         12288       0           0           0.025045     NA          0.169262          0.408287            0.408286           0.51                 79            48
2.81          235                1                  1    128       1         0         4         12288       0           1           .006877      NA          .039762           .168003             .168002            1.35                 104           158
2.81          235                1                  1    128       1         0         4         16384       0           0           0.031505     NA          0.223361          0.528258            0.528257           0.63                 102           49
2.80          235                1                  1    128       1         0         4         16384       0           1           .009204      NA          .052647           .224917             .224916            1.66                 134           162
2.80          237                1                  1    128       1         0         4         20480       0           0           0.037899     NA          0.280678          0.659704            0.659703           0.76                 126           49
2.79          233                1                  1    128       1         0         4         20480       0           1           .011734      NA          .066051           .280630             .280629            2.10                 166           161
2.81          233                1                  1    128       1         0         4         24576       0           0           0.046023     NA          0.336732          0.782999            0.782998           0.89                 150           50
2.79          233                1                  1    128       1         0         4         24576       0           1           .013569      NA          .078657           .336598             .336598            2.51                 197           158
2.82          235                1                  1    128       1         0         4         28672       0           0           0.052663     NA          0.392096          0.910172            0.910171           1.04                 174           50
2.81          235                1                  1    128       1         0         4         28672       0           1           .016115      NA          .089643           .396307             .396307            2.80                 229           162
2.80          234                1                  1    128       1         0         4         32768       0           0           0.059937     NA          0.465625          1.034103            1.034102           1.18                 198           51
2.80          234                1                  1    128       1         0         4         32768       0           1           .018571      NA          .105963           .484680             .484680            3.31                 261           158
2.80          235                1                  1    128       1         0         4         36864       0           0           0.067423     NA          0.500349          1.170463            1.170462           1.32                 222           49
2.83          234                1                  1    128       1         0         4         36864       0           1           .020105      NA          .120090           .500667             .500667            3.62                 293           167
2.83          235                1                  1    128       1         0         4         40960       0           0           0.074782     NA          0.544810          1.307092            1.307091           1.47                 246           48
2.80          235                1                  1    128       1         0         4         40960       0           1           .024904      NA          .135532           .552216             .552216            4.15                 324           167
2.83          235                1                  1    128       1         0         5         4096        0           0           0.007254     NA          0.061814          0.153346            0.153344           0.19                 35            51
2.84          234                1                  1    128       1         0         5         4096        0           1           .003873      NA          .013874           .057962             .057961            0.47                 39            226
2.84          236                1                  1    128       1         0         5         8192        0           0           0.017494     NA          0.116859          0.294869            0.294868           0.37                 63            48
2.82          234                1                  1    128       1         0         5         8192        0           1           .004713      NA          .026715           .112672             .112672            0.90                 71            168
2.82          235                1                  1    128       1         0         5         12288       0           0           0.028146     NA          0.178382          0.439828            0.439827           0.53                 91            48
2.85          235                1                  1    128       1         0         5         12288       0           1           .007609      NA          .041998           .166224             .166224            1.31                 102           185
2.82          235                1                  1    128       1         0         5         16384       0           0           0.032965     NA          0.227807          0.578591            0.578590           0.67                 119           46
2.84          235                1                  1    128       1         0         5         16384       0           1           .009208      NA          .053995           .227175             .227175            1.70                 134           164
2.83          234                1                  1    128       1         0         5         20480       0           0           0.042496     NA          0.298743          0.717174            0.717173           0.82                 147           48
2.83          235                1                  1    128       1         0         5         20480       0           1           .011641      NA          .068419           .279553             .279553            2.00                 166           178
2.84          239                1                  1    128       1         0         5         24576       0           0           0.050353     NA          0.339706          0.859184            0.859183           0.97                 174           46
2.82          236                1                  1    128       1         0         5         24576       0           1           .014204      NA          .081755           .349382             .349382            2.58                 198           159
2.85          235                1                  1    128       1         0         5         28672       0           0           0.057894     NA          0.378239          1.004543            1.004542           1.15                 202           44
2.85          234                1                  1    128       1         0         5         28672       0           1           .016001      NA          .095514           .410452             .410452            2.90                 230           163
2.83          235                1                  1    128       1         0         5         32768       0           0           0.067098     NA          0.425127          1.148170            1.148168           1.30                 230           44
2.84          235                1                  1    128       1         0         5         32768       0           1           .018885      NA          .107488           .461298             .461298            3.35                 261           159
2.84          235                1                  1    128       1         0         5         36864       0           0           0.074907     NA          0.512911          1.283871            1.283870           1.44                 258           46
2.84          235                1                  1    128       1         0         5         36864       0           1           .021651      NA          .123877           .516288             .516287            3.50                 293           180
2.84          235                1                  1    128       1         0         5         40960       0           0           0.082434     NA          0.588213          1.421927            1.421926           1.61                 291           47
2.83          236                1                  1    128       1         0         5         40960       0           1           .023025      NA          .130460           .544093             .544093            3.96                 325           163
2.80          235                1                  1    128       1         0         6         4096        0           0           0.004861     NA          0.021415          0.046298            0.046297           0.07                 27            74
2.78          234                1                  1    128       1         0         6         4096        0           1           .000988      NA          .003098           .013279             .013279            0.19                 27            219
2.79          236                1                  1    128       1         0         6         8192        0           0           0.009245     NA          0.044977          0.095664            0.095663           0.16                 47            60
2.81          233                1                  1    128       1         0         6         8192        0           1           .002608      NA          .006869           .027696             .027696            0.30                 47            226
2.79          235                1                  1    128       1         0         6         12288       0           0           0.014848     NA          0.057428          0.143437            0.143436           0.22                 67            55
2.80          233                1                  1    128       1         0         6         12288       0           1           .005125      NA          .010278           .040687             .040686            0.41                 67            288
2.78          234                1                  1    128       1         0         6         16384       0           0           0.016705     NA          0.081987          0.188525            0.188524           0.26                 87            56
2.77          233                1                  1    128       1         0         6         16384       0           1           .005295      NA          .013625           .059394             .059393            0.61                 87            191
2.78          233                1                  1    128       1         0         6         20480       0           0           0.021808     NA          0.102342          0.236598            0.236597           0.32                 107           55
2.78          234                1                  1    128       1         0         6         20480       0           1           .006901      NA          .017557           .069448             .069448            0.66                 107           218
2.79          233                1                  1    128       1         0         6         24576       0           0           0.024945     NA          0.122331          0.280651            0.280650           0.39                 127           56
2.78          235                1                  1    128       1         0         6         24576       0           1           .008863      NA          .022681           .084478             .084478            0.74                 127           262
2.79          234                1                  1    128       1         0         6         28672       0           0           0.029794     NA          0.178172          0.329179            0.329178           0.43                 147           65
2.81          233                1                  1    128       1         0         6         28672       0           1           .009911      NA          .025559           .095621             .095621            0.86                 147           229
2.78          233                1                  1    128       1         0         6         32768       0           0           0.033869     NA          0.163406          0.375104            0.375103           0.48                 167           57
2.80          234                1                  1    128       1         0         6         32768       0           1           .010547      NA          .026477           .107958             .107957            1.02                 167           209
2.79          234                1                  1    128       1         0         6         36864       0           0           0.037253     NA          0.152216          0.423211            0.423210           0.54                 187           50
2.78          233                1                  1    128       1         0         6         36864       0           1           .012573      NA          .035796           .126808             .126808            1.06                 187           260
2.79          233                1                  1    128       1         0         6         40960       0           0           0.040905     NA          0.209777          0.461546            0.461545           0.60                 207           57
2.80          234                1                  1    128       1         0         6         40960       0           1           .013517      NA          .039101           .138816             .138816            1.15                 207           257
