nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;5;0.316863;NA;~410;3.93418;8.65093
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;9;0.36089;NA;~1306;3.9466;8.67585
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;11;0.389028;NA;~1946;3.95578;8.69395
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;13;0.39211;NA;~2714;3.9666;8.71558
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;15;0.449059;NA;~3610;3.97909;8.74044
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;17;0.489751;NA;~4634;3.99339;8.7692
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;19;0.551096;NA;~5786;4.00964;8.80146
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;21;0.591877;NA;~7066;4.02742;8.8372
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;23;0.627857;NA;~8474;4.04718;8.87687
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;25;0.728852;NA;~10010;4.06871;8.91966
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;27;0.779598;NA;~11674;4.09195;8.96641
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;29;0.873282;NA;~13466;4.11683;9.01623
dogecoin,dogecoincash,dogecoingold;35_set_intersection;FIELD;semidishonest;temi;3;31;0.984134;NA;~15386;4.14396;9.0704
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;5;2.10979;NA;~535;60.8082;182.323
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;9;2.13461;NA;~1431;60.8225;182.353
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;11;2.16537;NA;~2071;60.8328;182.375
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;13;2.22276;NA;~2839;60.845;182.401
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;15;2.24638;NA;~3735;60.8594;182.432
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;17;2.41741;NA;~4759;60.8758;182.466
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;19;3.15336;NA;~5953;101.098;303.021
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;21;3.2332;NA;~7233;101.118;303.064
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;23;3.443;NA;~8641;101.141;303.112
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;25;3.28828;NA;~10177;101.165;303.164
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;27;4.37774;NA;~11883;141.396;423.736
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;29;4.28673;NA;~13675;141.424;423.797
dogecoin,dogecoincash,dogecoingold;35_set_intersection;RING;maldishonest;spdz2k;3;31;4.46528;NA;~15595;141.455;423.862
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;5;0.213187;NA;NA;10.7104;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;9;0.67257;NA;NA;34.7017;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;11;0.995803;NA;NA;51.8383;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;13;1.38527;NA;NA;72.4023;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;15;1.85385;NA;NA;96.3936;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;17;2.37529;NA;NA;123.812;NA
dogecoin,dogecoincash,dogecoingold;35_set_intersection;BINARY;semidishonest;yao;2;19;2.97718;NA;NA;154.658;NA
