comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.60          218                1                  0    10       512       0         1         0         1         450000    0         40960       0           0           .001275      NA          .101776           .091957             .091956            .122000              1273          1042
0.01          3                  1                  0    10       512       0         1         0         1         450000    0         40960       0           1           .000327      NA          .028050           .060836             .060836            .078166              1273          2723
1.73          217                1                  0    10       512       0         1         0         1         500000    0         40960       0           0           .001270      NA          .099963           .087768             .087768            .118000              1273          1067
0.02          3                  1                  0    10       512       0         1         0         1         500000    0         40960       0           1           .000336      NA          .028185           .061581             .061581            .078833              1277          2710
1.67          218                1                  0    10       512       0         1         0         1         550000    0         40960       0           0           .001290      NA          .099857           .091589             .091589            .121000              1273          1035
0.02          3                  1                  0    10       512       0         1         0         1         550000    0         40960       0           1           .000322      NA          .028180           .060642             .060642            .078500              1273          2717
1.66          218                1                  0    10       512       0         1         0         1         600000    0         40960       0           0           .001360      NA          .099527           .091230             .091230            .122000              1273          1031
0.02          3                  1                  0    10       512       0         1         0         1         600000    0         40960       0           1           .000322      NA          .028238           .061380             .061380            .079000              1273          2709
1.62          217                1                  0    10       512       0         1         0         1         650000    0         40960       0           0           .001371      NA          .103325           .091571             .091570            .121000              1273          1074
0.02          3                  1                  0    10       512       0         1         0         1         650000    0         40960       0           1           .000323      NA          .027633           .061531             .061531            .080166              1273          2613
1.50          218                1                  0    10       512       0         1         0         1         700000    0         40960       0           0           .001344      NA          .100872           .091312             .091312            .122000              1273          1043
0.02          3                  1                  0    10       512       0         1         0         1         700000    0         40960       0           1           .000326      NA          .028029           .061465             .061465            .079166              1273          2686
1.55          217                1                  0    10       512       0         1         0         1         750000    0         40960       0           0           .001273      NA          .099462           .092547             .092547            .122000              1273          1024
0.01          3                  1                  0    10       512       0         1         0         1         750000    0         40960       0           1           .000344      NA          .027944           .060344             .060344            .079000              1273          2694
1.63          217                1                  0    10       512       0         1         0         1         800000    0         40960       0           0           .001246      NA          .100590           .090318             .090318            .121000              1273          1038
0.02          3                  1                  0    10       512       0         1         0         1         800000    0         40960       0           1           .000338      NA          .027793           .061649             .061649            .079666              1273          2663
1.74          218                1                  0    10       512       0         1         0         1         850000    0         40960       0           0           .001246      NA          .100108           .094826             .094826            .125000              1276          1002
0.01          3                  1                  0    10       512       0         1         0         1         850000    0         40960       0           1           .000333      NA          .027830           .060975             .060975            .078166              1273          2711
1.53          217                1                  0    10       512       0         1         0         1         900000    0         40960       0           0           .001276      NA          .098970           .087621             .087621            .120000              1273          1032
0.02          3                  1                  0    10       512       0         1         0         1         900000    0         40960       0           1           .000322      NA          .028048           .060559             .060559            .079833              1278          2664
1.55          216                1                  0    10       512       0         1         0         1         950000    0         40960       0           0           .001215      NA          .100236           .090564             .090564            .122000              1273          1025
0.02          3                  1                  0    10       512       0         1         0         1         950000    0         40960       0           1           .000331      NA          .027879           .062237             .062237            .079666              1273          2666
1.90          222                1                  0    10       512       0         1         0         1         1000000   0         40960       0           0           .001220      NA          .101254           .093497             .093497            .124000              1273          1019
0.02          3                  1                  0    10       512       0         1         0         1         1000000   0         40960       0           1           .000361      NA          .027932           .061532             .061532            .080333              1273          2657
1.54          218                1                  0    10       512       0         1         0         1         1050000   0         40960       0           0           .001263      NA          .100233           .090236             .090236            .121000              1273          1042
0.02          3                  1                  0    10       512       0         1         0         1         1050000   0         40960       0           1           .000333      NA          .028063           .061448             .061448            .079666              1273          2674
1.64          217                1                  0    10       512       0         1         0         1         1100000   0         40960       0           0           .001303      NA          .098800           .090905             .090905            .122000              1273          1014
0.02          3                  1                  0    10       512       0         1         0         1         1100000   0         40960       0           1           .000359      NA          .027966           .062122             .062122            .079833              1273          2682
1.81          217                1                  0    10       512       0         1         0         1         1150000   0         40960       0           0           .001186      NA          .099617           .092961             .092961            .123000              1273          1012
0.02          3                  1                  0    10       512       0         1         0         1         1150000   0         40960       0           1           .000327      NA          .028030           .061200             .061200            .078333              1276          2709
1.71          217                1                  0    10       512       0         1         0         1         1200000   0         40960       0           0           .001267      NA          .099045           .093061             .093061            .124000              1273          1001
0.02          3                  1                  0    10       512       0         1         0         1         1200000   0         40960       0           1           .000351      NA          .027742           .060290             .060290            .077500              1273          2733
1.69          218                1                  0    10       512       0         1         0         1         1250000   0         40960       0           0           .001192      NA          .102308           .092642             .092642            .121000              1273          1048
0.01          3                  1                  0    10       512       0         1         0         1         1250000   0         40960       0           1           .000356      NA          .028191           .061966             .061966            .078666              1273          2733
2.05          218                1                  0    10       512       0         1         0         1         1300000   0         40960       0           0           .001231      NA          .099544           .091891             .091891            .122000              1273          1025
0.02          3                  1                  0    10       512       0         1         0         1         1300000   0         40960       0           1           .000324      NA          .027530           .060562             .060562            .078666              1273          2663
1.41          217                1                  0    10       512       0         1         0         1         1350000   0         40960       0           0           .001311      NA          .097393           .089256             .089255            .120000              1273          1018
0.02          3                  1                  0    10       512       0         1         0         1         1350000   0         40960       0           1           .000334      NA          .027497           .061242             .061242            .079833              1273          2622
1.67          217                1                  0    10       512       0         1         0         1         1400000   0         40960       0           0           .001289      NA          .100371           .092942             .092942            .122000              1273          1036
0.02          3                  1                  0    10       512       0         1         0         1         1400000   0         40960       0           1           .000321      NA          .027988           .060864             .060864            .080333              1273          2632
1.55          217                1                  0    10       512       0         1         0         1         1450000   0         40960       0           0           .001233      NA          .100006           .095208             .095208            .125000              1273          1001
0.02          3                  1                  0    10       512       0         1         0         1         1450000   0         40960       0           1           .000336      NA          .028154           .060010             .060010            .078666              1273          2707
1.77          218                1                  0    10       512       0         1         0         1         1500000   0         40960       0           0           .001345      NA          .100723           .091165             .091165            .121000              1273          1049
0.02          3                  1                  0    10       512       0         1         0         1         1500000   0         40960       0           1           .000350      NA          .028370           .061816             .061816            .080333              1276          2676
1.59          218                1                  0    10       512       0         1         0         1         1550000   0         40960       0           0           .001317      NA          .100636           .093051             .093051            .124000              1273          1023
0.02          3                  1                  0    10       512       0         1         0         1         1550000   0         40960       0           1           .000346      NA          .027973           .061861             .061861            .080500              1273          2643
1.61          217                1                  0    10       512       0         1         0         1         1600000   0         40960       0           0           .001288      NA          .099212           .089901             .089901            .121000              1273          1042
0.02          3                  1                  0    10       512       0         1         0         1         1600000   0         40960       0           1           .000337      NA          .027830           .060155             .060155            .078333              1273          2699
1.42          217                1                  0    10       512       0         1         0         1         1650000   0         40960       0           0           .001300      NA          .101360           .093425             .093425            .124000              1273          1019
0.02          3                  1                  0    10       512       0         1         0         1         1650000   0         40960       0           1           .000316      NA          .028229           .061131             .061131            .078166              1273          2735
1.89          217                1                  0    10       512       0         1         0         1         1700000   0         40960       0           0           .001278      NA          .098636           .094838             .094838            .126000              1273          979
0.02          3                  1                  0    10       512       0         1         0         1         1700000   0         40960       0           1           .000337      NA          .027713           .062677             .062677            .080333              1273          2624
1.88          218                1                  0    10       512       0         1         0         1         1750000   0         40960       0           0           .001219      NA          .099243           .091211             .091211            .123000              1273          1004
0.02          3                  1                  0    10       512       0         1         0         1         1750000   0         40960       0           1           .000327      NA          .028182           .061662             .061662            .079333              1273          2692
1.68          218                1                  0    10       512       0         1         0         1         1800000   0         40960       0           0           .001232      NA          .098264           .089497             .089497            .121000              1273          1027
0.02          3                  1                  0    10       512       0         1         0         1         1800000   0         40960       0           1           .000338      NA          .028183           .061442             .061442            .079333              1273          2699
1.85          217                1                  0    10       512       0         1         0         1         1850000   0         40960       0           0           .001215      NA          .099184           .094378             .094378            .124000              1273          1013
0.01          3                  1                  0    10       512       0         1         0         1         1850000   0         40960       0           1           .000326      NA          .028237           .061625             .061625            .079000              1273          2698
1.83          217                1                  0    10       512       0         1         0         1         1900000   0         40960       0           0           .001311      NA          .099831           .094575             .094575            .124000              1273          1015
0.02          3                  1                  0    10       512       0         1         0         1         1900000   0         40960       0           1           .000333      NA          .028526           .062066             .062066            .078166              1273          2766
1.79          216                1                  0    10       512       0         1         0         1         1950000   0         40960       0           0           .001248      NA          .098782           .092233             .092232            .123000              1273          1008
0.02          3                  1                  0    10       512       0         1         0         1         1950000   0         40960       0           1           .000327      NA          .028156           .060695             .060695            .078833              1273          2704
1.66          222                1                  0    10       512       0         1         0         1         2000000   0         40960       0           0           .001323      NA          .100312           .094204             .094204            .123000              1273          1028
0.02          3                  1                  0    10       512       0         1         0         1         2000000   0         40960       0           1           .000321      NA          .028342           .062253             .062253            .079333              1273          2710
1.72          217                1                  0    10       512       0         1         0         1         2050000   0         40960       0           0           .001356      NA          .098460           .093983             .093983            .125000              1273          1018
0.02          3                  1                  0    10       512       0         1         0         1         2050000   0         40960       0           1           .000349      NA          .027871           .061997             .061997            .080666              1273          2638
1.77          217                1                  0    10       512       0         1         0         1         2100000   0         40960       0           0           .001286      NA          .097912           .093825             .093825            .124000              1273          998
0.02          3                  1                  0    10       512       0         1         0         1         2100000   0         40960       0           1           .000336      NA          .028133           .060905             .060905            .079000              1273          2700
1.69          217                1                  0    10       512       0         1         0         1         2150000   0         40960       0           0           .001325      NA          .098013           .092159             .092159            .122000              1273          1013
0.02          3                  1                  0    10       512       0         1         0         1         2150000   0         40960       0           1           .000356      NA          .027778           .060258             .060258            .078833              1273          2682
1.70          218                1                  0    10       512       0         1         0         1         2200000   0         40960       0           0           .001201      NA          .099812           .095123             .095123            .124000              1273          1014
0.02          3                  1                  0    10       512       0         1         0         1         2200000   0         40960       0           1           .000340      NA          .027985           .061316             .061316            .080333              1273          2642
1.68          218                1                  0    10       512       0         1         0         1         2250000   0         40960       0           0           .001186      NA          .101320           .093432             .093432            .125000              1273          1003
0.02          3                  1                  0    10       512       0         1         0         1         2250000   0         40960       0           1           .000348      NA          .027945           .061041             .061041            .079833              1273          2661
1.84          218                1                  0    10       512       0         1         0         1         2300000   0         40960       0           0           .001295      NA          .097796           .093002             .093002            .122000              1273          999
0.02          3                  1                  0    10       512       0         1         0         1         2300000   0         40960       0           1           .000337      NA          .028083           .061892             .061892            .080166              1273          2653
1.61          217                1                  0    10       512       0         1         0         1         2350000   0         40960       0           0           .001198      NA          .097312           .093088             .093088            .123000              1273          983
0.02          3                  1                  0    10       512       0         1         0         1         2350000   0         40960       0           1           .000344      NA          .028437           .060266             .060266            .078333              1278          2763
1.50          217                1                  0    10       512       0         1         0         1         2400000   0         40960       0           0           .001337      NA          .100541           .092407             .092407            .124000              1273          1011
0.02          3                  1                  0    10       512       0         1         0         1         2400000   0         40960       0           1           .000326      NA          .027939           .061766             .061766            .079000              1278          2688
1.63          218                1                  0    10       512       0         1         0         1         2450000   0         40960       0           0           .001315      NA          .099417           .089282             .089282            .120000              1273          1037
0.01          3                  1                  0    10       512       0         1         0         1         2450000   0         40960       0           1           .000332      NA          .027950           .062335             .062335            .080833              1273          2621
1.56          218                1                  0    10       512       0         1         0         1         2500000   0         40960       0           0           .001176      NA          .098445           .086124             .086124            .119000              1273          1027
0.01          3                  1                  0    10       512       0         1         0         1         2500000   0         40960       0           1           .000360      NA          .027963           .061464             .061464            .079666              1273          2680
1.83          218                1                  0    10       512       0         1         0         1         2550000   0         40960       0           0           .001230      NA          .099387           .091776             .091776            .122000              1273          1014
0.02          3                  1                  0    10       512       0         1         0         1         2550000   0         40960       0           1           .000334      NA          .028193           .061878             .061878            .078666              1273          2715
1.78          217                1                  0    10       512       0         1         0         1         2600000   0         40960       0           0           .001312      NA          .097389           .089512             .089512            .121000              1273          1018
0.02          3                  1                  0    10       512       0         1         0         1         2600000   0         40960       0           1           .000341      NA          .028309           .060944             .060944            .078333              1273          2741
1.72          217                1                  0    10       512       0         1         0         1         2650000   0         40960       0           0           .001279      NA          .098668           .095138             .095138            .124000              1273          1001
0.02          3                  1                  0    10       512       0         1         0         1         2650000   0         40960       0           1           .000318      NA          .028036           .061097             .061097            .079666              1273          2662
1.72          217                1                  0    10       512       0         1         0         1         2700000   0         40960       0           0           .001252      NA          .097483           .090285             .090285            .121000              1273          1014
0.02          3                  1                  0    10       512       0         1         0         1         2700000   0         40960       0           1           .000329      NA          .028018           .061709             .061709            .077833              1273          2734
1.54          217                1                  0    10       512       0         1         0         1         2750000   0         40960       0           0           .001306      NA          .100615           .093752             .093752            .124000              1273          1010
0.02          3                  1                  0    10       512       0         1         0         1         2750000   0         40960       0           1           .000333      NA          .027692           .060989             .060989            .079000              1273          2669
1.41          218                1                  0    10       512       0         1         0         1         2800000   0         40960       0           0           .001187      NA          .098710           .092620             .092620            .122000              1273          1014
0.02          3                  1                  0    10       512       0         1         0         1         2800000   0         40960       0           1           .000350      NA          .027999           .061398             .061398            .079666              1273          2677
1.89          217                1                  0    10       512       0         1         0         1         2850000   0         40960       0           0           .001208      NA          .098756           .091485             .091485            .123000              1273          1004
0.01          3                  1                  0    10       512       0         1         0         1         2850000   0         40960       0           1           .000335      NA          .028252           .060722             .060722            .079833              1273          2680
1.77          217                1                  0    10       512       0         1         0         1         2900000   0         40960       0           0           .001236      NA          .102109           .092392             .092392            .121000              1273          1052
0.02          3                  1                  0    10       512       0         1         0         1         2900000   0         40960       0           1           .000327      NA          .028449           .060963             .060963            .080000              1273          2687
1.41          217                1                  0    10       512       0         1         0         1         2950000   0         40960       0           0           .001289      NA          .099703           .091596             .091596            .121000              1273          1039
0.02          3                  1                  0    10       512       0         1         0         1         2950000   0         40960       0           1           .000336      NA          .027679           .061811             .061811            .080833              1273          2600
1.96          219                1                  0    10       512       0         1         0         1         3000000   0         40960       0           0           .001179      NA          .100233           .095908             .095907            .125000              1273          999
0.02          3                  1                  0    10       512       0         1         0         1         3000000   0         40960       0           1           .000325      NA          .028259           .061606             .061606            .079166              1276          2706
1.80          218                1                  0    10       512       0         1         0         1         3050000   0         40960       0           0           .001289      NA          .098563           .093457             .093457            .123000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         3050000   0         40960       0           1           .000329      NA          .028017           .062283             .062283            .079166              1273          2683
1.66          218                1                  0    10       512       0         1         0         1         3100000   0         40960       0           0           .001313      NA          .100565           .094232             .094231            .124000              1273          1025
0.02          3                  1                  0    10       512       0         1         0         1         3100000   0         40960       0           1           .000334      NA          .028101           .061069             .061069            .080000              1273          2661
1.56          218                1                  0    10       512       0         1         0         1         3150000   0         40960       0           0           .001282      NA          .101738           .093344             .093344            .123000              1273          1030
0.02          3                  1                  0    10       512       0         1         0         1         3150000   0         40960       0           1           .000317      NA          .028018           .061164             .061164            .079000              1273          2692
2.04          218                1                  0    10       512       0         1         0         1         3200000   0         40960       0           0           .001289      NA          .102056           .092885             .092885            .123000              1273          1039
0.02          3                  1                  0    10       512       0         1         0         1         3200000   0         40960       0           1           .000357      NA          .027971           .061814             .061814            .079500              1273          2677
1.73          217                1                  0    10       512       0         1         0         1         3250000   0         40960       0           0           .001130      NA          .097542           .095060             .095060            .124000              1273          978
0.02          3                  1                  0    10       512       0         1         0         1         3250000   0         40960       0           1           .000350      NA          .027706           .061638             .061638            .079666              1273          2655
1.99          218                1                  0    10       512       0         1         0         1         3300000   0         40960       0           0           .001240      NA          .098809           .093974             .093974            .123000              1273          1009
0.02          3                  1                  0    10       512       0         1         0         1         3300000   0         40960       0           1           .000329      NA          .028143           .061209             .061209            .079833              1273          2669
1.58          218                1                  0    10       512       0         1         0         1         3350000   0         40960       0           0           .001309      NA          .098734           .089119             .089119            .121000              1273          1026
0.01          3                  1                  0    10       512       0         1         0         1         3350000   0         40960       0           1           .000329      NA          .027961           .062493             .062493            .079666              1273          2657
1.55          218                1                  0    10       512       0         1         0         1         3400000   0         40960       0           0           .001322      NA          .100451           .092868             .092868            .123000              1273          1024
0.02          3                  1                  0    10       512       0         1         0         1         3400000   0         40960       0           1           .000351      NA          .028489           .062987             .062987            .080166              1276          2696
1.72          217                1                  0    10       512       0         1         0         1         3450000   0         40960       0           0           .001281      NA          .101177           .093251             .093251            .122000              1273          1040
0.02          3                  1                  0    10       512       0         1         0         1         3450000   0         40960       0           1           .000344      NA          .028245           .062165             .062165            .078833              1273          2724
1.73          217                1                  0    10       512       0         1         0         1         3500000   0         40960       0           0           .001363      NA          .099618           .094423             .094423            .125000              1273          1003
0.02          3                  1                  0    10       512       0         1         0         1         3500000   0         40960       0           1           .000339      NA          .028011           .060684             .060684            .078000              1273          2728
1.72          217                1                  0    10       512       0         1         0         1         3550000   0         40960       0           0           .001289      NA          .101478           .094716             .094716            .125000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         3550000   0         40960       0           1           .000333      NA          .028064           .062676             .062676            .080166              1273          2651
1.67          217                1                  0    10       512       0         1         0         1         3600000   0         40960       0           0           .001271      NA          .101497           .094314             .094314            .125000              1273          1016
0.02          3                  1                  0    10       512       0         1         0         1         3600000   0         40960       0           1           .000352      NA          .028267           .060600             .060600            .079500              1273          2699
1.42          217                1                  0    10       512       0         1         0         1         3650000   0         40960       0           0           .001320      NA          .101709           .093429             .093429            .124000              1273          1024
0.01          3                  1                  0    10       512       0         1         0         1         3650000   0         40960       0           1           .000343      NA          .027978           .061386             .061386            .079333              1273          2674
1.97          218                1                  0    10       512       0         1         0         1         3700000   0         40960       0           0           .001311      NA          .100269           .092907             .092907            .123000              1273          1028
0.02          2                  1                  0    10       512       0         1         0         1         3700000   0         40960       0           1           .000346      NA          .027972           .061790             .061790            .080000              1273          2659
1.81          217                1                  0    10       512       0         1         0         1         3750000   0         40960       0           0           .001307      NA          .100070           .092245             .092244            .123000              1273          1021
0.02          3                  1                  0    10       512       0         1         0         1         3750000   0         40960       0           1           .000319      NA          .027868           .061824             .061824            .080833              1273          2608
1.75          218                1                  0    10       512       0         1         0         1         3800000   0         40960       0           0           .001284      NA          .100275           .094099             .094099            .125000              1273          1001
