program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
42;BINARY;semidishonest;yao;2;74.64;1785;14;NA;NA;NA;81920;64;NA;NA;NA;80640;1289;1280;0.160329;0.67;78;95;NA;2.58048;NA;2.58048;4;0.0150801;8e-06;1;0.0368035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;81.21;1952;16;NA;NA;NA;90112;64;NA;NA;NA;88704;1417;1408;0.177647;0.72;81;97;NA;2.83853;NA;2.83853;4;0.0165363;8e-06;1;0.0380302;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;86.82;2105;17;NA;NA;NA;98304;64;NA;NA;NA;96768;1545;1536;0.187633;0.78;89;96;NA;3.09658;NA;3.09658;4;0.0179586;8e-06;1;0.0457838;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;96.02;2269;18;NA;NA;NA;106496;64;NA;NA;NA;104832;1673;1664;0.202197;0.85;94;96;NA;3.35462;NA;3.35462;4;0.0199895;8e-06;1;0.0478075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;104.25;2445;20;NA;NA;NA;114688;64;NA;NA;NA;112896;1801;1792;0.214172;0.90;101;96;NA;3.61267;NA;3.61267;4;0.0227013;8e-06;1;0.052072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;109.42;2616;21;NA;NA;NA;122880;64;NA;NA;NA;120960;1929;1920;0.238537;0.97;108;95;NA;3.87072;NA;3.87072;4;0.0242114;8e-06;1;0.0560263;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;119.14;2839;22;NA;NA;NA;131072;64;NA;NA;NA;129024;2057;2048;0.248202;1.06;148;97;NA;4.12877;NA;4.12877;4;0.0258937;8e-06;1;0.0581724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;125.10;3086;24;NA;NA;NA;139264;64;NA;NA;NA;137088;2185;2176;0.254147;1.11;148;96;NA;4.38682;NA;4.38682;4;0.0263047;8e-06;1;0.0612306;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;133.40;3222;25;NA;NA;NA;147456;64;NA;NA;NA;145152;2313;2304;0.297399;1.21;150;95;NA;4.64486;NA;4.64486;4;0.0291913;8e-06;1;0.0660696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;143.06;3390;27;NA;NA;NA;155648;64;NA;NA;NA;153216;2441;2432;0.2954;1.23;151;97;NA;4.90291;NA;4.90291;4;0.0299122;8e-06;1;0.0734039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;148.84;3557;28;NA;NA;NA;163840;64;NA;NA;NA;161280;2569;2560;0.317831;1.31;151;96;NA;5.16096;NA;5.16096;4;0.0323618;8e-06;1;0.0751744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;156.69;3732;29;NA;NA;NA;172032;64;NA;NA;NA;169344;2697;2688;0.325623;1.36;151;96;NA;5.41901;NA;5.41901;4;0.034574;8e-06;1;0.0749047;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;164.38;3915;31;NA;NA;NA;180224;64;NA;NA;NA;177408;2825;2816;0.336568;1.41;153;97;NA;5.67706;NA;5.67706;4;0.034535;8e-06;1;0.0780241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;171.50;4067;32;NA;NA;NA;188416;64;NA;NA;NA;185472;2953;2944;0.360124;1.48;159;97;NA;5.93511;NA;5.93511;4;0.0374051;8e-06;1;0.0837046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;178.75;4225;33;NA;NA;NA;196608;64;NA;NA;NA;193536;3081;3072;0.367023;1.52;166;97;NA;6.19315;NA;6.19315;4;0.0385004;8e-06;1;0.0869693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;186.82;4377;35;NA;NA;NA;204800;64;NA;NA;NA;201600;3209;3200;0.391902;1.61;173;95;NA;6.4512;NA;6.4512;4;0.0398627;8e-06;1;0.0939326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;193.30;4545;36;NA;NA;NA;212992;64;NA;NA;NA;209664;3337;3328;0.40506;1.67;178;97;NA;6.70925;NA;6.70925;4;0.0430373;8e-06;1;0.0932927;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;203.00;4700;38;NA;NA;NA;221184;64;NA;NA;NA;217728;3465;3456;0.417869;1.72;185;97;NA;6.9673;NA;6.9673;4;0.0441333;8e-06;1;0.104039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;206.36;4819;39;NA;NA;NA;229376;64;NA;NA;NA;225792;3593;3584;0.447503;1.79;191;96;NA;7.22534;NA;7.22534;4;0.0448817;8e-06;1;0.105583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;215.55;5007;40;NA;NA;NA;237568;64;NA;NA;NA;233856;3721;3712;0.451472;1.83;198;97;NA;7.48339;NA;7.48339;4;0.0473185;8e-06;1;0.105023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;222.75;5157;42;NA;NA;NA;245760;64;NA;NA;NA;241920;3849;3840;0.457351;1.89;204;96;NA;7.74144;NA;7.74144;4;0.0500706;8e-06;1;0.113393;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;229.96;5316;43;NA;NA;NA;253952;64;NA;NA;NA;249984;3977;3968;0.480088;1.95;212;96;NA;7.99949;NA;7.99949;4;0.0513792;8e-06;1;0.119551;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yao;2;229.97;5667;44;NA;NA;NA;262144;64;NA;NA;NA;258048;4105;4096;0.501483;2.11;290;97;NA;8.25754;NA;8.25754;4;0.0524575;8e-06;1;0.123673;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;0.79;32;1;NA;NA;NA;640;64;NA;NA;NA;630;19;10;0.00209947;0.04;10;65;NA;0;NA;NA;NA;NA;0.020161;2;0.0142301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;7.36;199;2;NA;NA;NA;8192;64;NA;NA;NA;8064;137;128;0.00667651;0.09;18;81;NA;0;NA;NA;NA;NA;0.258049;2;0.0114901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;14.82;376;3;NA;NA;NA;16384;64;NA;NA;NA;16128;265;256;0.0170094;0.14;25;91;NA;0;NA;NA;NA;NA;0.516097;2;0.0138855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;22.26;545;5;NA;NA;NA;24576;64;NA;NA;NA;24192;393;384;0.0394965;0.21;28;85;NA;0;NA;NA;NA;NA;0.774145;2;0.0208399;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;29.61;735;6;NA;NA;NA;32768;64;NA;NA;NA;32256;521;512;0.045255;0.28;41;86;NA;0;NA;NA;NA;NA;1.03219;2;0.0270853;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;37.39;901;7;NA;NA;NA;40960;64;NA;NA;NA;40320;649;640;0.0702526;0.35;44;84;NA;0;NA;NA;NA;NA;1.29024;2;0.0333063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;44.69;1078;9;NA;NA;NA;49152;64;NA;NA;NA;48384;777;768;0.0778346;0.40;50;87;NA;0;NA;NA;NA;NA;1.54829;2;0.0411052;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;51.78;1220;10;NA;NA;NA;57344;64;NA;NA;NA;56448;905;896;0.0897583;0.45;54;89;NA;0;NA;NA;NA;NA;1.80634;2;0.0472891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;60.15;1430;11;NA;NA;NA;65536;64;NA;NA;NA;64512;1033;1024;0.119466;0.54;77;86;NA;0;NA;NA;NA;NA;2.06438;2;0.0543785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;66.99;1623;13;NA;NA;NA;73728;64;NA;NA;NA;72576;1161;1152;0.119664;0.58;78;88;NA;0;NA;NA;NA;NA;2.32243;2;0.0603708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;74.64;1785;14;NA;NA;NA;81920;64;NA;NA;NA;80640;1289;1280;0.133261;0.66;78;86;NA;0;NA;NA;NA;NA;2.58048;2;0.0666106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;81.21;1952;16;NA;NA;NA;90112;64;NA;NA;NA;88704;1417;1408;0.170536;0.73;82;85;NA;0;NA;NA;NA;NA;2.83853;2;0.0758867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;86.82;2105;17;NA;NA;NA;98304;64;NA;NA;NA;96768;1545;1536;0.178694;0.77;86;86;NA;0;NA;NA;NA;NA;3.09658;2;0.0817554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;96.02;2269;18;NA;NA;NA;106496;64;NA;NA;NA;104832;1673;1664;0.196335;0.86;94;83;NA;0;NA;NA;NA;NA;3.35462;2;0.087454;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;104.25;2445;20;NA;NA;NA;114688;64;NA;NA;NA;112896;1801;1792;0.197117;0.89;101;87;NA;0;NA;NA;NA;NA;3.61267;2;0.0948135;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;109.42;2616;21;NA;NA;NA;122880;64;NA;NA;NA;120960;1929;1920;0.205;0.94;107;88;NA;0;NA;NA;NA;NA;3.87072;2;0.102915;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;119.14;2839;22;NA;NA;NA;131072;64;NA;NA;NA;129024;2057;2048;0.230916;1.06;148;87;NA;0;NA;NA;NA;NA;4.12877;2;0.11117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;125.10;3086;24;NA;NA;NA;139264;64;NA;NA;NA;137088;2185;2176;0.249456;1.10;148;87;NA;0;NA;NA;NA;NA;4.38682;2;0.119513;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;133.40;3222;25;NA;NA;NA;147456;64;NA;NA;NA;145152;2313;2304;0.275646;1.19;149;87;NA;0;NA;NA;NA;NA;4.64486;2;0.122941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;143.06;3390;27;NA;NA;NA;155648;64;NA;NA;NA;153216;2441;2432;0.280793;1.23;149;87;NA;0;NA;NA;NA;NA;4.90291;2;0.132743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;148.84;3557;28;NA;NA;NA;163840;64;NA;NA;NA;161280;2569;2560;0.297808;1.29;150;87;NA;0;NA;NA;NA;NA;5.16096;2;0.14201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;156.69;3732;29;NA;NA;NA;172032;64;NA;NA;NA;169344;2697;2688;0.31649;1.35;151;86;NA;0;NA;NA;NA;NA;5.41901;2;0.143721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;164.38;3915;31;NA;NA;NA;180224;64;NA;NA;NA;177408;2825;2816;0.339193;1.43;152;86;NA;0;NA;NA;NA;NA;5.67706;2;0.15549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;171.50;4067;32;NA;NA;NA;188416;64;NA;NA;NA;185472;2953;2944;0.338425;1.47;158;87;NA;0;NA;NA;NA;NA;5.93511;2;0.158861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;178.75;4225;33;NA;NA;NA;196608;64;NA;NA;NA;193536;3081;3072;0.35942;1.55;163;85;NA;0;NA;NA;NA;NA;6.19315;2;0.163911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;186.82;4377;35;NA;NA;NA;204800;64;NA;NA;NA;201600;3209;3200;0.366542;1.60;171;86;NA;0;NA;NA;NA;NA;6.4512;2;0.174836;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;193.30;4545;36;NA;NA;NA;212992;64;NA;NA;NA;209664;3337;3328;0.384929;1.65;177;86;NA;0;NA;NA;NA;NA;6.70925;2;0.180703;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;203.00;4700;38;NA;NA;NA;221184;64;NA;NA;NA;217728;3465;3456;0.406957;1.70;184;87;NA;0;NA;NA;NA;NA;6.9673;2;0.1921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;206.36;4819;39;NA;NA;NA;229376;64;NA;NA;NA;225792;3593;3584;0.431115;1.78;190;87;NA;0;NA;NA;NA;NA;7.22534;2;0.198014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;215.55;5007;40;NA;NA;NA;237568;64;NA;NA;NA;233856;3721;3712;0.44409;1.83;198;86;NA;0;NA;NA;NA;NA;7.48339;2;0.202847;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;222.75;5157;42;NA;NA;NA;245760;64;NA;NA;NA;241920;3849;3840;0.439806;1.87;205;87;NA;0;NA;NA;NA;NA;7.74144;2;0.205432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;229.96;5316;43;NA;NA;NA;253952;64;NA;NA;NA;249984;3977;3968;0.472357;1.95;210;87;NA;0;NA;NA;NA;NA;7.99949;2;0.223898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42;BINARY;semidishonest;yaoO;2;229.97;5667;44;NA;NA;NA;262144;64;NA;NA;NA;258048;4105;4096;0.4926;2.10;290;86;NA;0;NA;NA;NA;NA;8.25754;2;0.222292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
