comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.45;232;1;0;6;256;0;1;0;3;0;0;500;81920;0;0;.000596;NA;.056694;2.092155;2.092154;2.763333;800;19
1.44;231;1;0;6;256;0;1;0;3;0;0;400;81920;0;0;.000596;NA;.055750;2.830326;2.830326;3.441666;800;15
1.46;232;1;0;6;256;0;1;0;3;0;0;300;81920;0;0;.000600;NA;.055687;3.837776;3.837776;4.546666;800;11
1.42;231;1;0;6;256;0;1;0;4;0;0;1500;81920;0;0;.000612;NA;.054240;.815727;.815727;.988333;798;51
1.41;231;1;0;6;256;0;1;0;4;0;0;1400;81920;0;0;.000608;NA;.054320;.802977;.802977;1.050000;797;48
1.42;231;1;0;6;256;0;1;0;4;0;0;1300;81920;0;0;.000602;NA;.054129;.929287;.929287;1.118333;797;45
1.44;232;1;0;6;256;0;1;0;4;0;0;1200;81920;0;0;.000608;NA;.053305;.950191;.950191;1.206666;797;42
1.45;231;1;0;6;256;0;1;0;4;0;0;1100;81920;0;0;.000616;NA;.054508;1.098780;1.098780;1.325000;798;39
1.44;231;1;0;6;256;0;1;0;4;0;0;1000;81920;0;0;.000620;NA;.053084;1.144355;1.144355;1.435000;798;35
1.46;232;1;0;6;256;0;1;0;4;0;0;900;81920;0;0;.000611;NA;.054297;1.257804;1.257804;1.581666;798;32
1.46;232;1;0;6;256;0;1;0;4;0;0;800;81920;0;0;.000619;NA;.053784;1.437030;1.437030;1.763333;797;28
1.44;231;1;0;6;256;0;1;0;4;0;0;700;81920;0;0;.000610;NA;.054873;1.595453;1.595453;1.996666;798;25
1.45;231;1;0;6;256;0;1;0;4;0;0;600;81920;0;0;.000621;NA;.054832;1.817432;1.817432;2.313333;798;22
1.44;230;1;0;6;256;0;1;0;4;0;0;500;81920;0;0;.000603;NA;.054481;2.146122;2.146122;2.760000;798;18
1.44;232;1;0;6;256;0;1;0;4;0;0;400;81920;0;0;.000634;NA;.053672;2.816567;2.816567;3.415000;797;14
1.45;231;1;0;6;256;0;1;0;4;0;0;300;81920;0;0;.000599;NA;.052358;3.963817;3.963817;4.540000;798;11
1.45;231;1;0;6;256;0;1;0;5;0;0;1500;81920;0;0;.000596;NA;.062089;.789012;.789012;.988333;960;56
1.44;233;1;0;6;256;0;1;0;5;0;0;1400;81920;0;0;.000599;NA;.062955;.887530;.887530;1.056666;960;53
1.45;231;1;0;6;256;0;1;0;5;0;0;1300;81920;0;0;.000597;NA;.061706;1.001950;1.001950;1.141666;960;48
1.46;231;1;0;6;256;0;1;0;5;0;0;1200;81920;0;0;.000597;NA;.061177;.953354;.953354;1.221666;960;45
1.44;233;1;0;6;256;0;1;0;5;0;0;1100;81920;0;0;.000600;NA;.061386;1.084896;1.084895;1.321666;960;42
1.45;231;1;0;6;256;0;1;0;5;0;0;1000;81920;0;0;.000596;NA;.061486;1.234094;1.234094;1.450000;960;38
1.45;231;1;0;6;256;0;1;0;5;0;0;900;81920;0;0;.000599;NA;.061728;1.326755;1.326755;1.601666;960;35
1.46;232;1;0;6;256;0;1;0;5;0;0;800;81920;0;0;.000602;NA;.061931;1.466481;1.466480;1.798333;960;31
1.44;232;1;0;6;256;0;1;0;5;0;0;700;81920;0;0;.000596;NA;.062021;1.705733;1.705733;2.015000;960;27
1.46;231;1;0;6;256;0;1;0;5;0;0;600;81920;0;0;.000597;NA;.061863;1.813304;1.813304;2.316666;960;24
1.46;233;1;0;6;256;0;1;0;5;0;0;500;81920;0;0;.000596;NA;.061168;2.197568;2.197568;2.768333;960;20
1.43;232;1;0;6;256;0;1;0;5;0;0;400;81920;0;0;.000601;NA;.062126;2.923186;2.923186;3.450000;960;16
1.44;232;1;0;6;256;0;1;0;5;0;0;300;81920;0;0;.000598;NA;.062156;3.919128;3.919128;4.550000;960;12
1.43;231;1;0;6;256;0;1;0;6;0;0;1500;81920;0;0;.000304;NA;.028874;.069464;.069464;.106666;643;344
1.40;232;1;0;6;256;0;1;0;6;0;0;1400;81920;0;0;.000303;NA;.029074;.064249;.064249;.105000;642;349
1.38;232;1;0;6;256;0;1;0;6;0;0;1300;81920;0;0;.000303;NA;.029873;.063163;.063163;.105000;642;358
1.42;232;1;0;6;256;0;1;0;6;0;0;1200;81920;0;0;.000304;NA;.028396;.064261;.064261;.105000;642;342
1.43;231;1;0;6;256;0;1;0;6;0;0;1100;81920;0;0;.000303;NA;.029201;.064386;.064385;.106666;643;350
1.39;231;1;0;6;256;0;1;0;6;0;0;1000;81920;0;0;.000303;NA;.028756;.066016;.066016;.105000;643;344
1.42;230;1;0;6;256;0;1;0;6;0;0;900;81920;0;0;.000303;NA;.029333;.064058;.064058;.105000;643;354
1.43;230;1;0;6;256;0;1;0;6;0;0;800;81920;0;0;.000305;NA;.028378;.070176;.070175;.108333;643;341
1.44;231;1;0;6;256;0;1;0;6;0;0;700;81920;0;0;.000304;NA;.027781;.064707;.064707;.105000;643;340
1.43;231;1;0;6;256;0;1;0;6;0;0;600;81920;0;0;.000303;NA;.028889;.062322;.062322;.103333;643;351
1.44;230;1;0;6;256;0;1;0;6;0;0;500;81920;0;0;.000307;NA;.028786;.065869;.065869;.101666;642;355
1.43;231;1;0;6;256;0;1;0;6;0;0;400;81920;0;0;.000306;NA;.029327;.058841;.058840;.101666;642;354
1.42;231;1;0;6;256;0;1;0;6;0;0;300;81920;0;0;.000305;NA;.029508;.063640;.063640;.106666;642;346
