program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  freqs(GHz)          bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)      Rx(MB)   Rx(rounds)  Rx(s)      Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.4999999999999996  800              2048        0.246918             1.11                 148           92         NA            4.12877         NA               4.12877  4           0.0377738  8e-06    1           0.0604827  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.4999999999999996  800              4096        0.484727             2.06                 292           95         NA            8.25754         NA               8.25754  4           0.0822142  8e-06    1           0.119347   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.4999999999999996  1000             2048        0.234696             1.03                 148           95         NA            4.12877         NA               4.12877  4           0.0308645  8e-06    1           0.059034   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.4999999999999996  1000             4096        0.468735             2.04                 290           95         NA            8.25754         NA               8.25754  4           0.0646244  8e-06    1           0.119898   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.4999999999999996  3000             2048        0.231063             1.03                 150           95         NA            4.12877         NA               4.12877  4           0.0296378  8e-06    1           0.0557659  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.4999999999999996  3000             4096        0.471708             2.07                 292           94         NA            8.25754         NA               8.25754  4           0.0645252  8e-06    1           0.120311   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 50               2048        0.884898             1.69                 148           93         NA            4.12877         NA               4.12877  4           0.617053   8e-06    1           0.0601642  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 50               4096        1.76972              3.37                 290           94         NA            8.25754         NA               8.25754  4           1.29443    8e-06    1           0.126032   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 200              2048        0.368808             1.16                 148           95         NA            4.12877         NA               4.12877  4           0.153568   8e-06    1           0.056505   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 200              4096        0.74815              2.33                 290           95         NA            8.25754         NA               8.25754  4           0.328235   8e-06    1           0.124612   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 400              2048        0.282516             1.11                 148           93         NA            4.12877         NA               4.12877  4           0.0763389  8e-06    1           0.0571009  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 400              4096        0.5757               2.20                 290           95         NA            8.25754         NA               8.25754  4           0.162377   8e-06    1           0.118575   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 600              2048        0.251566             1.05                 148           96         NA            4.12877         NA               4.12877  4           0.0522863  8e-06    1           0.0557075  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 600              4096        0.526353             2.10                 290           95         NA            8.25754         NA               8.25754  4           0.110278   8e-06    1           0.121049   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 800              2048        0.238017             1.06                 148           94         NA            4.12877         NA               4.12877  4           0.0394023  8e-06    1           0.0557117  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 800              4096        0.487634             2.07                 290           94         NA            8.25754         NA               8.25754  4           0.0828469  8e-06    1           0.124681   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 1000             2048        0.2367               1.05                 150           95         NA            4.12877         NA               4.12877  4           0.0306284  8e-06    1           0.0598806  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 1000             4096        0.465312             2.04                 290           94         NA            8.25754         NA               8.25754  4           0.0663128  8e-06    1           0.121135   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 3000             2048        0.229104             1.03                 148           95         NA            4.12877         NA               4.12877  4           0.0295193  8e-06    1           0.0555729  NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5                 3000             4096        0.470814             2.06                 290           95         NA            8.25754         NA               8.25754  4           0.060911   8e-06    1           0.121409   NA             NA                 NA            NA        NA            NA       NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          119.49        2838               22                 NA            NA            NA            131072        64            NA           NA            NA               129024           2057           1.3                 50               2048        0.132004             1.55                 150           96         NA            0.260152        NA               4.8e-05  3           0.127155   4.8e-05  3           0.13195    NA             NA                 NA            NA        NA            NA       0.260104     8                0.0234287   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          237.32        5667               44                 NA            NA            NA            262144        64            NA           NA            NA               258048           4105           1.3                 50               4096        0.281387             2.99                 290           97         NA            0.520248        NA               4.8e-05  3           0.274199   4.8e-05  3           0.281357   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0663418   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 200              2048        0.114667             1.49                 148           97         NA            0.260152        NA               4.8e-05  3           0.109825   4.8e-05  3           0.114561   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0101919   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 200              4096        0.229222             2.93                 290           98         NA            0.520248        NA               4.8e-05  3           0.221335   4.8e-05  3           0.229814   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0222833   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 400              2048        0.113813             1.50                 148           97         NA            0.260152        NA               4.8e-05  3           0.108907   4.8e-05  3           0.113484   NA             NA                 NA            NA        NA            NA       0.260104     8                0.00909489  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 400              4096        0.227773             2.95                 290           98         NA            0.520248        NA               4.8e-05  3           0.219863   4.8e-05  3           0.228279   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0216892   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 600              2048        0.115738             1.51                 148           96         NA            0.260152        NA               4.8e-05  3           0.110787   4.8e-05  3           0.115673   NA             NA                 NA            NA        NA            NA       0.260104     8                0.00839578  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 600              4096        0.221105             2.95                 290           97         NA            0.520248        NA               4.8e-05  3           0.213854   4.8e-05  3           0.220946   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0146503   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 800              2048        0.114335             1.50                 148           97         NA            0.260152        NA               4.8e-05  3           0.108851   4.8e-05  3           0.114834   NA             NA                 NA            NA        NA            NA       0.260104     8                0.00666125  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 800              4096        0.220801             2.93                 290           98         NA            0.520248        NA               4.8e-05  3           0.214031   4.8e-05  3           0.219876   NA             NA                 NA            NA        NA            NA       0.5202       8                0.00928667  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 1000             2048        0.11985              1.50                 148           97         NA            0.260152        NA               4.8e-05  3           0.11435    4.8e-05  3           0.120425   NA             NA                 NA            NA        NA            NA       0.260104     8                0.00831239  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 1000             4096        0.219265             2.93                 290           98         NA            0.520248        NA               4.8e-05  3           0.211949   4.8e-05  3           0.219198   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0136579   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 3000             2048        0.115237             1.51                 148           96         NA            0.260152        NA               4.8e-05  3           0.11029    4.8e-05  3           0.11533    NA             NA                 NA            NA        NA            NA       0.260104     8                0.0111938   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3                 3000             4096        0.227444             2.95                 290           98         NA            0.520248        NA               4.8e-05  3           0.219975   4.8e-05  3           0.227352   NA             NA                 NA            NA        NA            NA       0.5202       8                0.00915077  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 50               2048        0.105995             1.18                 148           96         NA            0.260152        NA               4.8e-05  3           0.102002   4.8e-05  3           0.105854   NA             NA                 NA            NA        NA            NA       0.260104     8                0.0244118   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 50               4096        0.231669             2.38                 290           94         NA            0.520248        NA               4.8e-05  3           0.225506   4.8e-05  3           0.231775   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0635461   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 200              2048        0.0912146            1.16                 150           97         NA            0.260152        NA               4.8e-05  3           0.0872971  4.8e-05  3           0.0913393  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00800707  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 200              4096        0.187357             2.34                 290           98         NA            0.520248        NA               4.8e-05  3           0.181471   4.8e-05  3           0.18762    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0229571   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 400              2048        0.0949478            1.17                 148           97         NA            0.260152        NA               4.8e-05  3           0.0907774  4.8e-05  3           0.0950365  NA             NA                 NA            NA        NA            NA       0.260104     8                0.0110061   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 400              4096        0.181024             2.27                 290           97         NA            0.520248        NA               4.8e-05  3           0.175728   4.8e-05  3           0.180226   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0204876   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 600              2048        0.0901965            1.18                 148           97         NA            0.260152        NA               4.8e-05  3           0.0858737  4.8e-05  3           0.0907233  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00677756  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 600              4096        0.182239             2.28                 290           97         NA            0.520248        NA               4.8e-05  3           0.176386   4.8e-05  3           0.18206    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0147482   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 800              2048        0.0915231            1.19                 150           97         NA            0.260152        NA               4.8e-05  3           0.0871903  4.8e-05  3           0.0921424  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00825452  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 800              4096        0.174911             2.27                 290           97         NA            0.520248        NA               4.8e-05  3           0.16913    4.8e-05  3           0.174941   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0144543   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 1000             2048        0.0941166            1.16                 148           97         NA            0.260152        NA               4.8e-05  3           0.0907166  4.8e-05  3           0.0935069  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00839314  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 1000             4096        0.176778             2.25                 290           98         NA            0.520248        NA               4.8e-05  3           0.170693   4.8e-05  3           0.177069   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0120752   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 3000             2048        0.0935007            1.16                 148           97         NA            0.260152        NA               4.8e-05  3           0.0892256  4.8e-05  3           0.0938715  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00782035  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7                 3000             4096        0.184674             2.26                 290           98         NA            0.520248        NA               4.8e-05  3           0.178817   4.8e-05  3           0.184976   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0180954   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  50               2048        0.100897             0.98                 148           95         NA            0.260152        NA               4.8e-05  3           0.0971005  4.8e-05  3           0.101503   NA             NA                 NA            NA        NA            NA       0.260104     8                0.022277    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  50               4096        0.200762             1.90                 290           95         NA            0.520248        NA               4.8e-05  3           0.195522   4.8e-05  3           0.201303   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0644389   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  200              2048        0.0807851            1.00                 148           91         NA            0.260152        NA               4.8e-05  3           0.0771839  4.8e-05  3           0.0811569  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00968856  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  200              4096        0.153458             1.84                 290           97         NA            0.520248        NA               4.8e-05  3           0.148186   4.8e-05  3           0.154153   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0212396   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  400              2048        0.0785657            0.95                 148           97         NA            0.260152        NA               4.8e-05  3           0.0752612  4.8e-05  3           0.0787284  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00754975  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  400              4096        0.146835             1.84                 290           98         NA            0.520248        NA               4.8e-05  3           0.141938   4.8e-05  3           0.14712    NA             NA                 NA            NA        NA            NA       0.5202       8                0.0108626   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  600              2048        0.075469             0.94                 148           96         NA            0.260152        NA               4.8e-05  3           0.0720315  4.8e-05  3           0.0757993  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00893008  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  600              4096        0.144156             1.88                 290           98         NA            0.520248        NA               4.8e-05  3           0.139088   4.8e-05  3           0.144564   NA             NA                 NA            NA        NA            NA       0.5202       8                0.00850824  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  800              2048        0.0757396            0.95                 148           96         NA            0.260152        NA               4.8e-05  3           0.0720445  4.8e-05  3           0.0761851  NA             NA                 NA            NA        NA            NA       0.260104     8                0.0069773   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  800              4096        0.15145              1.90                 290           97         NA            0.520248        NA               4.8e-05  3           0.14644    4.8e-05  3           0.151863   NA             NA                 NA            NA        NA            NA       0.5202       8                0.015257    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  1000             2048        0.0734999            0.94                 148           97         NA            0.260152        NA               4.8e-05  3           0.0699916  4.8e-05  3           0.0739519  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00689377  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  1000             4096        0.14828              1.84                 290           98         NA            0.520248        NA               4.8e-05  3           0.142923   4.8e-05  3           0.149037   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0120359   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  3000             2048        0.0785285            0.95                 148           97         NA            0.260152        NA               4.8e-05  3           0.0748115  4.8e-05  3           0.0791382  NA             NA                 NA            NA        NA            NA       0.260104     8                0.00747525  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.0999999999999996  3000             4096        0.150063             1.88                 290           96         NA            0.520248        NA               4.8e-05  3           0.144967   4.8e-05  3           0.150223   NA             NA                 NA            NA        NA            NA       0.5202       8                0.00938597  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.4999999999999996  50               2048        0.0869503            0.92                 148           95         NA            0.260152        NA               4.8e-05  3           0.0843822  4.8e-05  3           0.0865269  NA             NA                 NA            NA        NA            NA       0.260104     8                0.0231951   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
