program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)          bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 200              4096        0.187357             2.34                 290           98         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 400              2048        0.0949478            1.17                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 400              4096        0.181024             2.27                 290           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 600              2048        0.0901965            1.18                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 600              4096        0.182239             2.28                 290           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 800              2048        0.0915231            1.19                 150           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 800              4096        0.174911             2.27                 290           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 1000             2048        0.0941166            1.16                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 1000             4096        0.176778             2.25                 290           98         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 3000             2048        0.0935007            1.16                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 1.7                 3000             4096        0.184674             2.26                 290           98         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  50               2048        0.100897             0.98                 148           95         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  50               4096        0.200762             1.90                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  200              2048        0.0807851            1.00                 148           91         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  200              4096        0.153458             1.84                 290           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  400              2048        0.0785657            0.95                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  400              4096        0.146835             1.84                 290           98         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  600              2048        0.075469             0.94                 148           96         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  600              4096        0.144156             1.88                 290           98         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  800              2048        0.0757396            0.95                 148           96         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  800              4096        0.15145              1.90                 290           97         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  1000             2048        0.0734999            0.94                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  1000             4096        0.14828              1.84                 290           98         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  3000             2048        0.0785285            0.95                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.0999999999999996  3000             4096        0.150063             1.88                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  50               2048        0.0869503            0.92                 148           95         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  50               4096        0.195293             1.81                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  200              2048        0.0750413            0.90                 148           97         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  200              4096        0.149429             1.80                 292           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  400              2048        0.0750761            0.90                 148           96         NA            0.260152        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 2.4999999999999996  400              4096        0.1413               1.75                 290           97         NA            0.520248        NA
