comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.37          211                1                  0    8         1         0         5         1024        0           0           0.000442     NA          0.002649          0.004348            0.004347           0.01                 4             50
0.01          3                  1                  0    8         1         0         5         1024        0           1           .000105      NA          .000238           .000795             .000795            0.02                 4             181
0.01          3                  1                  0    8         1         0         5         1024        0           2           .000034      NA          .000131           .000249             .000249            0.02                 4             465
1.56          211                1                  0    8         1         0         5         10240       0           0           0.004274     NA          0.008643          0.014729            0.014728           0.03                 7             43
0.01          3                  1                  0    8         1         0         5         10240       0           1           .000697      NA          .001706           .002090             .002090            0.03                 8             336
0.01          3                  1                  0    8         1         0         5         10240       0           2           .000245      NA          .000632           .000878             .000878            0.04                 8             972
1.42          211                1                  0    8         1         0         5         102400      0           0           0.034536     NA          0.095669          0.160050            0.160049           0.23                 41            62
0.01          3                  1                  0    8         1         0         5         102400      0           1           .006260      NA          .016847           .024132             .024132            0.22                 47            418
0.01          3                  1                  0    8         1         0         5         102400      0           2           .002255      NA          .008554           .013848             .013848            0.34                 47            1114
1.40          211                1                  0    8         1         0         6         1024        0           0           0.000259     NA          0.001201          0.003103            0.003102           0.01                 4             50
0.01          3                  1                  0    8         1         0         6         1024        0           1           .000041      NA          .000238           .000275             .000275            0.01                 4             229
0.01          3                  1                  0    8         1         0         6         1024        0           2           .000009      NA          .000042           .000044             .000044            0.01                 4             566
1.29          212                1                  0    8         1         0         6         10240       0           0           0.002478     NA          0.005626          0.006799            0.006798           0.02                 6             70
0.01          3                  1                  0    8         1         0         6         10240       0           1           .000213      NA          .000553           .000854             .000854            0.02                 6             265
0.01          3                  1                  0    8         1         0         6         10240       0           2           .000081      NA          .000185           .000278             .000278            0.02                 6             818
1.40          211                1                  0    8         1         0         6         102400      0           0           0.020817     NA          0.056963          0.077570            0.077569           0.11                 28            77
0.01          3                  1                  0    8         1         0         6         102400      0           1           .001841      NA          .006599           .009645             .009645            0.10                 28            375
0.01          3                  1                  0    8         1         0         6         102400      0           2           .000673      NA          .003039           .003878             .003878            0.12                 28            1172
1.54          213                1                  0    64        1         0         1         1024        0           0           0.000373     NA          0.010336          0.007601            0.007600           0.01                 7             94
0.01          3                  1                  0    64        1         0         1         1024        0           1           .000061      NA          .000936           .000816             .000816            0.02                 7             340
0.01          3                  1                  0    64        1         0         1         1024        0           2           .000021      NA          .000336           .000318             .000318            0.02                 7             908
1.50          213                1                  0    64        1         0         1         10240       0           0           0.003645     NA          0.037055          0.038171            0.038170           0.06                 38            81
0.01          3                  1                  0    64        1         0         1         10240       0           1           .000626      NA          .007486           .008662             .008662            0.07                 38            454
0.01          3                  1                  0    64        1         0         1         10240       0           2           .000214      NA          .003808           .003832             .003832            0.09                 38            1530
1.67          212                1                  0    64        1         0         1         102400      0           0           0.038646     NA          0.668295          0.523232            0.523231           0.62                 350           122
0.01          3                  1                  0    64        1         0         1         102400      0           1           .005959      NA          .096475           .084394             .084394            0.61                 350           650
0.01          3                  1                  0    64        1         0         1         102400      0           2           .002026      NA          .043056           .042386             .042386            0.89                 350           1756
1.36          212                1                  0    64        1         0         2         1024        0           0           0.000640     NA          0.004540          0.006877            0.006876           0.02                 7             43
0.01          3                  1                  0    64        1         0         2         1024        0           1           .000127      NA          .001019           .001109             .001109            0.02                 7             352
0.01          3                  1                  0    64        1         0         2         1024        0           2           .000044      NA          .000275           .000340             .000340            0.02                 7             914
1.36          212                1                  0    64        1         0         2         10240       0           0           0.006235     NA          0.050818          0.055437            0.055436           0.07                 38            87
0.01          3                  1                  0    64        1         0         2         10240       0           1           .001190      NA          .007381           .008529             .008528            0.08                 38            458
0.01          3                  1                  0    64        1         0         2         10240       0           2           .000411      NA          .003166           .003833             .003833            0.10                 38            1328
1.45          212                1                  0    64        1         0         2         102400      0           0           0.061862     NA          0.521094          0.492792            0.492791           0.62                 352           101
0.01          3                  1                  0    64        1         0         2         102400      0           1           .010434      NA          .078996           .083905             .083905            0.65                 352           539
0.01          3                  1                  0    64        1         0         2         102400      0           2           .003702      NA          .039987           .041542             .041542            0.91                 352           1659
1.55          210                1                  0    64        1         0         3         1024        0           0           0.000380     NA          0.001954          0.009118            0.009118           0.02                 5             40
0.01          3                  1                  0    64        1         0         3         1024        0           1           .000104      NA          .000508           .001123             .001123            0.02                 7             211
0.01          3                  1                  0    64        1         0         3         1024        0           2           .000026      NA          .000207           .000345             .000345            0.02                 7             736
1.46          212                1                  0    64        1         0         3         10240       0           0           0.002769     NA          0.019032          0.045513            0.045512           0.06                 23            42
0.01          3                  1                  0    64        1         0         3         10240       0           1           .000717      NA          .005976           .007757             .007756            0.07                 38            430
0.01          3                  1                  0    64        1         0         3         10240       0           2           .000248      NA          .002151           .003026             .003026            0.09                 38            1077
1.59          211                1                  0    64        1         0         3         102400      0           0           0.033929     NA          0.301385          0.503386            0.503386           0.60                 202           64
0.01          3                  1                  0    64        1         0         3         102400      0           1           .006518      NA          .061406           .083038             .083038            0.62                 351           443
0.01          3                  1                  0    64        1         0         3         102400      0           2           .002288      NA          .027639           .038531             .038531            0.83                 351           1274
1.48          211                1                  0    64        1         0         4         1024        0           0           0.000395     NA          0.003640          0.005824            0.005823           0.01                 5             60
0.01          3                  1                  0    64        1         0         4         1024        0           1           .000073      NA          .000707           .001007             .001007            0.02                 6             280
0.01          3                  1                  0    64        1         0         4         1024        0           2           .000025      NA          .000169           .000282             .000282            0.02                 6             690
1.56          210                1                  0    64        1         0         4         10240       0           0           0.003797     NA          0.027687          0.052043            0.052042           0.07                 23            58
0.01          3                  1                  0    64        1         0         4         10240       0           1           .000717      NA          .003981           .006642             .006642            0.07                 33            309
0.01          3                  1                  0    64        1         0         4         10240       0           2           .000251      NA          .001893           .002641             .002641            0.07                 33            1147
1.62          211                1                  0    64        1         0         4         102400      0           0           0.037905     NA          0.313307          0.468420            0.468419           0.57                 202           70
0.01          3                  1                  0    64        1         0         4         102400      0           1           .006087      NA          .054675           .074212             .074212            0.56                 300           445
0.01          3                  1                  0    64        1         0         4         102400      0           2           .002309      NA          .023738           .033162             .033162            0.74                 300           1265
1.34          211                1                  0    64        1         0         5         1024        0           0           0.000468     NA          0.002633          0.006488            0.006488           0.01                 6             50
0.01          3                  1                  0    64        1         0         5         1024        0           1           .000075      NA          .000504           .001064             .001064            0.02                 6             247
0.01          3                  1                  0    64        1         0         5         1024        0           2           .000026      NA          .000147           .000392             .000392            0.02                 6             591
1.34          211                1                  0    64        1         0         5         10240       0           0           0.004253     NA          0.029929          0.044451            0.044450           0.06                 28            70
0.01          3                  1                  0    64        1         0         5         10240       0           1           .000677      NA          .005562           .008278             .008278            0.07                 33            389
0.01          3                  1                  0    64        1         0         5         10240       0           2           .000249      NA          .002134           .002971             .002971            0.08                 33            1155
1.65          211                1                  0    64        1         0         5         102400      0           0           0.037335     NA          0.333477          0.491029            0.491027           0.60                 252           71
0.01          3                  1                  0    64        1         0         5         102400      0           1           .006229      NA          .058719           .077806             .077806            0.58                 301           452
0.01          3                  1                  0    64        1         0         5         102400      0           2           .002263      NA          .027040           .036759             .036759            0.80                 301           1304
1.43          210                1                  0    64        1         0         6         1024        0           0           0.000271     NA          0.002573          0.002528            0.002527           0.01                 5             58
0.01          3                  1                  0    64        1         0         6         1024        0           1           .000026      NA          .000440           .000453             .000453            0.01                 6             311
0.01          3                  1                  0    64        1         0         6         1024        0           2           .000007      NA          .000084           .000139             .000139            300.00               5             0
