nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;BINARY;maldishonest;tinier;3;4;7.70366;NA;NA;467.807;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;2;181.638;NA;NA;34389.4;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;3;403.701;NA;NA;77299.2;NA
todd,ned,rod;35_set_intersection;BINARY;maldishonest;real-bmr;3;4;723.558;NA;NA;137381;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;2;0.311025;NA;NA;23.4902;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;3;0.396622;NA;NA;25.6321;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bin;3;4;0.500598;NA;NA;28.6307;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;0.0336525;NA;NA;1.71366;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;0.0544997;NA;NA;3.85574;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;4;0.100949;NA;NA;6.85466;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;2;0.00754742;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;3;0.0274023;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yaoO;2;4;0.0427947;NA;NA;0;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;2;22.3391;NA;NA;5780.69;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;3;49.7533;NA;NA;12996.3;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;semi-bmr;3;4;88.4262;NA;NA;23098.1;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;2;0.137286;NA;NA;1.68681;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;3;0.301862;NA;NA;2.75805;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;4;0.357192;NA;NA;4.25778;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;2;0.280607;NA;NA;7.00213;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;3;0.589775;NA;NA;15.3147;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-ccd;3;4;1.08573;NA;NA;26.2483;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;2;1.73322;NA;NA;68.0213;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;3;2.0787;NA;NA;69.1605;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;ps-rep-bin;3;4;2.34063;NA;NA;70.7554;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;2;3.25126;NA;NA;218.707;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;3;7.24233;NA;NA;490.65;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-shamir-bmr;3;4;11.9053;NA;NA;870.507;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;2;2.19986;NA;NA;79.8981;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;3;4.6127;NA;NA;179.37;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;mal-rep-bmr;3;4;7.7497;NA;NA;318.311;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;2;0.0359729;NA;NA;0.05388;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;3;0.0993151;NA;NA;0.12117;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;replicated-bin;3;4;0.203766;NA;NA;0.215376;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;2;0.0462636;NA;NA;0.107856;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;3;0.116474;NA;NA;0.242676;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;ccd;3;4;0.285255;NA;NA;0.431424;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;3;2;1.03741;NA;NA;66.4802;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;3;3;1.93293;NA;NA;149.58;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;shamir-bmr;3;4;3.15187;NA;NA;265.601;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;3;2;0.799606;NA;NA;32.5881;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;3;3;1.50558;NA;NA;73.3232;NA
todd,ned,rod;35_set_intersection;BINARY;semihonest;rep-bmr;3;4;2.77629;NA;NA;130.352;NA
