program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  latencies(ms)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 80             200              4096        0.847573             2.44                 290           92         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 80             50               4096        1.90252              3.50                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 120            3000             4096        0.564058             2.16                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 120            1000             4096        0.581847             2.18                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 120            800              4096        0.588078             2.18                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 120            600              4096        0.599095             2.18                 290           91         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 120            400              4096        0.673191             2.31                 292           92         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 120            200              4096        0.843405             2.45                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 120            50               4096        1.87524              3.47                 290           92         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 160            3000             4096        0.571045             2.17                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 160            1000             4096        0.564726             2.15                 292           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 160            800              4096        0.584415             2.20                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 160            600              4096        0.617991             2.23                 290           92         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 160            400              4096        0.679635             2.27                 290           92         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 160            200              4096        0.844401             2.44                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yao             2          NA            NA                 NA                 160            50               4096        1.87725              3.49                 290           93         NA            8.25754         NA
42       BINARY    semidishonest  yaoO            2          238.64        5651               44                 5              3000             4096        0.564549             2.17                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 5              1000             4096        0.55766              2.16                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 5              800              4096        0.58591              2.26                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 5              600              4096        0.619832             2.24                 290           87         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 5              400              4096        0.649889             2.25                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 5              200              4096        0.825965             2.43                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 5              50               4096        1.86036              3.45                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 10             3000             4096        0.562017             2.16                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 10             1000             4096        0.565495             2.16                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 10             800              4096        0.569832             2.19                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 10             600              4096        0.610984             2.22                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 10             400              4096        0.667128             2.26                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 10             200              4096        0.823403             2.43                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 10             50               4096        1.8611               3.46                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 15             3000             4096        0.553368             2.16                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 15             1000             4096        0.557888             2.18                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 15             800              4096        0.571905             2.17                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 15             600              4096        0.617657             2.22                 290           87         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 15             400              4096        0.67402              2.29                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 15             200              4096        0.833641             2.43                 290           81         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 15             50               4096        1.88295              3.54                 290           56         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 20             3000             4096        0.563294             2.18                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 20             1000             4096        0.563049             2.17                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 20             800              4096        0.572586             2.17                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 20             600              4096        0.609879             2.23                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 20             400              4096        0.675884             2.28                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 20             200              4096        0.838387             2.50                 290           79         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 20             50               4096        1.86629              3.52                 290           58         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 25             3000             4096        0.557298             2.18                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 25             1000             4096        0.549377             2.15                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 25             800              4096        0.594675             2.19                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 25             600              4096        0.59451              2.22                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 25             400              4096        0.648883             2.24                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 25             200              4096        0.822599             2.43                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 25             50               4096        1.87834              3.48                 290           56         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 30             3000             4096        0.565007             2.17                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 30             1000             4096        0.563113             2.21                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 30             800              4096        0.567091             2.22                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 30             600              4096        0.617802             2.24                 290           87         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 30             400              4096        0.670853             2.28                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 30             200              4096        0.812533             2.43                 290           79         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 30             50               4096        1.87018              3.48                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 35             3000             4096        0.563111             2.20                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 35             1000             4096        0.554315             2.15                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 35             800              4096        0.569448             2.18                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 35             600              4096        0.637081             2.29                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 35             400              4096        0.661816             2.27                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 35             200              4096        0.845067             2.46                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 35             50               4096        1.88481              3.49                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 40             3000             4096        0.581976             2.22                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 40             1000             4096        0.566961             2.16                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 40             800              4096        0.598566             2.26                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 40             600              4096        0.626813             2.23                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 40             400              4096        0.679533             2.29                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 40             200              4096        0.832859             2.44                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 40             50               4096        1.89593              3.49                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 45             3000             4096        0.565786             2.19                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 45             1000             4096        0.560997             2.17                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 45             800              4096        0.578902             2.22                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 45             600              4096        0.593422             2.19                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 45             400              4096        0.67346              2.27                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 45             200              4096        0.839077             2.50                 290           78         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 45             50               4096        1.86663              3.46                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 50             3000             4096        0.547608             2.15                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 50             1000             4096        0.560047             2.16                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 50             800              4096        0.58359              2.25                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 50             600              4096        0.597165             2.20                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 50             400              4096        0.680696             2.29                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 50             200              4096        0.837904             2.45                 290           79         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 50             50               4096        1.86906              3.46                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 55             3000             4096        0.575641             2.18                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 55             1000             4096        0.573115             2.18                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 55             800              4096        0.582781             2.17                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 55             600              4096        0.611081             2.22                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 55             400              4096        0.660325             2.28                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 55             200              4096        0.829442             2.43                 290           81         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 55             50               4096        1.86787              3.47                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 60             3000             4096        0.571797             2.19                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 60             1000             4096        0.564911             2.18                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 60             800              4096        0.56596              2.16                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 60             600              4096        0.594531             2.24                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 60             400              4096        0.70228              2.31                 290           84         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 60             200              4096        0.845087             2.46                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 60             50               4096        1.8606               3.47                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 80             3000             4096        0.555199             2.16                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 80             1000             4096        0.570915             2.17                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 80             800              4096        0.564537             2.18                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 80             600              4096        0.612591             2.22                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 80             400              4096        0.657695             2.25                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 80             200              4096        0.832995             2.43                 290           81         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 80             50               4096        1.86431              3.46                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 120            3000             4096        0.559394             2.16                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 120            1000             4096        0.560153             2.23                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 120            800              4096        0.573293             2.20                 290           89         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 120            600              4096        0.60351              2.20                 290           87         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 120            400              4096        0.668491             2.27                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 120            200              4096        0.847465             2.45                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 120            50               4096        1.87439              3.48                 290           57         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 160            3000             4096        0.56343              2.19                 290           90         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 160            1000             4096        0.551174             2.16                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 160            800              4096        0.587976             2.25                 290           86         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 160            600              4096        0.60534              2.20                 290           88         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 160            400              4096        0.675705             2.28                 290           85         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 160            200              4096        0.827507             2.44                 290           80         NA            0               NA
42       BINARY    semidishonest  yaoO            2          NA            NA                 NA                 160            50               4096        1.86535              3.46                 290           56         NA            0               NA
42       BINARY    semihonest     replicated-bin  3          238.64        5651               44                 5              3000             4096        0.196424             1.86                 290           96         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 5              1000             4096        0.198121             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 5              800              4096        0.201946             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 5              600              4096        0.193863             1.85                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 5              400              4096        0.209687             1.87                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 5              200              4096        0.214304             1.86                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 5              50               4096        0.250002             1.95                 290           91         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 10             3000             4096        0.202052             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 10             1000             4096        0.220445             1.90                 290           94         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 10             800              4096        0.206266             1.86                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 10             600              4096        0.195964             1.85                 292           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 10             400              4096        0.20637              1.89                 290           95         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 10             200              4096        0.236485             1.95                 290           92         NA            0.520248        NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 10             50               4096        0.241694             1.90                 290           94         NA            0.520248        NA
