nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;17;4;0.0025894;18;~64;0.000512;0.001024
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;37;6;0.00436007;20;~144;0.001152;0.002304
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;65;8;0.00745841;18;~256;0.002048;0.004096
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;82;9;0.00941026;18;~324;0.002592;0.005184
todd,ned,rod;32_matrix_add;FIELD;semidishonest;hemi;NA;NA;101;10;0.0114096;18;~400;0.0032;0.0064
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;17;4;0.00299584;27;~64;0.000512;0.001024
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;37;6;0.00430213;30;~144;0.001152;0.002304
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;65;8;0.00772993;30;~256;0.002048;0.004096
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;82;9;0.00916584;28;~324;0.002592;0.005184
todd,ned,rod;32_matrix_add;FIELD;semidishonest;temi;NA;NA;101;10;0.0110953;29;~400;0.0032;0.0064
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;17;4;0.00280965;122;~64;0.000512;0.001024
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;37;6;0.00475602;100;~144;0.001152;0.002304
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;65;8;0.0074533;103;~256;0.002048;0.004096
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;82;9;0.00914922;102;~324;0.002592;0.005184
todd,ned,rod;32_matrix_add;FIELD;semidishonest;soho;NA;NA;101;10;0.0140168;102;~400;0.0032;0.0064
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;17;4;0.00298707;14;~17;0.001024;0.003072
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;37;6;0.00481436;14;~37;0.002304;0.006912
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;65;8;0.00628522;14;~65;0.004096;0.012288
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;82;9;0.00751787;14;~82;0.005184;0.015552
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-shamir;NA;NA;101;10;0.00911739;14;~101;0.0064;0.0192
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;17;4;0.00215626;15;~19;0.00064;0.00192
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;37;6;0.00401465;14;~39;0.00128;0.00384
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;65;8;0.00642394;13;~67;0.002176;0.006528
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;82;9;0.00611174;14;~84;0.00272;0.00816
todd,ned,rod;32_matrix_add;FIELD;malhonest;malicious-rep-field;NA;NA;101;10;0.00973202;14;~103;0.003328;0.009984
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;17;4;0.00255988;14;~19;0.00064;0.00192
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;37;6;0.0108573;14;~39;0.00128;0.00384
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;65;8;0.00561133;14;~67;0.002176;0.006528
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;82;9;0.014589;12;~84;0.00272;0.00816
todd,ned,rod;32_matrix_add;FIELD;malhonest;ps-rep-field;NA;NA;101;10;0.00690632;14;~103;0.003328;0.009984
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;17;4;0.00307452;15;~24;0.001536;0.004608
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;37;6;0.00424663;15;~44;0.003136;0.009408
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;65;8;0.00926125;15;~72;0.005376;0.016128
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;82;9;0.00731814;15;~89;0.006736;0.020208
todd,ned,rod;32_matrix_add;FIELD;malhonest;sy-rep-field;NA;NA;101;10;0.00972887;15;~108;0.008256;0.024768
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;17;4;0.00380056;13;~33;0.001024;0.002304
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;37;6;0.00628026;13;~73;0.002304;0.005184
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;65;8;0.00965476;13;~129;0.004096;0.009216
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;82;9;0.0113999;15;~163;0.005184;0.011664
todd,ned,rod;32_matrix_add;FIELD;semihonest;shamir;NA;NA;101;10;0.0174375;12;~201;0.0064;0.0144
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;17;4;0.0335926;17;~44;1.44102;2.8823
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;37;6;0.0345754;17;~84;1.4423;2.88518
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;65;8;0.034759;17;~140;1.4441;2.88922
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;82;9;0.0373933;17;~174;1.44518;2.89166
todd,ned,rod;32_matrix_add;FIELD;semihonest;atlas;NA;NA;101;10;0.0390614;17;~212;1.4464;2.8944
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;17;4;0.00395682;13;~17;0.000512;0.001536
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;37;6;0.00310355;13;~37;0.001152;0.003456
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;65;8;0.00475821;13;~65;0.002048;0.006144
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;82;9;0.00663402;13;~82;0.002592;0.007776
todd,ned,rod;32_matrix_add;FIELD;semihonest;replicated-field;NA;NA;101;10;0.00674786;13;~101;0.0032;0.0096
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;17;4;0.872368;162;~157;20.5992;61.7969
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;37;6;0.853139;164;~237;20.6004;61.8001
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;65;8;0.888776;164;~349;20.6022;61.8046
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;82;9;0.904399;167;~417;20.6033;61.8073
todd,ned,rod;32_matrix_add;RING;maldishonest;spdz2k;NA;NA;101;10;0.89129;164;~493;20.6045;61.8103
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;17;4;0.00342241;13;~64;0.000256;0.000512
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;37;6;0.00607664;14;~144;0.000576;0.001152
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;65;8;0.00834205;14;~256;0.001024;0.002048
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;82;9;0.0118601;14;~324;0.001296;0.002592
todd,ned,rod;32_matrix_add;RING;semidishonest;semi2k;NA;NA;101;10;0.0137467;14;~400;0.0016;0.0032
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;17;4;0.00323877;15;~19;0.000384;0.001152
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;37;6;0.0127943;13;~39;0.000704;0.002112
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;65;8;0.00542361;14;~67;0.001152;0.003456
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;82;9;0.00692163;14;~84;0.001424;0.004272
todd,ned,rod;32_matrix_add;RING;malhonest;brain;NA;NA;101;10;0.0074411;15;~103;0.001728;0.005184
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;17;4;0.00443128;13;~19;0.000384;0.001152
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;37;6;0.00918624;14;~39;0.000704;0.002112
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;65;8;0.00781461;14;~67;0.001152;0.003456
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;82;9;0.0157778;15;~84;0.001424;0.004272
todd,ned,rod;32_matrix_add;RING;malhonest;malicious-rep-ring;NA;NA;101;10;0.00805774;14;~103;0.001728;0.005184
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;17;4;0.00712014;16;~19;0.000384;0.001152
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;37;6;0.00416537;14;~39;0.000704;0.002112
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;65;8;0.00487277;14;~67;0.001152;0.003456
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;82;9;0.0179799;14;~84;0.001424;0.004272
todd,ned,rod;32_matrix_add;RING;malhonest;ps-rep-ring;NA;NA;101;10;0.00727182;16;~103;0.001728;0.005184
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;17;4;0.00484621;16;~43;0.012482;0.036094
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;37;6;0.00604383;16;~63;0.013682;0.039694
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;65;8;0.00761602;15;~91;0.015362;0.044734
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;82;9;0.00905426;16;~108;0.016382;0.047794
todd,ned,rod;32_matrix_add;RING;malhonest;sy-rep-ring;NA;NA;101;10;0.0103647;16;~127;0.017522;0.051214
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;17;4;0.0057892;13;~17;0.000256;0.000768
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;37;6;0.0072801;15;~37;0.000576;0.001728
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;65;8;0.00514845;14;~65;0.001024;0.003072
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;82;9;0.00953019;13;~82;0.001296;0.003888
todd,ned,rod;32_matrix_add;RING;semihonest;replicated-ring;NA;NA;101;10;0.0152205;15;~101;0.0016;0.0048
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;2129;4;0.604838;81;NA;26.3213;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;4789;6;1.13684;85;NA;52.295;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;8513;8;2.10813;90;NA;104.211;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;10774;9;2.16448;91;NA;104.256;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;tinier;NA;NA;13301;10;2.77037;88;NA;130.227;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;real-bmr;NA;NA;2129;4;31.8573;454;NA;6095.35;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;real-bmr;NA;NA;4789;6;71.6922;567;NA;13629.5;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;real-bmr;NA;NA;8513;8;128.189;744;NA;24209.1;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;real-bmr;NA;NA;10774;9;161.271;860;NA;30621.1;NA
todd,ned,rod;32_matrix_add;BINARY;maldishonest;real-bmr;NA;NA;13301;10;201.211;950;NA;37793.5;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;2129;4;0.354236;197;NA;22.0781;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;4789;6;0.513945;200;NA;22.4547;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;8513;8;0.694868;198;NA;22.982;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;10774;9;0.840599;200;NA;23.3022;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bin;NA;NA;13301;10;0.991101;198;NA;23.66;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;2129;4;0.0267871;11;NA;0.30208;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;4789;6;0.0408874;12;NA;0.67968;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;8513;8;0.050133;15;NA;1.20832;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;10774;9;0.0535526;14;NA;1.52928;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yao;NA;NA;13301;10;0.0675856;15;NA;1.888;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;2129;4;0.00418704;10;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;4789;6;0.00808311;12;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;8513;8;0.0221572;13;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;10774;9;0.0186528;16;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;yaoO;NA;NA;13301;10;0.0244;15;NA;0;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;2129;4;4.38429;102;NA;1020.21;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;4789;6;9.75157;147;NA;2289.3;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;8513;8;17.143;220;NA;4064.4;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;10774;9;21.7287;283;NA;5142.72;NA
todd,ned,rod;32_matrix_add;BINARY;semidishonest;semi-bmr;NA;NA;13301;10;26.9373;326;NA;6345.49;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;2129;4;0.117255;18;NA;0.981496;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;4789;6;0.24503;17;NA;1.1711;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;8513;8;0.426998;17;NA;1.43654;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;10774;9;0.497121;18;NA;1.5977;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-rep-bin;NA;NA;13301;10;0.667746;20;NA;1.77782;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;2129;4;0.155651;15;NA;1.21391;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;4789;6;0.405725;14;NA;3.39137;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;8513;8;0.70352;17;NA;4.85565;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;10774;9;0.873434;15;NA;6.09042;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;malicious-ccd;NA;NA;13301;10;1.10371;18;NA;7.36693;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;2129;4;1.67684;372;NA;67.271;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;4789;6;1.84467;408;NA;67.4727;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;8513;8;2.12331;411;NA;67.7548;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;10774;9;2.23218;374;NA;67.9261;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;ps-rep-bin;NA;NA;13301;10;2.37011;375;NA;68.1176;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;2129;4;0.96098;66;NA;40.1361;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;4789;6;2.04969;129;NA;90.6263;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;8513;8;3.57094;210;NA;158.464;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;10774;9;4.44556;263;NA;199.269;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-shamir-bmr;NA;NA;13301;10;5.01372;312;NA;245.89;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;2129;4;0.764804;75;NA;14.5325;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;4789;6;1.57465;144;NA;32.298;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;8513;8;2.60269;238;NA;56.5292;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;10774;9;2.86748;302;NA;71.3898;NA
todd,ned,rod;32_matrix_add;BINARY;malhonest;mal-rep-bmr;NA;NA;13301;10;3.38147;360;NA;88.3469;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;2129;4;0.0630544;9;NA;0.010608;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;4789;6;0.165101;11;NA;0.023808;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;8513;8;0.301131;10;NA;0.042288;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;10774;9;0.364303;13;NA;0.053508;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;replicated-bin;NA;NA;13301;10;0.575302;13;NA;0.066048;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;2129;4;0.0871228;13;NA;0.021888;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;4789;6;0.223807;11;NA;0.049248;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;8513;8;0.418378;14;NA;0.087552;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;10774;9;0.620417;15;NA;0.110808;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;ccd;NA;NA;13301;10;0.805354;14;NA;0.1368;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;2129;4;0.543402;50;NA;12.1227;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;4789;6;1.16082;105;NA;27.1959;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;8513;8;1.95973;173;NA;48.1705;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;10774;9;2.54479;223;NA;60.7108;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;shamir-bmr;NA;NA;13301;10;2.95587;263;NA;75.0464;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;2129;4;0.293902;41;NA;5.85328;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;4789;6;0.759824;83;NA;13.1698;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;8513;8;1.29267;135;NA;23.4128;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;10774;9;1.66827;184;NA;29.6318;NA
todd,ned,rod;32_matrix_add;BINARY;semihonest;rep-bmr;NA;NA;13301;10;1.87049;202;NA;36.5825;NA
