nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;4;3.86693;NA;~1453;357.097;1070.66
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;6;6.67469;NA;~3027;673.267;2018.46
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;8;10.6875;NA;~5199;1124.86;3372.28
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;9;12.7838;NA;~6477;1350.68;4049.25
todd,ned,rod;35_set_intersection;FIELD;maldishonest;mascot;3;10;15.5037;NA;~7943;1666.77;4996.89
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;4;514.84;NA;~1707;60.9971;180.227
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;6;9.22355;NA;~3099;61.4906;181.214
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;8;9.54497;NA;~5011;62.1142;182.461
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;9;17.3861;NA;~6611;121.444;357.754
todd,ned,rod;35_set_intersection;FIELD;maldishonest;lowgear;3;10;17.6398;NA;~7895;121.861;358.588
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;4;1100.47;NA;~1537;150.066;469.843
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;6;37.3899;NA;~3058;186.193;598.605
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;8;40.6136;NA;~5084;193.539;619.424
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;9;42.9323;NA;~6357;198.9;634.739
todd,ned,rod;35_set_intersection;FIELD;maldishonest;highgear;3;10;42.9644;NA;~7625;199.187;635.317
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;4;14.7903;NA;~1707;60.9971;180.227
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;6;9.31694;NA;~3099;61.4906;181.214
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;9.51453;NA;~5011;62.1142;182.461
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;9;17.4866;NA;~6611;121.444;357.754
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;cowgear;3;10;17.6151;NA;~7895;121.861;358.588
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;4;79.2946;NA;~1537;150.065;469.845
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;6;37.3899;NA;~3058;186.193;598.603
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;40.4756;NA;~5084;193.538;619.424
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;9;42.8657;NA;~6357;198.897;634.736
todd,ned,rod;35_set_intersection;FIELD;covertdishonest;chaigear;3;10;43.0758;NA;~7625;199.186;635.317
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;4;0.909907;NA;~1228;57.8061;173.014
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;6;1.91275;NA;~2648;115.701;346.204
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;8;3.22817;NA;~4600;198.326;593.457
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;9;3.85804;NA;~5768;239.664;717.133
todd,ned,rod;35_set_intersection;FIELD;semidishonest;semi;3;10;4.72248;NA;~7080;297.482;890.171
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;4;0.602861;NA;~1203;3.55102;10.2483
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;6;1.1752;NA;~2598;7.19074;20.674
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;8;1.78285;NA;~4513;10.9605;31.3598
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;9;2.2705;NA;~5664;14.4433;41.4717
todd,ned,rod;35_set_intersection;FIELD;semidishonest;hemi;3;10;2.80727;NA;~6951;18.0066;51.7446
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;4;0.401166;NA;~1210;4.33336;9.44917
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;6;0.812998;NA;~2611;8.75534;19.0755
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;8;1.27742;NA;~4532;13.3076;28.9621
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;9;1.60303;NA;~5689;17.5725;38.2748
todd,ned,rod;35_set_intersection;FIELD;semidishonest;temi;3;10;1.99719;NA;~6982;21.9179;47.7478
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;4;2.06199;NA;~1191;17.5058;52.2408
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;6;2.26221;NA;~2563;17.8393;52.9076
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;8;2.4831;NA;~4451;18.2709;53.7707
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;9;3.44109;NA;~5590;24.7665;73.0165
todd,ned,rod;35_set_intersection;FIELD;semidishonest;soho;3;10;3.6179;NA;~6858;25.0554;73.5949
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;4;0.11718;NA;~310;3.66914;10.6874
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;6;0.165827;NA;~648;3.84264;11.2079
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;8;0.365098;NA;~1122;5.5223;16.8869
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;9;0.394105;NA;~1411;7.42694;22.6008
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-shamir;3;10;0.620309;NA;~1732;9.3481;28.0443
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;4;0.115907;NA;~307;1.1949;3.42469
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;6;0.166274;NA;~645;1.28165;3.68494
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;0.203279;NA;~1118;1.88159;5.80478
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;9;0.360561;NA;~1404;2.43403;7.4621
todd,ned,rod;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;10;0.434817;NA;~1724;3.15473;9.46418
