program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
33;BINARY;semihonest;ccd;3;0.35;21;1;NA;NA;NA;279;279;279;NA;NA;2484;847;3;0.0350399;0.08;10;110;NA;0.005805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.005526;352;0.0309344;NA;NA;NA;0.000279;9;0.000992717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;0.74;33;1;NA;NA;NA;1116;1116;1116;NA;NA;9936;3385;6;0.152235;0.21;12;141;NA;0.02322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.022104;1405;0.138366;NA;NA;NA;0.001116;36;0.00316112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;ccd;3;1.43;51;1;NA;NA;NA;2511;2511;2511;NA;NA;22356;7615;9;0.332357;0.40;12;179;NA;0.052245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.049734;3160;0.305487;NA;NA;NA;0.002511;81;0.00653176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;0.35;21;1;NA;NA;NA;279;279;279;NA;NA;2484;847;3;0.0245136;0.07;11;73;NA;0.002883;NA;4.8e-05;3;0.0226416;4.8e-05;3;0.0243733;NA;NA;NA;NA;NA;NA;0.002835;361;0.021285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;0.74;33;1;NA;NA;NA;1116;1116;1116;NA;NA;9936;3385;6;0.0852499;0.13;12;105;NA;0.011388;NA;4.8e-05;3;0.0836433;4.8e-05;3;0.0850557;NA;NA;NA;NA;NA;NA;0.01134;1441;0.0794342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;1.43;51;1;NA;NA;NA;2511;2511;2511;NA;NA;22356;7615;9;0.26788;0.34;12;112;NA;0.025563;NA;4.8e-05;3;0.266185;4.8e-05;3;0.266255;NA;NA;NA;NA;NA;NA;0.025515;3241;0.254188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semidishonest;yao;2;0.35;21;1;NA;NA;NA;279;279;279;NA;NA;2484;847;3;0.0188399;0.04;11;64;NA;0.079767;NA;0.079767;20;0.00042593;7.2e-05;9;0.00524673;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semidishonest;yao;2;0.74;33;1;NA;NA;NA;1116;1116;1116;NA;NA;9936;3385;6;0.0279538;0.06;11;60;NA;0.319068;NA;0.319068;74;0.000921269;0.000288;36;0.0167904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semidishonest;yao;2;1.43;51;1;NA;NA;NA;2511;2511;2511;NA;NA;22356;7615;9;0.0416222;0.07;13;69;NA;0.717903;NA;0.717903;164;0.00230015;0.000648;81;0.0344864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semidishonest;yaoO;2;0.35;21;1;NA;NA;NA;279;279;279;NA;NA;2484;847;3;0.00242568;0.04;10;70;NA;0;NA;NA;NA;NA;0.079767;2;0.0160294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semidishonest;yaoO;2;0.74;33;1;NA;NA;NA;1116;1116;1116;NA;NA;9936;3385;6;0.00554488;0.04;11;77;NA;0;NA;NA;NA;NA;0.319068;2;0.0143323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semidishonest;yaoO;2;1.43;51;1;NA;NA;NA;2511;2511;2511;NA;NA;22356;7615;9;0.0118602;0.06;13;74;NA;0;NA;NA;NA;NA;0.717903;2;0.0156325;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
