comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.49          216                1                  0    1        256       0         1         0         1         0         0         25000            40960       0           0           0.015095     NA          0.446313          0.452111            0.452110           0.60                 638           98
0.02          3                  1                  0    1        256       0         1         0         1         0         0         25000            40960       0           1           .002503      NA          .094682           .083157             .083157            .111666              638           644
1.55          216                1                  0    1        256       0         1         0         1         0         0         24000            40960       0           0           0.015026     NA          0.446291          0.443325            0.443324           0.59                 638           99
0.02          3                  1                  0    1        256       0         1         0         1         0         0         24000            40960       0           1           .002076      NA          .089586           .073359             .073359            .100000              639           666
1.52          215                1                  0    1        256       0         1         0         1         0         0         23000            40960       0           0           0.015017     NA          0.555323          0.440454            0.440453           0.58                 638           118
0.02          3                  1                  0    1        256       0         1         0         1         0         0         23000            40960       0           1           .002496      NA          .094668           .080946             .080946            .106666              639           666
1.51          215                1                  0    1        256       0         1         0         1         0         0         22000            40960       0           0           0.014869     NA          0.507482          0.427019            0.427018           0.57                 638           113
0.02          3                  1                  0    1        256       0         1         0         1         0         0         22000            40960       0           1           .002226      NA          .089238           .070786             .070786            .098333              638           670
1.51          215                1                  0    1        256       0         1         0         1         0         0         21000            40960       0           0           0.009997     NA          0.432890          0.444708            0.444707           0.60                 639           90
0.02          3                  1                  0    1        256       0         1         0         1         0         0         21000            40960       0           1           .002363      NA          .091545           .076543             .076543            .101666              639           672
1.49          215                1                  0    1        256       0         1         0         1         0         0         20000            40960       0           0           0.014976     NA          0.434283          0.408304            0.408303           0.55                 638           104
0.01          3                  1                  0    1        256       0         1         0         1         0         0         20000            40960       0           1           .002210      NA          .090704           .069751             .069751            .098333              638           687
1.66          215                1                  0    1        256       0         1         0         1         0         0         19000            40960       0           0           0.015128     NA          0.557957          0.462981            0.462980           0.61                 638           114
0.02          3                  1                  0    1        256       0         1         0         1         0         0         19000            40960       0           1           .002358      NA          .088814           .074108             .074108            .101666              639           656
1.42          216                1                  0    1        256       0         1         0         1         0         0         18000            40960       0           0           0.015027     NA          0.604728          0.458277            0.458277           0.61                 638           123
0.02          3                  1                  0    1        256       0         1         0         1         0         0         18000            40960       0           1           .002084      NA          .090659           .072857             .072857            .100000              639           672
1.68          215                1                  0    1        256       0         1         0         1         0         0         17000            40960       0           0           0.015165     NA          0.596602          0.451723            0.451722           0.60                 638           123
0.01          3                  1                  0    1        256       0         1         0         1         0         0         17000            40960       0           1           .002218      NA          .091324           .074921             .074920            .101666              644           665
1.43          216                1                  0    1        256       0         1         0         1         0         0         16000            40960       0           0           0.015086     NA          0.500440          0.440097            0.440096           0.59                 638           109
0.01          3                  1                  0    1        256       0         1         0         1         0         0         16000            40960       0           1           .002220      NA          .086403           .075645             .075645            .103333              639           625
1.38          215                1                  0    1        256       0         1         0         1         0         0         15000            40960       0           0           0.014854     NA          0.593757          0.444101            0.444100           0.60                 638           120
0.01          3                  1                  0    1        256       0         1         0         1         0         0         15000            40960       0           1           .002084      NA          .087311           .076688             .076688            .105000              639           623
1.38          216                1                  0    1        256       0         1         0         1         0         0         14000            40960       0           0           0.014963     NA          0.559827          0.457374            0.457373           0.61                 638           116
0.02          3                  1                  0    1        256       0         1         0         1         0         0         14000            40960       0           1           .002075      NA          .086376           .082604             .082604            .108333              638           596
1.48          217                1                  0    1        256       0         1         0         1         0         0         13000            40960       0           0           0.014965     NA          0.542452          0.446286            0.446285           0.61                 639           110
0.02          3                  1                  0    1        256       0         1         0         1         0         0         13000            40960       0           1           .002210      NA          .090200           .084143             .084143            .111666              638           608
1.50          215                1                  0    1        256       0         1         0         1         0         0         12000            40960       0           0           0.015124     NA          0.494841          0.435063            0.435063           0.58                 638           109
0.01          3                  1                  0    1        256       0         1         0         1         0         0         12000            40960       0           1           .002084      NA          .085310           .084537             .084537            .116666              638           541
1.50          217                1                  0    1        256       0         1         0         1         0         0         11000            40960       0           0           0.015016     NA          0.554720          0.451364            0.451363           0.60                 638           116
0.02          3                  1                  0    1        256       0         1         0         1         0         0         11000            40960       0           1           .002218      NA          .087145           .086463             .086462            .115000              638           567
1.80          221                1                  0    1        256       0         1         0         1         0         0         10000            40960       0           0           0.015051     NA          0.586964          0.494375            0.494374           0.64                 638           114
0.02          3                  1                  0    1        256       0         1         0         1         0         0         10000            40960       0           1           .002231      NA          .086030           .089495             .089495            .120000              638           541
1.50          217                1                  0    1        256       0         1         0         1         0         0         9000             40960       0           0           0.015149     NA          0.529673          0.430352            0.430351           0.58                 638           116
0.02          3                  1                  0    1        256       0         1         0         1         0         0         9000             40960       0           1           .002095      NA          .085677           .093808             .093808            .125000              638           513
1.51          216                1                  0    1        256       0         1         0         1         0         0         8000             40960       0           0           0.015038     NA          0.451673          0.404912            0.404911           0.55                 638           107
0.02          3                  1                  0    1        256       0         1         0         1         0         0         8000             40960       0           1           .002074      NA          .084794           .106948             .106948            .136666              639           459
1.68          216                1                  0    1        256       0         1         0         2         0         0         25000            40960       0           0           0.024468     NA          0.473644          0.447503            0.447502           0.63                 641           100
0.02          3                  1                  0    1        256       0         1         0         2         0         0         25000            40960       0           1           .005273      NA          .070956           .070406             .070406            .101666              641           563
1.37          215                1                  0    1        256       0         1         0         2         0         0         24000            40960       0           0           0.015540     NA          0.356866          0.374455            0.374454           0.56                 641           82
0.02          3                  1                  0    1        256       0         1         0         2         0         0         24000            40960       0           1           .005258      NA          .070052           .070116             .070116            .101666              641           551
1.38          216                1                  0    1        256       0         1         0         2         0         0         23000            40960       0           0           0.024753     NA          0.462234          0.444130            0.444129           0.62                 641           98
0.02          3                  1                  0    1        256       0         1         0         2         0         0         23000            40960       0           1           .006771      NA          .069898           .069910             .069910            .103333              641           574
1.47          216                1                  0    1        256       0         1         0         2         0         0         22000            40960       0           0           0.016777     NA          0.362429          0.379426            0.379425           0.56                 641           84
0.02          3                  1                  0    1        256       0         1         0         2         0         0         22000            40960       0           1           .005343      NA          .070561           .070449             .070449            .100000              641           565
1.49          216                1                  0    1        256       0         1         0         2         0         0         21000            40960       0           0           0.024084     NA          0.457678          0.450321            0.450321           0.64                 641           93
0.01          3                  1                  0    1        256       0         1         0         2         0         0         21000            40960       0           1           .005636      NA          .068487           .068864             .068864            .100000              641           561
1.54          216                1                  0    1        256       0         1         0         2         0         0         20000            40960       0           0           0.024465     NA          0.434045          0.415413            0.415412           0.59                 641           99
0.02          3                  1                  0    1        256       0         1         0         2         0         0         20000            40960       0           1           .005462      NA          .067927           .070181             .070181            .103333              641           538
1.68          214                1                  0    1        256       0         1         0         2         0         0         19000            40960       0           0           0.023598     NA          0.461230          0.428945            0.428944           0.59                 641           103
0.02          3                  1                  0    1        256       0         1         0         2         0         0         19000            40960       0           1           .005486      NA          .069071           .070064             .070064            .103333              641           551
1.66          215                1                  0    1        256       0         1         0         2         0         0         18000            40960       0           0           0.023354     NA          0.472211          0.463560            0.463559           0.65                 641           96
0.02          3                  1                  0    1        256       0         1         0         2         0         0         18000            40960       0           1           .005274      NA          .068279           .070328             .070328            .100000              641           553
1.74          216                1                  0    1        256       0         1         0         2         0         0         17000            40960       0           0           0.024225     NA          0.425260          0.456318            0.456317           0.64                 641           88
0.02          3                  1                  0    1        256       0         1         0         2         0         0         17000            40960       0           1           .005432      NA          .069308           .070876             .070876            .103333              641           548
