program  c.domain  adv.model      protocol           partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 25               30          9.5587               9.66                 27            67         NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 30               30          5.79231              5.90                 26            105        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 35               30          10.0124              10.11                26            102        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 40               30          3.08331              3.19                 27            111        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 45               30          3.31676              3.43                 27            108        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 50               30          9.05225              9.15                 27            106        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 55               30          3.85197              3.95                 26            99         NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 60               30          3.81834              3.92                 28            113        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 65               30          3.39601              3.50                 27            116        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 70               30          9.00899              9.11                 26            98         NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 75               30          4.10379              4.21                 26            108        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 80               30          6.27768              6.38                 27            86         NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 85               30          5.98787              6.09                 27            78         NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 90               30          6.35006              6.45                 26            116        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 95               30          7.90754              8.02                 26            112        NA            0.283548        NA
33       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 100              30          9.63008              9.73                 27            105        NA            0.283548        NA
33       BINARY    semihonest     ccd                3          7.56          376                3                  10               30          16.0743              16.19                34            171        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 15               30          6.80395              6.92                 33            89         NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 20               30          5.9414               6.05                 32            118        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 25               30          16.2932              16.40                32            177        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 30               30          7.10303              7.20                 32            88         NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 35               30          15.2314              15.35                34            165        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 40               30          11.8839              11.99                32            181        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 45               30          15.584               15.70                34            157        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 50               30          14.1133              14.22                33            139        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 55               30          14.8426              14.94                34            180        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 60               30          15.7234              15.83                34            181        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 65               30          13.7596              13.87                34            180        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 70               30          16.2263              16.34                34            174        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 75               30          13.6707              13.79                33            174        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 80               30          14.2799              14.38                33            145        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 85               30          15.2323              15.34                33            176        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 90               30          15.1936              15.30                32            180        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 95               30          13.4127              13.52                34            183        NA            0.5805          NA
33       BINARY    semihonest     ccd                3          NA            NA                 NA                 100              30          13.6053              13.71                33            135        NA            0.5805          NA
