comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
3.06;234;1;256;1;0;2;2600;8192;0;0;0.026421;NA;0.125081;0.229589;0.229588;0.34;147;69
3.06;234;1;256;1;0;2;2400;8192;0;0;0.026237;NA;0.129422;0.236431;0.236430;0.35;147;69
3.06;234;1;256;1;0;2;2200;8192;0;0;0.025961;NA;0.129492;0.242968;0.242967;0.35;147;67
3.05;234;1;256;1;0;2;2000;8192;0;0;0.025670;NA;0.128335;0.240343;0.240342;0.34;147;67
3.07;233;1;256;1;0;2;1800;8192;0;0;0.026249;NA;0.130955;0.263422;0.263422;0.37;147;64
3.07;233;1;256;1;0;2;1600;8192;0;0;0.025997;NA;0.128820;0.272093;0.272092;0.38;147;62
3.04;233;1;256;1;0;2;1400;8192;0;0;0.025929;NA;0.129480;0.289132;0.289131;0.40;147;60
3.05;234;1;256;1;0;2;1200;8192;0;0;0.025749;NA;0.134512;0.317317;0.317316;0.43;147;56
3.08;234;1;256;1;0;2;1000;8192;0;0;0.025695;NA;0.134848;0.365629;0.365628;0.47;147;50
3.05;233;1;256;1;0;2;800;8192;0;0;0.026344;NA;0.139434;0.431975;0.431974;0.54;147;46
3.05;233;1;256;1;0;2;600;8192;0;0;0.026420;NA;0.134738;0.546671;0.546670;0.66;147;37
3.04;234;1;256;1;0;2;400;8192;0;0;0.026131;NA;0.150590;0.775624;0.775623;0.89;147;29
3.00;231;1;256;1;0;3;9000;8192;0;0;0.024311;NA;0.067879;0.239846;0.239845;0.35;99;49
2.99;232;1;256;1;0;3;8800;8192;0;0;0.023950;NA;0.068956;0.246797;0.246796;0.36;99;49
3.00;232;1;256;1;0;3;8600;8192;0;0;0.024446;NA;0.065530;0.236130;0.236129;0.34;99;50
2.99;231;1;256;1;0;3;8400;8192;0;0;0.023809;NA;0.067312;0.240155;0.240155;0.35;99;49
2.98;231;1;256;1;0;3;8200;8192;0;0;0.024160;NA;0.068528;0.244907;0.244906;0.36;99;50
2.98;233;1;256;1;0;3;8000;8192;0;0;0.024162;NA;0.068173;0.248175;0.248174;0.36;99;49
2.99;233;1;256;1;0;3;7800;8192;0;0;0.024574;NA;0.068936;0.235773;0.235772;0.34;99;52
2.98;232;1;256;1;0;3;7600;8192;0;0;0.024310;NA;0.067374;0.234293;0.234292;0.34;99;51
3.00;232;1;256;1;0;3;7400;8192;0;0;0.024003;NA;0.066684;0.246978;0.246976;0.35;99;48
2.98;233;1;256;1;0;3;7200;8192;0;0;0.024021;NA;0.067219;0.243251;0.243250;0.35;99;48
2.99;233;1;256;1;0;3;7000;8192;0;0;0.024237;NA;0.069669;0.252115;0.252114;0.37;99;49
2.99;231;1;256;1;0;3;6800;8192;0;0;0.024070;NA;0.068503;0.225245;0.225244;0.34;99;52
2.99;237;1;256;1;0;3;6600;8192;0;0;0.024295;NA;0.067480;0.247063;0.247062;0.36;99;50
2.99;237;1;256;1;0;3;6400;8192;0;0;0.023842;NA;0.068242;0.244026;0.244025;0.36;99;49
2.99;232;1;256;1;0;3;6200;8192;0;0;0.024276;NA;0.069709;0.247880;0.247879;0.36;99;50
2.97;233;1;256;1;0;3;6000;8192;0;0;0.024227;NA;0.067566;0.247982;0.247981;0.36;99;49
2.98;232;1;256;1;0;3;5800;8192;0;0;0.023864;NA;0.069486;0.233516;0.233514;0.35;103;52
2.97;232;1;256;1;0;3;5600;8192;0;0;0.024604;NA;0.069671;0.243802;0.243801;0.35;99;50
2.98;232;1;256;1;0;3;5400;8192;0;0;0.023925;NA;0.068133;0.236631;0.236630;0.35;99;50
2.98;232;1;256;1;0;3;5200;8192;0;0;0.023828;NA;0.065015;0.258856;0.258855;0.37;99;47
3.01;232;1;256;1;0;3;5000;8192;0;0;0.023883;NA;0.068441;0.250193;0.250192;0.36;99;48
2.97;232;1;256;1;0;3;4800;8192;0;0;0.024421;NA;0.066750;0.245851;0.245850;0.36;99;49
2.98;232;1;256;1;0;3;4600;8192;0;0;0.024400;NA;0.069466;0.252858;0.252857;0.36;99;49
2.98;231;1;256;1;0;3;4400;8192;0;0;0.024376;NA;0.068600;0.249830;0.249829;0.36;99;49
2.98;232;1;256;1;0;3;4200;8192;0;0;0.023975;NA;0.068857;0.247124;0.247123;0.37;99;48
3.00;232;1;256;1;0;3;4000;8192;0;0;0.024585;NA;0.066839;0.255579;0.255578;0.36;99;48
2.97;232;1;256;1;0;3;3800;8192;0;0;0.024277;NA;0.067207;0.251887;0.251886;0.36;99;49
2.98;232;1;256;1;0;3;3600;8192;0;0;0.024179;NA;0.065477;0.240446;0.240427;0.35;99;50
2.99;233;1;256;1;0;3;3400;8192;0;0;0.024453;NA;0.069368;0.242371;0.242370;0.35;99;50
3.00;237;1;256;1;0;3;3200;8192;0;0;0.024038;NA;0.069286;0.261032;0.261031;0.37;99;48
2.99;237;1;256;1;0;3;3000;8192;0;0;0.024321;NA;0.066226;0.262568;0.262567;0.36;99;45
2.98;232;1;256;1;0;3;2800;8192;0;0;0.024423;NA;0.067684;0.260674;0.260673;0.37;99;48
2.98;231;1;256;1;0;3;2600;8192;0;0;0.024326;NA;0.068325;0.257427;0.257426;0.36;99;48
2.98;232;1;256;1;0;3;2400;8192;0;0;0.024235;NA;0.067386;0.270903;0.270902;0.38;99;46
3.00;232;1;256;1;0;3;2200;8192;0;0;0.024749;NA;0.068285;0.275194;0.275193;0.38;99;46
2.99;232;1;256;1;0;3;2000;8192;0;0;0.023996;NA;0.068937;0.287012;0.287011;0.39;99;45
2.99;233;1;256;1;0;3;1800;8192;0;0;0.024304;NA;0.066831;0.302403;0.302402;0.41;101;42
2.98;236;1;256;1;0;3;1600;8192;0;0;0.024177;NA;0.066040;0.322096;0.322095;0.43;99;40
2.98;232;1;256;1;0;3;1400;8192;0;0;0.024247;NA;0.069023;0.337846;0.337845;0.45;99;40
2.95;232;1;256;1;0;3;1200;8192;0;0;0.024103;NA;0.067918;0.378886;0.378885;0.48;99;35
3.00;232;1;256;1;0;3;1000;8192;0;0;0.023930;NA;0.071225;0.436370;0.436369;0.55;99;32
2.97;233;1;256;1;0;3;800;8192;0;0;0.023863;NA;0.068011;0.522147;0.522145;0.63;99;28
2.99;232;1;256;1;0;3;600;8192;0;0;0.023839;NA;0.065232;0.663717;0.663716;0.77;101;22
2.98;231;1;256;1;0;3;400;8192;0;0;0.023844;NA;0.067448;0.958386;0.958385;1.06;99;15
2.97;231;1;256;1;0;4;9000;8192;0;0;0.022812;NA;0.066057;0.189709;0.189708;0.29;99;58
2.93;231;1;256;1;0;4;8800;8192;0;0;0.022582;NA;0.068320;0.191329;0.191328;0.30;99;58
2.97;231;1;256;1;0;4;8600;8192;0;0;0.023084;NA;0.068643;0.190562;0.190561;0.29;99;59
3.00;232;1;256;1;0;4;8400;8192;0;0;0.022912;NA;0.069370;0.184455;0.184454;0.29;99;60
2.97;231;1;256;1;0;4;8200;8192;0;0;0.022461;NA;0.067336;0.196044;0.196044;0.31;99;56
2.98;232;1;256;1;0;4;8000;8192;0;0;0.022667;NA;0.069814;0.185427;0.185426;0.29;99;60
2.96;233;1;256;1;0;4;7800;8192;0;0;0.022549;NA;0.067207;0.197388;0.197386;0.31;99;56
2.98;232;1;256;1;0;4;7600;8192;0;0;0.022933;NA;0.068471;0.175649;0.175648;0.28;99;62
2.98;232;1;256;1;0;4;7400;8192;0;0;0.023023;NA;0.068226;0.188421;0.188421;0.29;99;59
2.97;232;1;256;1;0;4;7200;8192;0;0;0.022826;NA;0.065704;0.197133;0.197132;0.31;101;56
2.96;231;1;256;1;0;4;7000;8192;0;0;0.023256;NA;0.067948;0.191701;0.191700;0.30;99;58
2.99;233;1;256;1;0;4;6800;8192;0;0;0.022317;NA;0.067061;0.192005;0.192004;0.30;99;57
2.98;231;1;256;1;0;4;6600;8192;0;0;0.022989;NA;0.067351;0.188701;0.188700;0.29;101;59
2.97;233;1;256;1;0;4;6400;8192;0;0;0.022724;NA;0.069129;0.193493;0.193492;0.31;99;57
2.97;232;1;256;1;0;4;6200;8192;0;0;0.022428;NA;0.068315;0.182181;0.182180;0.29;99;59
2.96;231;1;256;1;0;4;6000;8192;0;0;0.022420;NA;0.066904;0.194362;0.194361;0.31;99;56
2.98;231;1;256;1;0;4;5800;8192;0;0;0.023061;NA;0.069106;0.179201;0.179200;0.29;99;61
2.97;232;1;256;1;0;4;5600;8192;0;0;0.022970;NA;0.064216;0.192714;0.192713;0.29;99;56
2.97;232;1;256;1;0;4;5400;8192;0;0;0.023042;NA;0.068011;0.195556;0.195555;0.30;99;57
2.97;232;1;256;1;0;4;5200;8192;0;0;0.022803;NA;0.068109;0.197537;0.197536;0.31;101;57
2.98;231;1;256;1;0;4;5000;8192;0;0;0.022759;NA;0.068179;0.194165;0.194164;0.30;99;57
2.97;232;1;256;1;0;4;4800;8192;0;0;0.022709;NA;0.068314;0.201793;0.201793;0.30;99;56
2.96;233;1;256;1;0;4;4600;8192;0;0;0.022766;NA;0.065458;0.192984;0.192983;0.30;99;57
2.96;232;1;256;1;0;4;4400;8192;0;0;0.022560;NA;0.067723;0.199077;0.199076;0.30;99;57
2.98;237;1;256;1;0;4;4200;8192;0;0;0.022845;NA;0.067216;0.203124;0.203123;0.32;99;56
2.98;236;1;256;1;0;4;4000;8192;0;0;0.022942;NA;0.068621;0.204397;0.204396;0.31;99;56
2.99;233;1;256;1;0;4;3800;8192;0;0;0.022496;NA;0.065584;0.201530;0.201529;0.31;99;56
2.98;232;1;256;1;0;4;3600;8192;0;0;0.022396;NA;0.068397;0.200301;0.200300;0.31;99;56
2.97;232;1;256;1;0;4;3400;8192;0;0;0.022942;NA;0.069478;0.207259;0.207258;0.31;99;56
2.97;231;1;256;1;0;4;3200;8192;0;0;0.022389;NA;0.067106;0.207897;0.207897;0.31;99;54
2.97;231;1;256;1;0;4;3000;8192;0;0;0.022733;NA;0.066473;0.209390;0.209389;0.31;99;53
2.96;233;1;256;1;0;4;2800;8192;0;0;0.022409;NA;0.068067;0.207468;0.207468;0.31;99;54
2.99;232;1;256;1;0;4;2600;8192;0;0;0.022792;NA;0.069104;0.220046;0.220045;0.33;99;54
2.97;231;1;256;1;0;4;2400;8192;0;0;0.023069;NA;0.064118;0.221304;0.221303;0.33;99;52
2.97;232;1;256;1;0;4;2200;8192;0;0;0.022716;NA;0.069305;0.225574;0.225573;0.33;99;52
3.00;232;1;256;1;0;4;2000;8192;0;0;0.022859;NA;0.068608;0.239275;0.239274;0.34;99;51
2.99;232;1;256;1;0;4;1800;8192;0;0;0.022862;NA;0.067911;0.248414;0.248412;0.36;99;49
2.97;233;1;256;1;0;4;1600;8192;0;0;0.022461;NA;0.068755;0.255971;0.255970;0.37;101;47
2.97;232;1;256;1;0;4;1400;8192;0;0;0.022731;NA;0.068017;0.271230;0.271229;0.38;99;44
2.96;233;1;256;1;0;4;1200;8192;0;0;0.022594;NA;0.066024;0.305986;0.305985;0.42;99;40
2.98;232;1;256;1;0;4;1000;8192;0;0;0.022626;NA;0.066873;0.354851;0.354850;0.46;99;37
3.00;231;1;256;1;0;4;800;8192;0;0;0.022712;NA;0.067739;0.418502;0.418501;0.53;99;32
2.98;231;1;256;1;0;4;600;8192;0;0;0.022869;NA;0.070467;0.533122;0.533121;0.64;99;27
2.98;232;1;256;1;0;4;400;8192;0;0;0.023052;NA;0.067200;0.764721;0.764720;0.87;99;20
2.99;232;1;256;1;0;5;9000;8192;0;0;0.024272;NA;0.078049;0.216845;0.216844;0.32;117;57
3.01;232;1;256;1;0;5;8800;8192;0;0;0.023953;NA;0.081266;0.221757;0.221756;0.33;115;55
3.00;233;1;256;1;0;5;8600;8192;0;0;0.024496;NA;0.081757;0.227126;0.227125;0.33;115;56
2.99;233;1;256;1;0;5;8400;8192;0;0;0.024307;NA;0.082114;0.217175;0.217174;0.33;115;57
2.99;232;1;256;1;0;5;8200;8192;0;0;0.024309;NA;0.082100;0.229322;0.229321;0.34;115;56
3.01;231;1;256;1;0;5;8000;8192;0;0;0.024215;NA;0.079612;0.236170;0.236170;0.34;115;54
2.99;238;1;256;1;0;5;7800;8192;0;0;0.024367;NA;0.080994;0.241734;0.241733;0.35;115;54
3.01;232;1;256;1;0;5;7600;8192;0;0;0.024352;NA;0.079752;0.223882;0.223881;0.33;115;56
2.99;233;1;256;1;0;5;7400;8192;0;0;0.023827;NA;0.081598;0.227006;0.227005;0.34;115;56
2.99;232;1;256;1;0;5;7200;8192;0;0;0.024583;NA;0.080965;0.242727;0.242726;0.35;115;53
2.99;233;1;256;1;0;5;7000;8192;0;0;0.023757;NA;0.081115;0.224284;0.224283;0.34;115;57
3.01;232;1;256;1;0;5;6800;8192;0;0;0.024016;NA;0.080679;0.224168;0.224167;0.33;115;56
3.01;236;1;256;1;0;5;6600;8192;0;0;0.023964;NA;0.081233;0.222626;0.222624;0.34;115;57
3.00;236;1;256;1;0;5;6400;8192;0;0;0.024017;NA;0.080683;0.233321;0.233320;0.33;115;54
3.00;236;1;256;1;0;5;6200;8192;0;0;0.024294;NA;0.082359;0.241996;0.241995;0.35;115;53
3.01;233;1;256;1;0;5;6000;8192;0;0;0.024357;NA;0.079913;0.230398;0.230397;0.34;115;56
3.00;232;1;256;1;0;5;5800;8192;0;0;0.024201;NA;0.080403;0.238708;0.238707;0.35;115;53
2.99;232;1;256;1;0;5;5600;8192;0;0;0.023974;NA;0.079571;0.232572;0.232572;0.34;117;55
3.01;232;1;256;1;0;5;5400;8192;0;0;0.024492;NA;0.080241;0.238570;0.238569;0.35;115;53
3.00;232;1;256;1;0;5;5200;8192;0;0;0.024466;NA;0.080796;0.243174;0.243173;0.35;115;53
2.99;231;1;256;1;0;5;5000;8192;0;0;0.024303;NA;0.082023;0.240522;0.240521;0.35;115;54
2.99;231;1;256;1;0;5;4800;8192;0;0;0.024367;NA;0.079699;0.235942;0.235941;0.34;115;54
3.02;232;1;256;1;0;5;4600;8192;0;0;0.024497;NA;0.082314;0.231868;0.231867;0.34;115;56
3.01;233;1;256;1;0;5;4400;8192;0;0;0.024054;NA;0.080235;0.233408;0.233408;0.34;115;54
2.99;232;1;256;1;0;5;4200;8192;0;0;0.024213;NA;0.082188;0.251781;0.251779;0.37;115;53
3.00;232;1;256;1;0;5;4000;8192;0;0;0.023921;NA;0.079782;0.249100;0.249099;0.35;115;51
2.99;232;1;256;1;0;5;3800;8192;0;0;0.024308;NA;0.081866;0.241130;0.241129;0.35;115;54
3.02;232;1;256;1;0;5;3600;8192;0;0;0.024116;NA;0.081240;0.247967;0.247966;0.36;119;53
3.00;232;1;256;1;0;5;3400;8192;0;0;0.023834;NA;0.077947;0.250005;0.250004;0.36;115;50
2.99;232;1;256;1;0;5;3200;8192;0;0;0.024071;NA;0.078609;0.249355;0.249354;0.35;115;52
3.00;232;1;256;1;0;5;3000;8192;0;0;0.023927;NA;0.080515;0.253694;0.253693;0.37;115;51
3.00;231;1;256;1;0;5;2800;8192;0;0;0.024168;NA;0.080910;0.253447;0.253446;0.36;115;52
3.02;233;1;256;1;0;5;2600;8192;0;0;0.023863;NA;0.081255;0.255035;0.255034;0.36;115;50
3.00;232;1;256;1;0;5;2400;8192;0;0;0.024150;NA;0.082579;0.266537;0.266536;0.38;115;50
2.99;232;1;256;1;0;5;2200;8192;0;0;0.024381;NA;0.080716;0.273855;0.273854;0.38;115;49
3.00;233;1;256;1;0;5;2000;8192;0;0;0.024216;NA;0.080609;0.290049;0.290049;0.40;115;47
3.00;233;1;256;1;0;5;1800;8192;0;0;0.024731;NA;0.083182;0.292755;0.292754;0.40;115;48
3.01;238;1;256;1;0;5;1600;8192;0;0;0.024337;NA;0.081996;0.315300;0.315299;0.42;115;45
3.01;233;1;256;1;0;5;1400;8192;0;0;0.024035;NA;0.080524;0.328274;0.328274;0.43;115;43
3.00;233;1;256;1;0;5;1200;8192;0;0;0.024098;NA;0.082906;0.370727;0.370726;0.48;117;40
3.01;232;1;256;1;0;5;1000;8192;0;0;0.023821;NA;0.080179;0.428437;0.428436;0.54;115;34
3.00;232;1;256;1;0;5;800;8192;0;0;0.024278;NA;0.081985;0.515192;0.515191;0.63;115;31
3.00;233;1;256;1;0;5;600;8192;0;0;0.024880;NA;0.085729;0.650816;0.650816;0.76;115;25
2.99;237;1;256;1;0;5;400;8192;0;0;0.024087;NA;0.081678;0.944282;0.944281;1.06;115;18
2.96;236;1;256;1;0;6;9000;8192;0;0;0.011913;NA;0.037257;0.086909;0.086908;0.18;83;69
2.98;231;1;256;1;0;6;8800;8192;0;0;0.011799;NA;0.036937;0.096007;0.096006;0.19;83;66
2.98;231;1;256;1;0;6;8600;8192;0;0;0.012230;NA;0.037955;0.097237;0.097236;0.19;83;69
2.97;231;1;256;1;0;6;8400;8192;0;0;0.012162;NA;0.036875;0.091016;0.091015;0.18;83;71
2.96;231;1;256;1;0;6;8200;8192;0;0;0.012060;NA;0.037101;0.094324;0.094323;0.19;83;69
2.97;232;1;256;1;0;6;8000;8192;0;0;0.011766;NA;0.037311;0.093843;0.093842;0.18;83;67
2.97;232;1;256;1;0;6;7800;8192;0;0;0.012013;NA;0.036060;0.095486;0.095485;0.19;83;69
2.99;233;1;256;1;0;6;7600;8192;0;0;0.012013;NA;0.035746;0.093918;0.093917;0.19;83;69
2.97;232;1;256;1;0;6;7400;8192;0;0;0.012081;NA;0.036615;0.092976;0.092975;0.19;83;69
2.97;231;1;256;1;0;6;7200;8192;0;0;0.012039;NA;0.036830;0.088893;0.088892;0.18;83;70
2.97;232;1;256;1;0;6;7000;8192;0;0;0.011960;NA;0.036350;0.091172;0.091171;0.18;83;71
2.96;233;1;256;1;0;6;6800;8192;0;0;0.011948;NA;0.036782;0.092434;0.092433;0.18;83;70
2.97;231;1;256;1;0;6;6600;8192;0;0;0.011977;NA;0.037548;0.091317;0.091316;0.19;83;71
2.96;231;1;256;1;0;6;6400;8192;0;0;0.011806;NA;0.035994;0.106002;0.106001;0.20;83;62
2.97;232;1;256;1;0;6;6200;8192;0;0;0.011945;NA;0.036680;0.094661;0.094661;0.19;83;69
2.97;231;1;256;1;0;6;6000;8192;0;0;0.012042;NA;0.035117;0.094505;0.094504;0.19;83;68
2.97;231;1;256;1;0;6;5800;8192;0;0;0.012130;NA;0.036942;0.090461;0.090460;0.18;83;71
2.98;233;1;256;1;0;6;5600;8192;0;0;0.012001;NA;0.037094;0.095765;0.095763;0.19;83;68
2.98;233;1;256;1;0;6;5400;8192;0;0;0.011946;NA;0.036364;0.100188;0.100187;0.20;83;66
2.97;233;1;256;1;0;6;5200;8192;0;0;0.012251;NA;0.036090;0.096056;0.096055;0.19;83;68
