comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.61;215;1;0;256;1;0;3;102400;0;0;0.023807;NA;0.479525;0.829249;0.829249;1.14;1000;59
0.01;3;1;0;256;1;0;3;102400;0;1;.006530;NA;.134660;.166418;.166418;1.38;1594;482
1.34;215;1;0;256;1;0;4;1024;0;0;0.000400;NA;0.008020;0.015134;0.015133;0.03;13;56
0.01;3;1;0;256;1;0;4;1024;0;1;.000081;NA;.001800;.002202;.002202;0.03;17;393
1.50;215;1;0;256;1;0;4;10240;0;0;0.003555;NA;0.069329;0.115539;0.115539;0.15;103;67
0.01;3;1;0;256;1;0;4;10240;0;1;.000638;NA;.014900;.018964;.018964;0.16;142;458
1.49;214;1;0;256;1;0;4;102400;0;0;0.036464;NA;0.646881;0.950700;0.950699;1.27;997;75
0.01;3;1;0;256;1;0;4;102400;0;1;.005904;NA;.108514;.142706;.142706;1.26;1391;444
1.47;215;1;0;256;1;0;5;1024;0;0;0.000479;NA;0.008309;0.014830;0.014829;0.02;15;58
0.01;3;1;0;256;1;0;5;1024;0;1;.000078;NA;.001545;.002475;.002475;0.03;17;327
1.43;216;1;0;256;1;0;5;10240;0;0;0.004119;NA;0.071651;0.114204;0.114203;0.17;123;62
0.01;3;1;0;256;1;0;5;10240;0;1;.000650;NA;.014504;.018974;.018973;0.16;142;460
1.35;215;1;0;256;1;0;5;102400;0;0;0.038736;NA;0.696614;0.947612;0.947611;1.26;1200;79
0.01;3;1;0;256;1;0;5;102400;0;1;.005120;NA;.122117;.160054;.160053;1.36;1394;445
1.47;214;1;0;256;1;0;6;1024;0;0;0.000254;NA;0.005937;0.006065;0.006064;0.01;11;75
0.01;3;1;0;256;1;0;6;1024;0;1;.000025;NA;.000772;.001093;.001093;0.02;15;381
1.45;214;1;0;256;1;0;6;10240;0;0;0.002222;NA;0.047125;0.035701;0.035700;0.07;83;109
0.01;3;1;0;256;1;0;6;10240;0;1;.000200;NA;.005531;.006720;.006720;0.08;83;477
1.33;215;1;0;256;1;0;6;102400;0;0;0.013260;NA;0.350606;0.322107;0.322106;0.60;803;93
0.01;3;1;0;256;1;0;6;102400;0;1;.001685;NA;.049410;.059018;.059018;0.67;803;501
1.39;216;1;0;512;1;0;1;1024;0;0;0.000386;NA;0.024124;0.020082;0.020081;0.03;35;94
0.01;3;1;0;512;1;0;1;1024;0;1;.000066;NA;.003877;.003668;.003668;0.04;35;476
1.48;216;1;0;512;1;0;1;10240;0;0;0.003687;NA;0.238739;0.171686;0.171685;0.24;321;125
0.01;3;1;0;512;1;0;1;10240;0;1;.000531;NA;.039997;.031797;.031797;0.26;321;683
1.66;216;1;0;512;1;0;1;102400;0;0;0.037958;NA;1.616162;1.230877;1.230877;1.82;3178;120
0.01;3;1;0;512;1;0;1;102400;0;1;.004352;NA;.355087;.290635;.290634;2.33;3178;675
1.36;217;1;0;512;1;0;2;1024;0;0;0.000635;NA;0.023041;0.025044;0.025043;0.04;35;83
0.01;3;1;0;512;1;0;2;1024;0;1;.000267;NA;.003530;.004201;.004201;0.04;35;436
1.63;217;1;0;512;1;0;2;10240;0;0;0.006154;NA;0.201024;0.200404;0.200403;0.29;322;93
0.01;3;1;0;512;1;0;2;10240;0;1;.002007;NA;.030979;.033222;.033222;0.29;322;534
1.49;216;1;0;512;1;0;2;102400;0;0;0.059794;NA;1.475581;1.399589;1.399588;2.03;3191;103
0.01;3;1;0;512;1;0;2;102400;0;1;.016844;NA;.260989;.277229;.277228;2.43;3191;525
1.72;215;1;0;512;1;0;3;1024;0;0;0.000470;NA;0.012465;0.027290;0.027289;0.04;23;57
0.01;3;1;0;512;1;0;3;1024;0;1;.000078;NA;.003217;.004305;.004304;0.05;35;394
1.65;215;1;0;512;1;0;3;10240;0;0;0.003882;NA;0.110806;0.218479;0.218478;0.29;203;61
0.01;3;1;0;512;1;0;3;10240;0;1;.000708;NA;.025774;.032452;.032452;0.28;322;474
1.83;215;1;0;512;1;0;3;102400;0;0;0.035590;NA;0.768673;1.492606;1.492605;2.10;1997;65
0.01;3;1;0;512;1;0;3;102400;0;1;.006037;NA;.207331;.265560;.265559;2.24;3185;472
1.36;216;1;0;512;1;0;4;1024;0;0;0.000393;NA;0.012126;0.022023;0.022022;0.03;23;64
0.01;3;1;0;512;1;0;4;1024;0;1;.000068;NA;.003000;.004355;.004354;0.04;31;371
1.61;215;1;0;512;1;0;4;10240;0;0;0.004077;NA;0.117972;0.206077;0.206076;0.27;202;66
0.01;3;1;0;512;1;0;4;10240;0;1;.000645;NA;.021394;.028208;.028208;0.24;281;471
1.45;215;1;0;512;1;0;4;102400;0;0;0.034520;NA;0.771561;1.253433;1.253432;1.84;1991;73
0.01;3;1;0;512;1;0;4;102400;0;1;.004901;NA;.168042;.225460;.225460;1.93;2778;466
1.48;216;1;0;512;1;0;5;1024;0;0;0.000442;NA;0.012382;0.023180;0.023180;0.05;27;47
0.01;3;1;0;512;1;0;5;1024;0;1;.000080;NA;.002863;.003778;.003778;0.04;31;397
1.49;215;1;0;512;1;0;5;10240;0;0;0.003669;NA;0.116135;0.172010;0.172010;0.25;243;69
0.01;3;1;0;512;1;0;5;10240;0;1;.000597;NA;.022937;.030000;.030000;0.26;281;463
1.62;215;1;0;512;1;0;5;102400;0;0;0.032299;NA;0.892062;1.303410;1.303409;1.91;2397;77
0.01;3;1;0;512;1;0;5;102400;0;1;.004998;NA;.198784;.254149;.254149;2.14;2785;472
1.34;215;1;0;512;1;0;6;1024;0;0;0.000268;NA;0.009048;0.008986;0.008986;0.02;19;84
0.01;3;1;0;512;1;0;6;1024;0;1;.000026;NA;.001078;.001690;.001690;0.04;19;230
1.59;216;1;0;512;1;0;6;10240;0;0;0.002499;NA;0.081026;0.064093;0.064092;0.13;163;110
0.01;3;1;0;512;1;0;6;10240;0;1;.000178;NA;.009308;.011054;.011054;0.14;163;502
1.33;214;1;0;512;1;0;6;102400;0;0;0.017482;NA;0.733853;0.635400;0.635399;1.22;1603;107
0.01;3;1;0;512;1;0;6;102400;0;1;.001770;NA;.080637;.101771;.101771;1.20;1603;485
1.39;226;1;1;8;1;0;1;1024;0;0;0.000388;NA;0.002415;0.005732;0.005732;0.02;7;70
0.01;3;1;1;8;1;0;1;1024;0;1;.000063;NA;.000538;.001076;.001076;0.02;7;504
1.40;226;1;1;8;1;0;1;10240;0;0;0.003706;NA;0.023005;0.024032;0.024031;0.04;12;100
0.01;3;1;1;8;1;0;1;10240;0;1;.000630;NA;.002708;.003273;.003273;0.05;12;387
1.38;225;1;1;8;1;0;1;102400;0;0;0.036883;NA;0.197369;0.172540;0.172539;0.23;57;111
0.01;3;1;1;8;1;0;1;102400;0;1;.005217;NA;.040283;.037352;.037352;0.30;62;605
1.38;226;1;1;8;1;0;2;1024;0;0;0.000637;NA;0.004081;0.005807;0.005806;0.02;7;85
0.01;3;1;1;8;1;0;2;1024;0;1;.000083;NA;.000318;.000754;.000754;0.02;7;337
1.50;226;1;1;8;1;0;2;10240;0;0;0.006220;NA;0.017747;0.021857;0.021856;0.04;12;77
0.01;3;1;1;8;1;0;2;10240;0;1;.000997;NA;.002361;.003054;.003054;0.04;12;502
1.67;225;1;1;8;1;0;2;102400;0;0;0.060856;NA;0.207737;0.190575;0.190574;0.27;57;107
0.01;3;1;1;8;1;0;2;102400;0;1;.008702;NA;.037675;.041260;.041260;0.34;57;539
1.81;224;1;1;8;1;0;3;1024;0;0;0.000476;NA;0.001284;0.003215;0.003214;0.01;7;116
0.01;3;1;1;8;1;0;3;1024;0;1;.000079;NA;.000266;.000612;.000612;0.02;7;452
1.50;224;1;1;8;1;0;3;10240;0;0;0.004192;NA;0.008075;0.017016;0.017016;0.04;10;61
0.01;3;1;1;8;1;0;3;10240;0;1;.000669;NA;.001744;.002542;.002542;0.04;12;447
1.44;224;1;1;8;1;0;3;102400;0;0;0.036994;NA;0.085682;0.196305;0.196304;0.26;38;58
0.01;3;1;1;8;1;0;3;102400;0;1;.006070;NA;.019895;.028254;.028254;0.25;57;439
1.65;224;1;1;8;1;0;4;1024;0;0;0.000395;NA;0.001508;0.004529;0.004528;0.01;7;118
0.01;3;1;1;8;1;0;4;1024;0;1;.000078;NA;.000481;.000834;.000834;0.02;7;486
1.64;225;1;1;8;1;0;4;10240;0;0;0.003905;NA;0.009951;0.015367;0.015366;0.04;10;77
0.01;3;1;1;8;1;0;4;10240;0;1;.000723;NA;.001411;.002014;.002014;0.03;11;481
1.38;224;1;1;8;1;0;4;102400;0;0;0.036316;NA;0.088021;0.146990;0.146989;0.23;38;67
0.02;3;1;1;8;1;0;4;102400;0;1;.006119;NA;.013145;.018402;.018402;0.19;50;440
1.63;225;1;1;8;1;0;5;1024;0;0;0.000437;NA;0.002545;0.003986;0.003985;0.01;7;100
0.01;3;1;1;8;1;0;5;1024;0;1;.000076;NA;.000281;.000392;.000391;0.02;7;466
1.46;225;1;1;8;1;0;5;10240;0;0;0.004290;NA;0.011013;0.016559;0.016558;0.04;11;80
0.01;3;1;1;8;1;0;5;10240;0;1;.000691;NA;.001855;.002580;.002580;0.04;11;450
1.65;224;1;1;8;1;0;5;102400;0;0;0.038650;NA;0.102690;0.150558;0.150557;0.22;44;74
0.01;3;1;1;8;1;0;5;102400;0;1;.005602;NA;.016582;.026631;.026630;0.24;50;395
1.43;223;1;1;8;1;0;6;1024;0;0;0.000261;NA;0.001707;0.001137;0.001136;0.01;7;126
0.01;3;1;1;8;1;0;6;1024;0;1;.000023;NA;.000167;.000152;.000152;0.02;7;495
1.45;224;1;1;8;1;0;6;10240;0;0;0.002483;NA;0.006006;0.006537;0.006536;0.02;9;104
0.01;3;1;1;8;1;0;6;10240;0;1;.000232;NA;.000761;.000925;.000925;0.02;9;553
1.35;224;1;1;8;1;0;6;102400;0;0;0.017844;NA;0.069882;0.066393;0.066392;0.11;32;108
0.01;3;1;1;8;1;0;6;102400;0;1;.001905;NA;.006238;.008995;.008995;0.11;32;427
1.59;226;1;1;64;1;0;1;1024;0;0;0.000395;NA;0.009392;0.006694;0.006694;0.02;11;114
0.01;3;1;1;64;1;0;1;1024;0;1;.000067;NA;.001728;.001411;.001411;0.02;11;582
1.56;226;1;1;64;1;0;1;10240;0;0;0.003845;NA;0.054475;0.048887;0.048885;0.08;47;98
0.01;3;1;1;64;1;0;1;10240;0;1;.000615;NA;.013003;.009685;.009684;0.09;47;674
1.69;226;1;1;64;1;0;1;102400;0;0;0.037725;NA;0.796821;0.610469;0.610468;0.73;404;125
0.01;3;1;1;64;1;0;1;102400;0;1;.005602;NA;.126616;.090038;.090038;0.68;404;775
1.43;225;1;1;64;1;0;2;1024;0;0;0.000607;NA;0.007331;0.007943;0.007942;0.02;11;113
0.01;3;1;1;64;1;0;2;1024;0;1;.000121;NA;.000873;.000979;.000979;0.02;11;526
1.70;225;1;1;64;1;0;2;10240;0;0;0.005930;NA;0.065758;0.059252;0.059251;0.08;47;110
0.01;3;1;1;64;1;0;2;10240;0;1;.001108;NA;.009581;.009790;.009790;0.09;47;552
1.81;226;1;1;64;1;0;2;102400;0;0;0.060591;NA;0.656356;0.562143;0.562142;0.72;405;111
0.01;3;1;1;64;1;0;2;102400;0;1;.011325;NA;.103850;.096529;.096529;0.75;405;618
1.71;224;1;1;64;1;0;3;1024;0;0;0.000364;NA;0.003005;0.008503;0.008502;0.02;9;76
0.01;3;1;1;64;1;0;3;1024;0;1;.000074;NA;.000707;.000982;.000982;0.02;11;541
1.41;224;1;1;64;1;0;3;10240;0;0;0.004224;NA;0.033719;0.055253;0.055251;0.08;32;75
0.01;3;1;1;64;1;0;3;10240;0;1;.000637;NA;.006655;.008870;.008870;0.08;47;473
1.50;225;1;1;64;1;0;3;102400;0;0;0.036643;NA;0.325782;0.546394;0.546392;0.68;256;65
0.01;3;1;1;64;1;0;3;102400;0;1;.006032;NA;.074398;.088818;.088818;0.68;405;499
1.40;223;1;1;64;1;0;4;1024;0;0;0.000425;NA;0.003051;0.005433;0.005432;0.01;9;110
0.01;3;1;1;64;1;0;4;1024;0;1;.000075;NA;.000777;.001104;.001104;0.02;10;474
1.41;224;1;1;64;1;0;4;10240;0;0;0.004084;NA;0.032518;0.059474;0.059473;0.08;32;71
0.01;3;1;1;64;1;0;4;10240;0;1;.000667;NA;.006148;.008550;.008549;0.08;42;449
1.70;224;1;1;64;1;0;4;102400;0;0;0.035464;NA;0.335903;0.558673;0.558672;0.68;255;67
0.01;3;1;1;64;1;0;4;102400;0;1;.006470;NA;.069624;.085097;.085097;0.66;354;489
1.56;224;1;1;64;1;0;5;1024;0;0;0.000448;NA;0.004568;0.006423;0.006422;0.01;10;115
0.01;3;1;1;64;1;0;5;1024;0;1;.000062;NA;.000775;.001333;.001333;0.02;10;481
1.51;225;1;1;64;1;0;5;10240;0;0;0.003718;NA;0.030784;0.053283;0.053282;0.08;37;62
0.01;3;1;1;64;1;0;5;10240;0;1;.000701;NA;.007015;.008933;.008932;0.09;42;457
1.56;225;1;1;64;1;0;5;102400;0;0;0.040252;NA;0.362351;0.551544;0.551542;0.68;306;71
0.01;3;1;1;64;1;0;5;102400;0;1;.005968;NA;.073055;.085525;.085525;0.65;355;498
1.67;224;1;1;64;1;0;6;1024;0;0;0.000191;NA;0.002136;0.002238;0.002237;0.01;9;100
0.01;3;1;1;64;1;0;6;1024;0;1;.000022;NA;.000312;.000341;.000341;0.02;9;515
1.68;224;1;1;64;1;0;6;10240;0;0;0.001991;NA;0.013384;0.019241;0.019240;0.05;27;69
0.01;3;1;1;64;1;0;6;10240;0;1;.000224;NA;.003509;.003694;.003694;0.05;27;494
1.69;224;1;1;64;1;0;6;102400;0;0;0.019329;NA;0.180091;0.196071;0.196070;0.30;207;96
0.01;3;1;1;64;1;0;6;102400;0;1;.001753;NA;.026655;.032057;.032057;0.32;207;469
1.71;227;1;1;128;1;0;1;1024;0;0;0.000391;NA;0.011581;0.009281;0.009280;0.03;15;90
