comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.42          229                1                  0    128       1         0         1         32768       0           0           0.005908     NA          0.159973          0.157495            0.157494           0.23                 257           88
0.01          3                  1                  0    128       1         0         1         32768       0           1           .001011      NA          .030831           .029111             .029111            0.27                 257           553
0.01          3                  1                  0    128       1         0         1         32768       0           2           .000345      NA          .013184           .014536             .014536            0.36                 258           1565
1.41          230                1                  0    128       1         0         1         36864       0           0           0.006649     NA          0.183590          0.177342            0.177341           0.26                 289           90
0.01          3                  1                  0    128       1         0         1         36864       0           1           .001124      NA          .034279           .033746             .033746            0.30                 289           557
0.01          3                  1                  0    128       1         0         1         36864       0           2           .000381      NA          .014691           .016500             .016500            0.40                 291           1565
1.41          229                1                  0    128       1         0         1         40960       0           0           0.007367     NA          0.204059          0.193747            0.193746           0.28                 321           101
0.01          3                  1                  0    128       1         0         1         40960       0           1           .001238      NA          .037616           .037091             .037091            0.32                 321           578
0.01          3                  1                  0    128       1         0         1         40960       0           2           .000430      NA          .016612           .018735             .018735            0.46                 321           1527
1.42          228                1                  0    128       1         0         2         4096        0           0           0.001497     NA          0.029893          0.034698            0.034696           0.05                 35            73
0.01          3                  1                  0    128       1         0         2         4096        0           1           .000378      NA          .005379           .006294             .006294            0.06                 35            461
0.01          3                  1                  0    128       1         0         2         4096        0           2           .000123      NA          .001605           .001775             .001775            0.06                 35            1294
1.41          228                1                  0    128       1         0         2         8192        0           0           0.004025     NA          0.058322          0.070772            0.070771           0.10                 67            84
0.01          3                  1                  0    128       1         0         2         8192        0           1           .000561      NA          .008352           .009517             .009517            0.11                 67            420
0.01          3                  1                  0    128       1         0         2         8192        0           2           .000189      NA          .002683           .003224             .003224            0.11                 69            1207
1.43          230                1                  0    128       1         0         2         12288       0           0           0.012051     NA          0.058882          0.074898            0.074897           0.13                 101           84
0.01          3                  1                  0    128       1         0         2         12288       0           1           .000820      NA          .011510           .012845             .012844            0.14                 99            453
0.01          3                  1                  0    128       1         0         2         12288       0           2           .000295      NA          .003961           .004675             .004675            0.15                 99            1353
1.42          230                1                  0    128       1         0         2         16384       0           0           0.005114     NA          0.075095          0.078814            0.078813           0.14                 131           93
0.01          3                  1                  0    128       1         0         2         16384       0           1           .000982      NA          .012112           .014357             .014357            0.15                 131           496
0.01          3                  1                  0    128       1         0         2         16384       0           2           .000341      NA          .005317           .006379             .006379            0.20                 131           1333
1.40          229                1                  0    128       1         0         2         20480       0           0           0.003849     NA          0.090878          0.095669            0.095668           0.16                 163           93
0.01          3                  1                  0    128       1         0         2         20480       0           1           .000706      NA          .015171           .018043             .018043            0.19                 163           452
0.01          3                  1                  0    128       1         0         2         20480       0           2           .000301      NA          .006526           .007897             .007897            0.22                 163           1429
1.40          228                1                  0    128       1         0         2         24576       0           0           0.004612     NA          0.109439          0.114323            0.114322           0.18                 195           94
0.01          3                  1                  0    128       1         0         2         24576       0           1           .000817      NA          .017062           .020802             .020802            0.20                 195           485
0.01          3                  1                  0    128       1         0         2         24576       0           2           .000363      NA          .008061           .009694             .009694            0.26                 195           1414
1.42          229                1                  0    128       1         0         2         28672       0           0           0.010644     NA          0.123114          0.130815            0.130815           0.21                 227           93
0.01          3                  1                  0    128       1         0         2         28672       0           1           .001170      NA          .020793           .024450             .024450            0.25                 226           458
0.01          3                  1                  0    128       1         0         2         28672       0           2           .000364      NA          .010012           .011636             .011636            0.30                 227           1502
1.39          232                1                  0    128       1         0         2         32768       0           0           0.006141     NA          0.147359          0.148924            0.148923           0.23                 258           85
0.01          3                  1                  0    128       1         0         2         32768       0           1           .001258      NA          .022908           .027646             .027646            0.26                 258           479
0.01          3                  1                  0    128       1         0         2         32768       0           2           .000431      NA          .011650           .013679             .013679            0.34                 258           1479
1.42          229                1                  0    128       1         0         2         36864       0           0           0.007022     NA          0.159732          0.167832            0.167831           0.25                 290           94
0.01          3                  1                  0    128       1         0         2         36864       0           1           .001217      NA          .026909           .030643             .030643            0.27                 290           515
0.01          3                  1                  0    128       1         0         2         36864       0           2           .000493      NA          .013523           .015205             .015205            0.38                 290           1546
1.41          229                1                  0    128       1         0         2         40960       0           0           0.007676     NA          0.180522          0.180855            0.180854           0.27                 322           94
0.01          3                  1                  0    128       1         0         2         40960       0           1           .001344      NA          .030121           .034681             .034681            0.32                 322           498
0.01          3                  1                  0    128       1         0         2         40960       0           2           .000483      NA          .014788           .017269             .017269            0.42                 322           1497
1.41          229                1                  0    128       1         0         3         4096        0           0           0.000507     NA          0.034091          0.042802            0.042801           0.06                 23            79
0.01          3                  1                  0    128       1         0         3         4096        0           1           .000107      NA          .003785           .006632             .006632            0.06                 35            348
0.01          3                  1                  0    128       1         0         3         4096        0           2           .000034      NA          .001076           .001732             .001732            0.07                 35            924
1.42          228                1                  0    128       1         0         3         8192        0           0           0.000990     NA          0.053860          0.077119            0.077118           0.11                 43            70
0.01          3                  1                  0    128       1         0         3         8192        0           1           .000187      NA          .008667           .012199             .012199            0.12                 67            375
0.01          3                  1                  0    128       1         0         3         8192        0           2           .000058      NA          .002394           .003303             .003303            0.11                 67            1100
1.41          228                1                  0    128       1         0         3         12288       0           0           0.001478     NA          0.054575          0.091829            0.091828           0.13                 63            69
0.01          3                  1                  0    128       1         0         3         12288       0           1           .000243      NA          .010481           .014513             .014513            0.15                 99            383
0.01          3                  1                  0    128       1         0         3         12288       0           2           .000079      NA          .003414           .004678             .004678            0.14                 99            1182
1.38          229                1                  0    128       1         0         3         16384       0           0           0.002220     NA          0.055066          0.083914            0.083913           0.14                 83            75
0.01          3                  1                  0    128       1         0         3         16384       0           1           .000309      NA          .009948           .014321             .014321            0.14                 131           426
0.01          3                  1                  0    128       1         0         3         16384       0           2           .000110      NA          .004351           .005864             .005864            0.19                 131           1134
1.36          229                1                  0    128       1         0         3         20480       0           0           0.001173     NA          0.068826          0.102622            0.102621           0.16                 103           76
0.01          3                  1                  0    128       1         0         3         20480       0           1           .000222      NA          .013617           .018697             .018697            0.20                 162           384
0.01          3                  1                  0    128       1         0         3         20480       0           2           .000086      NA          .005244           .007172             .007172            0.22                 162           1196
1.41          228                1                  0    128       1         0         3         24576       0           0           0.001396     NA          0.080435          0.122687            0.122686           0.19                 123           72
0.01          3                  1                  0    128       1         0         3         24576       0           1           .000267      NA          .014368           .020876             .020876            0.19                 194           422
0.01          3                  1                  0    128       1         0         3         24576       0           2           .000117      NA          .006325           .008427             .008427            0.23                 194           1267
1.39          229                1                  0    128       1         0         3         28672       0           0           0.001626     NA          0.094231          0.144410            0.144409           0.21                 143           69
0.01          3                  1                  0    128       1         0         3         28672       0           1           .000311      NA          .018509           .024538             .024538            0.24                 226           415
0.01          3                  1                  0    128       1         0         3         28672       0           2           .000119      NA          .007468           .010181             .010181            0.27                 226           1274
1.39          229                1                  0    128       1         0         3         32768       0           0           0.001477     NA          0.105581          0.153692            0.153691           0.23                 163           77
0.01          3                  1                  0    128       1         0         3         32768       0           1           .000330      NA          .019442           .027063             .027063            0.24                 258           460
0.01          3                  1                  0    128       1         0         3         32768       0           2           .000111      NA          .008570           .011676             .011676            0.30                 258           1335
1.42          232                1                  0    128       1         0         3         36864       0           0           0.001623     NA          0.119668          0.179407            0.179407           0.26                 183           73
0.01          3                  1                  0    128       1         0         3         36864       0           1           .000374      NA          .022611           .032377             .032377            0.30                 290           414
0.01          3                  1                  0    128       1         0         3         36864       0           2           .000125      NA          .010148           .013254             .013254            0.33                 290           1344
1.40          228                1                  0    128       1         0         3         40960       0           0           0.001802     NA          0.133531          0.193385            0.193385           0.28                 203           76
0.01          3                  1                  0    128       1         0         3         40960       0           1           .000411      NA          .024680           .033688             .033688            0.29                 322           462
0.01          3                  1                  0    128       1         0         3         40960       0           2           .000139      NA          .011498           .015190             .015190            0.39                 323           1312
1.38          228                1                  0    128       1         0         4         4096        0           0           0.000529     NA          0.032904          0.044624            0.044623           0.06                 23            76
0.01          3                  1                  0    128       1         0         4         4096        0           1           .000096      NA          .004345           .006368             .006367            0.07                 31            363
0.01          3                  1                  0    128       1         0         4         4096        0           2           .000028      NA          .001191           .001768             .001768            0.06                 31            1056
1.39          228                1                  0    128       1         0         4         8192        0           0           0.000393     NA          0.025818          0.059147            0.059146           0.09                 43            44
0.01          3                  1                  0    128       1         0         4         8192        0           1           .000153      NA          .007948           .011664             .011664            0.12                 59            372
0.01          3                  1                  0    128       1         0         4         8192        0           2           .000049      NA          .002551           .003441             .003441            0.12                 59            1004
1.42          227                1                  0    128       1         0         4         12288       0           0           0.001448     NA          0.054256          0.091685            0.091684           0.13                 63            68
0.01          3                  1                  0    128       1         0         4         12288       0           1           .000224      NA          .009047           .015083             .015082            0.16                 87            328
0.01          3                  1                  0    128       1         0         4         12288       0           2           .000077      NA          .003467           .004683             .004683            0.16                 87            1053
1.40          229                1                  0    128       1         0         4         16384       0           0           0.001660     NA          0.052460          0.082236            0.082235           0.13                 83            74
0.01          3                  1                  0    128       1         0         4         16384       0           1           .000289      NA          .009663           .015710             .015709            0.17                 114           358
0.01          3                  1                  0    128       1         0         4         16384       0           2           .000101      NA          .003743           .005406             .005406            0.17                 114           1114
1.37          228                1                  0    128       1         0         4         20480       0           0           0.000834     NA          0.065074          0.098454            0.098453           0.15                 103           76
0.01          3                  1                  0    128       1         0         4         20480       0           1           .000214      NA          .011706           .017478             .017478            0.18                 142           393
0.01          3                  1                  0    128       1         0         4         20480       0           2           .000087      NA          .004440           .006551             .006551            0.21                 142           1115
1.40          232                1                  0    128       1         0         4         24576       0           0           0.000999     NA          0.077186          0.115171            0.115170           0.19                 123           74
0.01          3                  1                  0    128       1         0         4         24576       0           1           .000346      NA          .015344           .021165             .021165            0.21                 170           429
0.01          3                  1                  0    128       1         0         4         24576       0           2           .000092      NA          .005257           .007863             .007863            0.23                 170           1146
1.42          231                1                  0    128       1         0         4         28672       0           0           0.001162     NA          0.091945          0.138557            0.138556           0.21                 142           75
0.01          3                  1                  0    128       1         0         4         28672       0           1           .000301      NA          .015450           .022494             .022494            0.21                 198           429
0.01          3                  1                  0    128       1         0         4         28672       0           2           .000117      NA          .005935           .009117             .009117            0.26                 198           1152
1.37          229                1                  0    128       1         0         4         32768       0           0           0.001696     NA          0.103251          0.151840            0.151840           0.23                 162           76
0.01          3                  1                  0    128       1         0         4         32768       0           1           .000302      NA          .017754           .026269             .026269            0.25                 225           398
0.01          3                  1                  0    128       1         0         4         32768       0           2           .000105      NA          .006663           .010311             .010311            0.29                 225           1190
1.40          228                1                  0    128       1         0         4         36864       0           0           0.001696     NA          0.113674          0.164078            0.164077           0.25                 186           75
0.01          3                  1                  0    128       1         0         4         36864       0           1           .000338      NA          .020998           .028423             .028423            0.28                 253           419
0.01          3                  1                  0    128       1         0         4         36864       0           2           .000114      NA          .007640           .011491             .011491            0.31                 253           1195
1.39          228                1                  0    128       1         0         4         40960       0           0           0.001958     NA          0.126758          0.176245            0.176244           0.26                 202           77
0.01          3                  1                  0    128       1         0         4         40960       0           1           .000371      NA          .023263           .032260             .032260            0.30                 281           429
0.01          3                  1                  0    128       1         0         4         40960       0           2           .000128      NA          .008425           .012623             .012623            0.33                 281           1260
1.38          227                1                  0    128       1         0         5         4096        0           0           0.000470     NA          0.034345          0.045627            0.045626           0.06                 27            75
0.01          3                  1                  0    128       1         0         5         4096        0           1           .000110      NA          .005411           .006788             .006788            0.07                 31            437
0.01          3                  1                  0    128       1         0         5         4096        0           2           .000026      NA          .001498           .001950             .001950            0.07                 31            944
1.40          227                1                  0    128       1         0         5         8192        0           0           0.000993     NA          0.050846          0.074447            0.074446           0.10                 51            72
0.01          3                  1                  0    128       1         0         5         8192        0           1           .000180      NA          .007536           .010794             .010793            0.11                 59            388
0.01          3                  1                  0    128       1         0         5         8192        0           2           .000056      NA          .002253           .003331             .003331            0.11                 59            1092
1.42          227                1                  0    128       1         0         5         12288       0           0           0.001397     NA          0.061074          0.095483            0.095482           0.14                 75            71
0.01          3                  1                  0    128       1         0         5         12288       0           1           .000220      NA          .009457           .013416             .013416            0.14                 87            367
0.01          3                  1                  0    128       1         0         5         12288       0           2           .000083      NA          .002869           .004537             .004537            0.13                 87            1105
1.38          228                1                  0    128       1         0         5         16384       0           0           0.002058     NA          0.057725          0.084863            0.084862           0.14                 99            74
0.01          3                  1                  0    128       1         0         5         16384       0           1           .000316      NA          .011645           .017340             .017340            0.19                 115           347
0.01          3                  1                  0    128       1         0         5         16384       0           2           .000100      NA          .003995           .005680             .005679            0.17                 115           1190
1.40          229                1                  0    128       1         0         5         20480       0           0           0.001168     NA          0.072450          0.108785            0.108784           0.17                 123           73
0.01          3                  1                  0    128       1         0         5         20480       0           1           .000223      NA          .013535           .018705             .018705            0.18                 142           424
0.01          3                  1                  0    128       1         0         5         20480       0           2           .000082      NA          .004876           .007088             .007088            0.21                 142           1179
1.39          227                1                  0    128       1         0         5         24576       0           0           0.001396     NA          0.084285          0.128697            0.128696           0.18                 147           64
0.01          3                  1                  0    128       1         0         5         24576       0           1           .000268      NA          .014350           .021547             .021547            0.22                 170           385
0.01          3                  1                  0    128       1         0         5         24576       0           2           .000103      NA          .005977           .008523             .008523            0.25                 170           1185
1.40          229                1                  0    128       1         0         5         28672       0           0           0.001626     NA          0.097206          0.144775            0.144774           0.21                 171           75
0.01          3                  1                  0    128       1         0         5         28672       0           1           .000309      NA          .017048           .023780             .023780            0.23                 198           426
0.01          3                  1                  0    128       1         0         5         28672       0           2           .000116      NA          .007427           .009800             .009800            0.26                 198           1355
1.40          232                1                  0    128       1         0         5         32768       0           0           0.001442     NA          0.111746          0.166042            0.166041           0.24                 195           75
0.01          3                  1                  0    128       1         0         5         32768       0           1           .000333      NA          .020482           .027924             .027924            0.26                 226           423
0.01          3                  1                  0    128       1         0         5         32768       0           2           .000112      NA          .008318           .011480             .011480            0.30                 226           1325
1.38          229                1                  0    128       1         0         5         36864       0           0           0.001623     NA          0.124396          0.172495            0.172493           0.25                 219           76
0.01          3                  1                  0    128       1         0         5         36864       0           1           .000373      NA          .021208           .029532             .029532            0.26                 254           445
0.01          3                  1                  0    128       1         0         5         36864       0           2           .000125      NA          .009402           .012941             .012941            0.34                 254           1296
1.37          228                1                  0    128       1         0         5         40960       0           0           0.001802     NA          0.138760          0.193283            0.193282           0.28                 243           78
0.01          3                  1                  0    128       1         0         5         40960       0           1           .000414      NA          .023394           .034234             .034234            0.32                 282           404
0.01          3                  1                  0    128       1         0         5         40960       0           2           .000139      NA          .011172           .014595             .014595            0.36                 282           1374
1.39          227                1                  0    128       1         0         6         4096        0           0           0.000268     NA          0.012029          0.011054            0.011052           0.03                 19            90
0.01          3                  1                  0    128       1         0         6         4096        0           1           .000034      NA          .001194           .001657             .001657            0.04                 19            330
0.01          3                  1                  0    128       1         0         6         4096        0           2           .000011      NA          .000347           .000465             .000465            0.03                 19            1075
1.37          228                1                  0    128       1         0         6         8192        0           0           0.000493     NA          0.020535          0.019022            0.019021           0.05                 35            94
0.01          3                  1                  0    128       1         0         6         8192        0           1           .000048      NA          .001649           .002798             .002798            0.06                 35            292
0.01          3                  1                  0    128       1         0         6         8192        0           2           .000017      NA          .000599           .000814             .000814            0.05                 35            1201
1.39          228                1                  0    128       1         0         6         12288       0           0           0.000698     NA          0.030561          0.025482            0.025481           0.07                 51            92
0.01          3                  1                  0    128       1         0         6         12288       0           1           .000085      NA          .003104           .004297             .004297            0.08                 51            380
0.01          3                  1                  0    128       1         0         6         12288       0           2           .000029      NA          .001042           .001285             .001285            0.07                 53            1302
1.40          228                1                  0    128       1         0         6         16384       0           0           0.000919     NA          0.026761          0.022584            0.022583           0.09                 67            86
0.01          3                  1                  0    128       1         0         6         16384       0           1           .000080      NA          .003071           .003622             .003622            0.08                 67            445
0.01          3                  1                  0    128       1         0         6         16384       0           2           .000025      NA          .001038           .001391             .001390            0.09                 71            1285
1.40          228                1                  0    128       1         0         6         20480       0           0           0.000480     NA          0.032329          0.026904            0.026903           0.09                 83            94
0.01          3                  1                  0    128       1         0         6         20480       0           1           .000054      NA          .003461           .004500             .004500            0.09                 83            440
0.01          3                  1                  0    128       1         0         6         20480       0           2           .000023      NA          .001260           .001782             .001782            0.10                 83            1223
1.38          231                1                  0    128       1         0         6         24576       0           0           0.000563     NA          0.036332          0.033455            0.033454           0.10                 99            92
0.01          3                  1                  0    128       1         0         6         24576       0           1           .000063      NA          .003665           .005476             .005476            0.11                 99            413
0.01          3                  1                  0    128       1         0         6         24576       0           2           .000024      NA          .001564           .001994             .001994            0.11                 99            1375
1.37          228                1                  0    128       1         0         6         28672       0           0           0.000659     NA          0.044990          0.036235            0.036233           0.11                 115           75
0.01          3                  1                  0    128       1         0         6         28672       0           1           .000073      NA          .004982           .006003             .006003            0.12                 115           430
0.01          3                  1                  0    128       1         0         6         28672       0           2           .000026      NA          .001946           .002425             .002425            0.12                 115           1388
1.39          228                1                  0    128       1         0         6         32768       0           0           0.000745     NA          0.051341          0.041139            0.041139           0.12                 131           103
0.01          3                  1                  0    128       1         0         6         32768       0           1           .000108      NA          .005398           .007117             .007117            0.14                 131           407
0.01          3                  1                  0    128       1         0         6         32768       0           2           .000036      NA          .002306           .002922             .002922            0.14                 131           1394
1.37          228                1                  0    128       1         0         6         36864       0           0           0.000832     NA          0.060377          0.045258            0.045257           0.12                 147           107
0.01          3                  1                  0    128       1         0         6         36864       0           1           .000119      NA          .005702           .006998             .006998            0.13                 147           495
0.01          3                  1                  0    128       1         0         6         36864       0           2           .000042      NA          .003059           .003536             .003536            0.16                 147           1439
1.33          228                1                  0    128       1         0         6         40960       0           0           0.000924     NA          0.045506          0.048047            0.048046           0.13                 163           94
0.01          3                  1                  0    128       1         0         6         40960       0           1           .000133      NA          .006186           .007642             .007642            0.13                 163           505
0.01          3                  1                  0    128       1         0         6         40960       0           2           .000045      NA          .003799           .004199             .004199            0.18                 163           1448
1.44          232                1                  0    256       1         0         1         4096        0           0           0.001847     NA          0.059868          0.052967            0.052966           0.08                 67            102
0.01          3                  1                  0    256       1         0         1         4096        0           1           .000328      NA          .009084           .009109             .009109            0.09                 67            530
0.01          3                  1                  0    256       1         0         1         4096        0           2           .000101      NA          .003232           .002986             .002986            0.11                 67            1453
1.47          233                1                  0    256       1         0         1         8192        0           0           0.001489     NA          0.100660          0.088812            0.088811           0.14                 130           90
0.01          3                  1                  0    256       1         0         1         8192        0           1           .000544      NA          .013814           .014148             .014148            0.15                 131           481
0.01          3                  1                  0    256       1         0         1         8192        0           2           .000175      NA          .005509           .005916             .005916            0.17                 131           1552
1.43          233                1                  0    256       1         0         1         12288       0           0           0.002263     NA          0.103582          0.093322            0.093321           0.16                 194           83
0.01          3                  1                  0    256       1         0         1         12288       0           1           .000430      NA          .018230           .017846             .017846            0.18                 194           531
0.01          3                  1                  0    256       1         0         1         12288       0           2           .000156      NA          .008488           .009356             .009356            0.25                 196           1532
1.43          233                1                  0    256       1         0         1         16384       0           0           0.003079     NA          0.127614          0.114131            0.114130           0.18                 257           92
0.01          3                  1                  0    256       1         0         1         16384       0           1           .000502      NA          .023973           .022855             .022855            0.21                 258           570
0.01          3                  1                  0    256       1         0         1         16384       0           2           .000190      NA          .010878           .012739             .012739            0.32                 257           1475
1.45          236                1                  0    256       1         0         1         20480       0           0           0.003767     NA          0.161204          0.143209            0.143208           0.22                 321           107
0.01          3                  1                  0    256       1         0         1         20480       0           1           .000624      NA          .030385           .029137             .029137            0.27                 325           556
0.01          3                  1                  0    256       1         0         1         20480       0           2           .000219      NA          .014366           .016501             .016501            0.40                 321           1540
1.46          232                1                  0    256       1         0         1         24576       0           0           0.004425     NA          0.192336          0.178143            0.178142           0.26                 384           102
0.01          3                  1                  0    256       1         0         1         24576       0           1           .000748      NA          .035087           .036101             .036101            0.32                 384           541
0.01          3                  1                  0    256       1         0         1         24576       0           2           .000259      NA          .016650           .019474             .019474            0.47                 385           1492
1.46          233                1                  0    256       1         0         1         28672       0           0           0.005433     NA          0.232430          0.195424            0.195424           0.29                 448           110
0.01          3                  1                  0    256       1         0         1         28672       0           1           .000888      NA          .039835           .040533             .040533            0.35                 448           545
0.01          3                  1                  0    256       1         0         1         28672       0           2           .000296      NA          .019592           .023068             .023068            0.54                 448           1540
1.42          232                1                  0    256       1         0         1         32768       0           0           0.006053     NA          0.244411          0.214524            0.214523           0.31                 511           108
0.01          3                  1                  0    256       1         0         1         32768       0           1           .000996      NA          .047748           .048698             .048698            0.41                 511           559
0.01          3                  1                  0    256       1         0         1         32768       0           2           .000341      NA          .022292           .026273             .026273            0.61                 512           1493
1.45          232                1                  0    256       1         0         1         36864       0           0           0.006624     NA          0.288032          0.247058            0.247057           0.36                 575           109
0.01          3                  1                  0    256       1         0         1         36864       0           1           .001121      NA          .051295           .053462             .053462            0.45                 575           563
0.01          3                  1                  0    256       1         0         1         36864       0           2           .000383      NA          .025292           .029951             .029951            0.69                 579           1510
1.45          233                1                  0    256       1         0         1         40960       0           0           0.007505     NA          0.284521          0.269047            0.269046           0.39                 638           103
0.01          3                  1                  0    256       1         0         1         40960       0           1           .001230      NA          .059722           .059048             .059048            0.49                 639           577
0.01          3                  1                  0    256       1         0         1         40960       0           2           .000438      NA          .027845           .032717             .032717            0.75                 639           1516
1.39          233                1                  0    256       1         0         2         4096        0           0           0.001804     NA          0.048300          0.051060            0.051060           0.08                 67            89
0.01          3                  1                  0    256       1         0         2         4096        0           1           .000382      NA          .005670           .007015             .007015            0.08                 67            426
0.01          3                  1                  0    256       1         0         2         4096        0           2           .000147      NA          .002200           .002635             .002635            0.09                 67            1324
1.46          232                1                  0    256       1         0         2         8192        0           0           0.003579     NA          0.071177          0.071630            0.071629           0.12                 131           95
0.01          3                  1                  0    256       1         0         2         8192        0           1           .000626      NA          .009663           .012365             .012365            0.14                 131           421
0.01          3                  1                  0    256       1         0         2         8192        0           2           .000238      NA          .004491           .005508             .005508            0.16                 131           1369
1.45          233                1                  0    256       1         0         2         12288       0           0           0.002167     NA          0.080519          0.080297            0.080296           0.14                 195           95
0.01          3                  1                  0    256       1         0         2         12288       0           1           .000557      NA          .013698           .016008             .016007            0.16                 195           498
0.01          3                  1                  0    256       1         0         2         12288       0           2           .000223      NA          .006570           .008060             .008060            0.22                 198           1406
1.46          233                1                  0    256       1         0         2         16384       0           0           0.002887     NA          0.100545          0.106908            0.106907           0.18                 258           93
0.01          3                  1                  0    256       1         0         2         16384       0           1           .000687      NA          .017736           .020655             .020655            0.20                 258           497
0.01          3                  1                  0    256       1         0         2         16384       0           2           .000266      NA          .008774           .010859             .010859            0.29                 258           1373
1.43          231                1                  0    256       1         0         2         20480       0           0           0.003692     NA          0.132797          0.132998            0.132997           0.22                 322           92
0.01          3                  1                  0    256       1         0         2         20480       0           1           .000850      NA          .021916           .024964             .024964            0.24                 322           498
0.01          3                  1                  0    256       1         0         2         20480       0           2           .000333      NA          .011747           .013605             .013605            0.34                 322           1500
1.44          232                1                  0    256       1         0         2         24576       0           0           0.004307     NA          0.154575          0.155577            0.155576           0.24                 386           97
0.01          3                  1                  0    256       1         0         2         24576       0           1           .001016      NA          .026600           .030856             .030855            0.28                 386           515
0.01          3                  1                  0    256       1         0         2         24576       0           2           .000401      NA          .013750           .015996             .015996            0.40                 386           1484
1.46          233                1                  0    256       1         0         2         28672       0           0           0.005021     NA          0.170241          0.181311            0.181310           0.27                 450           94
0.01          3                  1                  0    256       1         0         2         28672       0           1           .001184      NA          .031835           .036190             .036190            0.32                 450           524
0.01          3                  1                  0    256       1         0         2         28672       0           2           .000468      NA          .015548           .019138             .019138            0.47                 450           1418
1.46          233                1                  0    256       1         0         2         32768       0           0           0.005898     NA          0.199346          0.202596            0.202595           0.30                 513           88
0.01          3                  1                  0    256       1         0         2         32768       0           1           .001328      NA          .036410           .040990             .040990            0.36                 513           529
0.01          3                  1                  0    256       1         0         2         32768       0           2           .000548      NA          .018335           .021878             .021878            0.53                 513           1486
1.45          233                1                  0    256       1         0         2         36864       0           0           0.006631     NA          0.220620          0.224544            0.224543           0.34                 577           94
0.01          3                  1                  0    256       1         0         2         36864       0           1           .001497      NA          .039279           .046420             .046420            0.41                 577           496
0.01          3                  1                  0    256       1         0         2         36864       0           2           .000573      NA          .021109           .024490             .024490            0.60                 577           1492
1.44          231                1                  0    256       1         0         2         40960       0           0           0.007122     NA          0.238507          0.245678            0.245677           0.37                 641           93
0.01          3                  1                  0    256       1         0         2         40960       0           1           .001665      NA          .043997           .050326             .050326            0.44                 643           515
0.01          3                  1                  0    256       1         0         2         40960       0           2           .000626      NA          .023434           .027397             .027397            0.65                 641           1501
1.43          231                1                  0    256       1         0         3         4096        0           0           0.000506     NA          0.034730          0.055863            0.055863           0.08                 43            71
0.01          3                  1                  0    256       1         0         3         4096        0           1           .000095      NA          .006386           .008681             .008680            0.09                 67            402
0.01          3                  1                  0    256       1         0         3         4096        0           2           .000031      NA          .001832           .002601             .002601            0.08                 67            1212
