comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  datatype  optshare  packbool  protocol  latencies(ms)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.53          215                1                  256       1         0         2         80             4096        0           1           .001139      NA          .009303           .635916             .635916            1.53                 215           99
1.57          215                1                  256       1         0         2         80             8192        0           1           .002191      NA          .017120           .758861             .758861            1.57                 215           99
1.52          216                1                  256       1         0         2         80             65536       0           1           .020210      NA          .114351           2.858385            2.858385           1.52                 216           99
1.77          216                1                  256       1         0         2         100            4096        0           1           .001051      NA          .009785           .776267             .776266            1.77                 216           99
1.72          215                1                  256       1         0         2         100            8192        0           1           .002554      NA          .017561           .987870             .987869            1.72                 215           100
1.70          216                1                  256       1         0         2         100            65536       0           1           .020999      NA          .108197           3.567761            3.567761           1.70                 216           99
1.58          215                1                  256       1         0         2         300            4096        0           1           .001014      NA          .009932           2.282977            2.282976           1.58                 215           99
1.63          216                1                  256       1         0         2         300            8192        0           1           0.014474     NA          0.109998          20.211113           20.211112          1.63                 216           99
1.69          215                1                  256       1         0         2         300            65536       0           1           0.157590     NA          0.742730          69.575252           69.575251          1.69                 215           99
1.49          216                1                  256       1         0         2         500            4096        0           1           .000852      NA          .008509           3.157897            3.157897           1.49                 216           100
1.69          215                1                  256       1         0         2         500            8192        0           1           0.014499     NA          0.104545          36.073873           36.073872          1.69                 215           99
1.53          214                1                  256       1         0         2         500            65536       0           1           0.130883     NA          0.671468          114.526242          114.526240         1.53                 214           99
1.53          215                1                  256       1         0         2         1000           4096        0           1           0.006384     NA          0.059961          56.062317           56.062315          1.53                 215           99
1.50          215                1                  256       1         0         2         1000           8192        0           1           .001488      NA          .011781           7.509846            7.509846           1.50                 215           99
1.54          216                1                  256       1         0         2         1000           65536       0           1           .016268      NA          .099323           29.808402           29.808402          1.54                 216           100
1.50          213                1                  256       1         0         3         1              4096        0           1           .001172      NA          .006226           .027513             .027513            1.50                 213           99
1.40          214                1                  256       1         0         3         1              8192        0           1           .002751      NA          .013185           .039840             .039840            1.40                 214           100
1.49          214                1                  256       1         0         3         1              65536       0           1           .020883      NA          .088537           .165770             .165770            1.49                 214           99
1.52          214                1                  256       1         0         3         5              4096        0           1           .001139      NA          .005830           .043271             .043271            1.52                 214           100
1.64          214                1                  256       1         0         3         5              8192        0           1           .002530      NA          .012437           .063294             .063294            1.64                 214           99
1.79          214                1                  256       1         0         3         5              65536       0           1           .023305      NA          .091218           .297133             .297133            1.79                 214           99
1.56          213                1                  256       1         0         3         10             4096        0           1           .001169      NA          .006247           .081950             .081950            1.56                 213           99
1.56          213                1                  256       1         0         3         10             8192        0           1           .002360      NA          .012814           .115648             .115648            1.56                 213           99
1.72          213                1                  256       1         0         3         10             65536       0           1           .024488      NA          .094436           .504879             .504879            1.72                 213           100
1.65          214                1                  256       1         0         3         20             4096        0           1           .001268      NA          .006294           .168886             .168886            1.65                 214           99
1.47          214                1                  256       1         0         3         20             8192        0           1           .002259      NA          .012527           .212277             .212277            1.47                 214           99
2.56          215                1                  256       1         0         3         20             65536       0           1           .021465      NA          .094733           .925595             .925595            2.56                 215           99
1.37          215                1                  256       1         0         3         40             4096        0           1           .001052      NA          .005998           .342098             .342098            1.37                 215           100
1.63          215                1                  256       1         0         3         40             8192        0           1           .002374      NA          .013769           .452597             .452597            1.63                 215           99
1.62          213                1                  256       1         0         3         40             65536       0           1           .023583      NA          .098476           1.756913            1.756913           1.62                 213           99
1.65          214                1                  256       1         0         3         60             4096        0           1           .001141      NA          .007435           .512760             .512760            1.65                 214           100
1.47          215                1                  256       1         0         3         60             8192        0           1           .002299      NA          .012447           .683520             .683520            1.47                 215           99
1.44          214                1                  256       1         0         3         60             65536       0           1           .021621      NA          .093227           2.605183            2.605183           1.44                 214           99
1.50          214                1                  256       1         0         3         80             4096        0           1           .001171      NA          .007225           .716997             .716997            1.50                 214           99
1.49          214                1                  256       1         0         3         80             8192        0           1           .002537      NA          .014231           .939352             .939352            1.49                 214           99
1.82          214                1                  256       1         0         3         80             65536       0           1           .022255      NA          .093220           3.425324            3.425324           1.82                 214           100
1.68          214                1                  256       1         0         3         100            4096        0           1           .001077      NA          .007044           .891536             .891535            1.68                 214           99
1.49          214                1                  256       1         0         3         100            8192        0           1           .002603      NA          .014423           1.157042            1.157042           1.49                 214           99
1.51          213                1                  256       1         0         3         100            65536       0           1           .021546      NA          .092260           4.285441            4.285441           1.51                 213           99
1.78          215                1                  256       1         0         3         300            4096        0           1           .001126      NA          .007200           2.681860            2.681860           1.78                 215           99
1.39          214                1                  256       1         0         3         300            8192        0           1           .002414      NA          .014477           3.462431            3.462430           1.39                 214           100
1.67          214                1                  256       1         0         3         300            65536       0           1           .025982      NA          .101243           12.928987           12.928986          1.67                 214           99
1.85          214                1                  256       1         0         3         500            4096        0           1           .001122      NA          .007453           4.613741            4.613741           1.85                 214           99
1.66          214                1                  256       1         0         3         500            8192        0           1           .002435      NA          .014461           5.899810            5.899810           1.66                 214           99
1.46          215                1                  256       1         0         3         500            65536       0           1           0.143031     NA          0.545314          129.576266          129.576265         1.46                 215           99
1.94          213                1                  256       1         0         3         1000           4096        0           1           .001088      NA          .007230           7.609367            7.609367           1.94                 213           100
1.77          213                1                  256       1         0         3         1000           8192        0           1           0.011656     NA          0.055964          74.094974           74.094972          1.77                 213           99
