comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.49;228;1;64;1;0;1;35000;8192;0;0;0.006388;NA;0.035997;0.032860;0.032859;0.06;35;98
1.45;228;1;64;1;0;1;35000;8192;0;1;.000843;NA;.005062;.005282;.005282;1.45;228;99
1.50;228;1;64;1;0;1;35000;40960;0;0;0.011587;NA;0.084828;0.068015;0.068015;0.16;162;106
1.48;228;1;64;1;0;1;35000;40960;0;1;.002000;NA;.020465;.017200;.017200;1.48;228;99
1.50;228;1;64;1;0;1;30000;4096;0;0;0.002960;NA;0.018282;0.015742;0.015741;0.03;19;100
1.47;227;1;64;1;0;1;30000;4096;0;1;.000475;NA;.003216;.002991;.002991;1.47;227;99
1.50;227;1;64;1;0;1;30000;8192;0;0;0.003390;NA;0.033278;0.029077;0.029076;0.05;37;103
1.46;228;1;64;1;0;1;30000;8192;0;1;.000826;NA;.005160;.005896;.005896;1.46;228;99
1.47;227;1;64;1;0;1;30000;40960;0;0;0.011611;NA;0.082227;0.066392;0.066391;0.14;162;110
1.46;228;1;64;1;0;1;30000;40960;0;1;.001967;NA;.014130;.013628;.013628;1.46;228;99
1.48;233;1;64;1;0;1;25000;4096;0;0;0.003297;NA;0.018132;0.016790;0.016789;0.03;19;103
1.46;228;1;64;1;0;1;25000;4096;0;1;.000465;NA;.003141;.002796;.002796;1.46;228;99
1.46;228;1;64;1;0;1;25000;8192;0;0;0.004000;NA;0.033008;0.030373;0.030372;0.05;35;103
1.45;228;1;64;1;0;1;25000;8192;0;1;.000893;NA;.005748;.005762;.005762;1.45;228;99
1.48;227;1;64;1;0;1;25000;40960;0;0;0.012052;NA;0.080312;0.066273;0.066272;0.14;162;109
1.47;228;1;64;1;0;1;25000;40960;0;1;.001986;NA;.018851;.017664;.017664;1.47;228;99
1.49;227;1;64;1;0;1;20000;4096;0;0;0.003374;NA;0.018209;0.016266;0.016265;0.04;19;92
1.47;228;1;64;1;0;1;20000;4096;0;1;.000370;NA;.002719;.002654;.002654;1.47;228;99
1.49;228;1;64;1;0;1;20000;8192;0;0;0.006226;NA;0.033364;0.032024;0.032023;0.06;35;101
1.47;227;1;64;1;0;1;20000;8192;0;1;.001038;NA;.005370;.004986;.004986;1.47;227;99
1.42;228;1;64;1;0;1;20000;40960;0;0;0.011973;NA;0.083243;0.068317;0.068316;0.15;162;108
1.45;227;1;64;1;0;1;20000;40960;0;1;.001953;NA;.018202;.018907;.018907;1.45;227;99
1.48;227;1;64;1;0;1;15000;4096;0;0;0.003285;NA;0.019048;0.016640;0.016639;0.03;21;105
1.47;228;1;64;1;0;1;15000;4096;0;1;.000465;NA;.002886;.003593;.003592;1.47;228;99
1.46;227;1;64;1;0;1;15000;8192;0;0;0.006475;NA;0.031980;0.029761;0.029760;0.05;35;103
1.48;227;1;64;1;0;1;15000;8192;0;1;.000922;NA;.005599;.005438;.005438;1.48;227;100
1.46;227;1;64;1;0;1;15000;40960;0;0;0.011575;NA;0.085728;0.068780;0.068779;0.15;162;108
1.46;229;1;64;1;0;1;15000;40960;0;1;.002034;NA;.013855;.023195;.023195;1.46;229;99
1.50;228;1;64;1;0;1;10000;4096;0;0;0.003330;NA;0.020218;0.015602;0.015601;0.03;21;109
1.47;227;1;64;1;0;1;10000;4096;0;1;.000471;NA;.003030;.002671;.002671;1.47;227;100
1.48;226;1;64;1;0;1;10000;8192;0;0;0.006222;NA;0.030173;0.031932;0.031931;0.06;35;98
1.49;228;1;64;1;0;1;10000;8192;0;1;.000680;NA;.005581;.005791;.005791;1.49;228;99
1.50;228;1;64;1;0;1;10000;40960;0;0;0.011378;NA;0.093227;0.073083;0.073083;0.15;162;95
1.48;228;1;64;1;0;1;10000;40960;0;1;.002027;NA;.013867;.029974;.029974;1.48;228;99
1.47;228;1;64;1;0;1;5000;4096;0;0;0.001556;NA;0.011383;0.016258;0.016257;0.04;19;53
1.48;228;1;64;1;0;1;5000;4096;0;1;.000425;NA;.003072;.004010;.004010;1.48;228;100
1.48;227;1;64;1;0;1;5000;8192;0;0;0.005979;NA;0.033154;0.029045;0.029044;0.05;35;107
1.46;227;1;64;1;0;1;5000;8192;0;1;.000947;NA;.005268;.010549;.010549;1.46;227;99
1.49;227;1;64;1;0;1;5000;40960;0;0;0.011750;NA;0.078241;0.101992;0.101991;0.18;162;86
1.48;229;1;64;1;0;1;5000;40960;0;1;.002071;NA;.018817;.066639;.066639;1.48;229;99
1.43;227;1;64;1;0;2;50000;4096;0;0;0.004764;NA;0.017636;0.018186;0.018185;0.04;23;88
1.48;226;1;64;1;0;2;50000;4096;0;1;.000701;NA;.002531;.003172;.003172;1.48;226;100
1.45;228;1;64;1;0;2;50000;8192;0;0;0.009119;NA;0.027708;0.031459;0.031458;0.06;41;93
1.46;227;1;64;1;0;2;50000;8192;0;1;.001132;NA;.004717;.005154;.005154;1.46;227;100
1.46;228;1;64;1;0;2;50000;40960;0;0;0.021650;NA;0.082643;0.087315;0.087314;0.18;183;96
1.49;227;1;64;1;0;2;50000;40960;0;1;.002509;NA;.014081;.017847;.017847;1.49;227;99
1.46;227;1;64;1;0;2;45000;4096;0;0;0.003298;NA;0.014530;0.017414;0.017413;0.03;21;88
1.46;228;1;64;1;0;2;45000;4096;0;1;.000648;NA;.002146;.002929;.002929;1.46;228;100
1.47;228;1;64;1;0;2;45000;8192;0;0;0.006549;NA;0.030306;0.030007;0.030006;0.05;39;94
1.43;227;1;64;1;0;2;45000;8192;0;1;.001205;NA;.004777;.006756;.006756;1.43;227;99
1.47;227;1;64;1;0;2;45000;40960;0;0;0.018117;NA;0.086487;0.089655;0.089654;0.17;183;98
1.45;228;1;64;1;0;2;45000;40960;0;1;.002642;NA;.013788;.017589;.017588;1.45;228;99
1.47;227;1;64;1;0;2;40000;4096;0;0;0.004776;NA;0.020491;0.022063;0.022062;0.04;21;83
1.43;227;1;64;1;0;2;40000;4096;0;1;.000640;NA;.002599;.003014;.003014;1.43;227;99
1.46;227;1;64;1;0;2;40000;8192;0;0;0.009183;NA;0.029701;0.032069;0.032068;0.06;39;95
1.48;228;1;64;1;0;2;40000;8192;0;1;.000908;NA;.003988;.005471;.005471;1.48;228;99
1.47;228;1;64;1;0;2;40000;40960;0;0;0.018202;NA;0.086668;0.088045;0.088045;0.17;183;98
1.47;227;1;64;1;0;2;40000;40960;0;1;.002528;NA;.014691;.016901;.016901;1.47;227;99
1.48;228;1;64;1;0;2;35000;4096;0;0;0.004954;NA;0.017878;0.019209;0.019208;0.04;21;82
1.48;227;1;64;1;0;2;35000;4096;0;1;.000645;NA;.002360;.003098;.003097;1.48;227;100
1.48;227;1;64;1;0;2;35000;8192;0;0;0.008783;NA;0.028387;0.030695;0.030694;0.06;39;95
1.47;226;1;64;1;0;2;35000;8192;0;1;.001157;NA;.004580;.005755;.005755;1.47;226;99
1.46;228;1;64;1;0;2;35000;40960;0;0;0.017708;NA;0.085837;0.090676;0.090676;0.17;183;96
1.48;228;1;64;1;0;2;35000;40960;0;1;.002767;NA;.015251;.017943;.017942;1.48;228;99
1.48;228;1;64;1;0;2;30000;4096;0;0;0.004967;NA;0.018029;0.017820;0.017819;0.04;21;92
1.48;227;1;64;1;0;2;30000;4096;0;1;.000548;NA;.002331;.003985;.003985;1.48;227;99
1.47;227;1;64;1;0;2;30000;8192;0;0;0.008790;NA;0.031002;0.033668;0.033667;0.07;39;89
1.45;228;1;64;1;0;2;30000;8192;0;1;.000977;NA;.004482;.007134;.007134;1.45;228;99
1.45;227;1;64;1;0;2;30000;40960;0;0;0.018959;NA;0.086679;0.090678;0.090677;0.18;183;97
1.47;228;1;64;1;0;2;30000;40960;0;1;.002807;NA;.015900;.018460;.018460;1.47;228;99
1.47;228;1;64;1;0;2;25000;4096;0;0;0.004604;NA;0.018108;0.019660;0.019659;0.04;21;78
1.47;227;1;64;1;0;2;25000;4096;0;1;.000641;NA;.002018;.002964;.002964;1.47;227;99
1.48;228;1;64;1;0;2;25000;8192;0;0;0.009037;NA;0.029087;0.032263;0.032263;0.06;39;93
1.44;227;1;64;1;0;2;25000;8192;0;1;.000985;NA;.004623;.005463;.005463;1.44;227;99
1.47;227;1;64;1;0;2;25000;40960;0;0;0.021600;NA;0.083223;0.091249;0.091249;0.17;183;88
1.48;226;1;64;1;0;2;25000;40960;0;1;.002721;NA;.015849;.018220;.018220;1.48;226;99
1.48;227;1;64;1;0;2;20000;4096;0;0;0.005116;NA;0.017458;0.018882;0.018881;0.03;21;94
1.43;226;1;64;1;0;2;20000;4096;0;1;.000661;NA;.002515;.003094;.003094;1.43;226;100
1.46;226;1;64;1;0;2;20000;8192;0;0;0.009042;NA;0.032065;0.034066;0.034065;0.07;39;90
1.47;227;1;64;1;0;2;20000;8192;0;1;.000929;NA;.004028;.004900;.004899;1.47;227;99
1.46;226;1;64;1;0;2;20000;40960;0;0;0.019060;NA;0.086410;0.091456;0.091456;0.18;183;97
1.49;228;1;64;1;0;2;20000;40960;0;1;.002648;NA;.017632;.019383;.019383;1.49;228;99
1.47;227;1;64;1;0;2;15000;4096;0;0;0.004927;NA;0.017790;0.017387;0.017386;0.03;23;94
1.44;228;1;64;1;0;2;15000;4096;0;1;.000549;NA;.002549;.002847;.002847;1.44;228;99
1.47;227;1;64;1;0;2;15000;8192;0;0;0.009154;NA;0.032077;0.032036;0.032035;0.07;39;92
1.47;226;1;64;1;0;2;15000;8192;0;1;.001190;NA;.004158;.005969;.005969;1.47;226;99
1.48;227;1;64;1;0;2;15000;40960;0;0;0.017855;NA;0.086496;0.089263;0.089263;0.17;183;98
1.48;228;1;64;1;0;2;15000;40960;0;1;.002609;NA;.014374;.023757;.023756;1.48;228;100
1.47;228;1;64;1;0;2;10000;4096;0;0;0.004656;NA;0.018124;0.019471;0.019471;0.03;21;97
1.48;227;1;64;1;0;2;10000;4096;0;1;.000585;NA;.002310;.002992;.002992;1.48;227;99
1.47;231;1;64;1;0;2;10000;8192;0;0;0.010208;NA;0.029393;0.032540;0.032539;0.06;41;93
1.48;227;1;64;1;0;2;10000;8192;0;1;.001223;NA;.003859;.010175;.010174;1.48;227;99
1.48;227;1;64;1;0;2;10000;40960;0;0;0.021140;NA;0.077489;0.089558;0.089558;0.18;183;80
1.45;228;1;64;1;0;2;10000;40960;0;1;.002696;NA;.016072;.033094;.033094;1.45;228;99
1.47;226;1;64;1;0;2;5000;4096;0;0;0.004749;NA;0.017051;0.018966;0.018965;0.03;23;94
1.48;228;1;64;1;0;2;5000;4096;0;1;.000634;NA;.002561;.004719;.004718;1.48;228;100
1.48;227;1;64;1;0;2;5000;8192;0;0;0.009028;NA;0.032520;0.033183;0.033182;0.07;41;92
1.47;227;1;64;1;0;2;5000;8192;0;1;.001041;NA;.004393;.009463;.009463;1.47;227;100
1.48;226;1;64;1;0;2;5000;40960;0;0;0.021519;NA;0.082802;0.113846;0.113845;0.20;184;84
1.48;228;1;64;1;0;2;5000;40960;0;1;.002734;NA;.015468;.057112;.057112;1.48;228;99
1.42;226;1;64;1;0;3;50000;4096;0;0;0.003530;NA;0.011839;0.016562;0.016561;0.03;15;87
1.45;225;1;64;1;0;3;50000;4096;0;1;.000526;NA;.001933;.002810;.002810;1.45;225;100
1.44;226;1;64;1;0;3;50000;8192;0;0;0.006410;NA;0.020383;0.026282;0.026281;0.06;27;81
1.43;226;1;64;1;0;3;50000;8192;0;1;.001064;NA;.003756;.005305;.005305;1.43;226;99
1.44;225;1;64;1;0;3;50000;40960;0;0;0.014558;NA;0.044888;0.081162;0.081161;0.17;123;62
1.44;226;1;64;1;0;3;50000;40960;0;1;.002711;NA;.012463;.017366;.017366;1.44;226;100
1.44;226;1;64;1;0;3;45000;4096;0;0;0.003425;NA;0.011724;0.017843;0.017842;0.03;15;82
1.43;225;1;64;1;0;3;45000;4096;0;1;.000643;NA;.001885;.002858;.002857;1.43;225;99
1.42;224;1;64;1;0;3;45000;8192;0;0;0.006791;NA;0.021242;0.031699;0.031698;0.06;27;81
1.44;226;1;64;1;0;3;45000;8192;0;1;.001011;NA;.003487;.004893;.004893;1.44;226;99
1.45;225;1;64;1;0;3;45000;40960;0;0;0.012938;NA;0.041357;0.107190;0.107189;0.19;123;65
1.45;226;1;64;1;0;3;45000;40960;0;1;.002812;NA;.011601;.016247;.016247;1.45;226;100
1.42;229;1;64;1;0;3;40000;4096;0;0;0.001714;NA;0.008255;0.016180;0.016179;0.03;15;67
1.43;226;1;64;1;0;3;40000;4096;0;1;.000560;NA;.001940;.002769;.002769;1.43;226;99
1.44;225;1;64;1;0;3;40000;8192;0;0;0.006608;NA;0.020989;0.031819;0.031819;0.06;27;81
1.39;226;1;64;1;0;3;40000;8192;0;1;.000913;NA;.003243;.004863;.004863;1.39;226;99
1.43;225;1;64;1;0;3;40000;40960;0;0;0.012766;NA;0.045758;0.082980;0.082979;0.16;123;76
1.44;225;1;64;1;0;3;40000;40960;0;1;.002988;NA;.011574;.016047;.016047;1.44;225;99
1.43;224;1;64;1;0;3;35000;4096;0;0;0.001504;NA;0.006641;0.015869;0.015868;0.03;15;48
1.43;226;1;64;1;0;3;35000;4096;0;1;.000504;NA;.001940;.002846;.002845;1.43;226;99
1.41;225;1;64;1;0;3;35000;8192;0;0;0.006477;NA;0.020398;0.031722;0.031721;0.06;27;80
1.43;226;1;64;1;0;3;35000;8192;0;1;.000964;NA;.003396;.005108;.005108;1.43;226;99
1.44;226;1;64;1;0;3;35000;40960;0;0;0.015075;NA;0.043821;0.089015;0.089014;0.18;123;69
1.39;226;1;64;1;0;3;35000;40960;0;1;.003097;NA;.010379;.015908;.015908;1.39;226;99
1.43;226;1;64;1;0;3;30000;4096;0;0;0.003757;NA;0.011090;0.017744;0.017743;0.03;15;75
1.43;225;1;64;1;0;3;30000;4096;0;1;.000456;NA;.002086;.003160;.003159;1.43;225;99
1.44;225;1;64;1;0;3;30000;8192;0;0;0.006584;NA;0.022196;0.032066;0.032066;0.06;27;83
1.44;225;1;64;1;0;3;30000;8192;0;1;.001002;NA;.003468;.004649;.004649;1.44;225;99
1.43;225;1;64;1;0;3;30000;40960;0;0;0.012911;NA;0.043141;0.085588;0.085588;0.18;123;71
1.44;226;1;64;1;0;3;30000;40960;0;1;.002997;NA;.010318;.015662;.015662;1.44;226;100
1.43;226;1;64;1;0;3;25000;4096;0;0;0.003407;NA;0.011791;0.018903;0.018902;0.04;15;68
1.42;225;1;64;1;0;3;25000;4096;0;1;.000447;NA;.002081;.002887;.002887;1.42;225;100
1.40;225;1;64;1;0;3;25000;8192;0;0;0.006245;NA;0.022088;0.032925;0.032924;0.06;27;79
1.43;226;1;64;1;0;3;25000;8192;0;1;.000940;NA;.003757;.005067;.005067;1.43;226;99
1.44;226;1;64;1;0;3;25000;40960;0;0;0.016148;NA;0.043995;0.084256;0.084255;0.17;123;76
1.44;225;1;64;1;0;3;25000;40960;0;1;.002754;NA;.010710;.016087;.016087;1.44;225;99
1.43;225;1;64;1;0;3;20000;4096;0;0;0.001400;NA;0.006308;0.015955;0.015954;0.02;15;50
1.43;225;1;64;1;0;3;20000;4096;0;1;.000553;NA;.001798;.002830;.002830;1.43;225;100
1.43;225;1;64;1;0;3;20000;8192;0;0;0.006114;NA;0.020801;0.026315;0.026314;0.05;29;89
1.44;226;1;64;1;0;3;20000;8192;0;1;.000861;NA;.003798;.004962;.004962;1.44;226;99
1.44;225;1;64;1;0;3;20000;40960;0;0;0.012954;NA;0.044922;0.085046;0.085045;0.17;123;73
1.41;228;1;64;1;0;3;20000;40960;0;1;.002814;NA;.010544;.016660;.016659;1.41;228;99
1.44;225;1;64;1;0;3;15000;4096;0;0;0.001281;NA;0.005299;0.013884;0.013883;0.03;15;45
1.43;224;1;64;1;0;3;15000;4096;0;1;.000578;NA;.001869;.002722;.002721;1.43;224;99
1.45;225;1;64;1;0;3;15000;8192;0;0;0.006042;NA;0.020849;0.031746;0.031746;0.06;29;79
1.41;226;1;64;1;0;3;15000;8192;0;1;.001036;NA;.003662;.004713;.004713;1.41;226;99
1.44;224;1;64;1;0;3;15000;40960;0;0;0.016190;NA;0.044260;0.078921;0.078920;0.17;123;65
1.44;225;1;64;1;0;3;15000;40960;0;1;.003043;NA;.010334;.019490;.019490;1.44;225;99
1.44;226;1;64;1;0;3;10000;4096;0;0;0.003675;NA;0.011676;0.017640;0.017639;0.03;15;80
1.45;224;1;64;1;0;3;10000;4096;0;1;.000578;NA;.002076;.002913;.002913;1.45;224;99
1.43;226;1;64;1;0;3;10000;8192;0;0;0.006193;NA;0.020891;0.031836;0.031835;0.07;27;74
1.43;225;1;64;1;0;3;10000;8192;0;1;.001053;NA;.003853;.007900;.007900;1.43;225;99
1.44;226;1;64;1;0;3;10000;40960;0;0;0.014456;NA;0.044107;0.086454;0.086453;0.17;123;75
1.40;226;1;64;1;0;3;10000;40960;0;1;.003007;NA;.010283;.025176;.025175;1.40;226;99
1.43;226;1;64;1;0;3;5000;4096;0;0;0.003355;NA;0.011732;0.016103;0.016103;0.03;15;80
1.42;226;1;64;1;0;3;5000;4096;0;1;.000519;NA;.001927;.002906;.002906;1.42;226;100
1.43;225;1;64;1;0;3;5000;8192;0;0;0.006207;NA;0.020439;0.031887;0.031886;0.07;27;72
1.44;225;1;64;1;0;3;5000;8192;0;1;.000936;NA;.003108;.007661;.007661;1.44;225;99
1.40;225;1;64;1;0;3;5000;40960;0;0;0.012756;NA;0.040971;0.128262;0.128261;0.21;123;58
1.43;226;1;64;1;0;3;5000;40960;0;1;.003041;NA;.010367;.043769;.043769;1.43;226;100
1.44;226;1;64;1;0;4;50000;4096;0;0;0.003295;NA;0.010596;0.015447;0.015446;0.03;15;73
1.42;225;1;64;1;0;4;50000;4096;0;1;.000418;NA;.001618;.003121;.003121;1.42;225;100
1.44;225;1;64;1;0;4;50000;8192;0;0;0.006154;NA;0.018647;0.027417;0.027416;0.05;27;84
1.42;225;1;64;1;0;4;50000;8192;0;1;.000946;NA;.003055;.004318;.004318;1.42;225;99
1.43;229;1;64;1;0;4;50000;40960;0;0;0.013337;NA;0.040591;0.065378;0.065378;0.14;123;83
1.42;226;1;64;1;0;4;50000;40960;0;1;.002825;NA;.010006;.013881;.013881;1.42;226;99
1.39;225;1;64;1;0;4;45000;4096;0;0;0.003194;NA;0.009600;0.014372;0.014372;0.03;17;76
1.41;225;1;64;1;0;4;45000;4096;0;1;.000457;NA;.001790;.002347;.002347;1.41;225;99
1.42;226;1;64;1;0;4;45000;8192;0;0;0.006238;NA;0.017594;0.027453;0.027452;0.05;27;80
1.43;225;1;64;1;0;4;45000;8192;0;1;.000938;NA;.003119;.004391;.004391;1.43;225;99
1.43;225;1;64;1;0;4;45000;40960;0;0;0.016402;NA;0.039833;0.067448;0.067447;0.16;123;65
1.43;225;1;64;1;0;4;45000;40960;0;1;.002793;NA;.009766;.013529;.013529;1.43;225;99
1.43;225;1;64;1;0;4;40000;4096;0;0;0.003556;NA;0.011113;0.015697;0.015696;0.03;15;87
1.44;226;1;64;1;0;4;40000;4096;0;1;.000542;NA;.001578;.002403;.002403;1.44;226;99
1.38;225;1;64;1;0;4;40000;8192;0;0;0.005886;NA;0.018831;0.022465;0.022465;0.05;27;94
1.43;225;1;64;1;0;4;40000;8192;0;1;.000835;NA;.003122;.005199;.005199;1.43;225;99
1.44;225;1;64;1;0;4;40000;40960;0;0;0.013230;NA;0.040118;0.062976;0.062976;0.14;123;84
1.43;224;1;64;1;0;4;40000;40960;0;1;.002723;NA;.008177;.012068;.012068;1.43;224;100
1.42;225;1;64;1;0;4;35000;4096;0;0;0.002972;NA;0.008209;0.015327;0.015326;0.03;15;72
1.42;225;1;64;1;0;4;35000;4096;0;1;.000546;NA;.001925;.002553;.002552;1.42;225;99
1.44;226;1;64;1;0;4;35000;8192;0;0;0.006366;NA;0.018023;0.027190;0.027189;0.05;27;83
1.43;226;1;64;1;0;4;35000;8192;0;1;.000701;NA;.003198;.004510;.004509;1.43;226;99
1.43;226;1;64;1;0;4;35000;40960;0;0;0.013119;NA;0.039283;0.069260;0.069259;0.15;123;78
1.40;226;1;64;1;0;4;35000;40960;0;1;.002790;NA;.009437;.013852;.013852;1.40;226;100
1.41;225;1;64;1;0;4;30000;4096;0;0;0.003234;NA;0.008950;0.014746;0.014746;0.04;15;67
1.40;225;1;64;1;0;4;30000;4096;0;1;.000534;NA;.001657;.002442;.002442;1.40;225;99
1.44;225;1;64;1;0;4;30000;8192;0;0;0.002748;NA;0.009755;0.021053;0.021053;0.04;27;55
1.42;226;1;64;1;0;4;30000;8192;0;1;.001002;NA;.003194;.004385;.004385;1.42;226;99
1.44;225;1;64;1;0;4;30000;40960;0;0;0.013451;NA;0.038547;0.062829;0.062828;0.14;123;83
1.42;224;1;64;1;0;4;30000;40960;0;1;.002867;NA;.010666;.017923;.017922;1.42;224;99
1.43;226;1;64;1;0;4;25000;4096;0;0;0.003368;NA;0.009642;0.016194;0.016193;0.04;15;66
1.41;225;1;64;1;0;4;25000;4096;0;1;.000555;NA;.001928;.002604;.002604;1.41;225;99
1.43;225;1;64;1;0;4;25000;8192;0;0;0.004733;NA;0.017079;0.028367;0.028366;0.05;27;80
1.43;225;1;64;1;0;4;25000;8192;0;1;.000859;NA;.003130;.004170;.004170;1.43;225;99
1.42;224;1;64;1;0;4;25000;40960;0;0;0.012562;NA;0.040594;0.063009;0.063008;0.14;123;83
1.42;226;1;64;1;0;4;25000;40960;0;1;.002686;NA;.008343;.013006;.013005;1.42;226;99
1.43;226;1;64;1;0;4;20000;4096;0;0;0.001286;NA;0.004868;0.012899;0.012898;0.03;15;42
1.42;226;1;64;1;0;4;20000;4096;0;1;.000496;NA;.001741;.002414;.002414;1.42;226;99
1.41;226;1;64;1;0;4;20000;8192;0;0;0.006340;NA;0.012279;0.024637;0.024636;0.06;27;68
1.42;225;1;64;1;0;4;20000;8192;0;1;.001016;NA;.003099;.004332;.004332;1.42;225;99
1.44;224;1;64;1;0;4;20000;40960;0;0;0.012982;NA;0.038071;0.065708;0.065708;0.15;123;82
1.43;224;1;64;1;0;4;20000;40960;0;1;.002760;NA;.010172;.014341;.014340;1.43;224;99
1.42;225;1;64;1;0;4;15000;4096;0;0;0.003345;NA;0.010347;0.016467;0.016466;0.04;17;65
1.43;225;1;64;1;0;4;15000;4096;0;1;.000623;NA;.001852;.002586;.002586;1.43;225;99
1.41;225;1;64;1;0;4;15000;8192;0;0;0.006076;NA;0.018106;0.020746;0.020745;0.04;27;93
1.43;227;1;64;1;0;4;15000;8192;0;1;.000937;NA;.003230;.004934;.004934;1.43;227;99
1.43;225;1;64;1;0;4;15000;40960;0;0;0.013454;NA;0.039695;0.066026;0.066026;0.15;123;82
1.43;226;1;64;1;0;4;15000;40960;0;1;.002819;NA;.010322;.019174;.019174;1.43;226;100
1.41;227;1;64;1;0;4;10000;4096;0;0;0.003330;NA;0.010094;0.016654;0.016653;0.03;17;74
1.39;225;1;64;1;0;4;10000;4096;0;1;.000542;NA;.001470;.002057;.002057;1.39;225;99
1.42;226;1;64;1;0;4;10000;8192;0;0;0.003667;NA;0.015967;0.019984;0.019983;0.04;29;91
1.41;226;1;64;1;0;4;10000;8192;0;1;.001027;NA;.002706;.004264;.004264;1.41;226;100
1.39;225;1;64;1;0;4;10000;40960;0;0;0.016129;NA;0.038694;0.080416;0.080415;0.17;123;59
1.43;225;1;64;1;0;4;10000;40960;0;1;.002930;NA;.009723;.026169;.026169;1.43;225;99
1.42;226;1;64;1;0;4;5000;4096;0;0;0.001422;NA;0.004738;0.011238;0.011237;0.02;15;46
1.44;225;1;64;1;0;4;5000;4096;0;1;.000505;NA;.001490;.002913;.002913;1.44;225;99
1.43;226;1;64;1;0;4;5000;8192;0;0;0.005214;NA;0.017539;0.028640;0.028639;0.05;27;77
1.40;225;1;64;1;0;4;5000;8192;0;1;.001028;NA;.003280;.007425;.007424;1.40;225;99
1.42;226;1;64;1;0;4;5000;40960;0;0;0.013388;NA;0.037327;0.115962;0.115961;0.20;123;60
1.42;225;1;64;1;0;4;5000;40960;0;1;.002617;NA;.010368;.045232;.045231;1.42;225;99
1.45;227;1;64;1;0;5;50000;4096;0;0;0.003377;NA;0.012698;0.017865;0.017865;0.03;17;82
1.42;225;1;64;1;0;5;50000;4096;0;1;.000487;NA;.002108;.002885;.002885;1.42;225;99
1.45;226;1;64;1;0;5;50000;8192;0;0;0.006400;NA;0.023885;0.031063;0.031062;0.07;31;78
1.44;226;1;64;1;0;5;50000;8192;0;1;.000809;NA;.003632;.004769;.004769;1.44;226;100
1.40;226;1;64;1;0;5;50000;40960;0;0;0.013147;NA;0.065162;0.080473;0.080472;0.16;143;89
1.39;227;1;64;1;0;5;50000;40960;0;1;.002780;NA;.011248;.015398;.015398;1.39;227;99
1.44;226;1;64;1;0;5;45000;4096;0;0;0.003375;NA;0.013825;0.017261;0.017260;0.04;17;80
1.38;225;1;64;1;0;5;45000;4096;0;1;.000478;NA;.001739;.002548;.002548;1.38;225;99
1.44;226;1;64;1;0;5;45000;8192;0;0;0.002531;NA;0.011266;0.024040;0.024039;0.06;31;46
