comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;64;0;1;0;5;0;0;1024;0;2;.000026;NA;.000281;.000322;.000322;.001111;6;865
1.61;211;1;0;1;64;0;1;0;5;0;0;10240;0;0;0.004402;NA;0.023381;0.051459;0.051458;0.07;28;48
0.01;3;1;0;1;64;0;1;0;5;0;0;10240;0;1;.000720;NA;.005962;.007852;.007852;.011666;33;406
0.02;3;1;0;1;64;0;1;0;5;0;0;10240;0;2;.000249;NA;.002244;.003081;.003081;.004444;33;1147
1.60;211;1;0;1;64;0;1;0;5;0;0;102400;0;0;0.037222;NA;0.296692;0.478324;0.478323;0.58;252;67
0.02;3;1;0;1;64;0;1;0;5;0;0;102400;0;1;.006456;NA;.059242;.078695;.078695;.098333;301;453
0.01;3;1;0;1;64;0;1;0;5;0;0;102400;0;2;.002285;NA;.027090;.037133;.037133;.046111;301;1256
1.44;210;1;0;1;64;0;1;0;6;0;0;1024;0;0;0.000269;NA;0.001212;0.004528;0.004528;0.02;5;20
0.02;3;1;0;1;64;0;1;0;6;0;0;1024;0;1;.000026;NA;.000252;.000295;.000295;.001666;5;282
0.01;3;1;0;1;64;0;1;0;6;0;0;1024;0;2;.000008;NA;.000095;.000145;.000145;.001111;5;504
1.60;215;1;0;1;64;0;1;0;6;0;0;10240;0;0;0.002071;NA;0.017433;0.020645;0.020644;0.03;18;80
0.02;3;1;0;1;64;0;1;0;6;0;0;10240;0;1;.000224;NA;.002779;.003046;.003046;.005000;18;430
0.02;3;1;0;1;64;0;1;0;6;0;0;10240;0;2;.000072;NA;.000939;.001074;.001074;.002222;18;1186
1.63;211;1;0;1;64;0;1;0;6;0;0;102400;0;0;0.021330;NA;0.176537;0.158431;0.158430;0.23;153;107
0.02;3;1;0;1;64;0;1;0;6;0;0;102400;0;1;.001613;NA;.024213;.026952;.026952;.040000;153;504
0.02;3;1;0;1;64;0;1;0;6;0;0;102400;0;2;.000672;NA;.012870;.014440;.014440;.018888;153;1548
1.37;215;1;0;1;128;0;1;0;1;0;0;1024;0;0;0.000402;NA;0.010273;0.008728;0.008727;0.02;11;86
0.02;3;1;0;1;128;0;1;0;1;0;0;1024;0;1;.000064;NA;.001605;.001576;.001576;.003333;11;400
0.02;3;1;0;1;128;0;1;0;1;0;0;1024;0;2;.000022;NA;.000646;.000606;.000606;.001111;11;1277
1.37;215;1;0;1;128;0;1;0;1;0;0;10240;0;0;0.003712;NA;0.084633;0.071775;0.071774;0.10;83;106
0.02;3;1;0;1;128;0;1;0;1;0;0;10240;0;1;.000559;NA;.014860;.013115;.013115;.018333;83;583
0.02;3;1;0;1;128;0;1;0;1;0;0;10240;0;2;.000198;NA;.006300;.006075;.006075;.008333;83;1635
1.63;216;1;0;1;128;0;1;0;1;0;0;102400;0;0;0.038063;NA;0.910897;0.768746;0.768746;0.97;797;114
0.01;3;1;0;1;128;0;1;0;1;0;0;102400;0;1;.005628;NA;.142048;.118812;.118812;.153333;797;671
0.02;3;1;0;1;128;0;1;0;1;0;0;102400;0;2;.002003;NA;.062728;.061746;.061746;.075000;797;1788
1.51;216;1;0;1;128;0;1;0;2;0;0;1024;0;0;0.000628;NA;0.011466;0.011535;0.011534;0.02;11;81
0.02;3;1;0;1;128;0;1;0;2;0;0;1024;0;1;.000141;NA;.001567;.001729;.001729;.005000;11;294
0.02;3;1;0;1;128;0;1;0;2;0;0;1024;0;2;.000055;NA;.000553;.000651;.000651;.001666;11;1074
1.47;215;1;0;1;128;0;1;0;2;0;0;10240;0;0;0.005959;NA;0.070115;0.077332;0.077332;0.11;83;84
0.02;3;1;0;1;128;0;1;0;2;0;0;10240;0;1;.001250;NA;.013497;.014754;.014754;.021666;87;509
0.02;3;1;0;1;128;0;1;0;2;0;0;10240;0;2;.000447;NA;.005445;.005819;.005819;.008333;83;1514
1.52;216;1;0;1;128;0;1;0;2;0;0;102400;0;0;0.060532;NA;0.761838;0.751572;0.751571;1.00;800;98
0.02;3;1;0;1;128;0;1;0;2;0;0;102400;0;1;.013756;NA;.126210;.121480;.121480;.168333;800;600
0.02;3;1;0;1;128;0;1;0;2;0;0;102400;0;2;.004040;NA;.054693;.055847;.055847;.071111;800;1708
1.37;215;1;0;1;128;0;1;0;3;0;0;1024;0;0;0.000453;NA;0.007483;0.010190;0.010189;0.02;8;61
0.02;3;1;0;1;128;0;1;0;3;0;0;1024;0;1;.000072;NA;.001142;.001535;.001534;.003333;11;318
0.02;3;1;0;1;128;0;1;0;3;0;0;1024;0;2;.000025;NA;.000445;.000623;.000623;.001666;11;900
1.71;216;1;0;1;128;0;1;0;3;0;0;10240;0;0;0.002579;NA;0.031420;0.074193;0.074193;0.11;53;48
0.02;3;1;0;1;128;0;1;0;3;0;0;10240;0;1;.000664;NA;.011569;.015190;.015190;.020000;83;451
0.02;3;1;0;1;128;0;1;0;3;0;0;10240;0;2;.000225;NA;.004026;.005752;.005752;.007777;83;1222
1.59;216;1;0;1;128;0;1;0;3;0;0;102400;0;0;0.036017;NA;0.580856;0.868001;0.868000;1.08;502;72
0.02;3;1;0;1;128;0;1;0;3;0;0;102400;0;1;.006118;NA;.095236;.129708;.129708;.173333;799;434
0.02;3;1;0;1;128;0;1;0;3;0;0;102400;0;2;.002174;NA;.041992;.058111;.058111;.072222;799;1314
1.57;214;1;0;1;128;0;1;0;4;0;0;1024;0;0;0.000272;NA;0.005536;0.011182;0.011181;0.02;8;50
0.02;3;1;0;1;128;0;1;0;4;0;0;1024;0;1;.000068;NA;.001053;.001880;.001880;.005000;10;258
0.02;3;1;0;1;128;0;1;0;4;0;0;1024;0;2;.000026;NA;.000404;.000553;.000553;.001666;10;848
1.63;214;1;0;1;128;0;1;0;4;0;0;10240;0;0;0.003763;NA;0.046604;0.080362;0.080361;0.11;53;60
0.02;3;1;0;1;128;0;1;0;4;0;0;10240;0;1;.000638;NA;.009345;.012594;.012594;.018333;73;435
0.02;3;1;0;1;128;0;1;0;4;0;0;10240;0;2;.000239;NA;.003315;.004851;.004850;.007222;73;1182
1.51;216;1;0;1;128;0;1;0;4;0;0;102400;0;0;0.035397;NA;0.515351;0.742203;0.742202;0.94;500;75
0.02;3;1;0;1;128;0;1;0;4;0;0;102400;0;1;.005839;NA;.077748;.109846;.109846;.151666;697;422
0.02;3;1;0;1;128;0;1;0;4;0;0;102400;0;2;.002290;NA;.036461;.049799;.049799;.067222;697;1275
1.34;216;1;0;1;128;0;1;0;5;0;0;1024;0;0;0.000419;NA;0.006763;0.010583;0.010582;0.02;9;50
0.02;3;1;0;1;128;0;1;0;5;0;0;1024;0;1;.000075;NA;.001152;.001609;.001609;.005000;10;220
0.01;3;1;0;1;128;0;1;0;5;0;0;1024;0;2;.000025;NA;.000440;.000547;.000547;.001111;10;996
1.68;214;1;0;1;128;0;1;0;5;0;0;10240;0;0;0.003549;NA;0.049249;0.085700;0.085699;0.12;63;60
0.02;3;1;0;1;128;0;1;0;5;0;0;10240;0;1;.000619;NA;.009195;.014066;.014066;.020000;73;374
0.02;3;1;0;1;128;0;1;0;5;0;0;10240;0;2;.000231;NA;.003900;.005412;.005412;.008333;73;1174
1.61;215;1;0;1;128;0;1;0;5;0;0;102400;0;0;0.038429;NA;0.621913;0.748533;0.748532;0.96;602;85
0.02;3;1;0;1;128;0;1;0;5;0;0;102400;0;1;.006028;NA;.092351;.121312;.121312;.158333;699;457
0.02;3;1;0;1;128;0;1;0;5;0;0;102400;0;2;.002262;NA;.042398;.055611;.055611;.069444;699;1392
1.72;215;1;0;1;128;0;1;0;6;0;0;1024;0;0;0.000266;NA;0.003770;0.002702;0.002701;0.01;7;69
0.02;3;1;0;1;128;0;1;0;6;0;0;1024;0;1;.000026;NA;.000472;.000451;.000451;.001666;7;335
0.02;3;1;0;1;128;0;1;0;6;0;0;1024;0;2;.000008;NA;.000141;.000251;.000251;.001111;7;690
1.59;214;1;0;1;128;0;1;0;6;0;0;10240;0;0;0.002075;NA;0.022716;0.031572;0.031571;0.06;43;70
0.02;3;1;0;1;128;0;1;0;6;0;0;10240;0;1;.000205;NA;.003646;.004139;.004139;.010000;43;450
0.02;3;1;0;1;128;0;1;0;6;0;0;10240;0;2;.000068;NA;.001364;.001726;.001726;.003888;43;1256
1.59;214;1;0;1;128;0;1;0;6;0;0;102400;0;0;0.013525;NA;0.228540;0.242866;0.242865;0.42;403;95
0.02;3;1;0;1;128;0;1;0;6;0;0;102400;0;1;.001791;NA;.037070;.042313;.042313;.073333;403;513
0.02;3;1;0;1;128;0;1;0;6;0;0;102400;0;2;.000643;NA;.017967;.021326;.021326;.033333;403;1475
1.47;215;1;0;1;256;0;1;0;1;0;0;1024;0;0;0.000397;NA;0.012681;0.015122;0.015122;0.03;19;76
0.02;3;1;0;1;256;0;1;0;1;0;0;1024;0;1;.000064;NA;.002048;.002463;.002463;.005000;19;350
0.02;3;1;0;1;256;0;1;0;1;0;0;1024;0;2;.000022;NA;.000979;.000965;.000965;.001666;19;1297
1.69;216;1;0;1;256;0;1;0;1;0;0;10240;0;0;0.003740;NA;0.149044;0.119608;0.119607;0.16;162;114
0.01;3;1;0;1;256;0;1;0;1;0;0;10240;0;1;.000549;NA;.023959;.020120;.020120;.028333;162;636
0.02;3;1;0;1;256;0;1;0;1;0;0;10240;0;2;.000197;NA;.009387;.009247;.009247;.013333;162;1609
1.64;215;1;0;1;256;0;1;0;1;0;0;102400;0;0;0.037306;NA;1.225673;0.928564;0.928562;1.29;1591;122
0.02;3;1;0;1;256;0;1;0;1;0;0;102400;0;1;.005242;NA;.211441;.176882;.176881;.235000;1591;668
0.02;3;1;0;1;256;0;1;0;1;0;0;102400;0;2;.001960;NA;.092539;.093221;.093221;.116666;1591;1734
1.50;215;1;0;1;256;0;1;0;2;0;0;1024;0;0;0.000628;NA;0.012646;0.014243;0.014242;0.02;19;80
0.02;3;1;0;1;256;0;1;0;2;0;0;1024;0;1;.000211;NA;.002484;.002860;.002860;.005000;19;407
0.02;3;1;0;1;256;0;1;0;2;0;0;1024;0;2;.000072;NA;.000767;.000908;.000908;.002222;19;1130
1.37;216;1;0;1;256;0;1;0;2;0;0;10240;0;0;0.006028;NA;0.133194;0.130897;0.130896;0.18;163;95
0.02;3;1;0;1;256;0;1;0;2;0;0;10240;0;1;.001520;NA;.018866;.019774;.019774;.028333;163;543
0.02;3;1;0;1;256;0;1;0;2;0;0;10240;0;2;.000543;NA;.007929;.008812;.008812;.012777;163;1481
1.64;215;1;0;1;256;0;1;0;2;0;0;102400;0;0;0.059029;NA;0.978598;0.905367;0.905366;1.35;1597;101
0.02;3;1;0;1;256;0;1;0;2;0;0;102400;0;1;.012047;NA;.160760;.162406;.162406;.228333;1597;571
0.02;3;1;0;1;256;0;1;0;2;0;0;102400;0;2;.005138;NA;.077376;.082659;.082659;.110000;1597;1636
1.35;216;1;0;1;256;0;1;0;3;0;0;1024;0;0;0.000481;NA;0.007407;0.015131;0.015131;0.03;13;45
0.01;3;1;0;1;256;0;1;0;3;0;0;1024;0;1;.000075;NA;.001781;.002169;.002169;.005000;19;384
0.02;3;1;0;1;256;0;1;0;3;0;0;1024;0;2;.000026;NA;.000532;.000923;.000923;.002222;19;693
1.42;215;1;0;1;256;0;1;0;3;0;0;10240;0;0;0.003867;NA;0.062066;0.129033;0.129032;0.17;103;59
0.02;3;1;0;1;256;0;1;0;3;0;0;10240;0;1;.000657;NA;.014451;.019726;.019725;.030000;163;425
0.02;3;1;0;1;256;0;1;0;3;0;0;10240;0;2;.000227;NA;.006246;.008050;.008050;.011666;162;1276
1.38;215;1;0;1;256;0;1;0;3;0;0;102400;0;0;0.039090;NA;0.752195;1.053937;1.053936;1.43;1000;77
0.02;3;1;0;1;256;0;1;0;3;0;0;102400;0;1;.006174;NA;.124914;.161100;.161099;.223333;1597;471
0.02;3;1;0;1;256;0;1;0;3;0;0;102400;0;2;.002141;NA;.059682;.075137;.075137;.099444;1594;1436
1.78;216;1;0;1;256;0;1;0;4;0;0;1024;0;0;0.000383;NA;0.007225;0.016169;0.016168;0.03;13;58
0.02;3;1;0;1;256;0;1;0;4;0;0;1024;0;1;.000080;NA;.001725;.002344;.002344;.005000;17;352
0.02;3;1;0;1;256;0;1;0;4;0;0;1024;0;2;.000027;NA;.000626;.000735;.000734;.001666;17;1059
1.69;215;1;0;1;256;0;1;0;4;0;0;10240;0;0;0.003612;NA;0.070420;0.116422;0.116421;0.16;103;69
0.02;3;1;0;1;256;0;1;0;4;0;0;10240;0;1;.000637;NA;.013152;.017922;.017922;.026666;142;450
0.01;3;1;0;1;256;0;1;0;4;0;0;10240;0;2;.000233;NA;.004888;.006949;.006949;.010000;142;1294
1.49;215;1;0;1;256;0;1;0;4;0;0;102400;0;0;0.036749;NA;0.630929;0.884021;0.884020;1.24;997;78
0.02;3;1;0;1;256;0;1;0;4;0;0;102400;0;1;.006003;NA;.106505;.145658;.145658;.215000;1392;442
0.02;3;1;0;1;256;0;1;0;4;0;0;102400;0;2;.002135;NA;.046671;.064049;.064049;.087222;1391;1360
1.68;215;1;0;1;256;0;1;0;5;0;0;1024;0;0;0.000436;NA;0.006846;0.016216;0.016215;0.02;15;51
0.02;3;1;0;1;256;0;1;0;5;0;0;1024;0;1;.000079;NA;.002223;.002671;.002671;.005000;17;420
0.02;3;1;0;1;256;0;1;0;5;0;0;1024;0;2;.000026;NA;.000595;.000805;.000805;.001666;17;1050
1.47;216;1;0;1;256;0;1;0;5;0;0;10240;0;0;0.003881;NA;0.068993;0.113908;0.113908;0.16;123;63
0.02;3;1;0;1;256;0;1;0;5;0;0;10240;0;1;.000624;NA;.014079;.018545;.018545;.026666;142;449
0.01;3;1;0;1;256;0;1;0;5;0;0;10240;0;2;.000224;NA;.005841;.007667;.007667;.011111;142;1328
1.36;216;1;0;1;256;0;1;0;5;0;0;102400;0;0;0.037048;NA;0.689155;1.008503;1.008502;1.38;1200;75
0.02;3;1;0;1;256;0;1;0;5;0;0;102400;0;1;.005781;NA;.125434;.156943;.156943;.220000;1394;479
0.02;3;1;0;1;256;0;1;0;5;0;0;102400;0;2;.002263;NA;.057612;.072975;.072975;.096111;1394;1459
1.33;213;1;0;1;256;0;1;0;6;0;0;1024;0;0;0.000274;NA;0.004675;0.008889;0.008888;0.03;11;39
0.02;3;1;0;1;256;0;1;0;6;0;0;1024;0;1;.000024;NA;.000925;.001127;.001127;.003333;11;337
0.02;3;1;0;1;256;0;1;0;6;0;0;1024;0;2;.000010;NA;.000264;.000368;.000368;.001111;11;980
1.45;215;1;0;1;256;0;1;0;6;0;0;10240;0;0;0.002227;NA;0.049422;0.036095;0.036094;0.08;83;110
0.02;3;1;0;1;256;0;1;0;6;0;0;10240;0;1;.000232;NA;.005554;.007084;.007084;.015000;83;471
0.02;3;1;0;1;256;0;1;0;6;0;0;10240;0;2;.000076;NA;.001970;.002852;.002852;.006111;83;1172
1.60;215;1;0;1;256;0;1;0;6;0;0;102400;0;0;0.019806;NA;0.458011;0.376754;0.376753;0.72;803;110
0.02;3;1;0;1;256;0;1;0;6;0;0;102400;0;1;.001907;NA;.048588;.059505;.059505;.116666;803;486
0.01;3;1;0;1;256;0;1;0;6;0;0;102400;0;2;.000640;NA;.021698;.026197;.026197;.047777;803;1520
1.83;217;1;0;1;512;0;1;0;1;0;0;1024;0;0;0.000379;NA;0.020372;0.017829;0.017828;0.04;35;80
0.02;3;1;0;1;512;0;1;0;1;0;0;1024;0;1;.000056;NA;.004514;.003827;.003827;.006666;35;506
0.01;3;1;0;1;512;0;1;0;1;0;0;1024;0;2;.000022;NA;.001701;.001458;.001458;.002777;35;1544
1.51;218;1;0;1;512;0;1;0;1;0;0;10240;0;0;0.003719;NA;0.215612;0.171129;0.171128;0.25;321;111
0.02;3;1;0;1;512;0;1;0;1;0;0;10240;0;1;.000584;NA;.039866;.030749;.030749;.046666;321;655
0.02;3;1;0;1;512;0;1;0;1;0;0;10240;0;2;.000198;NA;.016242;.015976;.015976;.021111;321;1753
