comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.45;232;1;0;20;256;0;1;0;1;0;0;25000;81920;0;0;.000783;NA;.053402;.076417;.076417;.097000;1273;1316
1.46;232;1;0;20;256;0;1;0;1;0;0;24500;81920;0;0;.000772;NA;.053462;.077831;.077831;.095500;1273;1334
1.43;234;1;0;20;256;0;1;0;1;0;0;24000;81920;0;0;.000779;NA;.052624;.077312;.077312;.094000;1273;1342
1.45;233;1;0;20;256;0;1;0;1;0;0;23500;81920;0;0;.000776;NA;.054965;.079916;.079916;.095000;1273;1396
1.46;233;1;0;20;256;0;1;0;1;0;0;23000;81920;0;0;.000779;NA;.052946;.081328;.081328;.097000;1273;1322
1.47;232;1;0;20;256;0;1;0;1;0;0;22500;81920;0;0;.000777;NA;.053513;.081572;.081572;.097000;1273;1330
1.46;233;1;0;20;256;0;1;0;1;0;0;22000;81920;0;0;.000779;NA;.051792;.081880;.081880;.099000;1273;1259
1.43;233;1;0;20;256;0;1;0;1;0;0;21500;81920;0;0;.000776;NA;.051951;.083769;.083769;.100000;1273;1254
1.42;232;1;0;20;256;0;1;0;1;0;0;21000;81920;0;0;.000776;NA;.051808;.083059;.083059;.100000;1273;1245
1.45;233;1;0;20;256;0;1;0;1;0;0;20500;81920;0;0;.000773;NA;.050630;.082138;.082138;.106500;1273;1140
1.44;233;1;0;20;256;0;1;0;1;0;0;20000;81920;0;0;.000783;NA;.051509;.088346;.088346;.105500;1273;1175
1.47;232;1;0;20;256;0;1;0;1;0;0;19500;81920;0;0;.000776;NA;.051769;.086430;.086430;.105500;1273;1174
1.44;233;1;0;20;256;0;1;0;1;0;0;19000;81920;0;0;.000779;NA;.052287;.088306;.088306;.106500;1273;1187
1.47;232;1;0;20;256;0;1;0;1;0;0;18500;81920;0;0;.000782;NA;.050811;.089195;.089195;.110000;1273;1115
1.48;232;1;0;20;256;0;1;0;1;0;0;18000;81920;0;0;.000780;NA;.051882;.095968;.095968;.113000;1273;1110
1.48;233;1;0;20;256;0;1;0;1;0;0;17500;81920;0;0;.000780;NA;.049621;.090872;.090872;.113500;1273;1057
1.48;232;1;0;20;256;0;1;0;1;0;0;17000;81920;0;0;.000780;NA;.051299;.094672;.094672;.114500;1273;1078
1.45;233;1;0;20;256;0;1;0;1;0;0;16500;81920;0;0;.000787;NA;.050859;.099092;.099092;.118000;1273;1047
1.46;233;1;0;20;256;0;1;0;1;0;0;16000;81920;0;0;.000774;NA;.048126;.094530;.094530;.121500;1273;960
1.45;233;1;0;20;256;0;1;0;1;0;0;15500;81920;0;0;.000776;NA;.050332;.099554;.099554;.126500;1273;959
1.47;234;1;0;20;256;0;1;0;1;0;0;15000;81920;0;0;.000780;NA;.048159;.098612;.098612;.127000;1273;925
1.45;233;1;0;20;256;0;1;0;1;0;0;14500;81920;0;0;.000776;NA;.048911;.102632;.102632;.129500;1273;910
1.45;232;1;0;20;256;0;1;0;1;0;0;14000;81920;0;0;.000776;NA;.048477;.106510;.106510;.135000;1273;873
1.44;234;1;0;20;256;0;1;0;1;0;0;13500;81920;0;0;.000788;NA;.048246;.108690;.108690;.137000;1273;855
1.43;233;1;0;20;256;0;1;0;1;0;0;13000;81920;0;0;.000784;NA;.049064;.115936;.115936;.138500;1273;859
1.46;232;1;0;20;256;0;1;0;1;0;0;12500;81920;0;0;.000780;NA;.048833;.118269;.118269;.144500;1273;819
1.46;234;1;0;20;256;0;1;0;1;0;0;12000;81920;0;0;.000773;NA;.048559;.121136;.121136;.148500;1273;794
1.46;233;1;0;20;256;0;1;0;1;0;0;11500;81920;0;0;.000786;NA;.047623;.123799;.123799;.153500;1274;760
1.47;233;1;0;20;256;0;1;0;1;0;0;11000;81920;0;0;.000776;NA;.047715;.127368;.127368;.159000;1273;734
1.45;233;1;0;20;256;0;1;0;1;0;0;10500;81920;0;0;.000798;NA;.047662;.133286;.133286;.166000;1273;699
1.46;238;1;0;20;256;0;1;0;1;0;0;10000;81920;0;0;.000779;NA;.048524;.137491;.137491;.173000;1273;682
1.43;232;1;0;20;256;0;1;0;1;0;0;9500;81920;0;0;.000778;NA;.047599;.149164;.149164;.178000;1273;653
1.47;232;1;0;20;256;0;1;0;1;0;0;9000;81920;0;0;.000776;NA;.047684;.155497;.155497;.186000;1273;622
1.46;233;1;0;20;256;0;1;0;1;0;0;8500;81920;0;0;.000784;NA;.048205;.160682;.160681;.193500;1273;606
1.47;233;1;0;20;256;0;1;0;1;0;0;8000;81920;0;0;.000778;NA;.048428;.172989;.172989;.204500;1273;576
1.46;232;1;0;20;256;0;1;0;2;0;0;25000;81920;0;0;.000697;NA;.042634;.102386;.102386;.139000;1278;758
1.46;232;1;0;20;256;0;1;0;2;0;0;24500;81920;0;0;.000698;NA;.041867;.102099;.102099;.138500;1278;747
1.47;233;1;0;20;256;0;1;0;2;0;0;24000;81920;0;0;.000699;NA;.042796;.105472;.105472;.133000;1278;796
1.43;231;1;0;20;256;0;1;0;2;0;0;23500;81920;0;0;.000699;NA;.042344;.104274;.104274;.136500;1278;769
1.44;233;1;0;20;256;0;1;0;2;0;0;23000;81920;0;0;.000695;NA;.042384;.107787;.107787;.134500;1278;786
1.46;232;1;0;20;256;0;1;0;2;0;0;22500;81920;0;0;.000695;NA;.042308;.106808;.106808;.132500;1278;790
1.45;232;1;0;20;256;0;1;0;2;0;0;22000;81920;0;0;.000696;NA;.042048;.109321;.109321;.137000;1278;762
1.46;233;1;0;20;256;0;1;0;2;0;0;21500;81920;0;0;.000702;NA;.042110;.108025;.108025;.137000;1277;761
1.46;231;1;0;20;256;0;1;0;2;0;0;21000;81920;0;0;.000703;NA;.043138;.104518;.104518;.135000;1278;787
1.45;232;1;0;20;256;0;1;0;2;0;0;20500;81920;0;0;.000690;NA;.041933;.112941;.112941;.140500;1278;739
1.47;232;1;0;20;256;0;1;0;2;0;0;20000;81920;0;0;.000692;NA;.042087;.110997;.110997;.141000;1278;740
1.41;233;1;0;20;256;0;1;0;2;0;0;19500;81920;0;0;.000700;NA;.042273;.116502;.116502;.147000;1278;713
1.46;233;1;0;20;256;0;1;0;2;0;0;19000;81920;0;0;.000703;NA;.041542;.116591;.116591;.148500;1278;697
1.42;233;1;0;20;256;0;1;0;2;0;0;18500;81920;0;0;.000696;NA;.040546;.109098;.109098;.143500;1278;702
1.44;232;1;0;20;256;0;1;0;2;0;0;18000;81920;0;0;.000691;NA;.041164;.121068;.121068;.158500;1278;646
1.44;232;1;0;20;256;0;1;0;2;0;0;17500;81920;0;0;.000693;NA;.041149;.112972;.112972;.149500;1278;683
1.44;233;1;0;20;256;0;1;0;2;0;0;17000;81920;0;0;.000698;NA;.041404;.118311;.118311;.157000;1278;653
