comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.61;213;1;0;1;512;2;1;0;1;0;0;1500;1000000;0;0;0.006475;NA;0.305422;0.473583;0.473582;0.49;370;64
1.43;211;1;0;1;512;2;1;0;1;0;0;1400;1000000;0;0;0.005800;NA;0.312920;0.498750;0.498749;0.51;369;62
1.60;213;1;0;1;512;2;1;0;1;0;0;1300;1000000;0;0;0.006667;NA;0.302580;0.532742;0.532741;0.54;370;57
1.57;213;1;0;1;512;2;1;0;1;0;0;1200;1000000;0;0;0.005848;NA;0.271395;0.567738;0.567737;0.59;370;47
1.41;212;1;0;1;512;2;1;0;1;0;0;1100;1000000;0;0;0.006598;NA;0.327051;0.581085;0.581084;0.59;369;56
1.41;212;1;0;1;512;2;1;0;1;0;0;1000;1000000;0;0;0.006029;NA;0.285532;0.639477;0.639476;0.65;369;45
1.39;212;1;0;1;512;2;1;0;1;0;0;900;1000000;0;0;0.005956;NA;0.309108;0.691370;0.691370;0.70;369;45
1.65;212;1;0;1;512;2;1;0;1;0;0;800;1000000;0;0;0.006534;NA;0.312564;0.775743;0.775742;0.79;370;40
1.42;211;1;0;1;512;2;1;0;1;0;0;700;1000000;0;0;0.006024;NA;0.375429;0.847630;0.847629;0.86;369;44
1.56;212;1;0;1;512;2;1;0;1;0;0;600;1000000;0;0;0.007055;NA;0.325747;0.974468;0.974467;0.99;370;34
1.42;213;1;0;1;512;2;1;0;1;0;0;500;1000000;0;0;0.006936;NA;0.328603;1.155640;1.155639;1.17;370;29
1.58;213;1;0;1;512;2;1;0;1;0;0;400;1000000;0;0;0.006120;NA;0.398266;1.424150;1.424149;1.44;369;28
1.41;213;1;0;1;512;2;1;0;1;0;0;300;1000000;0;0;0.006213;NA;0.474204;1.833767;1.833766;1.85;369;26
1.43;213;1;0;1;512;2;1;0;2;0;0;1500;1000000;0;0;0.006547;NA;0.170264;0.426399;0.426398;0.44;247;40
1.62;213;1;0;1;512;2;1;0;2;0;0;1400;1000000;0;0;0.006023;NA;0.159617;0.447981;0.447980;0.46;247;36
1.45;213;1;0;1;512;2;1;0;2;0;0;1300;1000000;0;0;0.006786;NA;0.175506;0.479199;0.479198;0.49;248;37
1.57;212;1;0;1;512;2;1;0;2;0;0;1200;1000000;0;0;0.006578;NA;0.180329;0.491924;0.491923;0.50;248;37
1.57;212;1;0;1;512;2;1;0;2;0;0;1100;1000000;0;0;0.006424;NA;0.170998;0.538454;0.538453;0.55;247;32
1.42;212;1;0;1;512;2;1;0;2;0;0;1000;1000000;0;0;0.006424;NA;0.226241;0.595145;0.595144;0.61;247;38
1.52;213;1;0;1;512;2;1;0;2;0;0;900;1000000;0;0;0.006125;NA;0.243315;0.657026;0.657025;0.67;247;37
1.42;212;1;0;1;512;2;1;0;2;0;0;800;1000000;0;0;0.005855;NA;0.202293;0.727834;0.727833;0.74;248;28
1.41;212;1;0;1;512;2;1;0;2;0;0;700;1000000;0;0;0.004145;NA;0.172476;0.818547;0.818546;0.84;247;21
1.61;212;1;0;1;512;2;1;0;2;0;0;600;1000000;0;0;0.005906;NA;0.238404;0.924104;0.924104;0.93;247;26
