nodes                                                                                         program              c.domain  adv.model      protocol          partysize  input_size  runtime(s)  maxPhyRAM(MiB)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas             9          5           0.588852    NA              ~538          14.1215         40.6692
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas             9          10          1.68351     NA              ~2038         14.1599         40.9428
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas             9          15          20.1218     NA              ~4538         14.2239         41.3988
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas             9          20          37.4683     NA              ~8038         14.3135         42.0372
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas             9          25          21.154      NA              ~12538        14.4287         42.858
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     atlas             9          30          76.7343     NA              ~18038        14.5695         43.8612
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     shamir            9          5           0.0599216   NA              ~276          0.0352          0.2928
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     shamir            9          10          1.00304     NA              ~1101         0.1408          1.1712
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     shamir            9          15          3.44404     NA              ~2476         0.3168          2.6352
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     shamir            9          20          2.02183     NA              ~4401         0.5632          4.6848
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether,ethercash,ethergold  35_set_intersection  FIELD     semihonest     shamir            9          25          24.6778     NA              ~6876         0.88            7.32
