nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;1040;630;74;8;3;10;0.0698251;22;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;20800;12600;1404;8;3;200;0.256276;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;41600;25200;2804;8;3;400;0.453379;23;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;62400;37800;4204;8;3;600;0.628262;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;83200;50400;5604;8;3;800;0.85951;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;104000;63000;7004;8;3;1000;1.04962;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;124800;75600;8404;8;3;1200;1.22876;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;145600;88200;9804;8;3;1400;1.43022;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;166400;100800;11204;8;3;1600;1.66402;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;187200;113400;12604;8;3;1800;1.85007;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;208000;126000;14004;8;3;2000;2.03258;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;228800;138600;15404;8;3;2200;2.2252;23;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;249600;151200;16804;8;3;2400;2.45707;25;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;10;0.0748118;23;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;200;0.27653;21;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;400;0.487812;23;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;600;0.692085;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;800;0.936894;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;1000;1.14204;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;1200;1.34754;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;1400;1.56604;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;1600;1.80036;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;1800;2.01159;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;2000;2.21567;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;2200;2.4434;23;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2.2;2400;2.73749;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;10;0.0832054;23;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;200;0.304587;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;400;0.613307;23;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;600;0.754882;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;800;1.0254;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;1000;1.26676;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;1200;1.48679;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;1400;1.72552;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;1600;1.97169;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;1800;2.19718;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;2000;2.4306;27;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;2200;2.68088;24;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;2;2400;2.92497;25;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;10;0.0922107;22;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;200;0.336952;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;400;0.589343;23;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;600;0.84114;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;800;1.13121;25;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;1000;1.37322;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;1200;1.63187;25;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;1400;1.87001;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;1600;2.19041;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;1800;2.43418;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;2000;2.70065;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;2200;2.93285;26;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.8;2400;3.22123;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;10;0.103232;23;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;200;0.382575;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;400;0.664028;23;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;600;0.942394;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;800;1.49351;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;1000;1.56048;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;1200;1.84683;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;1400;2.13326;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;1600;2.4478;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;1800;2.75967;25;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;2000;3.02821;25;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;2200;3.37146;24;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;8;1.6;2400;3.65243;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;10;0.070984;22;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;200;0.284559;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;400;0.495661;23;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;600;0.711073;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;800;0.955713;25;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;1000;1.16323;25;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;1200;1.40683;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;1400;1.60834;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;1600;1.85996;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;1800;2.08858;25;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;2000;2.27017;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;2200;2.48086;23;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;3;2400;2.75824;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;10;0.0779997;22;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;200;0.310687;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;400;0.547026;25;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;600;0.780933;25;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;800;1.036;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;1000;1.28851;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;1200;1.52131;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;1400;1.7491;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;1600;2.01395;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;1800;2.25956;25;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;2000;2.48104;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;2200;2.73559;25;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2.2;2400;3.0158;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;10;0.0851774;23;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;200;0.342558;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;400;0.596549;23;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;600;0.854664;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;800;1.15891;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;1000;1.4136;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;1200;1.67548;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;1400;1.96557;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;1600;2.24054;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;1800;2.49072;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;2000;2.79346;25;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;2200;3.00506;23;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;2;2400;3.30458;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;10;0.0934224;23;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;200;0.375442;21;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;400;0.657817;25;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;600;0.964546;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;800;1.28448;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;1000;1.58731;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;1200;1.86887;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;1400;2.14074;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;1600;2.47404;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;1800;2.74697;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;2000;3.03674;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;2200;3.35313;23;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.8;2400;3.67167;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;10;0.104989;22;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;200;0.422981;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;400;0.747363;27;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;600;1.0772;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;800;1.43651;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;1000;1.75146;25;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;1200;2.09881;25;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;1400;2.42191;25;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;1600;2.79844;25;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;1800;3.10529;21;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;2000;3.43031;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;2200;3.78362;23;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;4;1.6;2400;4.11142;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;10;0.0731686;22;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;200;0.294207;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;400;0.533134;21;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;600;0.765161;23;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;800;1.03918;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;1000;1.28324;25;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;1200;1.52126;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;1400;1.7197;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;1600;2.00045;23;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;1800;2.28045;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;2000;2.48585;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;2200;2.73329;23;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;3;2400;2.98828;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;10;0.0799381;23;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;200;0.328175;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;400;0.58404;25;~2869;15.0921;45.5708
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;600;0.847759;25;~4293;21.198;63.2358
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;800;1.15032;23;~5725;28.7441;86.181
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;1000;1.39554;23;~7149;34.53;103.846
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;1200;1.6451;23;~8573;40.6359;121.511
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;1400;1.91162;23;~9997;46.4218;139.176
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;1600;2.22457;25;~11429;53.9678;162.121
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;1800;2.47996;23;~12853;60.0737;179.786
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;2000;2.72984;23;~14277;65.8596;197.451
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;2200;2.98005;25;~15701;71.6455;215.116
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2.2;2400;3.23571;23;~17133;79.5116;238.061
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2;10;0.0893343;22;~91;3.56158;10.3641
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2;200;0.358532;23;~1445;9.30622;27.9059
valga,tapa,rapla;31_scalable_search;FIELD;malhonest;malicious-shamir;NA;NA;NA;3;2;400;0.656999;25;~2869;15.0921;45.5708
