comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.65;213;1;512;1;0;4;500;40960;0;1;.018253;NA;.089581;21.518028;21.518028;1.65;213;99
1.64;213;1;512;1;0;4;1000;4096;0;0;0.013456;NA;0.046042;68.073043;68.073042;71.15;99;0
1.45;213;1;512;1;0;4;1000;4096;0;1;0.011378;NA;0.091618;67.021134;67.021133;1.45;213;99
1.50;213;1;512;1;0;4;1000;8192;0;0;0.026680;NA;0.089556;90.126035;90.126034;93.28;196;0
1.49;214;1;512;1;0;4;1000;8192;0;1;.003055;NA;.017838;11.899854;11.899854;1.49;214;99
1.47;213;1;512;1;0;4;1000;40960;0;0;0.089674;NA;0.392587;260.494401;260.494400;264.26;958;0
1.64;214;1;512;1;0;4;1000;40960;0;1;0.099830;NA;0.390163;260.474171;260.474170;1.64;214;99
1.47;214;1;512;1;0;5;1;4096;0;0;0.010607;NA;0.040644;0.196823;0.196822;0.27;115;36
1.50;214;1;512;1;0;5;1;4096;0;1;.002024;NA;.010112;.035428;.035428;1.50;214;100
1.48;215;1;512;1;0;5;1;8192;0;0;0.025932;NA;0.106005;0.230281;0.230280;0.39;227;61
1.46;213;1;512;1;0;5;1;8192;0;1;.003885;NA;.019844;.054359;.054359;1.46;213;99
1.49;214;1;512;1;0;5;1;40960;0;0;0.147410;NA;0.420567;0.923429;0.923428;1.68;1121;69
1.52;214;1;512;1;0;5;1;40960;0;1;.018442;NA;.091318;.157554;.157554;1.52;214;99
1.68;214;1;512;1;0;5;5;4096;0;0;0.013973;NA;0.053232;0.382237;0.382236;0.47;115;26
1.47;214;1;512;1;0;5;5;4096;0;1;.001821;NA;.009637;.058816;.058815;1.47;214;99
1.48;215;1;512;1;0;5;5;8192;0;0;0.029252;NA;0.103415;0.533692;0.533691;0.70;227;36
1.43;213;1;512;1;0;5;5;8192;0;1;.003554;NA;.019942;.087865;.087864;1.43;213;100
1.47;214;1;512;1;0;5;5;40960;0;0;0.094030;NA;0.396991;2.032721;2.032720;2.83;1121;31
1.46;215;1;512;1;0;5;5;40960;0;1;.021290;NA;.086263;.330812;.330812;1.46;215;99
1.63;214;1;512;1;0;5;10;4096;0;0;0.014093;NA;0.054966;0.685847;0.685846;0.79;115;16
1.66;214;1;512;1;0;5;10;4096;0;1;.001911;NA;.011104;.113919;.113918;1.66;214;99
1.49;214;1;512;1;0;5;10;8192;0;0;0.027855;NA;0.108063;1.029787;1.029786;1.20;227;21
1.66;213;1;512;1;0;5;10;8192;0;1;.004044;NA;.021517;.165705;.165705;1.66;213;99
1.45;214;1;512;1;0;5;10;40960;0;0;0.145493;NA;0.445694;3.607148;3.607147;4.40;1121;27
1.48;213;1;512;1;0;5;10;40960;0;1;.023360;NA;.092911;.592216;.592216;1.48;213;99
1.51;214;1;512;1;0;5;20;4096;0;0;0.014232;NA;0.055869;1.303718;1.303717;1.44;115;9
1.47;214;1;512;1;0;5;20;4096;0;1;.001777;NA;.011318;.217542;.217542;1.47;214;100
1.66;214;1;512;1;0;5;20;8192;0;0;0.017902;NA;0.078791;1.918676;1.918675;2.14;227;8
1.64;213;1;512;1;0;5;20;8192;0;1;.003993;NA;.021047;.319564;.319564;1.64;213;100
1.37;214;1;512;1;0;5;20;40960;0;0;0.094483;NA;0.445793;6.729518;6.729517;7.55;1121;12
1.47;214;1;512;1;0;5;20;40960;0;1;.019684;NA;.096437;1.106308;1.106308;1.47;214;99
1.47;214;1;512;1;0;5;40;4096;0;0;0.014594;NA;0.057549;2.867962;2.867961;3.06;115;4
1.48;214;1;512;1;0;5;40;4096;0;1;.001927;NA;.011555;.436987;.436987;1.48;214;99
1.48;214;1;512;1;0;5;40;8192;0;0;0.028437;NA;0.112127;3.898604;3.898602;4.15;227;6
1.45;215;1;512;1;0;5;40;8192;0;1;.003703;NA;.021480;.647449;.647449;1.45;215;99
1.53;215;1;512;1;0;5;40;40960;0;0;0.095631;NA;0.433182;12.865176;12.865175;13.76;1121;7
1.49;213;1;512;1;0;5;40;40960;0;1;.019844;NA;.100320;2.136697;2.136697;1.49;213;100
1.67;214;1;512;1;0;5;60;4096;0;0;0.014740;NA;0.057602;4.267526;4.267525;4.52;115;2
1.64;214;1;512;1;0;5;60;4096;0;1;.001815;NA;.011120;.682643;.682642;1.64;214;99
1.46;214;1;512;1;0;5;60;8192;0;0;0.028473;NA;0.112857;5.896570;5.896569;6.23;227;4
1.65;214;1;512;1;0;5;60;8192;0;1;.003821;NA;.021231;.972955;.972954;1.65;214;99
1.51;214;1;512;1;0;5;60;40960;0;0;0.096482;NA;0.455793;19.179322;19.179320;20.13;1121;4
1.47;213;1;512;1;0;5;60;40960;0;1;.021305;NA;.098310;3.175839;3.175838;1.47;213;99
1.80;214;1;512;1;0;5;80;4096;0;0;0.013803;NA;0.043207;5.501820;5.501819;5.82;115;2
1.64;215;1;512;1;0;5;80;4096;0;1;.001850;NA;.011952;.930019;.930019;1.64;215;99
1.47;213;1;512;1;0;5;80;8192;0;0;0.029412;NA;0.114737;7.971496;7.971495;8.36;227;3
1.46;215;1;512;1;0;5;80;8192;0;1;.004029;NA;.021435;1.268116;1.268116;1.46;215;99
1.68;214;1;512;1;0;5;80;40960;0;0;0.148872;NA;0.445322;25.521287;25.521286;26.54;1121;4
1.66;214;1;512;1;0;5;80;40960;0;1;.020769;NA;.101321;4.218036;4.218036;1.66;214;99
1.63;214;1;512;1;0;5;100;4096;0;0;0.009073;NA;0.049597;7.275037;7.275036;7.66;115;1
1.65;214;1;512;1;0;5;100;4096;0;1;.001792;NA;.011622;1.149494;1.149494;1.65;214;99
1.47;214;1;512;1;0;5;100;8192;0;0;0.028494;NA;0.113311;9.728395;9.728394;10.17;227;2
1.67;214;1;512;1;0;5;100;8192;0;1;.003711;NA;.021623;1.589417;1.589417;1.67;214;100
1.67;214;1;512;1;0;5;100;40960;0;0;0.095006;NA;0.419173;31.755601;31.755600;32.80;1121;3
1.51;214;1;512;1;0;5;100;40960;0;1;.019617;NA;.100130;5.244024;5.244024;1.51;214;99
1.68;214;1;512;1;0;5;300;4096;0;0;0.014170;NA;0.057201;21.080273;21.080272;22.05;115;0
1.72;214;1;512;1;0;5;300;4096;0;1;.001806;NA;.012778;3.476448;3.476447;1.72;214;99
1.73;214;1;512;1;0;5;300;8192;0;0;0.027637;NA;0.110222;29.535080;29.535079;30.60;227;0
1.47;214;1;512;1;0;5;300;8192;0;1;.003964;NA;.023881;4.723359;4.723359;1.47;214;99
1.49;213;1;512;1;0;5;300;40960;0;0;0.130792;NA;0.451949;94.717649;94.717648;96.39;1121;1
1.58;215;1;512;1;0;5;300;40960;0;1;.017888;NA;.102125;15.583282;15.583282;1.58;215;100
1.49;214;1;512;1;0;5;500;4096;0;0;0.012165;NA;0.057137;34.083427;34.083426;35.67;115;0
1.46;213;1;512;1;0;5;500;4096;0;1;.001734;NA;.012647;5.863760;5.863760;1.46;213;99
1.64;214;1;512;1;0;5;500;8192;0;0;0.027496;NA;0.110499;48.143164;48.143162;49.80;227;0
1.67;214;1;512;1;0;5;500;8192;0;1;.003896;NA;.023461;7.872215;7.872215;1.67;214;99
1.50;214;1;512;1;0;5;500;40960;0;0;0.097488;NA;0.439131;156.508331;156.508330;158.79;1121;0
1.49;218;1;512;1;0;5;500;40960;0;1;0.140014;NA;0.560503;156.525053;156.525052;1.49;218;99
1.62;213;1;512;1;0;5;1000;4096;0;0;0.012256;NA;0.048562;74.074990;74.074989;77.16;115;0
1.47;214;1;512;1;0;5;1000;4096;0;1;.002057;NA;.013293;11.889225;11.889225;1.47;214;100
1.70;214;1;512;1;0;5;1000;8192;0;0;0.028359;NA;0.111642;96.142398;96.142397;99.30;227;0
1.54;213;1;512;1;0;5;1000;8192;0;1;0.021241;NA;0.172366;99.145549;99.145548;1.54;213;99
1.53;213;1;512;1;0;5;1000;40960;0;0;0.094170;NA;0.453924;312.509076;312.509074;316.36;1121;0
1.49;215;1;512;1;0;5;1000;40960;0;1;.020264;NA;.102566;51.645078;51.645078;1.49;215;99
1.65;213;1;512;1;0;6;1;4096;0;0;0.008438;NA;0.025750;0.067778;0.067777;0.14;83;66
1.57;213;1;512;1;0;6;1;4096;0;1;.000948;NA;.003055;.017828;.017828;1.57;213;99
1.55;213;1;512;1;0;6;1;8192;0;0;0.009990;NA;0.034596;0.144229;0.144228;0.28;163;47
1.47;214;1;512;1;0;6;1;8192;0;1;.001833;NA;.007085;.025520;.025520;1.47;214;99
1.65;213;1;512;1;0;6;1;40960;0;0;0.049267;NA;0.176385;0.363365;0.363363;1.04;803;62
1.72;213;1;512;1;0;6;1;40960;0;1;.009658;NA;.030887;.074712;.074712;1.72;213;99
1.45;214;1;512;1;0;6;5;4096;0;0;0.008167;NA;0.023827;0.158650;0.158649;0.24;83;37
1.35;214;1;512;1;0;6;5;4096;0;1;.000885;NA;.002834;.024335;.024335;1.35;214;100
1.60;213;1;512;1;0;6;5;8192;0;0;0.009709;NA;0.034483;0.242590;0.242589;0.40;163;32
1.57;214;1;512;1;0;6;5;8192;0;1;.001931;NA;.005973;.037347;.037347;1.57;214;100
1.55;214;1;512;1;0;6;5;40960;0;0;0.077893;NA;0.215781;0.867155;0.867154;1.57;803;56
1.68;214;1;512;1;0;6;5;40960;0;1;.012389;NA;.032222;.142824;.142823;1.68;214;99
1.51;213;1;512;1;0;6;10;4096;0;0;0.005450;NA;0.018449;0.286499;0.286498;0.38;83;17
1.64;217;1;512;1;0;6;10;4096;0;1;.001045;NA;.003213;.046885;.046885;1.64;217;100
1.36;214;1;512;1;0;6;10;8192;0;0;0.013404;NA;0.048427;0.441552;0.441551;0.60;163;28
1.51;212;1;512;1;0;6;10;8192;0;1;.001893;NA;.006207;.072093;.072093;1.51;212;99
1.62;212;1;512;1;0;6;10;40960;0;0;0.049512;NA;0.182431;1.483998;1.483996;2.17;803;29
1.59;212;1;512;1;0;6;10;40960;0;1;.009708;NA;.032071;.245407;.245407;1.59;212;99
1.49;213;1;512;1;0;6;20;4096;0;0;0.005429;NA;0.017205;0.551200;0.551199;0.68;83;9
1.77;214;1;512;1;0;6;20;4096;0;1;.000859;NA;.003683;.090534;.090534;1.77;214;99
1.57;212;1;512;1;0;6;20;8192;0;0;0.015440;NA;0.052984;0.823801;0.823800;1.02;163;18
1.68;213;1;512;1;0;6;20;8192;0;1;.001953;NA;.006194;.133295;.133295;1.68;213;99
1.51;214;1;512;1;0;6;20;40960;0;0;0.077763;NA;0.220882;2.741831;2.741830;3.48;803;25
1.48;213;1;512;1;0;6;20;40960;0;1;.010352;NA;.032403;.448959;.448959;1.48;213;99
1.51;213;1;512;1;0;6;40;4096;0;0;0.005429;NA;0.018864;1.071655;1.071654;1.26;83;5
1.63;214;1;512;1;0;6;40;4096;0;1;.000910;NA;.003468;.174244;.174244;1.63;214;100
1.48;213;1;512;1;0;6;40;8192;0;0;0.009285;NA;0.035253;1.412433;1.412432;1.67;163;8
1.64;213;1;512;1;0;6;40;8192;0;1;.001915;NA;.006235;.260523;.260523;1.64;213;99
1.68;214;1;512;1;0;6;40;40960;0;0;0.051148;NA;0.200705;5.218102;5.218101;6.02;803;11
1.53;212;1;512;1;0;6;40;40960;0;1;.009840;NA;.030511;.856120;.856119;1.53;212;99
1.61;213;1;512;1;0;6;60;4096;0;0;0.007981;NA;0.025730;1.475325;1.475324;1.72;83;5
1.65;213;1;512;1;0;6;60;4096;0;1;.001064;NA;.003426;.246176;.246175;1.65;213;99
1.50;214;1;512;1;0;6;60;8192;0;0;0.011705;NA;0.035217;2.336444;2.336443;2.65;163;5
1.77;214;1;512;1;0;6;60;8192;0;1;.001912;NA;.007078;.377855;.377855;1.77;214;99
1.46;213;1;512;1;0;6;60;40960;0;0;0.078121;NA;0.205798;7.694677;7.694676;8.56;803;10
1.51;213;1;512;1;0;6;60;40960;0;1;.009703;NA;.030745;1.269659;1.269659;1.51;213;99
1.48;214;1;512;1;0;6;80;4096;0;0;0.005666;NA;0.024879;2.274543;2.274542;2.58;84;2
1.45;214;1;512;1;0;6;80;4096;0;1;.000876;NA;.003244;.345027;.345026;1.45;214;99
1.49;214;1;512;1;0;6;80;8192;0;0;0.015986;NA;0.051946;3.098038;3.098037;3.47;163;5
1.60;213;1;512;1;0;6;80;8192;0;1;.001951;NA;.007527;.510396;.510395;1.60;213;99
1.61;214;1;512;1;0;6;80;40960;0;0;0.076929;NA;0.218435;10.192510;10.192508;11.18;803;8
1.53;217;1;512;1;0;6;80;40960;0;1;.009696;NA;.032076;1.669024;1.669024;1.53;217;99
1.36;213;1;512;1;0;6;100;4096;0;0;0.007123;NA;0.026302;2.636603;2.636602;3.01;83;3
1.44;214;1;512;1;0;6;100;4096;0;1;.000925;NA;.003933;.442988;.442988;1.44;214;100
1.62;213;1;512;1;0;6;100;8192;0;0;0.016012;NA;0.038999;3.854072;3.854070;4.27;163;4
1.55;212;1;512;1;0;6;100;8192;0;1;.002123;NA;.006666;.621426;.621426;1.55;212;100
1.48;214;1;512;1;0;6;100;40960;0;0;0.081975;NA;0.229482;12.676892;12.676891;13.73;803;6
1.45;212;1;512;1;0;6;100;40960;0;1;.010036;NA;.034216;2.100210;2.100210;1.45;212;99
1.45;213;1;512;1;0;6;300;4096;0;0;0.006452;NA;0.024510;7.835861;7.835859;8.80;83;0
1.47;213;1;512;1;0;6;300;4096;0;1;.000910;NA;.004064;1.255131;1.255131;1.47;213;99
1.50;213;1;512;1;0;6;300;8192;0;0;0.009024;NA;0.051877;11.469960;11.469958;12.48;163;1
1.43;213;1;512;1;0;6;300;8192;0;1;.001950;NA;.008049;1.906771;1.906771;1.43;213;99
1.46;212;1;512;1;0;6;300;40960;0;0;0.055644;NA;0.220312;36.874436;36.874435;38.46;803;2
1.62;213;1;512;1;0;6;300;40960;0;1;.009926;NA;.033702;6.248384;6.248384;1.62;213;100
1.47;213;1;512;1;0;6;500;4096;0;0;0.008076;NA;0.030138;12.036384;12.036383;13.60;83;0
1.48;213;1;512;1;0;6;500;4096;0;1;.000875;NA;.003543;2.112715;2.112714;1.48;213;99
1.44;213;1;512;1;0;6;500;8192;0;0;0.009956;NA;0.049186;19.063729;19.063728;20.70;163;0
1.63;212;1;512;1;0;6;500;8192;0;1;0.011080;NA;0.026525;19.118350;19.118349;1.63;212;100
1.51;213;1;512;1;0;6;500;40960;0;0;0.049536;NA;0.224997;62.288875;62.288874;64.48;803;1
1.62;212;1;512;1;0;6;500;40960;0;1;.009548;NA;.034895;10.346345;10.346344;1.62;212;99
1.61;214;1;512;1;0;6;1000;4096;0;0;0.007787;NA;0.027004;28.033865;28.033864;31.10;83;0
1.53;214;1;512;1;0;6;1000;4096;0;1;0.004796;NA;0.030495;26.035822;26.035820;1.53;214;99
1.48;213;1;512;1;0;6;1000;8192;0;0;0.015619;NA;0.051297;38.060757;38.060756;41.20;163;0
1.64;213;1;512;1;0;6;1000;8192;0;1;.001971;NA;.008096;6.282970;6.282970;1.64;213;99
1.62;213;1;512;1;0;6;1000;40960;0;0;0.049961;NA;0.225686;124.272951;124.272950;127.95;803;0
1.56;213;1;512;1;0;6;1000;40960;0;1;.008797;NA;.027366;17.127420;17.127420;1.56;213;99
