comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;1;8;1;0;5;102400;0;1;.005873;NA;.018072;.024587;.024587;0.24;50;423
1.68;223;1;1;64;1;0;4;1024;0;0;0.000422;NA;0.002996;0.005294;0.005293;0.02;9;76
0.01;3;1;1;64;1;0;4;1024;0;1;.000078;NA;.000569;.000931;.000931;0.02;10;512
1.56;223;1;1;64;1;0;4;10240;0;0;0.003454;NA;0.026553;0.039712;0.039712;0.07;32;70
0.01;3;1;1;64;1;0;4;10240;0;1;.000664;NA;.005536;.007818;.007818;0.08;42;403
1.52;224;1;1;64;1;0;4;102400;0;0;0.036742;NA;0.332876;0.532899;0.532898;0.67;255;67
0.01;3;1;1;64;1;0;4;102400;0;1;.006128;NA;.069037;.086409;.086409;0.65;354;489
1.60;226;1;1;64;1;0;5;1024;0;0;0.000443;NA;0.002764;0.005700;0.005699;0.02;10;100
0.01;3;1;1;64;1;0;5;1024;0;1;.000075;NA;.000550;.001052;.001052;0.02;10;430
1.52;224;1;1;64;1;0;5;10240;0;0;0.004155;NA;0.035007;0.053549;0.053548;0.08;37;80
0.01;3;1;1;64;1;0;5;10240;0;1;.000647;NA;.005958;.008686;.008686;0.08;42;407
1.43;224;1;1;64;1;0;5;102400;0;0;0.037392;NA;0.365413;0.521137;0.521136;0.65;306;74
0.01;3;1;1;64;1;0;5;102400;0;1;.006043;NA;.073032;.085124;.085124;0.67;355;490
1.66;226;1;1;128;1;0;4;1024;0;0;0.000420;NA;0.006485;0.009827;0.009826;0.03;12;67
0.01;3;1;1;128;1;0;4;1024;0;1;.000078;NA;.001461;.001649;.001649;0.03;14;440
1.48;227;1;1;128;1;0;4;10240;0;0;0.003775;NA;0.059945;0.083541;0.083539;0.11;56;82
0.01;3;1;1;128;1;0;4;10240;0;1;.000642;NA;.011977;.014925;.014925;0.13;76;496
1.71;227;1;1;128;1;0;4;102400;0;0;0.036845;NA;0.561923;0.830684;0.830682;1.04;504;72
0.01;3;1;1;128;1;0;4;102400;0;1;.006404;NA;.106876;.131097;.131097;1.03;701;482
1.54;226;1;1;128;1;0;5;1024;0;0;0.000475;NA;0.007082;0.011509;0.011508;0.03;13;56
0.01;3;1;1;128;1;0;5;1024;0;1;.000074;NA;.001665;.001985;.001985;0.03;14;505
1.44;226;1;1;128;1;0;5;10240;0;0;0.003501;NA;0.066244;0.091154;0.091153;0.12;67;79
0.01;3;1;1;128;1;0;5;10240;0;1;.000623;NA;.013825;.015486;.015485;0.13;76;529
1.63;227;1;1;128;1;0;5;102400;0;0;0.041067;NA;0.691775;0.869337;0.869336;1.08;605;80
0.01;3;1;1;128;1;0;5;102400;0;1;.006234;NA;.116119;.134156;.134156;1.03;702;504
1.44;226;1;1;256;1;0;4;1024;0;0;0.000424;NA;0.010074;0.018266;0.018266;0.04;17;61
0.01;3;1;1;256;1;0;4;1024;0;1;.000078;NA;.001984;.002787;.002787;0.04;21;410
1.69;226;1;1;256;1;0;4;10240;0;0;0.003809;NA;0.098214;0.145930;0.145929;0.19;106;75
0.01;3;1;1;256;1;0;4;10240;0;1;.000639;NA;.019620;.022969;.022968;0.19;146;518
1.69;226;1;1;256;1;0;4;102400;0;0;0.035417;NA;0.791796;1.204140;1.204139;1.53;1001;71
0.01;3;1;1;256;1;0;4;102400;0;1;.005480;NA;.141664;.172323;.172323;1.39;1394;479
1.44;227;1;1;256;1;0;5;1024;0;0;0.000442;NA;0.010758;0.015811;0.015810;0.04;19;68
0.01;3;1;1;256;1;0;5;1024;0;1;.000076;NA;.002142;.002948;.002948;0.04;21;402
1.53;230;1;1;256;1;0;5;10240;0;0;0.003968;NA;0.102878;0.150708;0.150707;0.20;127;73
0.01;3;1;1;256;1;0;5;10240;0;1;.000615;NA;.019512;.022713;.022713;0.19;146;506
1.56;227;1;1;256;1;0;5;102400;0;0;0.037814;NA;0.780509;1.182318;1.182317;1.52;1204;72
0.01;3;1;1;256;1;0;5;102400;0;1;.006198;NA;.161760;.177538;.177538;1.46;1398;514
1.69;228;1;1;512;1;0;4;1024;0;0;0.000377;NA;0.013503;0.022690;0.022689;0.04;27;72
0.01;3;1;1;512;1;0;4;1024;0;1;.000080;NA;.003641;.004487;.004487;0.05;35;494
1.43;226;1;1;512;1;0;4;10240;0;0;0.003897;NA;0.156838;0.232733;0.232732;0.30;206;75
0.01;3;1;1;512;1;0;4;10240;0;1;.000614;NA;.030932;.037478;.037478;0.31;285;500
1.47;227;1;1;512;1;0;4;102400;0;0;0.023561;NA;0.971665;1.710258;1.710257;2.32;1994;62
0.01;3;1;1;512;1;0;4;102400;0;1;.005602;NA;.240658;.279570;.279570;2.31;2782;516
1.58;228;1;1;512;1;0;5;1024;0;0;0.000393;NA;0.015942;0.026183;0.026183;0.04;31;81
0.01;3;1;1;512;1;0;5;1024;0;1;.000076;NA;.003461;.004655;.004655;0.05;35;444
1.71;227;1;1;512;1;0;5;10240;0;0;0.004111;NA;0.187358;0.243018;0.243017;0.32;246;80
0.01;3;1;1;512;1;0;5;10240;0;1;.000626;NA;.034558;.038984;.038984;0.33;285;520
1.56;228;1;1;512;1;0;5;102400;0;0;0.037612;NA;1.330824;1.687857;1.687856;2.29;2401;83
0.01;3;1;1;512;1;0;5;102400;0;1;.005857;NA;.278386;.302857;.302856;2.49;2788;531
