comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.51          216                1                  0    1        512       0         1         0         1         0         0         1500             81920       0           0           0.020314     NA          1.585484          2.668664            2.668664           3.19                 2543          64
1.49          217                1                  0    1        512       0         1         0         1         0         0         1400             81920       0           0           0.030653     NA          1.738588          2.735273            2.735272           3.28                 2543          69
1.73          217                1                  0    1        512       0         1         0         1         0         0         1300             81920       0           0           0.030272     NA          1.685154          2.823305            2.823304           3.38                 2543          66
1.52          217                1                  0    1        512       0         1         0         1         0         0         1200             81920       0           0           0.030117     NA          1.681673          3.025411            3.025410           3.59                 2543          61
1.84          216                1                  0    1        512       0         1         0         1         0         0         1100             81920       0           0           0.020325     NA          1.610487          3.219042            3.219041           3.75                 2543          52
1.69          218                1                  0    1        512       0         1         0         1         0         0         1000             81920       0           0           0.030215     NA          1.803801          3.445891            3.445890           3.98                 2543          58
1.58          217                1                  0    1        512       0         1         0         1         0         0         900              81920       0           0           0.020523     NA          1.680266          3.658445            3.658444           4.14                 2544          51
1.56          217                1                  0    1        512       0         1         0         1         0         0         800              81920       0           0           0.020427     NA          1.722968          4.163910            4.163909           4.70                 2543          47
1.62          217                1                  0    1        512       0         1         0         1         0         0         700              81920       0           0           0.030191     NA          1.765849          4.626362            4.626361           5.16                 2543          44
1.49          217                1                  0    1        512       0         1         0         1         0         0         600              81920       0           0           0.020337     NA          2.112145          5.224496            5.224495           5.77                 2543          45
1.40          217                1                  0    1        512       0         1         0         1         0         0         500              81920       0           0           0.030391     NA          2.265847          6.233143            6.233142           6.77                 2543          41
1.50          217                1                  0    1        512       0         1         0         1         0         0         400              81920       0           0           0.020352     NA          1.912314          7.396554            7.396553           7.91                 2543          30
1.50          217                1                  0    1        512       0         1         0         1         0         0         300              81920       0           0           0.030477     NA          2.044248          9.647522            9.647521           10.19                2543          25
1.57          216                1                  0    1        512       0         1         0         2         0         0         1500             81920       0           0           0.032347     NA          1.463255          4.360729            4.360728           4.91                 2553          39
1.66          217                1                  0    1        512       0         1         0         2         0         0         1400             81920       0           0           0.032353     NA          1.533876          4.601702            4.601701           5.12                 2553          37
1.68          216                1                  0    1        512       0         1         0         2         0         0         1300             81920       0           0           0.031789     NA          1.576678          4.896878            4.896877           5.55                 2553          38
1.63          217                1                  0    1        512       0         1         0         2         0         0         1200             81920       0           0           0.048937     NA          1.571577          5.392452            5.392451           5.94                 2553          35
1.50          216                1                  0    1        512       0         1         0         2         0         0         1100             81920       0           0           0.032085     NA          1.698632          5.648386            5.648386           6.23                 2553          35
1.47          217                1                  0    1        512       0         1         0         2         0         0         1000             81920       0           0           0.032286     NA          1.529473          6.130207            6.130206           6.65                 2553          29
1.48          216                1                  0    1        512       0         1         0         2         0         0         900              81920       0           0           0.048125     NA          1.675847          6.855534            6.855533           7.51                 2553          29
1.50          217                1                  0    1        512       0         1         0         2         0         0         800              81920       0           0           0.031914     NA          1.889625          7.478969            7.478968           8.13                 2553          27
1.62          216                1                  0    1        512       0         1         0         2         0         0         700              81920       0           0           0.033584     NA          1.555633          8.428278            8.428277           9.07                 2553          22
1.51          218                1                  0    1        512       0         1         0         2         0         0         600              81920       0           0           0.032060     NA          1.989065          9.734918            9.734917           10.39                2553          23
1.69          217                1                  0    1        512       0         1         0         2         0         0         500              81920       0           0           0.047864     NA          1.646549          11.569771           11.569770          12.13                2553          18
1.68          217                1                  0    1        512       0         1         0         2         0         0         400              81920       0           0           0.031768     NA          1.558201          14.162442           14.162441          14.81                2553          13
1.51          216                1                  0    1        512       0         1         0         2         0         0         300              81920       0           0           0.047686     NA          1.869155          18.819693           18.819692          19.43                2553          12
1.50          217                1                  0    1        512       0         1         0         3         0         0         1500             81920       0           0           0.019950     NA          0.655517          5.228649            5.228648           5.76                 1598          20
1.47          215                1                  0    1        512       0         1         0         3         0         0         1400             81920       0           0           0.019607     NA          0.649277          5.525107            5.525106           6.00                 1598          18
1.48          217                1                  0    1        512       0         1         0         3         0         0         1300             81920       0           0           0.019412     NA          0.637452          5.910078            5.910077           6.45                 1598          17
1.37          215                1                  0    1        512       0         1         0         3         0         0         1200             81920       0           0           0.020407     NA          0.696660          6.340596            6.340595           6.86                 1598          16
1.47          216                1                  0    1        512       0         1         0         3         0         0         1100             81920       0           0           0.029331     NA          0.842469          6.903853            6.903852           7.43                 1598          18
1.47          215                1                  0    1        512       0         1         0         3         0         0         1000             81920       0           0           0.031550     NA          0.790084          7.521303            7.521302           8.06                 1598          16
1.93          215                1                  0    1        512       0         1         0         3         0         0         900              81920       0           0           0.030530     NA          0.729468          8.274058            8.274057           8.80                 1598          14
1.67          216                1                  0    1        512       0         1         0         3         0         0         800              81920       0           0           0.029918     NA          0.855845          9.185293            9.185292           9.72                 1598          14
1.48          216                1                  0    1        512       0         1         0         3         0         0         700              81920       0           0           0.031033     NA          0.820531          10.427597           10.427596          10.98                1598          12
1.59          217                1                  0    1        512       0         1         0         3         0         0         600              81920       0           0           0.029370     NA          0.833256          11.982943           11.982941          12.53                1598          10
1.47          216                1                  0    1        512       0         1         0         3         0         0         500              81920       0           0           0.030799     NA          0.783653          14.221378           14.221377          14.77                1598          9
1.49          216                1                  0    1        512       0         1         0         3         0         0         400              81920       0           0           0.030068     NA          0.841713          17.625456           17.625455          18.16                1598          7
1.47          216                1                  0    1        512       0         1         0         3         0         0         300              81920       0           0           0.029677     NA          0.801823          23.231497           23.231496          23.77                1598          5
1.49          216                1                  0    1        512       0         1         0         4         0         0         1500             81920       0           0           0.018936     NA          0.661050          4.245029            4.245029           4.80                 1593          23
1.84          216                1                  0    1        512       0         1         0         4         0         0         1400             81920       0           0           0.029532     NA          0.744367          4.551395            4.551394           5.08                 1593          25
1.52          216                1                  0    1        512       0         1         0         4         0         0         1300             81920       0           0           0.019958     NA          0.660553          4.780740            4.780739           5.32                 1593          19
1.66          216                1                  0    1        512       0         1         0         4         0         0         1200             81920       0           0           0.028151     NA          0.737769          5.281979            5.281977           5.82                 1593          21
1.61          215                1                  0    1        512       0         1         0         4         0         0         1100             81920       0           0           0.019595     NA          0.718159          5.546919            5.546918           6.10                 1593          18
1.64          215                1                  0    1        512       0         1         0         4         0         0         1000             81920       0           0           0.028606     NA          0.754448          6.118809            6.118808           6.65                 1593          19
1.48          216                1                  0    1        512       0         1         0         4         0         0         900              81920       0           0           0.019253     NA          0.732448          6.615290            6.615289           7.15                 1593          16
1.69          216                1                  0    1        512       0         1         0         4         0         0         800              81920       0           0           0.029785     NA          0.826871          7.468040            7.468039           8.01                 1593          17
1.46          217                1                  0    1        512       0         1         0         4         0         0         700              81920       0           0           0.022931     NA          0.681201          8.420349            8.420348           8.96                 1593          13
1.48          216                1                  0    1        512       0         1         0         4         0         0         600              81920       0           0           0.019482     NA          0.741975          9.626843            9.626843           10.17                1593          11
1.63          216                1                  0    1        512       0         1         0         4         0         0         500              81920       0           0           0.029509     NA          0.719555          11.474265           11.474264          12.03                1593          10
1.65          215                1                  0    1        512       0         1         0         4         0         0         400              81920       0           0           0.028114     NA          0.975825          14.252441           14.252440          14.78                1593          10
1.70          216                1                  0    1        512       0         1         0         4         0         0         300              81920       0           0           0.018826     NA          0.815113          18.597286           18.597285          19.14                1593          6
1.56          215                1                  0    1        512       0         1         0         5         0         0         1500             81920       0           0           0.021042     NA          0.819308          5.095799            5.095798           5.64                 1918          21
1.61          215                1                  0    1        512       0         1         0         5         0         0         1400             81920       0           0           0.019778     NA          0.802845          5.403184            5.403183           5.93                 1918          20
1.50          217                1                  0    1        512       0         1         0         5         0         0         1300             81920       0           0           0.028585     NA          0.862517          5.898632            5.898631           6.46                 1918          21
1.50          215                1                  0    1        512       0         1         0         5         0         0         1200             81920       0           0           0.020140     NA          0.775785          6.199860            6.199859           6.72                 1918          18
1.48          216                1                  0    1        512       0         1         0         5         0         0         1100             81920       0           0           0.029517     NA          0.853821          6.818776            6.818774           7.38                 1918          18
1.48          216                1                  0    1        512       0         1         0         5         0         0         1000             81920       0           0           0.018775     NA          0.809135          7.326744            7.326743           7.75                 1918          15
1.69          216                1                  0    1        512       0         1         0         5         0         0         900              81920       0           0           0.029781     NA          0.927156          8.147830            8.147829           8.68                 1918          16
1.48          215                1                  0    1        512       0         1         0         5         0         0         800              81920       0           0           0.019259     NA          0.835287          9.001176            9.001175           9.48                 1918          13
1.66          217                1                  0    1        512       0         1         0         5         0         0         700              81920       0           0           0.029565     NA          0.789976          10.217828           10.217826          10.77                1918          12
1.47          216                1                  0    1        512       0         1         0         5         0         0         600              81920       0           0           0.019106     NA          0.730655          11.848400           11.848399          12.41                1918          8
1.66          216                1                  0    1        512       0         1         0         5         0         0         500              81920       0           0           0.030848     NA          0.840118          14.124962           14.124961          14.68                1918          9
1.45          216                1                  0    1        512       0         1         0         5         0         0         400              81920       0           0           0.028037     NA          0.849531          17.459683           17.459682          18.01                1918          7
1.65          217                1                  0    1        512       0         1         0         5         0         0         300              81920       0           0           0.030767     NA          0.970537          23.150037           23.150036          23.69                1918          6
1.64          215                1                  0    1        512       0         1         0         6         0         0         1500             81920       0           0           0.014656     NA          0.564770          2.126243            2.126242           2.66                 1283          41
1.64          214                1                  0    1        512       0         1         0         6         0         0         1400             81920       0           0           0.015005     NA          0.377494          2.243217            2.243216           2.77                 1283          32
