comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;1;128;1;0;1;512;0;2;.004734;NA;.102492;.120798;.120780;0.03;16;1229
0.01;3;1;1;128;1;0;1;1024;0;2;.008136;NA;.209718;.169974;.169956;0.03;15;1766
0.01;3;1;1;128;1;0;1;5120;0;2;.039654;NA;.943812;.725040;.725022;0.08;47;1798
0.01;3;1;1;128;1;0;2;512;0;2;.007290;NA;.088434;.089730;.089712;0.02;11;1595
0.01;3;1;1;128;1;0;2;1024;0;2;.012564;NA;.163152;.162468;.162450;0.03;15;1331
0.01;3;1;1;128;1;0;2;5120;0;2;.044190;NA;.652662;.665100;.665100;0.07;47;1573
0.01;3;1;1;128;1;0;3;512;0;2;.001746;NA;.094860;.112284;.112266;0.03;15;1212
0.01;3;1;1;128;1;0;3;1024;0;2;.002826;NA;.123588;.161550;.161532;0.02;15;1403
0.01;3;1;1;128;1;0;3;5120;0;2;.013482;NA;.518904;.681876;.681858;0.07;47;1342
0.01;3;1;1;128;1;0;4;512;0;2;.001620;NA;.074430;.101196;.101178;0.03;10;1136
0.01;3;1;1;128;1;0;4;1024;0;2;.003186;NA;.113436;.150750;.150750;0.02;14;1540
0.01;3;1;1;128;1;0;4;5120;0;2;.009540;NA;.515862;.640098;.640080;0.06;43;1400
0.01;3;1;1;128;1;0;5;512;0;2;.001422;NA;.086652;.110286;.110268;0.03;10;1073
0.01;3;1;1;128;1;0;5;1024;0;2;.003204;NA;.168930;.200124;.200106;0.03;16;1302
0.01;3;1;1;128;1;0;5;5120;0;2;.013950;NA;.585414;.672768;.672750;0.08;42;1285
0.01;3;1;1;128;1;0;6;512;0;2;.000738;NA;.031410;.037206;.037188;0.02;9;1566
0.01;3;1;1;128;1;0;6;1024;0;2;.001116;NA;.051084;.052830;.052812;0.02;11;1785
0.01;3;1;1;128;1;0;6;5120;0;2;.004158;NA;.148086;.201690;.201672;0.04;27;1555
0.01;3;1;1;256;1;0;1;512;0;2;.004986;NA;.164736;.126720;.126702;0.02;15;1923
0.01;3;1;1;256;1;0;1;1024;0;2;.008028;NA;.295848;.220842;.220824;0.03;23;2002
0.01;3;1;1;256;1;0;1;5120;0;2;.035892;NA;1.518174;1.240722;1.240704;0.12;86;1952
0.01;3;1;1;256;1;0;2;512;0;2;.009180;NA;.122868;.136584;.136584;0.02;15;1646
0.01;3;1;1;256;1;0;2;1024;0;2;.019404;NA;.218592;.249534;.249516;0.04;23;1288
0.01;3;1;1;256;1;0;2;5120;0;2;.052830;NA;1.292310;1.195326;1.195308;0.11;87;1694
0.01;3;1;1;256;1;0;3;512;0;2;.001296;NA;.128970;.136386;.136368;0.03;15;1226
0.01;3;1;1;256;1;0;3;1024;0;2;.002898;NA;.180270;.254484;.254466;0.03;23;1360
0.01;3;1;1;256;1;0;3;5120;0;2;.011970;NA;1.103418;1.201140;1.201122;0.13;87;1246
0.01;3;1;1;256;1;0;4;512;0;2;.001548;NA;.097128;.153126;.153108;0.03;14;1072
0.01;3;1;1;256;1;0;4;1024;0;2;.003024;NA;.184248;.231858;.231840;0.03;21;1528
0.01;3;1;1;256;1;0;4;5120;0;2;.014130;NA;.854388;1.019232;1.019214;0.12;76;1178
0.01;3;1;1;256;1;0;5;512;0;2;.001584;NA;.104436;.143694;.143676;0.02;14;1392
0.01;3;1;1;256;1;0;5;1024;0;2;.002790;NA;.178380;.253062;.253044;0.04;21;1164
0.01;3;1;1;256;1;0;5;5120;0;2;.012762;NA;.893286;1.029456;1.029438;0.10;77;1447
0.01;3;1;1;256;1;0;6;512;0;2;.000666;NA;.036702;.052218;.052200;0.01;11;1600
0.01;3;1;1;256;1;0;6;1024;0;2;.001116;NA;.070416;.091206;.091188;0.02;15;1533
0.01;3;1;1;256;1;0;6;5120;0;2;.003510;NA;.265194;.360090;.360072;0.06;50;1346
