nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;30;3.12498;NA;NA;29.5907;NA;7.81392;28080;0.49217;7.81392;28080;4.73422;NA;NA;NA;3.2e-05;1;3.11637;NA;NA;NA;NA;NA;NA;0.008542;6;0.00272259;21.7682;4;5.86687;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;3840;3840;3840;NA;NA;945540;70681;60;11.3688;NA;NA;73.8032;NA;30.2582;106560;1.80039;30.2582;106560;19.1873;NA;NA;NA;3.2e-05;1;11.3619;NA;NA;NA;NA;NA;NA;0.008542;6;0.00247472;43.5364;8;7.58508;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bin;3;NA;NA;NA;576;576;576;NA;NA;25245;2341;9;0.718677;NA;NA;22.5847;NA;0.807984;3132;0.0552243;0.807984;3132;0.480979;NA;NA;NA;3.2e-05;1;0.711878;NA;NA;NA;NA;NA;NA;0.008542;6;0.00245011;21.7682;4;1.05164;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;30;0.203977;NA;NA;7.81536;NA;7.81536;62;0.00451342;0.00024;30;0.290571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;3840;3840;3840;NA;NA;945540;70681;60;0.735278;NA;NA;30.2611;NA;30.2611;122;0.0259696;0.00048;60;1.09535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;yao;2;NA;NA;NA;576;576;576;NA;NA;25245;2341;9;0.0350031;NA;NA;0.808416;NA;0.808416;20;0.000906676;7.2e-05;9;0.03177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bmr;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;30;400.426;NA;NA;26332.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bmr;3;NA;NA;NA;3840;3840;3840;NA;NA;945540;70681;60;1557.66;NA;NA;101955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;semidishonest;semi-bmr;3;NA;NA;NA;576;576;576;NA;NA;25245;2341;9;41.6003;NA;NA;2728.64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;1920;1920;1920;NA;NA;244170;19141;30;1.78028;NA;NA;4.7387;NA;4.8e-05;3;1.77752;4.8e-05;3;1.77981;0.000116;5;0.00662979;NA;NA;NA;4.73842;14044;1.64132;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
