program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
35;FIELD;semihonest;shamir;3;0.56;31;1;3;3;3;NA;NA;NA;2184;1344;NA;172;3;0.0481813;0.15;15;71;~198;0.683872;1.73046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;FIELD;semihonest;shamir;3;0.40;20;1;6;6;6;NA;NA;NA;8112;4992;NA;631;6;0.116055;0.21;15;106;~717;0.802624;2.08384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;FIELD;semihonest;shamir;3;0.39;21;1;9;9;9;NA;NA;NA;17784;10944;NA;1378;9;0.28777;0.39;18;125;~1562;1.31626;4.26013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;FIELD;malhonest;malicious-shamir;3;0.56;31;1;3;3;3;NA;NA;NA;2184;1344;NA;172;3;0.123713;0.22;23;89;~189;3.60715;10.5015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;FIELD;malhonest;malicious-shamir;3;0.40;20;1;6;6;6;NA;NA;NA;8112;4992;NA;631;6;0.19767;0.29;23;135;~648;3.84264;11.2079;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;FIELD;malhonest;malicious-shamir;3;0.39;21;1;9;9;9;NA;NA;NA;17784;10944;NA;1378;9;0.453692;0.55;23;142;~1411;7.42694;22.6008;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;RING;maldishonest;spdz2k;3;0.25;19;1;3;3;3;NA;NA;NA;NA;21;1302;487;3;82.0068;82.19;1091;115;~37727;3719.2;11006.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;RING;maldishonest;spdz2k;3;0.25;18;1;6;6;6;NA;NA;NA;NA;78;4836;1801;6;82.3412;82.54;1087;116;~39791;3719.22;11006.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;RING;maldishonest;spdz2k;3;0.24;19;1;9;9;9;NA;NA;NA;NA;171;10602;3943;9;81.3444;81.51;1089;116;~43151;3719.25;11006.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;RING;semihonest;replicated-ring;3;0.25;19;1;3;3;3;NA;NA;NA;NA;21;1302;487;3;0.0278403;0.11;15;66;~270;0.400574;0.96221;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;RING;semihonest;replicated-ring;3;0.25;18;1;6;6;6;NA;NA;NA;NA;78;4836;1801;6;0.100498;0.19;15;87;~786;0.405524;0.97706;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;RING;semihonest;replicated-ring;3;0.24;19;1;9;9;9;NA;NA;NA;NA;171;10602;3943;9;0.194241;0.28;15;111;~1626;0.41357;1.0012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
