comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.64          217                1                  0    10       512       0         1         0         2         0         0         1200             81920       0           0           .003710      NA          .194581           3.665055            3.665055           4.582000             2553          53
1.69          217                1                  0    10       512       0         1         0         2         0         0         1150             81920       0           0           .004087      NA          .194839           3.804218            3.804218           4.776000             2553          51
1.51          216                1                  0    10       512       0         1         0         2         0         0         1100             81920       0           0           .003905      NA          .188557           4.003414            4.003414           4.992000             2553          47
1.49          216                1                  0    10       512       0         1         0         2         0         0         1050             81920       0           0           .004301      NA          .208277           4.129807            4.129807           5.226000             2553          49
1.50          216                1                  0    10       512       0         1         0         2         0         0         1000             81920       0           0           .004148      NA          .205274           4.588696            4.588696           5.486000             2553          46
1.76          216                1                  0    10       512       0         1         0         2         0         0         950              81920       0           0           .004310      NA          .207381           4.643717            4.643717           5.747000             2553          45
1.56          216                1                  0    10       512       0         1         0         2         0         0         900              81920       0           0           .004453      NA          .211076           4.931819            4.931819           6.064000             2553          43
1.67          217                1                  0    10       512       0         1         0         2         0         0         850              81920       0           0           .003922      NA          .209515           5.174323            5.174323           6.401000             2553          40
1.64          217                1                  0    10       512       0         1         0         2         0         0         800              81920       0           0           .003765      NA          .224632           5.577284            5.577284           6.797000             2553          40
1.51          217                1                  0    10       512       0         1         0         2         0         0         750              81920       0           0           .003484      NA          .227421           6.245664            6.245664           7.249000             2553          38
1.56          216                1                  0    10       512       0         1         0         2         0         0         700              81920       0           0           .004155      NA          .222039           6.655683            6.655683           7.769000             2553          35
1.56          218                1                  0    10       512       0         1         0         2         0         0         650              81920       0           0           .004497      NA          .237498           7.250696            7.250695           8.350000             2552          34
1.69          221                1                  0    10       512       0         1         0         2         0         0         600              81920       0           0           .003619      NA          .242890           7.864139            7.864139           9.032000             2553          32
1.70          216                1                  0    10       512       0         1         0         2         0         0         550              81920       0           0           .004613      NA          .232256           8.979516            8.979516           9.860000             2553          29
1.64          215                1                  0    10       512       0         1         0         2         0         0         500              81920       0           0           .003275      NA          .234244           7.663043            7.663043           9.753000             2553          29
1.59          216                1                  0    10       512       0         1         0         2         0         0         450              81920       0           0           .004338      NA          .295603           11.675142           11.675142          12.013000            2553          28
1.90          216                1                  0    10       512       0         1         0         2         0         0         400              81920       0           0           .004303      NA          .349084           13.321839           13.321838          13.506000            2553          29
1.45          217                1                  0    10       512       0         1         0         2         0         0         350              81920       0           0           .003176      NA          .201436           8.701065            8.701065           12.660000            2553          23
1.51          217                1                  0    10       512       0         1         0         2         0         0         300              81920       0           0           .004000      NA          .311276           17.028374           17.028374          17.976000            2553          20
1.67          218                1                  0    10       512       0         1         0         2         0         0         250              81920       0           0           .004162      NA          .338822           20.567216           20.567216          21.556000            2553          18
1.48          216                1                  0    10       512       0         1         0         2         0         0         200              81920       0           0           .003494      NA          .333487           25.217102           25.217102          26.913000            2553          14
1.86          217                1                  0    10       512       0         1         0         2         0         0         150              81920       0           0           .000491      NA          .037664           2.851533            2.851533           30.000000            2553          1
