nodes                                                                     program              c.domain  adv.model      protocol          comp.intbits  comp.inttriples  comp.vmrounds  input_size  runtime(s)  maxPhyRAM(MiB)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     atlas             NA            NA               26             5           0.140143    21              ~78           4.2024          10.9302
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     atlas             NA            NA               101            10          0.176385    17              ~228          4.2096          10.9608
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     atlas             NA            NA               226            15          0.242109    19              ~478          4.2216          11.0118
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     atlas             NA            NA               401            20          0.344176    18              ~828          4.2384          11.0832
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     atlas             NA            NA               626            25          0.476756    20              ~1278         4.26            11.175
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     atlas             NA            NA               901            30          0.616397    18              ~1828         4.2864          11.2872
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     shamir            NA            NA               26             5           0.0133827   16              ~51           0.0024          0.0102
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     shamir            NA            NA               101            10          0.0427481   18              ~201          0.0096          0.0408
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     shamir            NA            NA               226            15          0.110149    15              ~451          0.0216          0.0918
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     shamir            NA            NA               401            20          0.155607    15              ~801          0.0384          0.1632
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     shamir            NA            NA               626            25          0.291001    15              ~1251         0.06            0.255
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     semihonest     shamir            NA            NA               901            30          0.378246    16              ~1801         0.0864          0.3672
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     malhonest      malicious-shamir  NA            NA               26             5           0.0211352   18              ~26           0.0024          0.0168
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     malhonest      malicious-shamir  NA            NA               101            10          0.0443203   16              ~101          0.0096          0.0672
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     malhonest      malicious-shamir  NA            NA               226            15          0.0599989   19              ~226          0.0216          0.1512
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     malhonest      malicious-shamir  NA            NA               401            20          0.099609    16              ~401          0.0384          0.2688
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash,dogecoingold,ether  33_matrix_add_float  FIELD     malhonest      malicious-shamir  NA            NA               626            25          0.129136    17              ~626          0.06            0.42
