nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;8;2.81312;NA;~1121;86.1282;258.338
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;mascot;3;24;4.05117;NA;~9339;131.356;393.875
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;8;1283.73;NA;~1531;60.6086;179.452
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;lowgear;3;24;9.85282;NA;~9723;60.7397;179.731
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;highgear;3;8;3118.44;NA;~1240;144.686;454.488
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;maldishonest;highgear;3;24;32.7796;NA;~9432;144.816;454.768
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;8;15.6216;NA;~1531;60.6086;179.452
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;cowgear;3;24;9.77509;NA;~9723;60.7397;179.731
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;8;82.2982;NA;~1240;144.684;454.488
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;covertdishonest;chaigear;3;24;32.7292;NA;~9432;144.816;454.768
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;8;0.213667;NA;~1028;8.21453;24.6292
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;semi;3;24;0.76071;NA;~9224;16.5294;49.4592
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;8;0.523007;NA;~1027;3.16062;9.46751
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;hemi;3;24;0.829795;NA;~9219;3.2753;9.69689
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;8;0.342104;NA;~1034;3.9429;8.66806
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;temi;3;24;0.721939;NA;~9226;4.05782;8.89793
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;soho;3;8;1.16895;NA;~1028;10.9884;32.9508
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semidishonest;soho;3;24;1.51973;NA;~9220;11.1032;33.1804
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;malicious-shamir;3;8;0.0851655;NA;~266;1.77655;5.32966
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;malicious-shamir;3;24;0.400139;NA;~2314;1.90762;5.72287
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;8;0.0562365;NA;~264;0.488488;1.46546
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;malicious-rep-field;3;24;0.28432;NA;~2312;0.554024;1.66207
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;8;0.0260789;NA;~264;0.01156;0.03468
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;ps-rep-field;3;24;0.281814;NA;~2312;0.101672;0.305016
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;8;0.0260229;NA;~268;0.011648;0.034944
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;malhonest;sy-rep-field;3;24;0.25947;NA;~2316;0.10176;0.30528
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;8;0.0362459;NA;~321;0.01024;0.027648
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;shamir;3;24;0.340292;NA;~2881;0.09216;0.248832
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;atlas;3;8;0.124523;NA;~526;1.66157;3.54163
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;atlas;3;24;0.984308;NA;~4622;1.7271;3.71366
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;8;0.0276864;NA;~257;0.00512;0.01536
bitcoin,bitcoincash,bitcoingold;35_set_intersection;FIELD;semihonest;replicated-field;3;24;0.281576;NA;~2305;0.04608;0.13824
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;8;2.16159;NA;~1159;60.8182;182.344
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;maldishonest;spdz2k;3;24;3.49383;NA;~9393;101.153;303.137
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semidishonest;semi2k;3;8;0.102422;NA;~1028;3.08736;9.25491
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semidishonest;semi2k;3;24;0.559528;NA;~9224;6.2249;18.6102
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;brain;3;8;0.10674;NA;~273;1.24447;3.73342
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;brain;3;24;0.346686;NA;~2321;1.27724;3.83172
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;8;0.0448752;NA;~268;0.394418;1.18325
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;malicious-rep-ring;3;24;0.299317;NA;~2316;0.427186;1.28156
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;ps-rep-ring;3;8;0.0267535;NA;~264;0.008786;0.026358
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;ps-rep-ring;3;24;0.259824;NA;~2312;0.076882;0.230646
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;sy-rep-ring;3;8;0.0304338;NA;~306;0.031748;0.09254
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;malhonest;sy-rep-ring;3;24;0.25348;NA;~2354;0.102404;0.304508
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;8;0.0264354;NA;~257;0.00256;0.00768
bitcoin,bitcoincash,bitcoingold;35_set_intersection;RING;semihonest;replicated-ring;3;24;0.24309;NA;~2305;0.02304;0.06912
