program  c.domain  adv.model      protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  freqs(GHz)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)      Rx(MB)   Rx(rounds)  Rx(s)     Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.5         50               4096        0.188693             1.84                 292           94         NA            0.520248        NA               4.8e-05  3           0.184317   4.8e-05  3           0.188737  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0598118   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.3         3000             4096        0.145491             1.83                 290           98         NA            0.520248        NA               4.8e-05  3           0.140292   4.8e-05  3           0.146494  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0115059   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.3         1000             4096        0.144565             1.76                 290           98         NA            0.520248        NA               4.8e-05  3           0.140324   4.8e-05  3           0.14454   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0106034   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.3         800              4096        0.1398               1.78                 290           97         NA            0.520248        NA               4.8e-05  3           0.13542    4.8e-05  3           0.139797  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0111113   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.3         600              4096        0.145223             1.77                 290           97         NA            0.520248        NA               4.8e-05  3           0.140459   4.8e-05  3           0.145686  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0116256   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.3         400              4096        0.14275              1.76                 292           98         NA            0.520248        NA               4.8e-05  3           0.138286   4.8e-05  3           0.14291   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0141527   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.3         200              4096        0.146332             1.78                 290           98         NA            0.520248        NA               4.8e-05  3           0.141774   4.8e-05  3           0.146117  NA             NA                 NA            NA        NA            NA       0.5202       8                0.016945    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.3         50               4096        0.189341             1.84                 292           93         NA            0.520248        NA               4.8e-05  3           0.184415   4.8e-05  3           0.189929  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0617245   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.1         3000             4096        0.147483             1.85                 290           98         NA            0.520248        NA               4.8e-05  3           0.142126   4.8e-05  3           0.147637  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0157951   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.1         1000             4096        0.151814             1.89                 290           98         NA            0.520248        NA               4.8e-05  3           0.146899   4.8e-05  3           0.151948  NA             NA                 NA            NA        NA            NA       0.5202       8                0.011968    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.1         800              4096        0.148306             1.84                 290           98         NA            0.520248        NA               4.8e-05  3           0.143133   4.8e-05  3           0.148494  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0120561   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.1         600              4096        0.145088             1.85                 292           98         NA            0.520248        NA               4.8e-05  3           0.139891   4.8e-05  3           0.145746  NA             NA                 NA            NA        NA            NA       0.5202       8                0.00917307  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.1         400              4096        0.149783             1.86                 290           98         NA            0.520248        NA               4.8e-05  3           0.145203   4.8e-05  3           0.149757  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0186494   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.1         200              4096        0.158066             1.85                 290           98         NA            0.520248        NA               4.8e-05  3           0.153321   4.8e-05  3           0.158245  NA             NA                 NA            NA        NA            NA       0.5202       8                0.017503    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             2.1         50               4096        0.195646             1.91                 290           95         NA            0.520248        NA               4.8e-05  3           0.190501   4.8e-05  3           0.195915  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0589884   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         3000             4096        0.158019             2.09                 290           98         NA            0.520248        NA               4.8e-05  3           0.1526     4.8e-05  3           0.158152  NA             NA                 NA            NA        NA            NA       0.5202       8                0.00871139  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         1000             4096        0.16016              2.04                 290           98         NA            0.520248        NA               4.8e-05  3           0.155263   4.8e-05  3           0.160033  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0115577   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         800              4096        0.162685             2.03                 290           98         NA            0.520248        NA               4.8e-05  3           0.157157   4.8e-05  3           0.162763  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0120118   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         600              4096        0.15809              2.07                 290           96         NA            0.520248        NA               4.8e-05  3           0.152295   4.8e-05  3           0.158317  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0125645   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         400              4096        0.160636             2.02                 290           98         NA            0.520248        NA               4.8e-05  3           0.155713   4.8e-05  3           0.160365  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0126988   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         200              4096        0.169723             2.05                 292           97         NA            0.520248        NA               4.8e-05  3           0.164811   4.8e-05  3           0.169576  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0209901   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.9         50               4096        0.224697             2.14                 290           95         NA            0.520248        NA               4.8e-05  3           0.219743   4.8e-05  3           0.224592  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0742929   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7         3000             4096        0.17317              2.28                 290           97         NA            0.520248        NA               4.8e-05  3           0.167768   4.8e-05  3           0.172454  NA             NA                 NA            NA        NA            NA       0.5202       8                0.00817457  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7         1000             4096        0.178517             2.27                 290           98         NA            0.520248        NA               4.8e-05  3           0.17318    4.8e-05  3           0.177904  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0089715   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7         800              4096        0.184264             2.29                 292           97         NA            0.520248        NA               4.8e-05  3           0.178312   4.8e-05  3           0.184248  NA             NA                 NA            NA        NA            NA       0.5202       8                0.017387    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7         600              4096        0.174083             2.26                 290           98         NA            0.520248        NA               4.8e-05  3           0.168495   4.8e-05  3           0.174     NA             NA                 NA            NA        NA            NA       0.5202       8                0.00958874  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7         400              4096        0.175357             2.31                 292           98         NA            0.520248        NA               4.8e-05  3           0.169428   4.8e-05  3           0.175475  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0116627   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7         200              4096        0.187171             2.26                 290           98         NA            0.520248        NA               4.8e-05  3           0.181394   4.8e-05  3           0.18726   NA             NA                 NA            NA        NA            NA       0.5202       8                0.0260182   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.7         50               4096        0.22828              2.32                 290           96         NA            0.520248        NA               4.8e-05  3           0.22197    4.8e-05  3           0.228761  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0613175   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.5         3000             4096        0.198928             2.58                 290           97         NA            0.520248        NA               4.8e-05  3           0.193018   4.8e-05  3           0.198174  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0129275   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.5         1000             4096        0.19355              2.57                 290           97         NA            0.520248        NA               4.8e-05  3           0.186569   4.8e-05  3           0.194191  NA             NA                 NA            NA        NA            NA       0.5202       8                0.00807996  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.5         800              4096        0.192346             2.56                 290           98         NA            0.520248        NA               4.8e-05  3           0.185576   4.8e-05  3           0.192633  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0108744   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.5         600              4096        0.195064             2.58                 290           98         NA            0.520248        NA               4.8e-05  3           0.188964   4.8e-05  3           0.194186  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0102413   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.5         400              4096        0.200561             2.56                 290           97         NA            0.520248        NA               4.8e-05  3           0.193871   4.8e-05  3           0.200919  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0207919   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.5         200              4096        0.205967             2.62                 290           96         NA            0.520248        NA               4.8e-05  3           0.200066   4.8e-05  3           0.205231  NA             NA                 NA            NA        NA            NA       0.5202       8                0.022794    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.5         50               4096        0.246286             2.63                 290           96         NA            0.520248        NA               4.8e-05  3           0.239961   4.8e-05  3           0.246345  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0623813   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3         3000             4096        0.218651             2.97                 290           98         NA            0.520248        NA               4.8e-05  3           0.211656   4.8e-05  3           0.218525  NA             NA                 NA            NA        NA            NA       0.5202       8                0.00932759  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3         1000             4096        0.219474             2.94                 290           98         NA            0.520248        NA               4.8e-05  3           0.212797   4.8e-05  3           0.218578  NA             NA                 NA            NA        NA            NA       0.5202       8                0.00856632  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3         800              4096        0.232742             2.97                 290           97         NA            0.520248        NA               4.8e-05  3           0.224834   4.8e-05  3           0.233157  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0145814   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3         600              4096        0.221687             2.93                 290           98         NA            0.520248        NA               4.8e-05  3           0.213955   4.8e-05  3           0.222288  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0110536   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3         400              4096        0.229759             2.93                 290           98         NA            0.520248        NA               4.8e-05  3           0.222415   4.8e-05  3           0.229721  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0122267   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3         200              4096        0.23068              3.03                 290           98         NA            0.520248        NA               4.8e-05  3           0.223832   4.8e-05  3           0.229746  NA             NA                 NA            NA        NA            NA       0.5202       8                0.024824    NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest     replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             1.3         50               4096        0.274883             3.08                 290           93         NA            0.520248        NA               4.8e-05  3           0.267386   4.8e-05  3           0.274762  NA             NA                 NA            NA        NA            NA       0.5202       8                0.0633646   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
