comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.46;230;1;256;1;0;4;512;1;0;0.001053;0.002513;0.001326;0.005994;0.005993;0.03;10;53
1.45;230;1;256;1;0;4;1024;1;0;0.002066;0.004648;0.002099;0.008762;0.008762;0.04;17;60
1.43;232;1;256;1;0;4;1536;1;0;0.003105;0.005505;0.003377;0.010283;0.010282;0.04;24;77
1.47;231;1;256;1;0;4;2048;1;0;0.003797;0.007024;0.003391;0.014005;0.014004;0.06;31;71
1.45;231;1;256;1;0;4;2560;1;0;0.004853;0.008015;0.004269;0.016889;0.016889;0.07;38;73
1.44;230;1;256;1;0;4;3072;1;0;0.005789;0.009978;0.002762;0.018748;0.018747;0.08;45;77
1.46;231;1;256;1;0;4;3584;1;0;0.006381;0.010394;0.002953;0.017946;0.017946;0.08;52;77
1.47;230;1;256;1;0;4;4096;1;0;0.006180;0.005656;0.003319;0.021117;0.021117;0.09;59;72
1.46;230;1;256;1;0;4;4608;1;0;0.005154;0.006720;0.003073;0.021785;0.021784;0.09;66;75
1.47;230;1;256;1;0;4;5120;1;0;0.004992;0.008313;0.003936;0.026325;0.026324;0.11;73;72
1.46;232;1;256;1;0;4;5632;1;0;0.004805;0.007573;0.003884;0.026452;0.026451;0.11;80;76
1.43;232;1;256;1;0;4;6144;1;0;0.005297;0.008548;0.003522;0.029745;0.029744;0.11;87;76
1.44;230;1;256;1;0;4;6656;1;0;0.005287;0.010110;0.004457;0.029275;0.029274;0.12;94;77
1.47;232;1;256;1;0;4;7168;1;0;0.006004;0.011356;0.003884;0.034034;0.034034;0.13;101;72
1.46;231;1;256;1;0;4;7680;1;0;0.006380;0.011754;0.004965;0.034578;0.034578;0.14;108;74
1.44;231;1;256;1;0;4;8192;1;0;0.006205;0.011078;0.004613;0.036317;0.036317;0.14;115;73
