nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;5;0.0641744;NA;~70;2.13504;5.0724
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;10;0.0842547;NA;~220;2.13984;5.088
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;15;0.145379;NA;~470;2.14784;5.114
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;20;0.202948;NA;~820;2.15904;5.1504
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;25;0.304182;NA;~1270;2.17344;5.1972
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;30;0.363417;NA;~1820;2.19104;5.2544
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;5;0.008021;NA;~51;0.0016;0.0052
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;10;0.0261388;NA;~201;0.0064;0.0208
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;15;0.0596531;NA;~451;0.0144;0.0468
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;20;0.10299;NA;~801;0.0256;0.0832
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;25;0.160623;NA;~1251;0.04;0.13
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;30;0.284264;NA;~1801;0.0576;0.1872
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;5;0.00745623;NA;~26;0.0016;0.008
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;10;0.0178228;NA;~101;0.0064;0.032
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;15;0.0316498;NA;~226;0.0144;0.072
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;20;0.055119;NA;~401;0.0256;0.128
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;25;0.0820289;NA;~626;0.04;0.2
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;30;0.133196;NA;~901;0.0576;0.288
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semidishonest;temi;5;5;0.00731427;NA;~200;0.0008;0.0016
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semidishonest;temi;5;10;0.0274866;NA;~800;0.0032;0.0064
