nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;2;2;2;NA;NA;NA;1456;896;NA;115;2;0.192419;NA;~260;5.06256;11.6082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;3;3;3;NA;NA;NA;3120;1920;NA;244;3;0.243817;NA;~518;5.088;11.7078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;4;4;4;NA;NA;NA;5408;3328;NA;421;4;0.309727;NA;~872;5.12294;11.8446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;5;5;5;NA;NA;NA;8320;5120;NA;646;5;0.425411;NA;~1322;5.16739;12.0187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;6;6;6;NA;NA;NA;11856;7296;NA;919;6;6.12969;NA;~1882;6.98141;17.6703;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;7;7;7;NA;NA;NA;16016;9856;NA;1240;7;0.958845;NA;~2524;7.04486;17.9188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;8;8;8;NA;NA;NA;20800;12800;NA;1609;8;7.85334;NA;~3278;9.11789;24.6049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;9;9;9;NA;NA;NA;26208;16128;NA;2026;9;3.83368;NA;~4112;9.20035;24.928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;atlas;4;10;10;10;NA;NA;NA;32240;19840;NA;2491;10;1.38743;NA;~5056;11.5324;30.7286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;shamir;4;2;2;2;NA;NA;NA;1456;896;NA;115;2;0.0381731;NA;~133;1.00387;2.53043;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;shamir;4;3;3;3;NA;NA;NA;3120;1920;NA;244;3;0.0700086;NA;~279;1.05389;2.67917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;shamir;4;4;4;4;NA;NA;NA;5408;3328;NA;421;4;0.0904609;NA;~479;1.12262;2.88358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;shamir;4;5;5;5;NA;NA;NA;8320;5120;NA;646;5;0.134739;NA;~733;1.21008;3.14368;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;shamir;4;6;6;6;NA;NA;NA;11856;7296;NA;919;6;0.223969;NA;~1043;1.79626;5.85946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold,dogecoin;35_set_intersection;FIELD;semihonest;shamir;4;7;7;7;NA;NA;NA;16016;9856;NA;1240;7;0.287639;NA;~1405;1.92115;6.23091;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
