nodes                               program              c.domain  adv.model      protocol          partysize  input_size  runtime(s)  maxPhyRAM(MiB)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          2           0.192419    NA              ~260          5.06256         11.6082
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          3           0.243817    NA              ~518          5.088           11.7078
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          4           0.309727    NA              ~872          5.12294         11.8446
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          5           0.425411    NA              ~1322         5.16739         12.0187
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          6           6.12969     NA              ~1882         6.98141         17.6703
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          7           0.958845    NA              ~2524         7.04486         17.9188
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          8           7.85334     NA              ~3278         9.11789         24.6049
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          9           3.83368     NA              ~4112         9.20035         24.928
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     atlas             4          10          1.38743     NA              ~5056         11.5324         30.7286
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          2           0.0381731   NA              ~133          1.00387         2.53043
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          3           0.0700086   NA              ~279          1.05389         2.67917
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          4           0.0904609   NA              ~479          1.12262         2.88358
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          5           0.134739    NA              ~733          1.21008         3.14368
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          6           0.223969    NA              ~1043         1.79626         5.85946
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          7           0.287639    NA              ~1405         1.92115         6.23091
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          8           0.383562    NA              ~1823         2.54477         9.05805
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          9           0.509337    NA              ~2293         2.7071          9.54086
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semihonest     shamir            4          10          0.663628    NA              ~2819         3.84816         12.4794
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          2           0.143786    NA              ~132          4.37849         14.634
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          3           0.18514     NA              ~261          4.44462         14.8985
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          4           0.201414    NA              ~438          4.53551         15.262
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          5           0.254265    NA              ~663          4.65118         15.7247
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          6           0.422306    NA              ~944          6.5518          23.3272
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          7           0.457813    NA              ~1265         6.717           23.988
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          8           1.67173     NA              ~1650         10.7474         39.1496
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          9           0.811615    NA              ~2067         10.9621         40.0086
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     malhonest      malicious-shamir  4          10          0.990166    NA              ~2540         13.4418         48.0073
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          2           0.499753    NA              ~722          6.17163         14.6905
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          3           0.603935    NA              ~1520         6.463           15.2731
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          4           1.05053     NA              ~2619         12.6843         30.0628
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          5           1.25679     NA              ~4005         13.1455         30.9854
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          6           1.73245     NA              ~5692         19.5372         46.1157
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          7           2.39693     NA              ~7691         26.1579         61.7036
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          8           2.91375     NA              ~9966         32.7193         77.1739
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          9           3.60931     NA              ~12553        39.5102         93.1017
ether,ethercash,ethergold,dogecoin  35_set_intersection  FIELD     semidishonest  temi              4          10          4.2311      NA              ~15428        46.3385         109.106
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          2           232.228     NA              ~65593        7872.14         30832.4
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          3           227.45      NA              ~66463        7872.15         30832.5
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          4           237.385     NA              ~67657        7872.16         30832.5
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          5           230.701     NA              ~69175        7872.18         30832.5
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          6           228.694     NA              ~71017        7872.2          30832.5
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          7           230.343     NA              ~73183        7872.22         30832.6
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          8           232.069     NA              ~75777        7911.12         30985.4
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          9           232.396     NA              ~78591        7911.15         30985.4
ether,ethercash,ethergold,dogecoin  35_set_intersection  RING      maldishonest   spdz2k            4          10          232.304     NA              ~81729        7911.18         30985.5
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          2           0.0290339   NA              NA            0.009374        NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          3           0.0508179   NA              NA            0.01749         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          4           0.0817072   NA              NA            0.027892        NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          5           0.114921    NA              NA            0.04058         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          6           0.158134    NA              NA            0.055554        NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          7           0.215095    NA              NA            0.072814        NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          8           0.248345    NA              NA            0.09236         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          9           0.341253    NA              NA            0.114192        NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    semihonest     ccd               4          10          0.387223    NA              NA            0.13831         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          2           0.0687479   NA              NA            1.13983         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          3           0.0977529   NA              NA            1.22623         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          4           0.131614    NA              NA            1.33701         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          5           0.235985    NA              NA            2.51236         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          6           0.276127    NA              NA            2.67191         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          7           0.395677    NA              NA            3.89603         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          8           0.504283    NA              NA            5.14453         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          9           0.605415    NA              NA            5.37723         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    malhonest      malicious-ccd     4          10          0.717482    NA              NA            6.6745          NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          2           1.06065     NA              NA            39.4382         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          3           1.10884     NA              NA            39.4543         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          4           1.13327     NA              NA            39.475          NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          5           2.04053     NA              NA            78.3826         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          6           2.12573     NA              NA            78.4124         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          7           2.24508     NA              NA            78.4468         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          8           3.18374     NA              NA            117.368         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          9           4.08661     NA              NA            156.294         NA
ether,ethercash,ethergold,dogecoin  35_set_intersection  BINARY    maldishonest   tinier            4          10          4.26266     NA              NA            156.342         NA
