comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;213;1;256;1;0;4;14500;40960;0;1;.014228;NA;.045322;.058693;.058692;1.37;213;99
1.53;214;1;256;1;0;4;14000;40960;0;0;0.094749;NA;0.241166;0.355268;0.355267;0.76;481;84
1.62;214;1;256;1;0;4;14000;40960;0;1;.012912;NA;.045255;.061429;.061429;1.62;214;99
1.37;215;1;256;1;0;4;13500;40960;0;0;0.059415;NA;0.210402;0.357086;0.357084;0.75;481;65
1.44;215;1;256;1;0;4;13500;40960;0;1;.014230;NA;.043088;.059227;.059227;1.44;215;99
1.46;214;1;256;1;0;4;13000;40960;0;0;0.059123;NA;0.195135;0.310838;0.310837;0.62;481;75
1.56;213;1;256;1;0;4;13000;40960;0;1;.013803;NA;.044773;.062640;.062640;1.56;213;99
1.63;214;1;256;1;0;4;12500;40960;0;0;0.059149;NA;0.202854;0.301644;0.301643;0.67;481;71
1.46;215;1;256;1;0;4;12500;40960;0;1;.013845;NA;.044134;.062409;.062409;1.46;215;99
1.36;213;1;256;1;0;4;12000;40960;0;0;0.059585;NA;0.206334;0.370277;0.370276;0.78;481;65
1.62;215;1;256;1;0;4;12000;40960;0;1;.014655;NA;.045094;.064093;.064093;1.62;215;99
1.48;214;1;256;1;0;4;11500;40960;0;0;0.093777;NA;0.288317;0.399324;0.399322;0.80;481;84
1.52;214;1;256;1;0;4;11500;40960;0;1;.015317;NA;.043587;.061388;.061388;1.52;214;99
1.51;214;1;256;1;0;4;11000;40960;0;0;0.094065;NA;0.247987;0.334523;0.334522;0.73;481;87
1.45;214;1;256;1;0;4;11000;40960;0;1;.013028;NA;.044953;.062259;.062259;1.45;214;99
1.62;214;1;256;1;0;4;10500;40960;0;0;0.064134;NA;0.196084;0.304262;0.304261;0.64;481;83
1.46;213;1;256;1;0;4;10500;40960;0;1;.012415;NA;.049081;.068896;.068896;1.46;213;99
1.36;214;1;256;1;0;4;10000;40960;0;0;0.067961;NA;0.203108;0.336745;0.336744;0.73;481;75
1.62;215;1;256;1;0;4;10000;40960;0;1;.013364;NA;.047817;.069064;.069063;1.62;215;100
1.41;214;1;256;1;0;4;9500;40960;0;0;0.062350;NA;0.199031;0.355385;0.355384;0.75;481;71
1.47;213;1;256;1;0;4;9500;40960;0;1;.013265;NA;.045037;.071881;.071881;1.47;213;100
1.47;214;1;256;1;0;4;9000;40960;0;0;0.097197;NA;0.236121;0.368103;0.368102;0.75;481;82
1.45;214;1;256;1;0;4;9000;40960;0;1;.013293;NA;.043580;.072943;.072943;1.45;214;99
1.47;213;1;256;1;0;4;8500;40960;0;0;0.059161;NA;0.197986;0.367551;0.367549;0.77;481;66
1.44;213;1;256;1;0;4;8500;40960;0;1;.013927;NA;.045132;.076075;.076075;1.44;213;100
1.66;213;1;256;1;0;4;8000;40960;0;0;0.094287;NA;0.204435;0.360283;0.360282;0.75;481;79
1.62;213;1;256;1;0;4;8000;40960;0;1;.013001;NA;.045391;.080721;.080721;1.62;213;100
1.50;214;1;256;1;0;5;25000;40960;0;0;0.104046;NA;0.277116;0.375126;0.375125;0.79;562;87
1.63;214;1;256;1;0;5;25000;40960;0;1;.014141;NA;.050217;.063682;.063682;1.63;214;99
1.44;215;1;256;1;0;5;24500;40960;0;0;0.064269;NA;0.228025;0.360149;0.360148;0.75;562;71
1.68;218;1;256;1;0;5;24500;40960;0;1;.014230;NA;.049333;.059972;.059972;1.68;218;99
1.48;213;1;256;1;0;5;24000;40960;0;0;0.066943;NA;0.237124;0.324009;0.324008;0.73;562;73
1.66;214;1;256;1;0;5;24000;40960;0;1;.014754;NA;.052000;.061149;.061149;1.66;214;100
1.65;215;1;256;1;0;5;23500;40960;0;0;0.064099;NA;0.254858;0.391474;0.391473;0.80;562;66
1.49;214;1;256;1;0;5;23500;40960;0;1;.014542;NA;.050415;.061052;.061052;1.49;214;100
1.47;215;1;256;1;0;5;23000;40960;0;0;0.063439;NA;0.226308;0.326645;0.326644;0.72;562;70
1.50;215;1;256;1;0;5;23000;40960;0;1;.014962;NA;.047739;.062326;.062326;1.50;215;99
1.62;215;1;256;1;0;5;22500;40960;0;0;0.063562;NA;0.252461;0.363283;0.363283;0.76;562;70
1.39;213;1;256;1;0;5;22500;40960;0;1;.013666;NA;.054502;.062335;.062335;1.39;213;99
1.49;215;1;256;1;0;5;22000;40960;0;0;0.099599;NA;0.289048;0.389374;0.389373;0.80;562;85
1.57;215;1;256;1;0;5;22000;40960;0;1;.014980;NA;.050797;.060955;.060954;1.57;215;100
1.48;215;1;256;1;0;5;21500;40960;0;0;0.101671;NA;0.257982;0.365977;0.365976;0.77;562;86
1.66;214;1;256;1;0;5;21500;40960;0;1;.012981;NA;.049835;.059655;.059655;1.66;214;100
1.51;213;1;256;1;0;5;21000;40960;0;0;0.105103;NA;0.287836;0.357079;0.357078;0.75;562;90
1.49;215;1;256;1;0;5;21000;40960;0;1;.015801;NA;.049824;.063110;.063110;1.49;215;100
1.61;215;1;256;1;0;5;20500;40960;0;0;0.080320;NA;0.228431;0.366055;0.366054;0.77;562;78
1.51;214;1;256;1;0;5;20500;40960;0;1;.015231;NA;.050309;.060645;.060645;1.51;214;100
1.47;213;1;256;1;0;5;20000;40960;0;0;0.062877;NA;0.225180;0.337958;0.337957;0.74;562;69
1.38;214;1;256;1;0;5;20000;40960;0;1;.014600;NA;.051308;.062022;.062022;1.38;214;100
1.67;215;1;256;1;0;5;19500;40960;0;0;0.099443;NA;0.234979;0.356137;0.356136;0.75;562;83
1.46;214;1;256;1;0;5;19500;40960;0;1;.015578;NA;.051283;.061705;.061705;1.46;214;100
1.65;215;1;256;1;0;5;19000;40960;0;0;0.101272;NA;0.261866;0.364485;0.364484;0.77;562;86
1.59;213;1;256;1;0;5;19000;40960;0;1;.013559;NA;.054991;.063739;.063739;1.59;213;99
1.50;215;1;256;1;0;5;18500;40960;0;0;0.075558;NA;0.229646;0.350100;0.350099;0.76;562;79
1.63;214;1;256;1;0;5;18500;40960;0;1;.014698;NA;.051670;.061218;.061218;1.63;214;99
1.44;215;1;256;1;0;5;18000;40960;0;0;0.064028;NA;0.234031;0.347612;0.347611;0.73;562;68
1.57;215;1;256;1;0;5;18000;40960;0;1;.014171;NA;.050990;.060272;.060272;1.57;215;99
1.70;214;1;256;1;0;5;17500;40960;0;0;0.066167;NA;0.221438;0.340056;0.340055;0.71;562;74
1.49;215;1;256;1;0;5;17500;40960;0;1;.013844;NA;.048498;.061604;.061603;1.49;215;99
1.50;214;1;256;1;0;5;17000;40960;0;0;0.101914;NA;0.297250;0.344341;0.344341;0.74;562;93
1.67;214;1;256;1;0;5;17000;40960;0;1;.013858;NA;.055110;.064313;.064313;1.67;214;100
1.66;215;1;256;1;0;5;16500;40960;0;0;0.063448;NA;0.229730;0.329930;0.329929;0.73;562;69
1.65;214;1;256;1;0;5;16500;40960;0;1;.014775;NA;.049375;.060957;.060957;1.65;214;99
1.63;213;1;256;1;0;5;16000;40960;0;0;0.066712;NA;0.223617;0.339309;0.339308;0.75;562;73
1.52;214;1;256;1;0;5;16000;40960;0;1;.015733;NA;.048999;.063621;.063621;1.52;214;99
1.49;215;1;256;1;0;5;15500;40960;0;0;0.101574;NA;0.272608;0.361943;0.361942;0.77;562;85
1.51;214;1;256;1;0;5;15500;40960;0;1;.015662;NA;.047622;.062882;.062882;1.51;214;99
1.67;214;1;256;1;0;5;15000;40960;0;0;0.103862;NA;0.237845;0.361368;0.361367;0.76;562;82
1.67;214;1;256;1;0;5;15000;40960;0;1;.015976;NA;.049711;.062904;.062904;1.67;214;99
1.48;214;1;256;1;0;5;14500;40960;0;0;0.063529;NA;0.215087;0.320868;0.320867;0.61;562;80
1.66;214;1;256;1;0;5;14500;40960;0;1;.014338;NA;.050410;.065866;.065866;1.66;214;100
1.46;215;1;256;1;0;5;14000;40960;0;0;0.103346;NA;0.255094;0.380944;0.380943;0.78;562;83
1.48;213;1;256;1;0;5;14000;40960;0;1;.014396;NA;.050792;.064220;.064220;1.48;213;100
1.48;214;1;256;1;0;5;13500;40960;0;0;0.089995;NA;0.216523;0.336287;0.336286;0.72;562;82
1.66;215;1;256;1;0;5;13500;40960;0;1;.013123;NA;.052902;.063179;.063179;1.66;215;99
1.57;214;1;256;1;0;5;13000;40960;0;0;0.063663;NA;0.219751;0.321349;0.321348;0.64;562;76
1.83;214;1;256;1;0;5;13000;40960;0;1;.016315;NA;.050616;.065893;.065893;1.83;214;100
1.50;214;1;256;1;0;5;12500;40960;0;0;0.090065;NA;0.225063;0.340424;0.340423;0.74;562;82
1.38;214;1;256;1;0;5;12500;40960;0;1;.014186;NA;.053315;.068526;.068526;1.38;214;100
1.48;215;1;256;1;0;5;12000;40960;0;0;0.063472;NA;0.225720;0.342571;0.342571;0.71;562;71
1.52;214;1;256;1;0;5;12000;40960;0;1;.013835;NA;.051916;.064024;.064024;1.52;214;99
1.38;213;1;256;1;0;5;11500;40960;0;0;0.073534;NA;0.221262;0.335510;0.335509;0.74;562;77
1.50;214;1;256;1;0;5;11500;40960;0;1;.013542;NA;.053837;.067447;.067447;1.50;214;100
1.57;214;1;256;1;0;5;11000;40960;0;0;0.063453;NA;0.230883;0.385927;0.385926;0.78;562;67
1.68;215;1;256;1;0;5;11000;40960;0;1;.014578;NA;.052857;.071839;.071838;1.68;215;99
1.47;215;1;256;1;0;5;10500;40960;0;0;0.063446;NA;0.230376;0.339684;0.339683;0.74;562;73
1.69;215;1;256;1;0;5;10500;40960;0;1;.014157;NA;.051317;.069271;.069271;1.69;215;99
1.38;215;1;256;1;0;5;10000;40960;0;0;0.064935;NA;0.222200;0.336136;0.336135;0.69;562;75
1.63;215;1;256;1;0;5;10000;40960;0;1;.013452;NA;.049582;.079304;.079304;1.63;215;100
1.49;214;1;256;1;0;5;9500;40960;0;0;0.100784;NA;0.257910;0.400202;0.400201;0.79;562;82
1.67;214;1;256;1;0;5;9500;40960;0;1;.013729;NA;.052983;.076469;.076469;1.67;214;99
1.37;214;1;256;1;0;5;9000;40960;0;0;0.064692;NA;0.233192;0.425992;0.425990;0.82;562;64
1.67;215;1;256;1;0;5;9000;40960;0;1;.014013;NA;.050153;.075905;.075905;1.67;215;100
1.82;215;1;256;1;0;5;8500;40960;0;0;0.064379;NA;0.210419;0.409855;0.409854;0.81;562;66
1.51;215;1;256;1;0;5;8500;40960;0;1;.016065;NA;.050214;.090016;.090016;1.51;215;99
1.48;214;1;256;1;0;5;8000;40960;0;0;0.102000;NA;0.301941;0.423743;0.423742;0.83;562;84
1.49;214;1;256;1;0;5;8000;40960;0;1;.016147;NA;.050570;.082650;.082650;1.49;214;99
1.51;214;1;256;1;0;6;25000;40960;0;0;0.034198;NA;0.106700;0.160710;0.160709;0.49;403;71
1.66;215;1;256;1;0;6;25000;40960;0;1;.007345;NA;.019073;.026955;.026955;1.66;215;99
1.48;213;1;256;1;0;6;24500;40960;0;0;0.059909;NA;0.133191;0.187906;0.187905;0.52;403;89
1.46;213;1;256;1;0;6;24500;40960;0;1;.007989;NA;.018295;.027377;.027377;1.46;213;99
1.66;214;1;256;1;0;6;24000;40960;0;0;0.045797;NA;0.107043;0.171352;0.171350;0.52;403;85
1.61;213;1;256;1;0;6;24000;40960;0;1;.007206;NA;.021533;.030132;.030132;1.61;213;99
1.67;213;1;256;1;0;6;23500;40960;0;0;0.057571;NA;0.129659;0.183276;0.183275;0.53;403;89
1.66;214;1;256;1;0;6;23500;40960;0;1;.007268;NA;.020199;.028582;.028582;1.66;214;100
1.48;214;1;256;1;0;6;23000;40960;0;0;0.037369;NA;0.103174;0.156337;0.156336;0.50;403;78
1.47;213;1;256;1;0;6;23000;40960;0;1;.007326;NA;.020061;.028331;.028331;1.47;213;100
1.62;214;1;256;1;0;6;22500;40960;0;0;0.034491;NA;0.120389;0.181649;0.181648;0.54;403;65
1.37;214;1;256;1;0;6;22500;40960;0;1;.007549;NA;.021143;.028332;.028332;1.37;214;100
1.48;213;1;256;1;0;6;22000;40960;0;0;0.059595;NA;0.130930;0.187648;0.187646;0.54;403;89
1.46;214;1;256;1;0;6;22000;40960;0;1;.007471;NA;.019896;.029141;.029141;1.46;214;100
1.36;213;1;256;1;0;6;21500;40960;0;0;0.058463;NA;0.133823;0.178284;0.178283;0.53;403;91
1.37;213;1;256;1;0;6;21500;40960;0;1;.008274;NA;.017063;.027993;.027993;1.37;213;99
1.51;214;1;256;1;0;6;21000;40960;0;0;0.035242;NA;0.112892;0.175066;0.175065;0.52;405;70
1.65;214;1;256;1;0;6;21000;40960;0;1;.007909;NA;.016784;.026634;.026634;1.65;214;99
1.38;214;1;256;1;0;6;20500;40960;0;0;0.033941;NA;0.098286;0.143768;0.143767;0.49;403;69
1.66;214;1;256;1;0;6;20500;40960;0;1;.007526;NA;.018632;.029383;.029383;1.66;214;99
1.49;213;1;256;1;0;6;20000;40960;0;0;0.057397;NA;0.139453;0.184954;0.184953;0.53;403;91
1.65;214;1;256;1;0;6;20000;40960;0;1;.007323;NA;.020720;.030857;.030857;1.65;214;99
1.64;213;1;256;1;0;6;19500;40960;0;0;0.041477;NA;0.097609;0.148645;0.148644;0.47;405;88
1.65;214;1;256;1;0;6;19500;40960;0;1;.007385;NA;.021513;.028970;.028970;1.65;214;99
1.36;215;1;256;1;0;6;19000;40960;0;0;0.033772;NA;0.104591;0.139417;0.139416;0.49;403;71
1.68;214;1;256;1;0;6;19000;40960;0;1;.007963;NA;.016491;.026509;.026509;1.68;214;99
1.46;213;1;256;1;0;6;18500;40960;0;0;0.058616;NA;0.134401;0.191824;0.191823;0.54;403;89
1.48;214;1;256;1;0;6;18500;40960;0;1;.007883;NA;.021607;.028144;.028144;1.48;214;100
1.65;213;1;256;1;0;6;18000;40960;0;0;0.059761;NA;0.134099;0.196265;0.196264;0.55;403;88
1.64;214;1;256;1;0;6;18000;40960;0;1;.008239;NA;.016945;.026921;.026921;1.64;214;99
1.36;214;1;256;1;0;6;17500;40960;0;0;0.036687;NA;0.123938;0.141285;0.141284;0.49;403;73
1.49;213;1;256;1;0;6;17500;40960;0;1;.008296;NA;.017440;.028386;.028386;1.49;213;99
1.49;214;1;256;1;0;6;17000;40960;0;0;0.045146;NA;0.109820;0.171862;0.171861;0.51;403;86
1.40;215;1;256;1;0;6;17000;40960;0;1;.007519;NA;.019147;.027503;.027503;1.40;215;100
1.48;214;1;256;1;0;6;16500;40960;0;0;0.060167;NA;0.137626;0.191243;0.191242;0.53;403;89
1.50;214;1;256;1;0;6;16500;40960;0;1;.007858;NA;.016463;.025712;.025712;1.50;214;100
1.67;213;1;256;1;0;6;16000;40960;0;0;0.057920;NA;0.138949;0.185183;0.185182;0.54;403;90
1.51;215;1;256;1;0;6;16000;40960;0;1;.007736;NA;.018235;.027140;.027140;1.51;215;100
1.64;214;1;256;1;0;6;15500;40960;0;0;0.059396;NA;0.134649;0.190151;0.190150;0.55;403;90
1.38;213;1;256;1;0;6;15500;40960;0;1;.007595;NA;.018164;.027142;.027142;1.38;213;99
1.64;214;1;256;1;0;6;15000;40960;0;0;0.034531;NA;0.109893;0.182729;0.182729;0.52;403;68
1.46;213;1;256;1;0;6;15000;40960;0;1;.008384;NA;.017562;.026744;.026744;1.46;213;100
1.47;214;1;256;1;0;6;14500;40960;0;0;0.035629;NA;0.101706;0.164831;0.164830;0.50;403;74
1.58;213;1;256;1;0;6;14500;40960;0;1;.007376;NA;.018090;.026638;.026638;1.58;213;99
1.47;215;1;256;1;0;6;14000;40960;0;0;0.035119;NA;0.115939;0.162097;0.162096;0.51;403;69
1.65;213;1;256;1;0;6;14000;40960;0;1;.007395;NA;.017698;.026615;.026615;1.65;213;99
1.49;214;1;256;1;0;6;13500;40960;0;0;0.044067;NA;0.096645;0.151082;0.151081;0.47;403;88
1.64;214;1;256;1;0;6;13500;40960;0;1;.007150;NA;.020813;.028255;.028255;1.64;214;100
1.65;214;1;256;1;0;6;13000;40960;0;0;0.058642;NA;0.147266;0.180021;0.180020;0.53;403;93
1.64;213;1;256;1;0;6;13000;40960;0;1;.008107;NA;.017388;.028415;.028415;1.64;213;99
1.60;213;1;256;1;0;6;12500;40960;0;0;0.033697;NA;0.107942;0.153043;0.153042;0.49;403;74
1.62;214;1;256;1;0;6;12500;40960;0;1;.007749;NA;.017843;.027905;.027905;1.62;214;99
1.50;214;1;256;1;0;6;12000;40960;0;0;0.033690;NA;0.137008;0.188890;0.188889;0.55;403;67
1.51;213;1;256;1;0;6;12000;40960;0;1;.007449;NA;.018098;.027896;.027895;1.51;213;100
1.48;213;1;256;1;0;6;11500;40960;0;0;0.058123;NA;0.149265;0.175638;0.175637;0.53;403;94
1.64;214;1;256;1;0;6;11500;40960;0;1;.007822;NA;.016983;.028241;.028241;1.64;214;99
1.51;213;1;256;1;0;6;11000;40960;0;0;0.034047;NA;0.094703;0.144668;0.144667;0.42;405;81
1.66;214;1;256;1;0;6;11000;40960;0;1;.007631;NA;.016188;.028267;.028267;1.66;214;99
1.64;214;1;256;1;0;6;10500;40960;0;0;0.059671;NA;0.135585;0.199576;0.199575;0.56;403;87
1.73;214;1;256;1;0;6;10500;40960;0;1;.008223;NA;.017237;.028723;.028723;1.73;214;99
1.65;215;1;256;1;0;6;10000;40960;0;0;0.059149;NA;0.134924;0.199281;0.199280;0.56;403;88
1.49;214;1;256;1;0;6;10000;40960;0;1;.007470;NA;.016755;.029129;.029129;1.49;214;99
1.64;213;1;256;1;0;6;9500;40960;0;0;0.038823;NA;0.091691;0.161494;0.161493;0.45;403;84
1.47;213;1;256;1;0;6;9500;40960;0;1;.007376;NA;.018363;.029553;.029553;1.47;213;99
1.55;214;1;256;1;0;6;9000;40960;0;0;0.035359;NA;0.105769;0.186187;0.186186;0.54;403;64
1.64;214;1;256;1;0;6;9000;40960;0;1;.007358;NA;.017473;.031105;.031105;1.64;214;99
1.46;213;1;256;1;0;6;8500;40960;0;0;0.060148;NA;0.127553;0.203567;0.203566;0.56;403;86
1.48;214;1;256;1;0;6;8500;40960;0;1;.007603;NA;.017913;.030888;.030887;1.48;214;99
1.45;214;1;256;1;0;6;8000;40960;0;0;0.049645;NA;0.117526;0.204354;0.204352;0.56;403;79
1.53;213;1;256;1;0;6;8000;40960;0;1;.007771;NA;.017991;.031998;.031998;1.53;213;99
1.61;216;1;512;1;0;1;25000;40960;0;0;0.056941;NA;0.613742;0.408670;0.408669;1.05;1275;107
1.64;216;1;512;1;0;1;25000;40960;0;1;.011423;NA;.128719;.091287;.091287;1.64;216;99
1.52;216;1;512;1;0;1;24500;40960;0;0;0.090551;NA;0.676714;0.457139;0.457138;1.15;1273;118
1.77;215;1;512;1;0;1;24500;40960;0;1;.011690;NA;.127295;.092154;.092154;1.77;215;99
1.46;215;1;512;1;0;1;24000;40960;0;0;0.055419;NA;0.638807;0.394639;0.394638;1.01;1273;111
1.77;216;1;512;1;0;1;24000;40960;0;1;.010892;NA;.131782;.093404;.093403;1.77;216;99
1.66;216;1;512;1;0;1;23500;40960;0;0;0.055333;NA;0.625329;0.442596;0.442595;1.15;1273;98
1.52;215;1;512;1;0;1;23500;40960;0;1;.011122;NA;.133721;.113728;.113728;1.52;215;99
1.61;216;1;512;1;0;1;23000;40960;0;0;0.090469;NA;0.717556;0.467030;0.467029;1.16;1274;121
1.68;216;1;512;1;0;1;23000;40960;0;1;.011744;NA;.129274;.092321;.092320;1.68;216;100
1.82;216;1;512;1;0;1;22500;40960;0;0;0.087156;NA;0.657375;0.434759;0.434758;1.14;1274;117
1.49;216;1;512;1;0;1;22500;40960;0;1;.012064;NA;.133540;.102281;.102280;1.49;216;99
1.70;215;1;512;1;0;1;22000;40960;0;0;0.079482;NA;0.626832;0.460872;0.460871;1.15;1274;113
1.56;216;1;512;1;0;1;22000;40960;0;1;.011248;NA;.124320;.090020;.090020;1.56;216;100
1.42;216;1;512;1;0;1;21500;40960;0;0;0.055254;NA;0.645923;0.391742;0.391741;1.02;1273;117
1.67;216;1;512;1;0;1;21500;40960;0;1;.013097;NA;.128480;.101820;.101820;1.67;216;99
1.57;215;1;512;1;0;1;21000;40960;0;0;0.087938;NA;0.661138;0.433198;0.433197;1.13;1274;120
1.53;215;1;512;1;0;1;21000;40960;0;1;.011216;NA;.132181;.100501;.100501;1.53;215;100
1.49;216;1;512;1;0;1;20500;40960;0;0;0.058014;NA;0.625884;0.406261;0.406260;1.10;1273;113
1.57;216;1;512;1;0;1;20500;40960;0;1;.011688;NA;.130056;.093936;.093936;1.57;216;100
1.51;216;1;512;1;0;1;20000;40960;0;0;0.055212;NA;0.632111;0.413293;0.413292;1.11;1274;103
1.66;216;1;512;1;0;1;20000;40960;0;1;.012718;NA;.128911;.099560;.099560;1.66;216;99
1.54;216;1;512;1;0;1;19500;40960;0;0;0.055093;NA;0.648518;0.439433;0.439432;1.14;1274;98
1.43;216;1;512;1;0;1;19500;40960;0;1;.012319;NA;.130367;.101629;.101628;1.43;216;100
1.53;216;1;512;1;0;1;19000;40960;0;0;0.090731;NA;0.646835;0.424176;0.424175;1.12;1273;119
1.51;216;1;512;1;0;1;19000;40960;0;1;.012493;NA;.125991;.094747;.094747;1.51;216;99
1.56;215;1;512;1;0;1;18500;40960;0;0;0.076948;NA;0.641883;0.449602;0.449601;1.16;1273;113
1.53;217;1;512;1;0;1;18500;40960;0;1;.012006;NA;.125630;.097408;.097407;1.53;217;100
1.52;215;1;512;1;0;1;18000;40960;0;0;0.086064;NA;0.662917;0.446856;0.446855;1.15;1274;118
1.49;215;1;512;1;0;1;18000;40960;0;1;.011465;NA;.127783;.098880;.098880;1.49;215;100
1.41;216;1;512;1;0;1;17500;40960;0;0;0.090908;NA;0.664519;0.455415;0.455414;1.15;1273;118
1.53;215;1;512;1;0;1;17500;40960;0;1;.011929;NA;.130896;.107914;.107914;1.53;215;100
1.58;215;1;512;1;0;1;17000;40960;0;0;0.090655;NA;0.735548;0.495361;0.495360;1.19;1274;120
1.54;215;1;512;1;0;1;17000;40960;0;1;.011777;NA;.124213;.101755;.101755;1.54;215;99
1.71;215;1;512;1;0;1;16500;40960;0;0;0.090227;NA;0.657028;0.421621;0.421620;1.12;1273;120
1.53;216;1;512;1;0;1;16500;40960;0;1;.011475;NA;.124514;.102715;.102714;1.53;216;99
1.55;215;1;512;1;0;1;16000;40960;0;0;0.092368;NA;0.629015;0.405326;0.405325;1.10;1273;120
1.48;216;1;512;1;0;1;16000;40960;0;1;.011733;NA;.128559;.107245;.107244;1.48;216;99
1.56;216;1;512;1;0;1;15500;40960;0;0;0.056218;NA;0.631234;0.408755;0.408755;1.10;1273;106
1.70;216;1;512;1;0;1;15500;40960;0;1;.011668;NA;.130534;.116454;.116454;1.70;216;99
1.75;215;1;512;1;0;1;15000;40960;0;0;0.089818;NA;0.668884;0.442962;0.442961;1.14;1274;119
1.57;216;1;512;1;0;1;15000;40960;0;1;.011639;NA;.128986;.119010;.119010;1.57;216;100
1.71;216;1;512;1;0;1;14500;40960;0;0;0.056257;NA;0.631422;0.410596;0.410596;0.96;1274;116
1.51;215;1;512;1;0;1;14500;40960;0;1;.011723;NA;.123791;.106846;.106846;1.51;215;99
1.39;215;1;512;1;0;1;14000;40960;0;0;0.056251;NA;0.628659;0.409322;0.409321;1.01;1275;109
1.72;217;1;512;1;0;1;14000;40960;0;1;.011442;NA;.132042;.114519;.114518;1.72;217;99
1.70;215;1;512;1;0;1;13500;40960;0;0;0.055852;NA;0.660122;0.421594;0.421593;1.12;1273;103
1.42;215;1;512;1;0;1;13500;40960;0;1;.012267;NA;.125524;.113601;.113601;1.42;215;99
1.48;215;1;512;1;0;1;13000;40960;0;0;0.066867;NA;0.625119;0.414480;0.414479;1.12;1273;118
1.52;216;1;512;1;0;1;13000;40960;0;1;.012123;NA;.124890;.114236;.114236;1.52;216;99
1.45;215;1;512;1;0;1;12500;40960;0;0;0.086222;NA;0.635749;0.411996;0.411995;1.10;1274;120
1.51;219;1;512;1;0;1;12500;40960;0;1;.010925;NA;.129614;.126256;.126255;1.51;219;100
1.41;216;1;512;1;0;1;12000;40960;0;0;0.055581;NA;0.628799;0.472382;0.472381;1.18;1273;100
1.68;215;1;512;1;0;1;12000;40960;0;1;.011360;NA;.122608;.132200;.132200;1.68;215;99
1.53;215;1;512;1;0;1;11500;40960;0;0;0.055935;NA;0.646797;0.425494;0.425493;1.13;1273;105
1.51;215;1;512;1;0;1;11500;40960;0;1;.011341;NA;.127525;.126509;.126509;1.51;215;99
1.71;216;1;512;1;0;1;11000;40960;0;0;0.055979;NA;0.629234;0.400866;0.400865;1.00;1273;115
1.60;215;1;512;1;0;1;11000;40960;0;1;.011596;NA;.127090;.136158;.136158;1.60;215;100
1.58;216;1;512;1;0;1;10500;40960;0;0;0.090148;NA;0.646737;0.447387;0.447386;1.15;1273;117
1.71;216;1;512;1;0;1;10500;40960;0;1;.011523;NA;.125633;.136156;.136156;1.71;216;99
1.41;216;1;512;1;0;1;10000;40960;0;0;0.056163;NA;0.650604;0.417666;0.417665;1.03;1273;113
1.52;216;1;512;1;0;1;10000;40960;0;1;.011707;NA;.125867;.162037;.162037;1.52;216;99
1.68;216;1;512;1;0;1;9500;40960;0;0;0.055526;NA;0.639663;0.481263;0.481262;1.19;1273;99
1.69;216;1;512;1;0;1;9500;40960;0;1;.012035;NA;.125239;.148041;.148041;1.69;216;99
1.55;215;1;512;1;0;1;9000;40960;0;0;0.055112;NA;0.658956;0.463020;0.463019;1.15;1273;99
1.57;216;1;512;1;0;1;9000;40960;0;1;.012052;NA;.122103;.162105;.162105;1.57;216;99
1.56;216;1;512;1;0;1;8500;40960;0;0;0.091108;NA;0.656509;0.499692;0.499691;1.18;1273;113
1.52;216;1;512;1;0;1;8500;40960;0;1;.011418;NA;.124543;.166565;.166565;1.52;216;99
1.58;215;1;512;1;0;1;8000;40960;0;0;0.089742;NA;0.654303;0.506172;0.506171;1.20;1273;112
1.49;215;1;512;1;0;1;8000;40960;0;1;.011897;NA;.126350;.177406;.177406;1.49;215;99
1.54;214;1;512;1;0;2;25000;40960;0;0;0.105234;NA;0.625386;0.599052;0.599051;1.39;1438;93
1.50;214;1;512;1;0;2;25000;40960;0;1;.017507;NA;.105710;.111655;.111655;1.50;214;99
1.37;214;1;512;1;0;2;24500;40960;0;0;0.107986;NA;0.600763;0.559825;0.559825;1.29;1438;98
1.67;215;1;512;1;0;2;24500;40960;0;1;.018113;NA;.111039;.113901;.113900;1.67;215;99
1.58;216;1;512;1;0;2;24000;40960;0;0;0.135534;NA;0.599251;0.587458;0.587457;1.33;1438;100
1.55;215;1;512;1;0;2;24000;40960;0;1;.016618;NA;.106792;.111065;.111065;1.55;215;99
1.80;215;1;512;1;0;2;23500;40960;0;0;0.106304;NA;0.595531;0.553700;0.553699;1.18;1438;102
1.47;215;1;512;1;0;2;23500;40960;0;1;.016820;NA;.107530;.112861;.112861;1.47;215;99
1.70;215;1;512;1;0;2;23000;40960;0;0;0.155709;NA;0.587773;0.577992;0.577991;1.34;1438;100
1.68;215;1;512;1;0;2;23000;40960;0;1;.016949;NA;.105775;.111881;.111881;1.68;215;99
1.66;216;1;512;1;0;2;22500;40960;0;0;0.099904;NA;0.592693;0.572095;0.572094;1.13;1438;100
1.48;215;1;512;1;0;2;22500;40960;0;1;.017719;NA;.105818;.110847;.110847;1.48;215;99
1.39;214;1;512;1;0;2;22000;40960;0;0;0.100120;NA;0.627973;0.601562;0.601560;1.33;1438;90
1.69;214;1;512;1;0;2;22000;40960;0;1;.018014;NA;.104800;.114830;.114829;1.69;214;99
