nodes;program;c.domain;adv.model;protocol;partysize;freqs(GHz);quotas(%);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;180;7;0.0234569;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;180;8;0.0250215;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;180;9;0.0262559;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;180;10;0.0296266;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;180;11;0.0317016;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;180;12;0.0338681;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;180;13;0.0359888;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;3;0.0175851;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;4;0.0180945;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;5;0.0197881;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;6;0.0212387;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;7;0.0229713;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;8;0.0245614;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;9;0.027436;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;10;0.0292437;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;11;0.0323694;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;12;0.0341962;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;140;13;0.0366668;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;3;0.0176066;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;4;0.0180986;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;5;0.0200837;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;6;0.0218782;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;7;0.0230697;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;8;0.0250143;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;9;0.0272914;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;10;0.0288703;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;11;0.0319046;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;12;0.0340606;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;100;13;0.0364731;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;3;0.0175737;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;4;0.0185183;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;5;0.0194168;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;6;0.0214186;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;7;0.0227703;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;8;0.0251256;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;9;0.0266524;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;10;0.0295375;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;11;0.0309616;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;12;0.0340674;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;3;60;13;0.0364223;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;3;0.0170068;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;4;0.0185184;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;5;0.0196331;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;6;0.0212508;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;7;0.0230705;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;8;0.0246933;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;9;0.0270269;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;10;0.0288551;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;11;0.0309413;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;12;0.0339508;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;240;13;0.0369071;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;3;0.0164316;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;4;0.0187042;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;5;0.0188161;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;6;0.0215229;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;7;0.0234325;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;8;0.0246494;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;9;0.0263351;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;10;0.0286561;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;11;0.0326788;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;12;0.0344533;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;180;13;0.0359007;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;3;0.0169133;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;4;0.0180944;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;5;0.0199347;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;6;0.0223526;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;7;0.0233689;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;8;0.0251513;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;9;0.0272182;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;10;0.028548;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;11;0.031462;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;12;0.0341082;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;140;13;0.0354675;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;3;0.016953;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;4;0.0188283;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;5;0.0202749;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;6;0.021365;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;7;0.0235104;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;8;0.0256461;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;9;0.0279952;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;10;0.0303763;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;11;0.0312729;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;12;0.0326443;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;100;13;0.0358496;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;3;0.0170146;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;4;0.018262;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;5;0.0197682;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;6;0.0213934;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;7;0.0234221;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;8;0.0245675;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;9;0.0274492;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;10;0.0293907;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;11;0.0308216;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;12;0.0345085;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2.2;60;13;0.0360054;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;3;0.017822;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;4;0.0192082;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;5;0.0204739;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;6;0.0220962;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;7;0.0239111;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;8;0.0261952;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;9;0.0279596;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;10;0.0304854;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;11;0.0329544;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;12;0.0348777;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;240;13;0.037685;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;3;0.017843;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;4;0.0190422;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;5;0.0200211;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;6;0.0218644;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;7;0.0234601;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;8;0.0260873;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;9;0.0281753;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;10;0.030966;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;11;0.0327776;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;12;0.0352954;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;180;13;0.0376754;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;3;0.0177956;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;4;0.0187199;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;5;0.0204414;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;6;0.0221338;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;7;0.0236896;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;8;0.025952;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;9;0.0294448;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;10;0.0310113;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;11;0.0329459;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;12;0.0356711;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;140;13;0.038137;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;3;0.0172358;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;4;0.0188017;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;5;0.0203856;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;6;0.0225806;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;7;0.0236481;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;8;0.025508;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;9;0.0290318;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;10;0.0310269;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;11;0.0322772;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;12;0.0347161;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;100;13;0.03757;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;3;0.0178919;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;4;0.0192353;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;5;0.0210051;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;6;0.0220432;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;7;0.0229194;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;8;0.0261027;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;9;0.0285081;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;10;0.0305385;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;11;0.0323468;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;12;0.0354911;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;2;60;13;0.0381136;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;3;0.0177403;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;4;0.0188508;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;5;0.0205859;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;6;0.0224383;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;7;0.0246929;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;8;0.0269099;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;9;0.029259;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;10;0.0319646;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;11;0.0336967;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;12;0.037394;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;240;13;0.0399742;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;3;0.0179755;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;4;0.0193132;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;5;0.0210534;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;6;0.0230411;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;7;0.0241718;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;8;0.0264792;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;9;0.0293863;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;10;0.0310255;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;11;0.0337962;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;12;0.037272;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;180;13;0.0394201;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;3;0.0177961;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;4;0.019613;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;5;0.0209847;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;6;0.022789;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;7;0.025595;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;8;0.0270032;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;9;0.0289605;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;10;0.0320344;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;11;0.0344917;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;12;0.0367028;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;140;13;0.0401784;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;3;0.0177205;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;4;0.0197067;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;5;0.0208301;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;6;0.0225059;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;7;0.0247085;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;8;0.0264666;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;9;0.028809;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;10;0.0312063;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;11;0.0348828;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;12;0.0366601;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;100;13;0.0402505;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;3;0.0179255;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;4;0.0189818;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;5;0.0213553;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;6;0.0223003;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;7;0.0241025;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;8;0.0270584;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;9;0.0287066;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;10;0.0311843;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;11;0.0337078;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;12;0.0368387;NA;NA;1.3705;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.8;60;13;0.0396998;NA;NA;1.59037;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;3;0.0191817;NA;NA;0.123168;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;4;0.020891;NA;NA;0.196736;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;5;0.0214371;NA;NA;0.28656;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;6;0.023724;NA;NA;0.39264;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;7;0.02641;NA;NA;0.514976;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;8;0.0302284;NA;NA;0.653568;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;9;0.0312386;NA;NA;0.808416;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;10;0.0332028;NA;NA;0.97952;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;11;0.0365814;NA;NA;1.16688;NA
todd,ned,rod;35_set_intersection;BINARY;semidishonest;yao;2;1.6;240;12;0.0394964;NA;NA;1.3705;NA
