nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;5;5;5;NA;NA;NA;NA;NA;NA;2;5;0.00144962;NA;~3;0.00032;0.00072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;15;15;15;NA;NA;NA;NA;NA;NA;2;15;0.00176754;NA;~3;0.00096;0.00216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;shamir;3;20;20;20;NA;NA;NA;NA;NA;NA;2;20;0.00176405;NA;~3;0.00128;0.00288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;5;5;5;NA;NA;NA;NA;NA;NA;2;5;0.0379782;NA;~14;1.44032;2.88072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;15;15;15;NA;NA;NA;NA;NA;NA;2;15;0.0389073;NA;~14;1.44096;2.88216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;atlas;3;20;20;20;NA;NA;NA;NA;NA;NA;2;20;0.0442257;NA;~14;1.44128;2.88288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;5;5;5;NA;NA;NA;NA;NA;NA;2;5;0.0013292;NA;~2;0.00016;0.00048;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;15;15;15;NA;NA;NA;NA;NA;NA;2;15;0.00126061;NA;~2;0.00048;0.00144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;FIELD;semihonest;replicated-field;3;20;20;20;NA;NA;NA;NA;NA;NA;2;20;0.00111148;NA;~2;0.00064;0.00192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;5;5;5;NA;NA;NA;NA;NA;NA;2;5;0.00154499;NA;~2;8e-05;0.00024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;15;15;15;NA;NA;NA;NA;NA;NA;2;15;0.00120905;NA;~2;0.00024;0.00072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;RING;semihonest;replicated-ring;3;20;20;20;NA;NA;NA;NA;NA;NA;2;20;0.00120375;NA;~2;0.00032;0.00096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;320;320;320;NA;NA;9600;86;5;0.00715618;NA;NA;0.010008;NA;4.8e-05;3;0.00621904;4.8e-05;3;0.00679603;NA;NA;NA;NA;NA;NA;0.00996;37;0.00470892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;960;960;960;NA;NA;28800;86;15;0.0118026;NA;NA;0.029928;NA;4.8e-05;3;0.0103314;4.8e-05;3;0.0119114;NA;NA;NA;NA;NA;NA;0.02988;37;0.00629836;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ether,ethercash,ethergold;35_set_intersection;BINARY;semihonest;replicated-bin;3;NA;NA;NA;1280;1280;1280;NA;NA;38400;86;20;0.018674;NA;NA;0.039888;NA;4.8e-05;3;0.0173876;4.8e-05;3;0.0175963;NA;NA;NA;NA;NA;NA;0.03984;37;0.0114583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
