comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.47;232;1;0;20;256;0;1;0;1;0;0;25000;81920;0;0;.000782;NA;.053933;.077344;.077344;.095500;1273;1353
1.48;233;1;0;20;256;0;1;0;1;0;0;24500;81920;0;0;.000777;NA;.054554;.080880;.080880;.098000;1273;1352
1.46;233;1;0;20;256;0;1;0;1;0;0;24000;81920;0;0;.000777;NA;.054728;.080917;.080917;.095500;1273;1380
1.44;233;1;0;20;256;0;1;0;1;0;0;23500;81920;0;0;.000782;NA;.052725;.079254;.079254;.095000;1273;1331
1.46;233;1;0;20;256;0;1;0;1;0;0;23000;81920;0;0;.000776;NA;.056782;.082994;.082994;.096500;1273;1409
1.46;234;1;0;20;256;0;1;0;1;0;0;22500;81920;0;0;.000782;NA;.054624;.082783;.082783;.099000;1273;1321
1.47;233;1;0;20;256;0;1;0;1;0;0;22000;81920;0;0;.000785;NA;.052730;.084562;.084562;.099500;1273;1292
1.48;233;1;0;20;256;0;1;0;1;0;0;21500;81920;0;0;.000782;NA;.052402;.085072;.085071;.101500;1273;1250
1.47;233;1;0;20;256;0;1;0;1;0;0;21000;81920;0;0;.000782;NA;.053888;.085224;.085224;.102000;1273;1270
1.48;233;1;0;20;256;0;1;0;1;0;0;20500;81920;0;0;.000776;NA;.051691;.088391;.088391;.102500;1273;1230
1.47;233;1;0;20;256;0;1;0;1;0;0;20000;81920;0;0;.000773;NA;.051924;.087840;.087840;.106500;1273;1179
1.48;233;1;0;20;256;0;1;0;1;0;0;19500;81920;0;0;.000775;NA;.051625;.089128;.089128;.105000;1273;1189
1.48;233;1;0;20;256;0;1;0;1;0;0;19000;81920;0;0;.000773;NA;.052622;.092766;.092766;.108000;1273;1182
1.46;232;1;0;20;256;0;1;0;1;0;0;18500;81920;0;0;.000781;NA;.051246;.092723;.092723;.108500;1273;1158
1.46;232;1;0;20;256;0;1;0;1;0;0;18000;81920;0;0;.000784;NA;.051531;.093221;.093221;.110500;1273;1120
1.48;233;1;0;20;256;0;1;0;1;0;0;17500;81920;0;0;.000784;NA;.051896;.097070;.097070;.112000;1273;1125
1.45;232;1;0;20;256;0;1;0;1;0;0;17000;81920;0;0;.000776;NA;.048865;.094916;.094916;.116500;1273;1016
1.47;234;1;0;20;256;0;1;0;1;0;0;16500;81920;0;0;.000786;NA;.050577;.098795;.098795;.118500;1273;1027
1.45;237;1;0;20;256;0;1;0;1;0;0;16000;81920;0;0;.000779;NA;.049760;.099138;.099138;.122000;1273;984
1.47;233;1;0;20;256;0;1;0;1;0;0;15500;81920;0;0;.000778;NA;.048640;.101590;.101590;.126000;1273;931
1.48;233;1;0;20;256;0;1;0;1;0;0;15000;81920;0;0;.000774;NA;.050389;.105112;.105112;.129500;1273;937
1.46;232;1;0;20;256;0;1;0;1;0;0;14500;81920;0;0;.000784;NA;.048777;.105278;.105278;.131500;1273;900
1.46;232;1;0;20;256;0;1;0;1;0;0;14000;81920;0;0;.000782;NA;.050204;.113048;.113048;.131500;1273;921
1.46;233;1;0;20;256;0;1;0;1;0;0;13500;81920;0;0;.000782;NA;.047663;.109435;.109435;.138500;1273;836
1.48;233;1;0;20;256;0;1;0;1;0;0;13000;81920;0;0;.000778;NA;.048069;.114869;.114869;.140000;1273;837
1.43;232;1;0;20;256;0;1;0;1;0;0;12500;81920;0;0;.000777;NA;.049819;.122577;.122577;.143500;1273;841
1.49;232;1;0;20;256;0;1;0;1;0;0;12000;81920;0;0;.000778;NA;.047223;.123252;.123252;.150500;1273;761
1.43;233;1;0;20;256;0;1;0;1;0;0;11500;81920;0;0;.000777;NA;.047342;.124823;.124823;.152500;1273;754
1.47;234;1;0;20;256;0;1;0;1;0;0;11000;81920;0;0;.000777;NA;.048544;.134693;.134693;.158000;1276;743
1.48;232;1;0;20;256;0;1;0;1;0;0;10500;81920;0;0;.000777;NA;.047612;.138432;.138432;.163000;1273;713
1.42;232;1;0;20;256;0;1;0;1;0;0;10000;81920;0;0;.000780;NA;.047865;.149343;.149343;.168500;1273;694
1.48;233;1;0;20;256;0;1;0;1;0;0;9500;81920;0;0;.000801;NA;.048198;.152854;.152854;.181000;1273;655
1.48;233;1;0;20;256;0;1;0;1;0;0;9000;81920;0;0;.000776;NA;.047812;.160182;.160182;.184500;1273;636
1.48;232;1;0;20;256;0;1;0;1;0;0;8500;81920;0;0;.000773;NA;.048111;.169161;.169161;.194500;1273;604
1.49;232;1;0;20;256;0;1;0;1;0;0;8000;81920;0;0;.000776;NA;.046896;.172731;.172731;.205000;1273;560
