comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.49;217;1;0;20;512;0;1;0;1;0;0;25000;81920;0;0;.001423;NA;.121931;.149364;.149364;.183500;2543;1623
1.74;216;1;0;20;512;0;1;0;1;0;0;24500;81920;0;0;.001314;NA;.117676;.147286;.147285;.185500;2543;1553
1.57;217;1;0;20;512;0;1;0;1;0;0;24000;81920;0;0;.001308;NA;.121019;.152950;.152950;.186000;2543;1589
1.80;217;1;0;20;512;0;1;0;1;0;0;23500;81920;0;0;.001310;NA;.116418;.151796;.151796;.187500;2543;1520
1.38;216;1;0;20;512;0;1;0;1;0;0;23000;81920;0;0;.001371;NA;.117274;.154073;.154073;.189500;2543;1516
1.77;216;1;0;20;512;0;1;0;1;0;0;22500;81920;0;0;.001402;NA;.118014;.157788;.157788;.192500;2543;1505
1.75;220;1;0;20;512;0;1;0;1;0;0;22000;81920;0;0;.001400;NA;.116841;.157782;.157782;.194500;2543;1474
1.84;217;1;0;20;512;0;1;0;1;0;0;21500;81920;0;0;.001423;NA;.117458;.159157;.159157;.198000;2543;1455
1.85;216;1;0;20;512;0;1;0;1;0;0;21000;81920;0;0;.001408;NA;.119171;.166009;.166008;.200000;2543;1462
1.39;218;1;0;20;512;0;1;0;1;0;0;20500;81920;0;0;.001340;NA;.116270;.164647;.164647;.202500;2543;1404
1.53;216;1;0;20;512;0;1;0;1;0;0;20000;81920;0;0;.001381;NA;.112968;.167007;.167007;.210000;2543;1326
1.69;216;1;0;20;512;0;1;0;1;0;0;19500;81920;0;0;.001429;NA;.112742;.171883;.171883;.212500;2543;1310
1.52;216;1;0;20;512;0;1;0;1;0;0;19000;81920;0;0;.001344;NA;.112344;.169452;.169452;.215000;2543;1285
1.56;216;1;0;20;512;0;1;0;1;0;0;18500;81920;0;0;.001351;NA;.112254;.175348;.175348;.221000;2543;1252
1.54;220;1;0;20;512;0;1;0;1;0;0;18000;81920;0;0;.001392;NA;.112691;.175587;.175587;.220500;2543;1262
1.69;217;1;0;20;512;0;1;0;1;0;0;17500;81920;0;0;.001440;NA;.111823;.177243;.177243;.232000;2543;1194
1.71;217;1;0;20;512;0;1;0;1;0;0;17000;81920;0;0;.001441;NA;.111895;.187118;.187118;.229500;2543;1205
1.71;218;1;0;20;512;0;1;0;1;0;0;16500;81920;0;0;.001396;NA;.112641;.184719;.184719;.239000;2543;1159
1.69;217;1;0;20;512;0;1;0;1;0;0;16000;81920;0;0;.001380;NA;.109091;.183865;.183865;.248500;2546;1088
1.77;216;1;0;20;512;0;1;0;1;0;0;15500;81920;0;0;.001465;NA;.110747;.203623;.203623;.245500;2543;1122
1.67;217;1;0;20;512;0;1;0;1;0;0;15000;81920;0;0;.001400;NA;.110252;.209357;.209357;.255500;2543;1068
1.52;216;1;0;20;512;0;1;0;1;0;0;14500;81920;0;0;.001444;NA;.110090;.207544;.207544;.260500;2543;1050
1.45;217;1;0;20;512;0;1;0;1;0;0;14000;81920;0;0;.001423;NA;.109888;.223039;.223039;.263500;2543;1036
1.56;218;1;0;20;512;0;1;0;1;0;0;13500;81920;0;0;.001379;NA;.108528;.210153;.210153;.275000;2543;978
1.68;216;1;0;20;512;0;1;0;1;0;0;13000;81920;0;0;.001344;NA;.107396;.212947;.212947;.279000;2543;953
1.59;217;1;0;20;512;0;1;0;1;0;0;12500;81920;0;0;.001327;NA;.111297;.222773;.222773;.294500;2543;931
1.52;217;1;0;20;512;0;1;0;1;0;0;12000;81920;0;0;.001401;NA;.109270;.233643;.233643;.302500;2543;899
1.53;216;1;0;20;512;0;1;0;1;0;0;11500;81920;0;0;.001383;NA;.111934;.246910;.246910;.311500;2543;888
1.85;217;1;0;20;512;0;1;0;1;0;0;11000;81920;0;0;.001352;NA;.105368;.249395;.249395;.327500;2543;804
1.55;217;1;0;20;512;0;1;0;1;0;0;10500;81920;0;0;.001480;NA;.110592;.258745;.258744;.336000;2543;818
1.56;216;1;0;20;512;0;1;0;1;0;0;10000;81920;0;0;.001404;NA;.110420;.280788;.280788;.342000;2543;800
1.69;217;1;0;20;512;0;1;0;1;0;0;9500;81920;0;0;.001406;NA;.107823;.289127;.289127;.353500;2543;760
1.65;217;1;0;20;512;0;1;0;1;0;0;9000;81920;0;0;.001385;NA;.106626;.299968;.299968;.371500;2543;717
1.57;217;1;0;20;512;0;1;0;1;0;0;8500;81920;0;0;.001387;NA;.106896;.321591;.321590;.387500;2543;688
1.77;219;1;0;20;512;0;1;0;1;0;0;8000;81920;0;0;.001404;NA;.106980;.332642;.332642;.406000;2543;658
1.55;217;1;0;20;512;0;1;0;2;0;0;25000;81920;0;0;.002184;NA;.109023;.213595;.213595;.302000;2553;897
