nodes;program;c.domain;adv.model;protocol;partysize;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;5;7.92183;NA;~1756;12.5105;38.528
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;10;27.9562;NA;~6716;25.5748;82.9798
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;15;26.1284;NA;~14922;47.0438;156.611
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;20;24.823;NA;~26376;77.1735;260.7
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;25;39.7701;NA;~41098;119.932;407.089
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;atlas;5;30;32.7558;NA;~59044;166.871;569.537
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;5;0.353358;NA;~962;3.63744;18.8026
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;10;1.19993;NA;~3726;10.0269;50.0403
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;15;7.64454;NA;~8296;20.4483;102.033
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;20;6.06507;NA;~14672;34.9018;174.781
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;25;26.4041;NA;~22857;55.3072;276.605
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semihonest;shamir;5;30;26.2664;NA;~32845;77.8246;390.863
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;5;0.598832;NA;~873;11.5352;58.3158
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;10;2.16437;NA;~3361;31.9753;159.876
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;15;4.10335;NA;~7475;64.7341;323.671
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;20;7.6942;NA;~13223;113.012;565.7
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;25;12.5895;NA;~20606;177.662;888.951
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;malhonest;malicious-shamir;5;30;18.4176;NA;~29606;250.578;1255.45
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semidishonest;temi;5;5;1.95658;NA;~6988;25.8471;65.7757
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semidishonest;temi;5;10;6.07068;NA;~27162;79.6058;201.456
bitcoin,bitcoincash,bitcoingold,dogecoin,dogecoincash;35_set_intersection;FIELD;semidishonest;temi;5;15;13.1424;NA;~60540;169.13;427.447
