comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;8;1;0;1;1024;0;2;.000021;NA;.000147;.000166;.000166;0.01;4;793
0.01;3;1;0;8;1;0;1;1024;1;2;.000025;NA;.000133;.000179;.000179;0.01;4;715
0.01;3;1;0;8;1;0;1;10240;0;2;.000211;NA;.000869;.001089;.001089;0.05;8;864
0.01;3;1;0;8;1;0;1;10240;1;2;.000211;NA;.001008;.001173;.001173;0.05;8;988
0.01;3;1;0;8;1;0;1;102400;0;2;.001995;NA;.019223;.019201;.019201;0.43;53;1635
0.01;3;1;0;8;1;0;1;102400;1;2;.002022;NA;.019241;.019109;.019109;0.43;53;1631
0.01;3;1;0;8;1;0;2;1024;0;2;.000032;NA;.000100;.000176;.000176;0.01;7;563
0.01;3;1;0;8;1;0;2;1024;1;2;.000040;NA;.000145;.000169;.000169;0.02;7;504
0.01;3;1;0;8;1;0;2;10240;0;2;.000336;NA;.000756;.001192;.001192;0.05;10;886
0.01;3;1;0;8;1;0;2;10240;1;2;.000336;NA;.000793;.001278;.001278;0.06;8;759
0.01;3;1;0;8;1;0;2;102400;0;2;.003138;NA;.017042;.019445;.019445;0.47;53;1439
0.01;3;1;0;8;1;0;2;102400;1;2;.003076;NA;.016897;.019587;.019587;0.47;53;1432
0.01;3;1;0;8;1;0;3;1024;0;2;.000026;NA;.000082;.000197;.000197;0.01;4;611
0.01;3;1;0;8;1;0;3;1024;1;2;.000026;NA;.000129;.000218;.000218;0.02;5;448
0.01;3;1;0;8;1;0;3;10240;0;2;.000242;NA;.000610;.000864;.000864;0.04;8;870
0.01;3;1;0;8;1;0;3;10240;1;2;.000246;NA;.000625;.000978;.000978;0.04;8;883
0.01;3;1;0;8;1;0;3;102400;0;2;.002234;NA;.009686;.015392;.015392;0.38;53;1073
0.01;3;1;0;8;1;0;3;102400;1;2;.002252;NA;.010138;.014600;.014600;0.35;53;1212
0.01;3;1;0;8;1;0;4;1024;0;2;.000030;NA;.000071;.000139;.000139;0.01;4;660
0.01;3;1;0;8;1;0;4;1024;1;2;.000016;0.003284;.000036;.000063;.000063;0.02;4;475
0.01;3;1;0;8;1;0;4;10240;0;2;.000257;NA;.000523;.000725;.000725;0.03;8;929
