comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    6        128       0         1         0         4         0         0         40960       0           1           .000542      NA          .019804           .478149             .478149            .623611              280           139
2.88          232                1                  0    6        128       0         1         0         5         0         0         40960       0           0           .002638      NA          .089237           .926531             .926531            1.113333             242           59
0.02          3                  1                  0    6        128       0         1         0         5         0         0         40960       0           1           .000561      NA          .024361           .501162             .501162            .611388              281           168
2.84          232                1                  0    6        128       0         1         0         6         0         0         40960       0           0           .001418      NA          .038880           .324415             .324414            .396666              163           90
0.02          3                  1                  0    6        128       0         1         0         6         0         0         40960       0           1           .000154      NA          .008476           .114711             .114711            .164444              162           270
2.93          233                1                  0    8        128       0         1         0         1         0         0         40960       0           0           .003821      NA          .144577           .849692             .849692            .950000              320           139
0.02          3                  1                  0    8        128       0         1         0         1         0         0         40960       0           1           .000632      NA          .027423           .766222             .766222            .918125              320           161
2.90          234                1                  0    8        128       0         1         0         2         0         0         40960       0           0           .004543      NA          .103080           .976427             .976427            1.172500             321           84
0.02          3                  1                  0    8        128       0         1         0         2         0         0         40960       0           1           .000862      NA          .020445           .616430             .616430            .752708              321           154
2.88          234                1                  0    8        128       0         1         0         3         0         0         40960       0           0           .002239      NA          .068089           .942541             .942541            1.103750             202           62
0.02          3                  1                  0    8        128       0         1         0         3         0         0         40960       0           1           .000411      NA          .016944           .477720             .477720            .606250              321           159
2.87          232                1                  0    8        128       0         1         0         4         0         0         40960       0           0           .002213      NA          .066827           .974377             .974377            1.103750             201           62
0.02          3                  1                  0    8        128       0         1         0         4         0         0         40960       0           1           .000411      NA          .016887           .492628             .492628            .607083              280           159
2.90          233                1                  0    8        128       0         1         0         5         0         0         40960       0           0           .002226      NA          .089500           .905967             .905967            1.111250             242           78
0.02          3                  1                  0    8        128       0         1         0         5         0         0         40960       0           1           .000416      NA          .017759           .470652             .470652            .613541              281           164
2.84          233                1                  0    8        128       0         1         0         6         0         0         40960       0           0           .001144      NA          .040865           .309488             .309488            .392500              162           120
0.03          3                  1                  0    8        128       0         1         0         6         0         0         40960       0           1           .000118      NA          .006257           .113710             .113710            .167916              163           261
2.92          233                1                  0    10       128       0         1         0         1         0         0         40960       0           0           .002873      NA          .114325           .809174             .809174            .935000              320           140
0.02          3                  1                  0    10       128       0         1         0         1         0         0         40960       0           1           .000507      NA          .022392           .795774             .795774            .913333              320           165
2.89          234                1                  0    10       128       0         1         0         2         0         0         40960       0           0           .003467      NA          .077193           .978801             .978800            1.119000             321           84
0.02          3                  1                  0    10       128       0         1         0         2         0         0         40960       0           1           .000692      NA          .015968           .590758             .590758            .758166              321           149
2.88          233                1                  0    10       128       0         1         0         3         0         0         40960       0           0           .001743      NA          .051715           .878652             .878652            1.097000             202           60
0.02          3                  1                  0    10       128       0         1         0         3         0         0         40960       0           1           .000333      NA          .014205           .466356             .466356            .598166              321           168
2.88          234                1                  0    10       128       0         1         0         4         0         0         40960       0           0           .001729      NA          .050677           .862609             .862609            1.095000             201           60
0.02          3                  1                  0    10       128       0         1         0         4         0         0         40960       0           1           .000329      NA          .012454           .480115             .480115            .623166              280           144
2.87          233                1                  0    10       128       0         1         0         5         0         0         40960       0           0           .001705      NA          .069285           .887777             .887777            1.112000             242           76
0.02          3                  1                  0    10       128       0         1         0         5         0         0         40960       0           1           .000334      NA          .014996           .483939             .483939            .595833              281           177
2.83          231                1                  0    10       128       0         1         0         6         0         0         40960       0           0           .000876      NA          .029005           .303349             .303349            .387000              163           112
0.02          3                  1                  0    10       128       0         1         0         6         0         0         40960       0           1           .000097      NA          .005122           .107060             .107060            .163666              162           274
2.92          234                1                  0    12       128       0         1         0         1         0         0         40960       0           0           .002324      NA          .095785           .831988             .831988            .940833              320           139
0.02          3                  1                  0    12       128       0         1         0         1         0         0         40960       0           1           .000423      NA          .019026           .794944             .794944            .909305              320           169
2.90          236                1                  0    12       128       0         1         0         2         0         0         40960       0           0           .002907      NA          .067237           .977926             .977926            1.130833             321           86
0.02          3                  1                  0    12       128       0         1         0         2         0         0         40960       0           1           .000583      NA          .014398           .621292             .621292            .748055              321           162
2.88          233                1                  0    12       128       0         1         0         3         0         0         40960       0           0           .001416      NA          .044316           .826138             .826138            1.100000             202           61
0.03          3                  1                  0    12       128       0         1         0         3         0         0         40960       0           1           .000281      NA          .011789           .467988             .467988            .604305              321           166
2.88          234                1                  0    12       128       0         1         0         4         0         0         40960       0           0           .001420      NA          .041913           .908622             .908621            1.090000             201           60
0.02          3                  1                  0    12       128       0         1         0         4         0         0         40960       0           1           .000275      NA          .011221           .494832             .494832            .611944              280           157
2.88          232                1                  0    12       128       0         1         0         5         0         0         40960       0           0           .001440      NA          .056920           .865210             .865210            1.093333             242           76
0.02          3                  1                  0    12       128       0         1         0         5         0         0         40960       0           1           .000280      NA          .012375           .480261             .480261            .603888              281           173
2.83          231                1                  0    12       128       0         1         0         6         0         0         40960       0           0           .000743      NA          .023782           .270403             .270403            .380000              163           113
0.02          3                  1                  0    12       128       0         1         0         6         0         0         40960       0           1           .000080      NA          .004324           .110770             .110770            .162638              163           278
