program  c.domain  adv.model      protocol           partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 50               30          0.223142             0.27                 11            66         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 55               30          0.258628             0.31                 11            85         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 60               30          0.053866             0.09                 11            75         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 65               30          0.180215             0.22                 9             93         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 70               30          0.195644             0.23                 12            93         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 75               30          0.248726             0.28                 9             94         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 80               30          0.125796             0.16                 10            88         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 85               30          0.249                0.30                 11            87         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 90               30          0.221932             0.26                 9             73         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 95               30          0.269841             0.31                 12            94         NA            0.009746        NA
31       BINARY    semihonest     replicated-bin     3          NA            NA                 NA                 100              30          0.206903             0.24                 11            78         NA            0.009746        NA
31       BINARY    semihonest     ccd                3          0.42          32                 1                  10               30          0.346089             0.39                 10            152        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 15               30          0.294751             0.33                 10            137        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 20               30          0.344048             0.38                 12            165        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 25               30          0.342004             0.38                 12            164        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 30               30          0.33809              0.39                 12            153        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 35               30          0.344643             0.38                 11            163        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 40               30          0.342283             0.38                 11            160        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 45               30          0.348756             0.39                 10            161        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 50               30          0.333741             0.38                 10            132        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 55               30          0.344188             0.39                 10            155        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 60               30          0.275319             0.31                 12            162        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 65               30          0.343708             0.40                 12            150        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 70               30          0.328708             0.37                 12            143        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 75               30          0.25633              0.29                 11            142        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 80               30          0.302713             0.34                 12            145        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 85               30          0.332205             0.38                 12            145        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 90               30          0.330196             0.37                 12            142        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 95               30          0.333438             0.37                 12            159        NA            0.019444        NA
31       BINARY    semihonest     ccd                3          NA            NA                 NA                 100              30          0.284373             0.33                 12            125        NA            0.019444        NA
